key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
name:sr,117,0.0083,680.0,680.0
hazmat,114,0.0081,11300.0,11300.0
tourism,113,0.0081,94.8276,94.8276
access,112,0.008,96.4912,96.4912
name:grc,106,0.0076,783.3333,783.3333
alt_name:ar,101,0.0072,3266.6667,3266.6667
border_type,101,0.0072,-26.2774,-26.2774
description,98,0.007,553.3333,553.3333
wikimedia_commons,96,0.0069,4700.0,4700.0
leisure,93,0.0066,-68.5811,-68.5811
name:fr,91,0.0065,378.9474,378.9474
opening_hours,89,0.0064,85.4167,85.4167
salb:id,88,0.0063,486.6667,486.6667
geonames:id,87,0.0062,411.7647,411.7647
left:country,87,0.0062,97.7273,97.7273
left:governate,87,0.0062,97.7273,97.7273
name:ml,87,0.0062,411.7647,411.7647
right:country,87,0.0062,97.7273,97.7273
right:province,87,0.0062,74.0,74.0
historic,85,0.0061,-12.3711,-12.3711
name:azb,84,0.006,546.1538,546.1538
name:be,84,0.006,600.0,600.0
name:gr,84,0.006,600.0,600.0
cables,79,0.0056,507.6923,507.6923
salb:adm2name,79,0.0056,364.7059,364.7059
building:levels,77,0.0055,-28.7037,-28.7037
length,77,0.0055,862.5,862.5
name:he,72,0.0051,453.8462,453.8462
name:bg,71,0.0051,545.4545,545.4545
cuisine,70,0.005,180.0,180.0
intermittent,70,0.005,7.6923,7.6923
addr:country,67,0.0048,-52.8169,-52.8169
name:ka,64,0.0046,300.0,300.0
salb:adm1name,64,0.0046,326.6667,326.6667
name:pt,63,0.0045,530.0,530.0
name:ja,62,0.0044,520.0,520.0
name:hu,60,0.0043,400.0,400.0
brand:wikipedia,58,0.0041,123.0769,123.0769
embankment,57,0.0041,2750.0,2750.0
MCM,56,0.004,700.0,700.0
payment:cash,56,0.004,330.7692,330.7692
name:hi,52,0.0037,205.8824,205.8824
int_name,46,0.0033,411.1111,411.1111
name:ota,46,0.0033,1050.0,1050.0
contact:phone,44,0.0031,528.5714,528.5714
fuel:diesel,42,0.003,500.0,500.0
fuel:lpg,42,0.003,500.0,500.0
name:zza,42,0.003,61.5385,61.5385
contact:fax,40,0.0029,566.6667,566.6667
salb:name,40,0.0029,207.6923,207.6923
tracktype,40,0.0029,60.0,60.0
name:ko,39,0.0028,333.3333,333.3333
type,39,0.0028,550.0,550.0
aeroway,38,0.0027,280.0,280.0
cutting,38,0.0027,850.0,850.0
junction,38,0.0027,-19.1489,-19.1489
name:arc,37,0.0026,3600.0,3600.0
name:syc,37,0.0026,3600.0,3600.0
tower:type,35,0.0025,-71.7742,-71.7742
ford,33,0.0024,560.0,560.0
payment:credit_cards,33,0.0024,153.8462,153.8462
water,33,0.0024,73.6842,73.6842
disused:highway,31,0.0022,3000.0,3000.0
was:oneway,31,0.0022,3000.0,3000.0
public_transport,30,0.0021,-84.9246,-84.9246
alt_name:grc,28,0.002,2700.0,2700.0
emergency,28,0.002,86.6667,86.6667
name:ca,28,0.002,366.6667,366.6667
name:it,28,0.002,115.3846,115.3846
name:nl,28,0.002,180.0,180.0
name:no,28,0.002,180.0,180.0
name:pl,28,0.002,250.0,250.0
name:sv,28,0.002,180.0,180.0
internet_access,25,0.0018,38.8889,38.8889
is_in,25,0.0018,-72.2222,-72.2222
name:kk,25,0.0018,733.3333,733.3333
ele,24,0.0017,-98.7186,-98.7186
start_date,24,0.0017,-84.0,-84.0
maxheight,23,0.0016,155.5556,155.5556
smoothness,23,0.0016,475.0,475.0
sport,23,0.0016,-77.6699,-77.6699
circuits,22,0.0016,2100.0,2100.0
crossing,22,0.0016,144.4444,144.4444
name:mk,22,0.0016,2100.0,2100.0
wheelchair,22,0.0016,46.6667,46.6667
alt_name:ku,21,0.0015,133.3333,133.3333
name:lt,21,0.0015,950.0,950.0
alt_name:ckb,20,0.0014,566.6667,566.6667
operator:wikidata,20,0.0014,-54.5455,-54.5455
payment:visa,20,0.0014,100.0,100.0
proposed:highway,20,0.0014,1900.0,1900.0
area,19,0.0014,-5.0,-5.0
payment:mastercard,19,0.0014,171.4286,171.4286
ref:ar,19,0.0014,0.0,0.0
seamark:type,19,0.0014,375.0,375.0
alt_ref,18,0.0013,1700.0,1700.0
proposed,18,0.0013,1700.0,1700.0
residential,18,0.0013,-53.8462,-53.8462
seamark:light:character,17,0.0012,325.0,325.0
seamark:light:colour,17,0.0012,325.0,325.0
seamark:light:height,17,0.0012,325.0,325.0
seamark:light:range,17,0.0012,325.0,325.0
seamark:light:reference,17,0.0012,325.0,325.0
source:date,17,0.0012,1600.0,1600.0
wetland,17,0.0012,1600.0,1600.0
city,16,0.0011,1500.0,1500.0
email,16,0.0011,-23.8095,-23.8095
alt_name:ca,15,0.0011,200.0,200.0
alt_name:de,15,0.0011,1400.0,1400.0
alt_name:en,15,0.0011,1400.0,1400.0
alt_name:es,15,0.0011,1400.0,1400.0
alt_name:gr,15,0.0011,1400.0,1400.0
alt_name:ru,15,0.0011,200.0,200.0
bus,15,0.0011,-54.5455,-54.5455
name:be-tarask,15,0.0011,1400.0,1400.0
name:hr,15,0.0011,200.0,200.0
name:hyw,15,0.0011,1400.0,1400.0
name:ug,15,0.0011,1400.0,1400.0
crossing:markings,14,0.001,1300.0,1300.0
foot,14,0.001,-6.6667,-6.6667
height,14,0.001,-90.411,-90.411
noexit,14,0.001,1300.0,1300.0
internet_access:fee,13,0.0009,116.6667,116.6667
is_in:country_code,13,0.0009,225.0,225.0
loc_name,13,0.0009,116.6667,116.6667
name:diq,13,0.0009,85.7143,85.7143
name:zh-Hans,13,0.0009,1200.0,1200.0
name:zh-Hant,13,0.0009,1200.0,1200.0
seasonal,13,0.0009,1200.0,1200.0
source:population,13,0.0009,85.7143,85.7143
was:highway,13,0.0009,1200.0,1200.0
design,12,0.0009,1100.0,1100.0
irrigation,12,0.0009,-55.5556,-55.5556
is_in:continent,12,0.0009,300.0,300.0
outdoor_seating,12,0.0009,71.4286,71.4286
train,12,0.0009,-92.5926,-92.5926
width,12,0.0009,-14.2857,-14.2857
country,11,0.0008,10.0,10.0
craft,11,0.0008,450.0,450.0
end_date,11,0.0008,1000.0,1000.0
is_in:village,11,0.0008,-87.7778,-87.7778
name:bn,11,0.0008,1000.0,1000.0
name:lv,11,0.0008,1000.0,1000.0
name:tg,11,0.0008,1000.0,1000.0
network,11,0.0008,-89.5238,-89.5238
not:brand:wikidata,11,0.0008,1000.0,1000.0
ref_url,11,0.0008,1000.0,1000.0
branch,10,0.0007,233.3333,233.3333
lane_markings,10,0.0007,900.0,900.0
plant:method,10,0.0007,42.8571,42.8571
plant:source,10,0.0007,-23.0769,-23.0769
seamark:light:period,10,0.0007,233.3333,233.3333
addr:province,9,0.0006,800.0,800.0
air_conditioning,9,0.0006,50.0,50.0
horse,9,0.0006,350.0,350.0
lanes:backward,9,0.0006,800.0,800.0
lanes:forward,9,0.0006,800.0,800.0
nonsquare,9,0.0006,800.0,800.0
payment:debit_cards,9,0.0006,200.0,200.0
plant:output:electricity,9,0.0006,-18.1818,-18.1818
smoking,9,0.0006,-25.0,-25.0
traffic_signals:direction,9,0.0006,800.0,800.0
addr:full,8,0.0006,700.0,700.0
addr:housename,8,0.0006,700.0,700.0
bar,8,0.0006,166.6667,166.6667
footway,8,0.0006,-46.6667,-46.6667
product,8,0.0006,700.0,700.0
seamark:light:group,8,0.0006,300.0,300.0
seamark:light:sequence,8,0.0006,300.0,300.0
source:maxspeed,8,0.0006,700.0,700.0
addr:place,7,0.0005,-94.7368,-94.7368
alt_name:he,7,0.0005,600.0,600.0
building:flats,7,0.0005,-58.8235,-58.8235
contact:facebook,7,0.0005,600.0,600.0
destination,7,0.0005,16.6667,16.6667
entrance,7,0.0005,-58.8235,-58.8235
image,7,0.0005,250.0,250.0
manufacturer,7,0.0005,600.0,600.0
manufacturer:type,7,0.0005,600.0,600.0
military,7,0.0005,250.0,250.0
noname,7,0.0005,600.0,600.0
rooms,7,0.0005,75.0,75.0
bicycle,6,0.0004,100.0,100.0
diet:halal,6,0.0004,50.0,50.0
level,6,0.0004,50.0,50.0
lit,6,0.0004,-57.1429,-57.1429
motor_vehicle,6,0.0004,50.0,50.0
name:tr:suffix,6,0.0004,500.0,500.0
payment:maestro,6,0.0004,100.0,100.0
substance,6,0.0004,-40.0,-40.0
arete,5,0.0004,400.0,400.0
brewery,5,0.0004,400.0,400.0
crossing_ref,5,0.0004,400.0,400.0
delivery,5,0.0004,400.0,400.0
dispensing,5,0.0004,-76.1905,-76.1905
fast_food,5,0.0004,400.0,400.0
healthcare:speciality,5,0.0004,66.6667,66.6667
min_age,5,0.0004,66.6667,66.6667
name:ar1,5,0.0004,400.0,400.0
parking,5,0.0004,-16.6667,-16.6667
payment:american_express,5,0.0004,66.6667,66.6667
payment:contactless,5,0.0004,400.0,400.0
payment:nakit,5,0.0004,400.0,400.0
ruins,5,0.0004,-28.5714,-28.5714
bridge:structure,4,0.0003,300.0,300.0
clothes,4,0.0003,300.0,300.0
description:tr,4,0.0003,300.0,300.0
drive_through,4,0.0003,300.0,300.0
fax,4,0.0003,0.0,0.0
grades,4,0.0003,-82.6087,-82.6087
mobile,4,0.0003,300.0,300.0
toilets,4,0.0003,33.3333,33.3333
advertising,3,0.0002,200.0,200.0
beauty,3,0.0002,200.0,200.0
building:part,3,0.0002,200.0,200.0
castle_type,3,0.0002,-25.0,-25.0
covered,3,0.0002,200.0,200.0
destination:ref,3,0.0002,0.0,0.0
direction,3,0.0002,200.0,200.0
iata,3,0.0002,200.0,200.0
icao,3,0.0002,200.0,200.0
industrial,3,0.0002,50.0,50.0
int_ref:ar,3,0.0002,-75.0,-75.0
network:short,3,0.0002,200.0,200.0
network:wikidata,3,0.0002,200.0,200.0
plant:type,3,0.0002,50.0,50.0
reservation,3,0.0002,200.0,200.0
resource,3,0.0002,-72.7273,-72.7273
ruins:building,3,0.0002,200.0,200.0
service:bicycle:chain_tool,3,0.0002,200.0,200.0
service:bicycle:cleaning,3,0.0002,200.0,200.0
service:bicycle:dealer,3,0.0002,200.0,200.0
service:bicycle:mtb,3,0.0002,200.0,200.0
service:bicycle:parts,3,0.0002,200.0,200.0
service:bicycle:pump,3,0.0002,200.0,200.0
service:bicycle:repair,3,0.0002,200.0,200.0
service:bicycle:retail,3,0.0002,200.0,200.0
service:bicycle:sales,3,0.0002,200.0,200.0
service:bicycle:screwdriver,3,0.0002,200.0,200.0
service:bicycle:second_hand,3,0.0002,200.0,200.0
service:bicycle:service,3,0.0002,200.0,200.0
service:bicycle:stand,3,0.0002,200.0,200.0
service:bicycle:tools,3,0.0002,200.0,200.0
short_name,3,0.0002,200.0,200.0
source:url,3,0.0002,200.0,200.0
stars,3,0.0002,200.0,200.0
takeaway,3,0.0002,-50.0,-50.0
turkey_class,3,0.0002,-98.0263,-98.0263
aerodrome,2,0.0001,100.0,100.0
aerodrome:type,2,0.0001,100.0,100.0
archaeological_site,2,0.0001,-60.0,-60.0
area:aeroway,2,0.0001,100.0,100.0
capacity,2,0.0001,-77.7778,-77.7778
claimed_by,2,0.0001,100.0,100.0
compressed_air,2,0.0001,-33.3333,-33.3333
contact:email,2,0.0001,100.0,100.0
contact:instagram,2,0.0001,100.0,100.0
demolished:highway,2,0.0001,100.0,100.0
diet:chicken,2,0.0001,100.0,100.0
diet:gluten_free,2,0.0001,-33.3333,-33.3333
diet:organic,2,0.0001,100.0,100.0
disputed_by,2,0.0001,100.0,100.0
education,2,0.0001,100.0,100.0
fee,2,0.0001,-50.0,-50.0
fence_type,2,0.0001,100.0,100.0
food,2,0.0001,100.0,100.0
fuel:euro_diesel,2,0.0001,100.0,100.0
left:province,2,0.0001,-92.8571,-92.8571
male,2,0.0001,100.0,100.0
name:cs,2,0.0001,100.0,100.0
official_name,2,0.0001,-60.0,-60.0
operator:type,2,0.0001,-66.6667,-66.6667
payment:coins,2,0.0001,100.0,100.0
payment:diners_club,2,0.0001,-33.3333,-33.3333
playground,2,0.0001,-66.6667,-66.6667
ref:TR:lisans,2,0.0001,-50.0,-50.0
region:type,2,0.0001,100.0,100.0
reservoir_type,2,0.0001,100.0,100.0
roof:shape,2,0.0001,100.0,100.0
school,2,0.0001,-66.6667,-66.6667
school:type,2,0.0001,-33.3333,-33.3333
seamark:name,2,0.0001,100.0,100.0
self_service,2,0.0001,100.0,100.0
service:vehicle:car_repair,2,0.0001,100.0,100.0
source:name,2,0.0001,100.0,100.0
temporary,2,0.0001,100.0,100.0
trade,2,0.0001,100.0,100.0
traffic_sign,2,0.0001,100.0,100.0
trees,2,0.0001,0.0,0.0
utility,2,0.0001,100.0,100.0
Looks,1,0.0001,0.0,0.0
Scarlet,1,0.0001,0.0,0.0
Thanks,1,0.0001,0.0,0.0
artwork_type,1,0.0001,0.0,0.0
atm,1,0.0001,-66.6667,-66.6667
bank,1,0.0001,0.0,0.0
blind,1,0.0001,-50.0,-50.0
building:roof,1,0.0001,-66.6667,-66.6667
charge,1,0.0001,0.0,0.0
club,1,0.0001,0.0,0.0
content,1,0.0001,-99.4382,-99.4382
cooling:method,1,0.0001,0.0,0.0
crop,1,0.0001,-75.0,-75.0
demolished:building,1,0.0001,0.0,0.0
diet:vegan,1,0.0001,0.0,0.0
diet:vegetarian,1,0.0001,0.0,0.0
district,1,0.0001,0.0,0.0
exit,1,0.0001,0.0,0.0
female,1,0.0001,0.0,0.0
fuel:gasoline,1,0.0001,0.0,0.0
gas,1,0.0001,0.0,0.0
holding_position:type,1,0.0001,0.0,0.0
hoops,1,0.0001,0.0,0.0
is_in:country,1,0.0001,-66.6667,-66.6667
mapwithai:source,1,0.0001,0.0,0.0
marker,1,0.0001,0.0,0.0
marketplace,1,0.0001,0.0,0.0
material,1,0.0001,-50.0,-50.0
monitoring:glonass,1,0.0001,0.0,0.0
monitoring:gps,1,0.0001,0.0,0.0
monitoring:weather,1,0.0001,0.0,0.0
mountain_pass,1,0.0001,0.0,0.0
museum,1,0.0001,-80.0,-80.0
name_1,1,0.0001,0.0,0.0
name_2,1,0.0001,0.0,0.0
notes,1,0.0001,0.0,0.0
opening_date,1,0.0001,0.0,0.0
operator:wikipedia,1,0.0001,-87.5,-87.5
operator_1,1,0.0001,0.0,0.0
oven,1,0.0001,0.0,0.0
parking_space,1,0.0001,0.0,0.0
payment:cards,1,0.0001,0.0,0.0
payment:notes,1,0.0001,0.0,0.0
payment:visa_debit,1,0.0001,0.0,0.0
playground:theme,1,0.0001,-83.3333,-83.3333
recording:remote,1,0.0001,-99.1803,-99.1803
ref:ourairports,1,0.0001,-80.0,-80.0
ref:wmo,1,0.0001,0.0,0.0
refugee,1,0.0001,0.0,0.0
restaurant,1,0.0001,0.0,0.0
roof,1,0.0001,0.0,0.0
roof:colour,1,0.0001,0.0,0.0
roof:height,1,0.0001,0.0,0.0
roof:material,1,0.0001,0.0,0.0
roof:orientation,1,0.0001,0.0,0.0
runway,1,0.0001,0.0,0.0
service:vehicle:air_conditioning,1,0.0001,0.0,0.0
service:vehicle:batteries,1,0.0001,0.0,0.0
service:vehicle:brakes,1,0.0001,0.0,0.0
service:vehicle:car_parts,1,0.0001,0.0,0.0
service:vehicle:diagnostics,1,0.0001,0.0,0.0
service:vehicle:electrical,1,0.0001,0.0,0.0
service:vehicle:inspection,1,0.0001,0.0,0.0
service:vehicle:motor,1,0.0001,0.0,0.0
service:vehicle:oil_change,1,0.0001,0.0,0.0
service:vehicle:repairs,1,0.0001,0.0,0.0
service:vehicle:truck_repair,1,0.0001,0.0,0.0
service:vehicle:trucks,1,0.0001,0.0,0.0
shelter,1,0.0001,0.0,0.0
source:position,1,0.0001,0.0,0.0
source_ref,1,0.0001,0.0,0.0
stroller,1,0.0001,0.0,0.0
traffic_calming,1,0.0001,-50.0,-50.0
uic_name,1,0.0001,0.0,0.0
url,1,0.0001,0.0,0.0
vending,1,0.0001,0.0,0.0
weather:anemometer,1,0.0001,0.0,0.0
weather:barometer,1,0.0001,0.0,0.0
weather:hygrometer,1,0.0001,0.0,0.0
weather:thermometer,1,0.0001,0.0,0.0
weather:wind_vane,1,0.0001,0.0,0.0
wholesale,1,0.0001,0.0,0.0
الاسم,1,0.0001,0.0,0.0
