key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,pharmacy,1381,71.259,138000.0,138000.0
amenity,place_of_worship,211,10.8875,21000.0,21000.0
amenity,school,102,5.2632,10100.0,10100.0
amenity,fuel,41,2.1156,4000.0,4000.0
amenity,parking,38,1.9608,3700.0,3700.0
amenity,restaurant,22,1.1352,2100.0,2100.0
amenity,atm,20,1.032,1900.0,1900.0
amenity,cafe,20,1.032,1900.0,1900.0
amenity,food_court,15,0.774,1400.0,1400.0
amenity,hospital,13,0.6708,1200.0,1200.0
amenity,bank,10,0.516,900.0,900.0
amenity,clinic,7,0.3612,600.0,600.0
amenity,police,7,0.3612,600.0,600.0
amenity,marketplace,6,0.3096,500.0,500.0
amenity,post_office,6,0.3096,500.0,500.0
amenity,university,6,0.3096,500.0,500.0
amenity,fast_food,4,0.2064,300.0,300.0
amenity,drinking_water,3,0.1548,200.0,200.0
amenity,kindergarten,3,0.1548,200.0,200.0
amenity,shelter,3,0.1548,200.0,200.0
amenity,bus_station,2,0.1032,100.0,100.0
amenity,library,2,0.1032,100.0,100.0
amenity,prison,2,0.1032,100.0,100.0
amenity,toilets,2,0.1032,100.0,100.0
amenity,townhall,2,0.1032,100.0,100.0
amenity,bar,1,0.0516,0.0,0.0
amenity,bicycle_repair_station,1,0.0516,0.0,0.0
amenity,charging_station,1,0.0516,0.0,0.0
amenity,college,1,0.0516,0.0,0.0
amenity,courthouse,1,0.0516,0.0,0.0
amenity,dentist,1,0.0516,0.0,0.0
amenity,fountain,1,0.0516,0.0,0.0
amenity,payment_terminal,1,0.0516,0.0,0.0
amenity,theatre,1,0.0516,0.0,0.0
amenity,ticket_validator,1,0.0516,0.0,0.0
building,yes,7649,92.0347,764800.0,764800.0
building,storage_tank,176,2.1177,17500.0,17500.0
building,apartments,145,1.7447,14400.0,14400.0
building,mosque,116,1.3957,11500.0,11500.0
building,school,67,0.8062,6600.0,6600.0
building,roof,49,0.5896,4800.0,4800.0
building,house,23,0.2767,2200.0,2200.0
building,industrial,16,0.1925,1500.0,1500.0
building,residential,10,0.1203,900.0,900.0
building,university,10,0.1203,900.0,900.0
building,construction,8,0.0963,700.0,700.0
building,warehouse,7,0.0842,600.0,600.0
building,commercial,6,0.0722,500.0,500.0
building,civic,4,0.0481,300.0,300.0
building,detached,4,0.0481,300.0,300.0
building,greenhouse,4,0.0481,300.0,300.0
building,hospital,3,0.0361,200.0,200.0
building,retail,3,0.0361,200.0,200.0
