key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,pharmacy,862,34.1657,86100.0,524283.3333
amenity,place_of_worship,481,19.0646,48000.0,292508.3333
amenity,bank,241,9.5521,24000.0,146508.3333
amenity,school,232,9.1954,23100.0,141033.3333
amenity,clinic,144,5.7075,14300.0,87500.0
amenity,refugee_site,106,4.2013,10500.0,64383.3333
amenity,fuel,84,3.3294,8300.0,51000.0
amenity,hospital,84,3.3294,8300.0,51000.0
amenity,parking,83,3.2897,8200.0,50391.6667
amenity,university,59,2.3385,5800.0,35791.6667
amenity,toilets,18,0.7134,1700.0,10850.0
amenity,restaurant,13,0.5153,1200.0,7808.3333
amenity,prison,11,0.436,1000.0,6591.6667
amenity,fire_station,10,0.3964,900.0,5983.3333
amenity,food_court,10,0.3964,900.0,5983.3333
amenity,kindergarten,9,0.3567,800.0,5375.0
amenity,fast_food,6,0.2378,500.0,3550.0
amenity,townhall,6,0.2378,500.0,3550.0
amenity,bus_station,5,0.1982,400.0,2941.6667
amenity,cafe,5,0.1982,400.0,2941.6667
amenity,library,4,0.1585,300.0,2333.3333
amenity,marketplace,4,0.1585,300.0,2333.3333
amenity,arts_centre,3,0.1189,200.0,1725.0
amenity,post_office,3,0.1189,200.0,1725.0
amenity,social_facility,3,0.1189,200.0,1725.0
amenity,atm,2,0.0793,100.0,1116.6667
amenity,bar,2,0.0793,100.0,1116.6667
amenity,bicycle_parking,2,0.0793,100.0,1116.6667
amenity,childcare,2,0.0793,100.0,1116.6667
amenity,community_centre,2,0.0793,100.0,1116.6667
amenity,dentist,2,0.0793,100.0,1116.6667
amenity,government,2,0.0793,100.0,1116.6667
amenity,grave_yard,2,0.0793,100.0,1116.6667
amenity,police,2,0.0793,100.0,1116.6667
amenity,public_bath,2,0.0793,100.0,1116.6667
amenity,shelter,2,0.0793,100.0,1116.6667
amenity,charging_station,1,0.0396,0.0,508.3333
amenity,drinking_water,1,0.0396,0.0,508.3333
amenity,emergency_service,1,0.0396,0.0,508.3333
amenity,fountain,1,0.0396,0.0,508.3333
amenity,healthcare,1,0.0396,0.0,508.3333
amenity,hunting_stand,1,0.0396,0.0,508.3333
amenity,internet_cafe,1,0.0396,0.0,508.3333
amenity,nightclub,1,0.0396,0.0,508.3333
amenity,parking_entrance,1,0.0396,0.0,508.3333
amenity,place of worship,1,0.0396,0.0,508.3333
amenity,research_institute,1,0.0396,0.0,508.3333
amenity,social_centre,1,0.0396,0.0,508.3333
amenity,student_accommodation,1,0.0396,0.0,508.3333
amenity,watering_place,1,0.0396,0.0,508.3333
amenity,weighbridge,1,0.0396,0.0,508.3333
building,yes,895717,98.2741,89571600.0,544894408.3333
building,tent,4373,0.4798,437200.0,2660141.6667
building,collapsed,2274,0.2495,227300.0,1383250.0
building,apartments,1960,0.215,195900.0,1192233.3333
building,house,1576,0.1729,157500.0,958633.3333
building,residential,1556,0.1707,155500.0,946466.6667
building,industrial,1149,0.1261,114800.0,698875.0
building,mosque,368,0.0404,36700.0,223766.6667
building,greenhouse,343,0.0376,34200.0,208558.3333
building,construction,317,0.0348,31600.0,192741.6667
building,shed,227,0.0249,22600.0,137991.6667
building,yes damage:event=#TürkiyeEQ060223 damage:date=2023-02-06 damage:type=earthquake earthquake:damage=yes,222,0.0244,22100.0,134950.0
building,detached,220,0.0241,21900.0,133733.3333
building,school,213,0.0234,21200.0,129475.0
building,roof,163,0.0179,16200.0,99058.3333
building,farm_auxiliary,73,0.008,7200.0,44308.3333
building,storage_tank,63,0.0069,6200.0,38225.0
building,hut,56,0.0061,5500.0,33966.6667
building,farm,47,0.0052,4600.0,28491.6667
building,garage,41,0.0045,4000.0,24841.6667
building,yes damage:event=#TürkiyeEQ060223 damage:date=2023-02-06 damage:type=earthquake earthquake:damage=possible,37,0.0041,3600.0,22408.3333
building,no,35,0.0038,3400.0,21191.6667
building,barn,30,0.0033,2900.0,18150.0
building,hospital,29,0.0032,2800.0,17541.6667
building,collapsed damage:event=#TürkiyeEQ060223 damage:date=2023-02-06 damage:type=earthquake,28,0.0031,2700.0,16933.3333
building,residentialq,26,0.0029,2500.0,15716.6667
building,commercial,25,0.0027,2400.0,15108.3333
building,semidetached_house,25,0.0027,2400.0,15108.3333
building,service,23,0.0025,2200.0,13891.6667
building,university,23,0.0025,2200.0,13891.6667
building,outbuilding,22,0.0024,2100.0,13283.3333
building,silo,19,0.0021,1800.0,11458.3333
building,damaged,18,0.002,1700.0,10850.0
building,church,11,0.0012,1000.0,6591.6667
building,dormitory,11,0.0012,1000.0,6591.6667
building,warehouse,11,0.0012,1000.0,6591.6667
building,retail,10,0.0011,900.0,5983.3333
building,container,9,0.001,800.0,5375.0
building,public,9,0.001,800.0,5375.0
building,cabin,8,0.0009,700.0,4766.6667
building,building=collapsed_damage:event=#türkiyeeq060223_damage:date=2023-02-06_damage:type=earthquake_earthquake:damage=yes,6,0.0007,500.0,3550.0
building,garages,5,0.0005,400.0,2941.6667
building,maybe,5,0.0005,400.0,2941.6667
building,office,5,0.0005,400.0,2941.6667
building,unclassified,5,0.0005,400.0,2941.6667
building,parking,4,0.0004,300.0,2333.3333
building,ruins,4,0.0004,300.0,2333.3333
building,kindergarten,3,0.0003,200.0,1725.0
building,yesbuilding=collapsed,3,0.0003,200.0,1725.0
building,bungalow,2,0.0002,100.0,1116.6667
building,communication_tower,2,0.0002,100.0,1116.6667
building,cowshed,2,0.0002,100.0,1116.6667
building,dam,2,0.0002,100.0,1116.6667
