key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,restaurant,3,60.0,200.0,200.0
amenity,embassy,1,20.0,0.0,0.0
amenity,hospital,1,20.0,0.0,0.0
building,yes,1277,77.6764,127600.0,127600.0
building,residential,332,20.1946,33100.0,33100.0
building,house,11,0.6691,1000.0,1000.0
building,commercial,7,0.4258,600.0,600.0
building,residential / commercial,6,0.365,500.0,500.0
building,construction,5,0.3041,400.0,400.0
building,residential;commercial,3,0.1825,200.0,200.0
building,smec,2,0.1217,100.0,100.0
building,detached,1,0.0608,0.0,0.0
highway,residential,41,61.194,4000.0,4000.0
highway,primary,18,26.8657,1700.0,1700.0
highway,service,3,4.4776,200.0,200.0
highway,unclassified,2,2.9851,100.0,100.0
highway,bus_stop,1,1.4925,0.0,0.0
highway,tertiary,1,1.4925,0.0,0.0
highway,track,1,1.4925,0.0,0.0
landuse,residential,3,37.5,200.0,200.0
landuse,parking,2,25.0,100.0,100.0
landuse,reservoir,2,25.0,100.0,100.0
landuse,forest,1,12.5,0.0,0.0
leisure,garden,53,94.6429,5200.0,5200.0
leisure,common,1,1.7857,0.0,0.0
leisure,park,1,1.7857,0.0,0.0
leisure,swimming_pool,1,1.7857,0.0,0.0
name,Regent Road,12,10.5263,1100.0,1100.0
name,*SMART LANE,10,8.7719,900.0,900.0
name,* BOUNDRY ONE,4,3.5088,300.0,300.0
name,*OMOLAY BUSH,3,2.6316,200.0,200.0
name,Spur Road,3,2.6316,200.0,200.0
name,Spur View Estate Drive,3,2.6316,200.0,200.0
name,Zoe Avenue,3,2.6316,200.0,200.0
name,* BELIA PARK,2,1.7544,100.0,100.0
name,* GEORGE BROOK,2,1.7544,100.0,100.0
name,* QUALITY DRIVE,2,1.7544,100.0,100.0
name,*PRATT ST,2,1.7544,100.0,100.0
name,BUM D AREA**,2,1.7544,100.0,100.0
name,Cain Water,2,1.7544,100.0,100.0
name,DWARZARK HEALTH CENTRE,2,1.7544,100.0,100.0
name,ECON COMPOUND,2,1.7544,100.0,100.0
name,FLAMING CHURCH,2,1.7544,100.0,100.0
name,Goderich Road,2,1.7544,100.0,100.0
name,Golfer Street,2,1.7544,100.0,100.0
name,MONGALAY ROAD,2,1.7544,100.0,100.0
name,OLD MARKET,2,1.7544,100.0,100.0
name,UMC SCHOOL,2,1.7544,100.0,100.0
name,*OMOLAY BUSH STEP,1,0.8772,0.0,0.0
name,*ORMORLAY BUSH,1,0.8772,0.0,0.0
name,*PATT ST,1,0.8772,0.0,0.0
name,007,1,0.8772,0.0,0.0
name,Aberdeen Road,1,0.8772,0.0,0.0
name,Allies Street,1,0.8772,0.0,0.0
name,Atlantic Restaurant,1,0.8772,0.0,0.0
name,Atlantic Restaurant (closed),1,0.8772,0.0,0.0
name,BOUNDRY ONE,1,0.8772,0.0,0.0
name,Belia Park,1,0.8772,0.0,0.0
name,COACHIES DRIVE,1,0.8772,0.0,0.0
name,Charple Street,1,0.8772,0.0,0.0
name,ECON COMPOUND*,1,0.8772,0.0,0.0
name,ECON RD,1,0.8772,0.0,0.0
name,Elaine Jalloh,1,0.8772,0.0,0.0
name,Floresther Terrace,1,0.8772,0.0,0.0
name,Freetown Road,1,0.8772,0.0,0.0
name,French Embassy,1,0.8772,0.0,0.0
name,George Brook Road,1,0.8772,0.0,0.0
name,Grassfield Community Football Field,1,0.8772,0.0,0.0
name,Home Food Restaurant,1,0.8772,0.0,0.0
name,IB Kowo Drive,1,0.8772,0.0,0.0
name,Jeremahi Street,1,0.8772,0.0,0.0
name,Jeremiah Street,1,0.8772,0.0,0.0
name,KARISATU DRIVE,1,0.8772,0.0,0.0
name,KERMONEH RD,1,0.8772,0.0,0.0
name,Kaningo Drive,1,0.8772,0.0,0.0
name,Kenson Drive,1,0.8772,0.0,0.0
name,LIL-AM CERSENT,1,0.8772,0.0,0.0
name,Land Slide Killing over 500 people,1,0.8772,0.0,0.0
name,Looking Town,1,0.8772,0.0,0.0
name,Lumley Government Hospital,1,0.8772,0.0,0.0
name,Lumley Police Station,1,0.8772,0.0,0.0
name,MARANATHA PRIMARY SCHOOL,1,0.8772,0.0,0.0
name,MOUNTAIN RURAL POLICE STATION,1,0.8772,0.0,0.0
name,Manga Drive,1,0.8772,0.0,0.0
name,"Navaid, Green",1,0.8772,0.0,0.0
name,Off Spur Loop,1,0.8772,0.0,0.0
name,Orange SL HQ,1,0.8772,0.0,0.0
name,RAMOND COLKER DRIVE,1,0.8772,0.0,0.0
name,ROSEMOND DRIVE,1,0.8772,0.0,0.0
name,SEBEH DRIVE,1,0.8772,0.0,0.0
name,Sea View Road,1,0.8772,0.0,0.0
name,Sesay drive,1,0.8772,0.0,0.0
name,Smart Mobile Company Head Office Building,1,0.8772,0.0,0.0
name,Wallace Johnson Bridge,1,0.8772,0.0,0.0
name,Youyi Highway,1,0.8772,0.0,0.0
name,madongo town,1,0.8772,0.0,0.0
natural,wetland,15,100.0,1400.0,1400.0
source,smec,655,61.5602,65400.0,65400.0
source,field,309,29.0414,30800.0,30800.0
source,bing,44,4.1353,4300.0,4300.0
source,Bing,25,2.3496,2400.0,2400.0
source,MSF-CH,24,2.2556,2300.0,2300.0
source,PGS,3,0.282,200.0,200.0
source,source=bing,3,0.282,200.0,200.0
source,Imagerie Premium DigitalGlobe,1,0.094,0.0,0.0
surface,unpaved,15,78.9474,1400.0,1400.0
surface,paved,4,21.0526,300.0,300.0
waterway,stream,2,100.0,100.0,100.0
