key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
voltage,595,0.0453,-73.5556,60.8704
barrier,572,0.0435,-49.0196,210.1307
cables,561,0.0427,-71.8656,71.151
railway,505,0.0384,-93.4296,-60.0301
circuits,492,0.0374,-40.5797,261.4734
content,470,0.0358,3257.1429,20322.619
tiger:zip_left_1,437,0.0333,-20.5455,383.3485
note,430,0.0327,5.9113,544.2939
tracktype,391,0.0298,2907.6923,18196.7949
maxspeed,375,0.0285,-78.185,32.708
phone,367,0.0279,-45.2239,233.2214
sport,354,0.0269,-39.5904,267.4915
tiger:name_base_2,346,0.0263,-37.5451,279.9338
foot,339,0.0258,-59.7865,144.6323
water,317,0.0241,8.1911,558.1627
ele,314,0.0239,-70.6816,78.3536
place,307,0.0234,-44.2831,238.9443
FIXME,306,0.0233,29.661,688.7712
cuisine,284,0.0216,-33.9535,301.7829
gnis:feature_id,283,0.0215,-60.0282,143.1615
level,268,0.0204,538.0952,3781.746
operator,256,0.0195,-83.2789,1.72
footway,248,0.0189,-53.1191,185.1922
is_in,245,0.0186,-90.7998,-44.0324
description,244,0.0186,29.7872,689.539
gnis:created,244,0.0186,-63.1976,123.8813
tiger:name_direction_suffix,239,0.0182,53.2051,831.9979
tunnel,230,0.0175,-15.1292,416.2977
website,219,0.0167,-65.1828,111.8045
shop,214,0.0163,-63.6054,121.4002
gnis:county_id,209,0.0159,-65.8497,107.7478
gnis:state_id,209,0.0159,-65.8497,107.7478
tiger:name_direction_prefix_1,202,0.0154,-10.6195,443.7316
gauge,185,0.0141,-95.277,-71.2684
NHS,180,0.0137,-75.7412,47.5741
tiger:zip_right_1,178,0.0135,7.2289,552.3092
tiger:name_direction_suffix_1,171,0.013,71.0,940.25
residential,168,0.0128,479.3103,3424.1379
crossing,157,0.0119,-55.6497,169.7976
line,156,0.0119,-76.2557,44.4444
wikidata,150,0.0114,-36.4407,286.6525
boundary,139,0.0106,-80.3949,19.2642
indoor,136,0.0103,231.7073,1917.8862
postal_code,135,0.0103,-70.524,79.3122
hgv,134,0.0102,-37.0892,282.7074
admin_level,133,0.0101,-80.4124,19.1581
border_type,131,0.01,-79.1069,27.0999
aeroway,124,0.0094,-87.9961,-26.9764
opening_hours,116,0.0088,-77.4319,37.2892
tiger:upload_uuid,115,0.0088,342.3077,2590.7051
tiger:name_type_2,112,0.0085,-60.0,143.3333
lit,105,0.008,-75.3521,49.9413
religion,102,0.0078,-5.5556,474.537
noexit,95,0.0072,50.7937,817.328
hgv:national_network,94,0.0072,-12.1495,434.4237
fut_ref,93,0.0071,12.0482,581.6265
door,87,0.0066,8600.0,52825.0
old_railway_operator,86,0.0065,-82.5558,6.119
tourism,85,0.0065,-64.4351,116.3529
Texas_Trunk_System,84,0.0064,-51.4451,195.3757
source:Texas_Trunk_System,84,0.0064,-51.1628,197.093
bicycle,81,0.0062,-92.3004,-53.1606
wikipedia,81,0.0062,-36.7188,284.9609
usage,72,0.0055,-83.4862,0.4587
building:levels,71,0.0054,-69.6581,84.5798
gnis:county_name,70,0.0053,-21.3483,378.4644
name_2,67,0.0051,-62.1469,130.2731
tiger:zip_left_2,67,0.0051,-64.1711,117.959
substation,66,0.005,-75.0,52.0833
sidewalk,61,0.0046,-66.1111,106.1574
tiger:name_base_3,57,0.0043,-10.9375,441.7969
email,54,0.0041,-18.1818,397.7273
parking,53,0.004,-81.9113,10.0398
alt_name,47,0.0036,-74.7312,53.7186
PASS_route,42,0.0032,-81.1659,14.574
electrified,42,0.0032,-84.6715,-6.7518
old_name,42,0.0032,-90.0709,-39.5981
building:part,41,0.0031,-26.7857,345.3869
lanes:forward,40,0.003,-90.6542,-43.1464
lanes:backward,39,0.003,-90.6921,-43.3771
wall,39,0.003,3800.0,23625.0
source_ref,37,0.0028,-78.1065,33.1854
source:maxspeed,36,0.0027,140.0,1360.0
gnis:feature_type,35,0.0027,-30.0,325.8333
gnis:import_uuid,35,0.0027,-10.2564,445.9402
denomination,33,0.0025,-52.1739,190.942
junction,33,0.0025,-81.6667,11.5278
office,33,0.0025,-47.619,218.6508
cycleway,32,0.0024,-85.9649,-14.6199
gnis:reviewed,32,0.0024,-13.5135,426.1261
fence_type,31,0.0024,-53.0303,185.7323
source:name,31,0.0024,-52.3077,190.1282
beacon:major,30,0.0023,2900.0,18150.0
beacon:minor,30,0.0023,2900.0,18150.0
beacon:type,30,0.0023,2900.0,18150.0
beacon:uuid,30,0.0023,2900.0,18150.0
indoormark,30,0.0023,2900.0,18150.0
construction,29,0.0022,-81.1688,14.5563
gnis:edited,27,0.0021,0.0,508.3333
location,27,0.0021,-73.0,64.25
transformer,27,0.0021,80.0,995.0
destination,26,0.002,-66.6667,102.7778
generator:method,26,0.002,-89.8039,-37.9739
generator:output:electricity,26,0.002,-89.3004,-34.9108
generator:source,26,0.002,-89.8039,-37.9739
generator:type,26,0.002,-89.5582,-36.4793
tiger:name_direction_suffix_2,26,0.002,73.3333,954.4444
tiger:zip_right_2,26,0.002,-40.9091,259.4697
tiger:zip_left_3,24,0.0018,60.0,873.3333
covered,23,0.0018,-30.303,323.9899
noname,23,0.0018,-85.5346,-12.0021
addr:unit,22,0.0017,22.2222,643.5185
floating,22,0.0017,175.0,1572.9167
gnis:Class,22,0.0017,-92.2807,-53.0409
gnis:County,22,0.0017,-92.2261,-52.7091
intermittent,22,0.0017,-4.3478,481.8841
destination:street,21,0.0016,133.3333,1319.4444
gnis:County_num,21,0.0016,-92.5795,-54.8587
gnis:ST_alpha,21,0.0016,-92.6316,-55.1754
gnis:ST_num,21,0.0016,-92.6316,-55.1754
gnis:id,21,0.0016,-92.6316,-55.1754
hov,21,0.0016,-86.0927,-15.3974
drive_through,20,0.0015,-54.5455,176.5152
source:imagery,20,0.0015,1900.0,12066.6667
tiger:state_id,20,0.0015,-79.5918,24.1497
import_uuid,19,0.0014,-93.3333,-59.4444
name:en,19,0.0014,-82.4074,7.0216
note:old_railway_operator,19,0.0014,-67.7966,95.904
emergency,18,0.0014,-79.5455,24.4318
name:es,18,0.0014,350.0,2637.5
name:km,18,0.0014,1700.0,10850.0
smoothness,18,0.0014,125.0,1268.75
takeaway,18,0.0014,-60.8696,138.0435
building:max_level,17,0.0013,1600.0,10241.6667
building:min_level,17,0.0013,1600.0,10241.6667
destination:ref,17,0.0013,-70.1754,81.4327
tiger:mtfcc,17,0.0013,-88.1944,-28.1829
toll,17,0.0013,-95.4787,-72.4956
loc_name,16,0.0012,-95.4416,-72.2697
placement,16,0.0012,-93.5484,-60.7527
shelter_type,16,0.0012,-33.3333,305.5556
wheelchair,16,0.0012,-81.1765,14.5098
gnis:fcode,15,0.0011,7.1429,551.7857
location:transition,15,0.0011,-11.7647,436.7647
mooring,15,0.0011,1400.0,9025.0
name_3,15,0.0011,1400.0,9025.0
ramp,15,0.0011,650.0,4462.5
tiger:zip_right_3,15,0.0011,66.6667,913.8889
Name,14,0.0011,1300.0,8416.6667
entrance,14,0.0011,-48.1481,215.4321
expressway,14,0.0011,-83.908,-2.1073
motor_vehicle,14,0.0011,-96.3351,-77.7051
start_date,14,0.0011,-72.0,70.3333
turn:lanes:forward,14,0.0011,-93.722,-61.8087
voltage:primary,14,0.0011,-53.3333,183.8889
voltage:secondary,14,0.0011,-53.3333,183.8889
traffic_calming,13,0.001,-73.4694,61.3946
addr:country,12,0.0009,-95.7746,-74.2958
fixme,12,0.0009,-76.4706,43.1373
roof:shape,12,0.0009,-40.0,265.0
segregated,12,0.0009,-84.4156,-5.1948
tiger:name_type_3,12,0.0009,9.0909,563.6364
tower:type,12,0.0009,-29.4118,329.4118
type,12,0.0009,-29.4118,329.4118
boat,11,0.0008,-64.5161,115.8602
ford,11,0.0008,175.0,1572.9167
incline,11,0.0008,0.0,508.3333
runway,11,0.0008,0.0,508.3333
tiger:CLASSFP,11,0.0008,-82.2581,7.9301
tiger:CPI,11,0.0008,-82.2581,7.9301
tiger:FUNCSTAT,11,0.0008,-82.2581,7.9301
tiger:LSAD,11,0.0008,-82.2581,7.9301
tiger:MTFCC,11,0.0008,-82.2581,7.9301
tiger:NAME,11,0.0008,-82.2581,7.9301
tiger:NAMELSAD,11,0.0008,-82.2581,7.9301
tiger:PCICBSA,11,0.0008,-82.2581,7.9301
tiger:PCINECTA,11,0.0008,-82.2581,7.9301
tiger:PLACEFP,11,0.0008,-82.2581,7.9301
tiger:PLACENS,11,0.0008,-82.2581,7.9301
tiger:PLCIDFP,11,0.0008,-82.2581,7.9301
tiger:STATEFP,11,0.0008,-82.2581,7.9301
cutting,10,0.0008,-16.6667,406.9444
embankment,10,0.0008,0.0,508.3333
fee,10,0.0008,-89.5833,-36.6319
fire_hydrant:type,10,0.0008,11.1111,575.9259
hazmat,10,0.0008,-65.5172,109.7701
historic,10,0.0008,-87.1795,-22.0085
iata,10,0.0008,-70.5882,78.9216
note:lanes,10,0.0008,-28.5714,334.5238
icao,9,0.0007,-57.1429,160.7143
internet_access,9,0.0007,-80.4348,19.0217
landcover,9,0.0007,-25.0,356.25
outdoor_seating,9,0.0007,-77.5,36.875
owner,9,0.0007,-77.5,36.875
proposed,9,0.0007,-92.5,-54.375
tiger:name_base_4,9,0.0007,-30.7692,321.1538
advertising,8,0.0006,700.0,4766.6667
contact:website,8,0.0006,-96.9231,-81.2821
craft,8,0.0006,-20.0,386.6667
delivery,8,0.0006,-72.4138,67.8161
golf,8,0.0006,-97.9798,-87.7104
manufacturer,8,0.0006,-96.0396,-75.9076
traffic_signals,8,0.0006,-97.2509,-83.2761
dock,7,0.0005,600.0,4158.3333
history,7,0.0005,-50.0,204.1667
payment:mastercard,7,0.0005,75.0,964.5833
payment:visa,7,0.0005,75.0,964.5833
stairs,7,0.0005,600.0,4158.3333
tiger:zip_left_4,7,0.0005,133.3333,1319.4444
is_in:country,6,0.0005,-64.7059,114.7059
is_in:country_code,6,0.0005,-64.7059,114.7059
is_in:iso_3166_2,6,0.0005,-53.8462,180.7692
is_in:state,6,0.0005,-60.0,143.3333
is_in:state_code,6,0.0005,-60.0,143.3333
lanes:both_ways,6,0.0005,-92.6829,-55.4878
name:hi,6,0.0005,50.0,812.5
nat_name,6,0.0005,500.0,3550.0
old_ref:pre_1939,6,0.0005,200.0,1725.0
payment:american_express,6,0.0005,200.0,1725.0
payment:cash,6,0.0005,20.0,630.0
shelter,6,0.0005,500.0,3550.0
ship,6,0.0005,100.0,1116.6667
source:noname,6,0.0005,500.0,3550.0
tiger:rttyp,6,0.0005,-91.0448,-45.5224
toilets,6,0.0005,500.0,3550.0
turn:lanes:backward,6,0.0005,-97.3799,-84.0611
width,6,0.0005,-93.6842,-61.5789
disused:highway,5,0.0004,150.0,1420.8333
faa,5,0.0004,150.0,1420.8333
generator:output:steam,5,0.0004,400.0,2941.6667
mtb:scale,5,0.0004,-77.2727,38.2576
mtb:scale:imba,5,0.0004,-78.2609,32.2464
name:zh,5,0.0004,-68.75,90.1042
product,5,0.0004,400.0,2941.6667
public_transport,5,0.0004,-28.5714,334.5238
shoulder,5,0.0004,-28.5714,334.5238
smoking,5,0.0004,-89.3617,-35.2837
stop:direction,5,0.0004,400.0,2941.6667
substance,5,0.0004,-28.5714,334.5238
toll_method,5,0.0004,-96.9136,-81.2243
trail_visibility,5,0.0004,-79.1667,26.7361
turn:lanes:both_ways,5,0.0004,-93.4211,-59.9781
_LINEARID_,4,0.0003,-55.5556,170.3704
addr:suite,4,0.0003,-55.5556,170.3704
brand,4,0.0003,-88.5714,-30.4762
check_date,4,0.0003,300.0,2333.3333
compensator,4,0.0003,-83.3333,1.3889
deep_draft,4,0.0003,300.0,2333.3333
internet_access:fee,4,0.0003,-80.0,21.6667
name:ko,4,0.0003,-33.3333,305.5556
name:vi,4,0.0003,300.0,2333.3333
pipeline,4,0.0003,300.0,2333.3333
population,4,0.0003,-98.4615,-90.641
source:deep_draft,4,0.0003,300.0,2333.3333
tiger:name_direction_prefix_2,4,0.0003,-85.7143,-13.0952
tiger:zip,4,0.0003,-82.6087,5.7971
tiger:zip_right_4,4,0.0003,33.3333,711.1111
wetland,4,0.0003,-20.0,386.6667
Payments Accepted,3,0.0002,200.0,1725.0
Suite,3,0.0002,-70.0,82.5
addr:housename,3,0.0002,-75.0,52.0833
architect,3,0.0002,200.0,1725.0
backrest,3,0.0002,-93.617,-61.1702
brand:wikidata,3,0.0002,200.0,1725.0
brand:wikipedia,3,0.0002,200.0,1725.0
capacity,3,0.0002,-90.3226,-41.129
cycleway:left,3,0.0002,-66.6667,102.7778
demolished:building,3,0.0002,200.0,1725.0
fax,3,0.0002,-93.4783,-60.3261
lanes:both,3,0.0002,200.0,1725.0
manhole,3,0.0002,200.0,1725.0
maxheight,3,0.0002,-50.0,204.1667
name:ja,3,0.0002,-25.0,356.25
park_ride,3,0.0002,-93.8776,-62.7551
payment:cheque,3,0.0002,200.0,1725.0
payment:discover_card,3,0.0002,50.0,812.5
plant:output:electricity,3,0.0002,-76.9231,40.3846
plant:source,3,0.0002,-75.0,52.0833
reservoir_type,3,0.0002,-50.0,204.1667
seamark:type,3,0.0002,200.0,1725.0
side,3,0.0002,200.0,1725.0
stop,3,0.0002,200.0,1725.0
suite,3,0.0002,-76.9231,40.3846
traffic_sign:forward,3,0.0002,200.0,1725.0
Business hours,2,0.0002,100.0,1116.6667
Category,2,0.0002,-75.0,52.0833
Hours,2,0.0002,-84.6154,-6.4103
TNRIS:OBJECTID,2,0.0002,100.0,1116.6667
abandoned:aeroway,2,0.0002,0.0,508.3333
address,2,0.0002,100.0,1116.6667
atm,2,0.0002,-90.4762,-42.0635
census:population,2,0.0002,-99.1379,-94.7557
club,2,0.0002,100.0,1116.6667
contact:phone,2,0.0002,-99.2509,-95.4432
demolished,2,0.0002,100.0,1116.6667
designation,2,0.0002,-75.0,52.0833
factory,2,0.0002,100.0,1116.6667
healthcare,2,0.0002,100.0,1116.6667
horse,2,0.0002,-98.8024,-92.7146
lock,2,0.0002,100.0,1116.6667
military,2,0.0002,-50.0,204.1667
motorboat,2,0.0002,-33.3333,305.5556
name:th,2,0.0002,-50.0,204.1667
note:segment,2,0.0002,-98.2906,-89.6011
official_name,2,0.0002,-94.1176,-64.2157
oneway:bicycle,2,0.0002,-60.0,143.3333
parking_space,2,0.0002,100.0,1116.6667
payment:credit_cards,2,0.0002,-66.6667,102.7778
payments,2,0.0002,-60.0,143.3333
recycling_type,2,0.0002,-33.3333,305.5556
ref:nrhp,2,0.0002,-94.1176,-64.2157
repeat_on,2,0.0002,100.0,1116.6667
route,2,0.0002,-83.3333,1.3889
supervised,2,0.0002,-95.3488,-71.7054
toilets:wheelchair,2,0.0002,100.0,1116.6667
Address,1,0.0001,0.0,508.3333
FCC_asrn_ref,1,0.0001,0.0,508.3333
Keyword,1,0.0001,0.0,508.3333
Payment Methods,1,0.0001,0.0,508.3333
Payments,1,0.0001,-50.0,204.1667
Type,1,0.0001,0.0,508.3333
abandoned:place,1,0.0001,0.0,508.3333
abandoned:power,1,0.0001,-66.6667,102.7778
aerodrome:type,1,0.0001,0.0,508.3333
alt,1,0.0001,0.0,508.3333
amenity_1,1,0.0001,0.0,508.3333
amenity_2,1,0.0001,0.0,508.3333
attribution,1,0.0001,-99.1667,-94.9306
beauty,1,0.0001,-80.0,21.6667
bench,1,0.0001,-85.7143,-13.0952
bin,1,0.0001,-90.0,-39.1667
bridge:name,1,0.0001,-88.8889,-32.4074
bridge:structure,1,0.0001,0.0,508.3333
city_served,1,0.0001,0.0,508.3333
closest_town,1,0.0001,-80.0,21.6667
comment,1,0.0001,-66.6667,102.7778
communication:mobile_phone,1,0.0001,0.0,508.3333
contact:facebook,1,0.0001,-97.561,-85.1626
contact:twitter,1,0.0001,-83.3333,1.3889
demlished,1,0.0001,0.0,508.3333
demolished:amenity,1,0.0001,0.0,508.3333
demolished:leisure,1,0.0001,0.0,508.3333
denomination:old,1,0.0001,0.0,508.3333
dispensing,1,0.0001,0.0,508.3333
disused:aeroway,1,0.0001,-80.0,21.6667
disused:amenity,1,0.0001,-50.0,204.1667
exit_to,1,0.0001,-96.4286,-78.2738
facebook,1,0.0001,0.0,508.3333
gnis:ftype,1,0.0001,-66.6667,102.7778
handrail,1,0.0001,0.0,508.3333
heading,1,0.0001,0.0,508.3333
healthcare:speciality,1,0.0001,0.0,508.3333
heritage,1,0.0001,-90.9091,-44.697
heritage:operator,1,0.0001,-90.9091,-44.697
house,1,0.0001,0.0,508.3333
information,1,0.0001,-66.6667,102.7778
internet_access:ssid,1,0.0001,0.0,508.3333
kerb,1,0.0001,-96.0,-75.6667
lid_code,1,0.0001,0.0,508.3333
linen,1,0.0001,0.0,508.3333
mattress,1,0.0001,0.0,508.3333
memorial,1,0.0001,-66.6667,102.7778
message,1,0.0001,0.0,508.3333
motorroad,1,0.0001,-50.0,204.1667
name:ar,1,0.0001,-75.0,52.0833
name:bn,1,0.0001,-75.0,52.0833
name:zh_pinyin,1,0.0001,-90.9091,-44.697
nhd:com_id,1,0.0001,-66.6667,102.7778
nhd:reach_code,1,0.0001,-75.0,52.0833
payment,1,0.0001,0.0,508.3333
payment method,1,0.0001,0.0,508.3333
payment:check,1,0.0001,-50.0,204.1667
placement:forward,1,0.0001,-75.0,52.0833
religion:old,1,0.0001,0.0,508.3333
roof:height,1,0.0001,-92.8571,-56.5476
room,1,0.0001,0.0,508.3333
seamark:landmark:category,1,0.0001,0.0,508.3333
second_hand,1,0.0001,-50.0,204.1667
service:bicycle:chain_tool,1,0.0001,0.0,508.3333
services,1,0.0001,0.0,508.3333
short_name,1,0.0001,-90.0,-39.1667
sides,1,0.0001,0.0,508.3333
social_facility,1,0.0001,-66.6667,102.7778
social_facility:for,1,0.0001,-66.6667,102.7778
source:imagery:earliestDate,1,0.0001,0.0,508.3333
source:imagery:latestDate,1,0.0001,0.0,508.3333
source:imagery:mosaic,1,0.0001,0.0,508.3333
source:imagery:sensor,1,0.0001,0.0,508.3333
species,1,0.0001,0.0,508.3333
tactile_paving,1,0.0001,-93.75,-61.9792
tower:construction,1,0.0001,-50.0,204.1667
twitter,1,0.0001,-50.0,204.1667
visibility,1,0.0001,0.0,508.3333
wikipedia:en,1,0.0001,0.0,508.3333
