key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
gnis:county_id,612,0.1226,0.0,0.0
gnis:state_id,612,0.1226,0.0,0.0
shop,588,0.1178,0.0,0.0
sport,586,0.1174,0.0,0.0
tiger:name_base_2,554,0.111,0.0,0.0
place,551,0.1104,0.0,0.0
tiger:zip_left_1,550,0.1102,0.0,0.0
footway,529,0.106,0.0,0.0
opening_hours,514,0.103,0.0,0.0
old_railway_operator,493,0.0987,0.0,0.0
tiger:source,462,0.0925,0.0,0.0
postal_code,458,0.0917,0.0,0.0
tiger:tlid,450,0.0901,0.0,0.0
tiger:separated,445,0.0891,0.0,0.0
man_made,436,0.0873,0.0,0.0
usage,436,0.0873,0.0,0.0
cuisine,430,0.0861,0.0,0.0
lanes:forward,428,0.0857,0.0,0.0
lit,426,0.0853,0.0,0.0
old_name,423,0.0847,0.0,0.0
lanes:backward,419,0.0839,0.0,0.0
note,406,0.0813,0.0,0.0
golf,396,0.0793,0.0,0.0
motor_vehicle,382,0.0765,0.0,0.0
toll,376,0.0753,0.0,0.0
crossing,354,0.0709,0.0,0.0
loc_name,351,0.0703,0.0,0.0
parking,293,0.0587,0.0,0.0
water,293,0.0587,0.0,0.0
traffic_signals,291,0.0583,0.0,0.0
gnis:Class,285,0.0571,0.0,0.0
gnis:ST_alpha,285,0.0571,0.0,0.0
gnis:ST_num,285,0.0571,0.0,0.0
gnis:id,285,0.0571,0.0,0.0
import_uuid,285,0.0571,0.0,0.0
addr:country,284,0.0569,0.0,0.0
gnis:County,283,0.0567,0.0,0.0
gnis:County_num,283,0.0567,0.0,0.0
tiger:name_type_2,280,0.0561,0.0,0.0
electrified,274,0.0549,0.0,0.0
tunnel,271,0.0543,0.0,0.0
contact:phone,267,0.0535,0.0,0.0
substation,264,0.0529,0.0,0.0
contact:website,260,0.0521,0.0,0.0
population,260,0.0521,0.0,0.0
generator:method,255,0.0511,0.0,0.0
generator:source,255,0.0511,0.0,0.0
generator:type,249,0.0499,0.0,0.0
placement,248,0.0497,0.0,0.0
generator:output:electricity,243,0.0487,0.0,0.0
tourism,239,0.0479,0.0,0.0
FIXME,236,0.0473,0.0,0.0
wikidata,236,0.0473,0.0,0.0
building:levels,234,0.0469,0.0,0.0
census:population,232,0.0465,0.0,0.0
turn:lanes:backward,229,0.0459,0.0,0.0
cycleway,228,0.0457,0.0,0.0
tiger:name_direction_prefix_1,226,0.0453,0.0,0.0
PASS_route,223,0.0447,0.0,0.0
turn:lanes:forward,223,0.0447,0.0,0.0
hgv,213,0.0427,0.0,0.0
manufacturer,202,0.0405,0.0,0.0
area,193,0.0387,0.0,0.0
description,188,0.0377,0.0,0.0
tiger:zip_left_2,187,0.0375,0.0,0.0
alt_name,186,0.0373,0.0,0.0
junction,180,0.0361,0.0,0.0
sidewalk,180,0.0361,0.0,0.0
name_2,177,0.0355,0.0,0.0
height,175,0.0351,0.0,0.0
Texas_Trunk_System,173,0.0347,0.0,0.0
source:Texas_Trunk_System,172,0.0345,0.0,0.0
source_ref,169,0.0339,0.0,0.0
horse,167,0.0335,0.0,0.0
tiger:zip_right_1,166,0.0333,0.0,0.0
toll_method,162,0.0324,0.0,0.0
noname,159,0.0318,0.0,0.0
tiger:name_direction_suffix,156,0.0312,0.0,0.0
construction,154,0.0308,0.0,0.0
hov,151,0.0302,0.0,0.0
tiger:mtfcc,144,0.0288,0.0,0.0
wikipedia,128,0.0256,0.0,0.0
attribution,120,0.024,0.0,0.0
proposed,120,0.024,0.0,0.0
note:segment,117,0.0234,0.0,0.0
name:en,108,0.0216,0.0,0.0
religion,108,0.0216,0.0,0.0
hgv:national_network,107,0.0214,0.0,0.0
location,100,0.02,0.0,0.0
tiger:name_direction_suffix_1,100,0.02,0.0,0.0
tiger:state_id,98,0.0196,0.0,0.0
fee,96,0.0192,0.0,0.0
width,95,0.019,0.0,0.0
gnis:county_name,89,0.0178,0.0,0.0
emergency,88,0.0176,0.0,0.0
expressway,87,0.0174,0.0,0.0
wheelchair,85,0.017,0.0,0.0
fut_ref,83,0.0166,0.0,0.0
lanes:both_ways,82,0.0164,0.0,0.0
destination,78,0.0156,0.0,0.0
historic,78,0.0156,0.0,0.0
segregated,77,0.0154,0.0,0.0
turn:lanes:both_ways,76,0.0152,0.0,0.0
center_turn_lane,72,0.0144,0.0,0.0
direction,70,0.014,0.0,0.0
denomination,69,0.0138,0.0,0.0
tiger:rttyp,67,0.0134,0.0,0.0
email,66,0.0132,0.0,0.0
fence_type,66,0.0132,0.0,0.0
source:name,65,0.013,0.0,0.0
tiger:name_base_3,64,0.0128,0.0,0.0
noexit,63,0.0126,0.0,0.0
office,63,0.0126,0.0,0.0
tiger:CLASSFP,62,0.0124,0.0,0.0
tiger:CPI,62,0.0124,0.0,0.0
tiger:FUNCSTAT,62,0.0124,0.0,0.0
tiger:LSAD,62,0.0124,0.0,0.0
tiger:MTFCC,62,0.0124,0.0,0.0
tiger:NAME,62,0.0124,0.0,0.0
tiger:NAMELSAD,62,0.0124,0.0,0.0
tiger:PCICBSA,62,0.0124,0.0,0.0
tiger:PCINECTA,62,0.0124,0.0,0.0
tiger:PLACEFP,62,0.0124,0.0,0.0
tiger:PLACENS,62,0.0124,0.0,0.0
tiger:PLCIDFP,62,0.0124,0.0,0.0
tiger:STATEFP,62,0.0124,0.0,0.0
note:old_railway_operator,59,0.0118,0.0,0.0
destination:ref,57,0.0114,0.0,0.0
building:part,56,0.0112,0.0,0.0
length,56,0.0112,0.0,0.0
fixme,51,0.0102,0.0,0.0
gnis:feature_type,50,0.01,0.0,0.0
start_date,50,0.01,0.0,0.0
park_ride,49,0.0098,0.0,0.0
traffic_calming,49,0.0098,0.0,0.0
backrest,47,0.0094,0.0,0.0
leaf_type,47,0.0094,0.0,0.0
smoking,47,0.0094,0.0,0.0
fax,46,0.0092,0.0,0.0
internet_access,46,0.0092,0.0,0.0
takeaway,46,0.0092,0.0,0.0
drive_through,44,0.0088,0.0,0.0
tiger:zip_right_2,44,0.0088,0.0,0.0
supervised,43,0.0086,0.0,0.0
level,42,0.0084,0.0,0.0
contact:facebook,41,0.0082,0.0,0.0
design,41,0.0082,0.0,0.0
indoor,41,0.0082,0.0,0.0
outdoor_seating,40,0.008,0.0,0.0
owner,40,0.008,0.0,0.0
gnis:import_uuid,39,0.0078,0.0,0.0
leaf_cycle,38,0.0076,0.0,0.0
gnis:reviewed,37,0.0074,0.0,0.0
brand,35,0.007,0.0,0.0
building:colour,35,0.007,0.0,0.0
iata,34,0.0068,0.0,0.0
official_name,34,0.0068,0.0,0.0
ref:nrhp,34,0.0068,0.0,0.0
contact:instagram,33,0.0066,0.0,0.0
contact:linkedin,33,0.0066,0.0,0.0
covered,33,0.0066,0.0,0.0
boat,31,0.0062,0.0,0.0
capacity,31,0.0062,0.0,0.0
golf_cart,30,0.006,0.0,0.0
voltage:primary,30,0.006,0.0,0.0
voltage:secondary,30,0.006,0.0,0.0
delivery,29,0.0058,0.0,0.0
hazmat,29,0.0058,0.0,0.0
lamp_type,29,0.0058,0.0,0.0
residential,29,0.0058,0.0,0.0
exit_to,28,0.0056,0.0,0.0
handicap,28,0.0056,0.0,0.0
nine,28,0.0056,0.0,0.0
par,28,0.0056,0.0,0.0
tiger:name_direction_prefix_2,28,0.0056,0.0,0.0
entrance,27,0.0054,0.0,0.0
gnis:edited,27,0.0054,0.0,0.0
tiger:upload_uuid,26,0.0052,0.0,0.0
contact:email,25,0.005,0.0,0.0
kerb,25,0.005,0.0,0.0
attraction,24,0.0048,0.0,0.0
compensator,24,0.0048,0.0,0.0
shelter_type,24,0.0048,0.0,0.0
trail_visibility,24,0.0048,0.0,0.0
intermittent,23,0.0046,0.0,0.0
mtb:scale:imba,23,0.0046,0.0,0.0
tiger:zip,23,0.0046,0.0,0.0
mtb:scale,22,0.0044,0.0,0.0
atm,21,0.0042,0.0,0.0
icao,21,0.0042,0.0,0.0
internet_access:fee,20,0.004,0.0,0.0
roof:shape,20,0.004,0.0,0.0
addr:unit,18,0.0036,0.0,0.0
gas_insulated,17,0.0034,0.0,0.0
is_in:country,17,0.0034,0.0,0.0
is_in:country_code,17,0.0034,0.0,0.0
location:transition,17,0.0034,0.0,0.0
tower:type,17,0.0034,0.0,0.0
type,17,0.0034,0.0,0.0
artwork_type,16,0.0032,0.0,0.0
maxspeed:advisory,16,0.0032,0.0,0.0
name:zh,16,0.0032,0.0,0.0
note:toll:hov,16,0.0032,0.0,0.0
sac_scale,16,0.0032,0.0,0.0
tactile_paving,16,0.0032,0.0,0.0
toilets:disposal,16,0.0032,0.0,0.0
toll:hov,16,0.0032,0.0,0.0
basin,15,0.003,0.0,0.0
is_in:state,15,0.003,0.0,0.0
is_in:state_code,15,0.003,0.0,0.0
motorcar,15,0.003,0.0,0.0
roof:levels,15,0.003,0.0,0.0
roof:orientation,15,0.003,0.0,0.0
source:maxspeed,15,0.003,0.0,0.0
tiger:name_direction_suffix_2,15,0.003,0.0,0.0
tiger:zip_left_3,15,0.003,0.0,0.0
transformer,15,0.003,0.0,0.0
artist_name,14,0.0028,0.0,0.0
content,14,0.0028,0.0,0.0
gnis:fcode,14,0.0028,0.0,0.0
history,14,0.0028,0.0,0.0
note:lanes,14,0.0028,0.0,0.0
roof:height,14,0.0028,0.0,0.0
Hours,13,0.0026,0.0,0.0
heigth,13,0.0026,0.0,0.0
is_in:iso_3166_2,13,0.0026,0.0,0.0
mtb:scale:uphill,13,0.0026,0.0,0.0
plant:output:electricity,13,0.0026,0.0,0.0
suite,13,0.0026,0.0,0.0
tiger:name_base_4,13,0.0026,0.0,0.0
tracktype,13,0.0026,0.0,0.0
unisex,13,0.0026,0.0,0.0
vehicle,13,0.0026,0.0,0.0
addr:housename,12,0.0024,0.0,0.0
capacity:disabled,12,0.0024,0.0,0.0
cutting,12,0.0024,0.0,0.0
landcover,12,0.0024,0.0,0.0
plant:source,12,0.0024,0.0,0.0
route,12,0.0024,0.0,0.0
access:bus,11,0.0022,0.0,0.0
heritage,11,0.0022,0.0,0.0
heritage:operator,11,0.0022,0.0,0.0
incline,11,0.0022,0.0,0.0
name:zh_pinyin,11,0.0022,0.0,0.0
runway,11,0.0022,0.0,0.0
tiger:name_type_3,11,0.0022,0.0,0.0
Suite,10,0.002,0.0,0.0
bin,10,0.002,0.0,0.0
craft,10,0.002,0.0,0.0
embankment,10,0.002,0.0,0.0
motorcycle,10,0.002,0.0,0.0
short_name,10,0.002,0.0,0.0
water_slide,10,0.002,0.0,0.0
Phone,9,0.0018,0.0,0.0
_LINEARID_,9,0.0018,0.0,0.0
addr:suite,9,0.0018,0.0,0.0
bicycle_road,9,0.0018,0.0,0.0
bridge:name,9,0.0018,0.0,0.0
cycleway:left,9,0.0018,0.0,0.0
destination:street,9,0.0018,0.0,0.0
fire_hydrant:type,9,0.0018,0.0,0.0
rating,9,0.0018,0.0,0.0
tiger:zip_right_3,9,0.0018,0.0,0.0
Category,8,0.0016,0.0,0.0
designation,8,0.0016,0.0,0.0
floating,8,0.0016,0.0,0.0
name:ru,8,0.0016,0.0,0.0
note:name,8,0.0016,0.0,0.0
smoothness,8,0.0016,0.0,0.0
Website,7,0.0014,0.0,0.0
bench,7,0.0014,0.0,0.0
note:odbl,7,0.0014,0.0,0.0
public_transport,7,0.0014,0.0,0.0
shoulder,7,0.0014,0.0,0.0
substance,7,0.0014,0.0,0.0
contact:twitter,6,0.0012,0.0,0.0
crossing:barrier,6,0.0012,0.0,0.0
maxheight,6,0.0012,0.0,0.0
min_height,6,0.0012,0.0,0.0
name:ko,6,0.0012,0.0,0.0
name:uk,6,0.0012,0.0,0.0
operator:wikipedia,6,0.0012,0.0,0.0
payment:credit_cards,6,0.0012,0.0,0.0
playground,6,0.0012,0.0,0.0
reservoir_type,6,0.0012,0.0,0.0
rotor:diameter,6,0.0012,0.0,0.0
tiger:name_type_4,6,0.0012,0.0,0.0
wood,6,0.0012,0.0,0.0
beauty,5,0.001,0.0,0.0
closest_town,5,0.001,0.0,0.0
created_by,5,0.001,0.0,0.0
crossing_ref,5,0.001,0.0,0.0
disused:aeroway,5,0.001,0.0,0.0
is_in:continent,5,0.001,0.0,0.0
leisure_1,5,0.001,0.0,0.0
maxspeed:forward,5,0.001,0.0,0.0
oneway:bicycle,5,0.001,0.0,0.0
operator:wikidata,5,0.001,0.0,0.0
payment:bitcoin,5,0.001,0.0,0.0
payment:cash,5,0.001,0.0,0.0
payments,5,0.001,0.0,0.0
wetland,5,0.001,0.0,0.0
access:lane:both_ways,4,0.0008,0.0,0.0
access:lanes:both_ways,4,0.0008,0.0,0.0
building:height,4,0.0008,0.0,0.0
bus,4,0.0008,0.0,0.0
category,4,0.0008,0.0,0.0
crossing:light,4,0.0008,0.0,0.0
ford,4,0.0008,0.0,0.0
hoops,4,0.0008,0.0,0.0
inner,4,0.0008,0.0,0.0
landuse_1,4,0.0008,0.0,0.0
maxspeed:night,4,0.0008,0.0,0.0
maxstay,4,0.0008,0.0,0.0
military,4,0.0008,0.0,0.0
name1,4,0.0008,0.0,0.0
name:am,4,0.0008,0.0,0.0
name:ar,4,0.0008,0.0,0.0
name:az,4,0.0008,0.0,0.0
name:be,4,0.0008,0.0,0.0
name:bg,4,0.0008,0.0,0.0
name:bn,4,0.0008,0.0,0.0
name:ce,4,0.0008,0.0,0.0
name:el,4,0.0008,0.0,0.0
name:eo,4,0.0008,0.0,0.0
name:es,4,0.0008,0.0,0.0
name:fa,4,0.0008,0.0,0.0
name:gu,4,0.0008,0.0,0.0
name:he,4,0.0008,0.0,0.0
name:hi,4,0.0008,0.0,0.0
name:hr,4,0.0008,0.0,0.0
name:hy,4,0.0008,0.0,0.0
name:ja,4,0.0008,0.0,0.0
name:ka,4,0.0008,0.0,0.0
name:kk,4,0.0008,0.0,0.0
name:kn,4,0.0008,0.0,0.0
name:ku,4,0.0008,0.0,0.0
name:kw,4,0.0008,0.0,0.0
name:la,4,0.0008,0.0,0.0
name:lt,4,0.0008,0.0,0.0
name:lv,4,0.0008,0.0,0.0
name:mk,4,0.0008,0.0,0.0
name:ml,4,0.0008,0.0,0.0
name:mr,4,0.0008,0.0,0.0
name:my,4,0.0008,0.0,0.0
name:ne,4,0.0008,0.0,0.0
name:os,4,0.0008,0.0,0.0
name:pa,4,0.0008,0.0,0.0
name:sl,4,0.0008,0.0,0.0
name:sr,4,0.0008,0.0,0.0
name:ta,4,0.0008,0.0,0.0
name:te,4,0.0008,0.0,0.0
name:th,4,0.0008,0.0,0.0
name:tl,4,0.0008,0.0,0.0
name:ug,4,0.0008,0.0,0.0
name:ur,4,0.0008,0.0,0.0
name:uz,4,0.0008,0.0,0.0
name:yi,4,0.0008,0.0,0.0
nhd:reach_code,4,0.0008,0.0,0.0
payment:mastercard,4,0.0008,0.0,0.0
payment:visa,4,0.0008,0.0,0.0
placement:forward,4,0.0008,0.0,0.0
population:date,4,0.0008,0.0,0.0
population:source,4,0.0008,0.0,0.0
psv,4,0.0008,0.0,0.0
reg_name,4,0.0008,0.0,0.0
Information,3,0.0006,0.0,0.0
Layer,3,0.0006,0.0,0.0
Natural,3,0.0006,0.0,0.0
StratMap,3,0.0006,0.0,0.0
abandoned:power,3,0.0006,0.0,0.0
addr:full,3,0.0006,0.0,0.0
airmark,3,0.0006,0.0,0.0
branch:type,3,0.0006,0.0,0.0
bridge:movable,3,0.0006,0.0,0.0
building_1,3,0.0006,0.0,0.0
canoe,3,0.0006,0.0,0.0
colour,3,0.0006,0.0,0.0
comment,3,0.0006,0.0,0.0
contact:fax,3,0.0006,0.0,0.0
cycleway:right,3,0.0006,0.0,0.0
denotation,3,0.0006,0.0,0.0
fuel:diesel,3,0.0006,0.0,0.0
fuel:octane_95,3,0.0006,0.0,0.0
garden:type,3,0.0006,0.0,0.0
gnis:ftype,3,0.0006,0.0,0.0
highway_1,3,0.0006,0.0,0.0
highway_2,3,0.0006,0.0,0.0
information,3,0.0006,0.0,0.0
memorial,3,0.0006,0.0,0.0
motorboat,3,0.0006,0.0,0.0
nhd:com_id,3,0.0006,0.0,0.0
parking:lane:left,3,0.0006,0.0,0.0
recycling_type,3,0.0006,0.0,0.0
service:vehicle:car_repair,3,0.0006,0.0,0.0
ship,3,0.0006,0.0,0.0
ship:type,3,0.0006,0.0,0.0
social_facility,3,0.0006,0.0,0.0
social_facility:for,3,0.0006,0.0,0.0
tiger:zip_left_4,3,0.0006,0.0,0.0
tiger:zip_right_4,3,0.0006,0.0,0.0
tracks,3,0.0006,0.0,0.0
working hours,3,0.0006,0.0,0.0
FIXME:hazmat,2,0.0004,0.0,0.0
Fax,2,0.0004,0.0,0.0
NRHP,2,0.0004,0.0,0.0
Payment method,2,0.0004,0.0,0.0
Payments,2,0.0004,0.0,0.0
_Id_,2,0.0004,0.0,0.0
abandoned:aeroway,2,0.0004,0.0,0.0
access:conditional,2,0.0004,0.0,0.0
artist,2,0.0004,0.0,0.0
artwork,2,0.0004,0.0,0.0
board_type,2,0.0004,0.0,0.0
boundary_type,2,0.0004,0.0,0.0
clothes,2,0.0004,0.0,0.0
crop,2,0.0004,0.0,0.0
crossing:bell,2,0.0004,0.0,0.0
crossing:saltire,2,0.0004,0.0,0.0
demolished:highway,2,0.0004,0.0,0.0
description:en,2,0.0004,0.0,0.0
diaper,2,0.0004,0.0,0.0
disused:amenity,2,0.0004,0.0,0.0
disused:highway,2,0.0004,0.0,0.0
faa,2,0.0004,0.0,0.0
floors,2,0.0004,0.0,0.0
garden:style,2,0.0004,0.0,0.0
grass,2,0.0004,0.0,0.0
grassland,2,0.0004,0.0,0.0
image,2,0.0004,0.0,0.0
inscription,2,0.0004,0.0,0.0
levels,2,0.0004,0.0,0.0
motorroad,2,0.0004,0.0,0.0
name:1,2,0.0004,0.0,0.0
name:2,2,0.0004,0.0,0.0
noref,2,0.0004,0.0,0.0
old_ref:pre_1939,2,0.0004,0.0,0.0
payment:american_express,2,0.0004,0.0,0.0
payment:check,2,0.0004,0.0,0.0
payment:coins,2,0.0004,0.0,0.0
payment:discover_card,2,0.0004,0.0,0.0
payment:litecoin,2,0.0004,0.0,0.0
payment:notes,2,0.0004,0.0,0.0
plant:output:steam,2,0.0004,0.0,0.0
produce,2,0.0004,0.0,0.0
ramp,2,0.0004,0.0,0.0
recycling:cans,2,0.0004,0.0,0.0
recycling:scrap_metal,2,0.0004,0.0,0.0
recycling:small_appliances,2,0.0004,0.0,0.0
second_hand,2,0.0004,0.0,0.0
service_times,2,0.0004,0.0,0.0
socket:tesla_supercharger,2,0.0004,0.0,0.0
soruce,2,0.0004,0.0,0.0
tower:construction,2,0.0004,0.0,0.0
trees,2,0.0004,0.0,0.0
twitter,2,0.0004,0.0,0.0
voltage-high,2,0.0004,0.0,0.0
waterway_1,2,0.0004,0.0,0.0
yes,2,0.0004,0.0,0.0
Business Hours,1,0.0002,0.0,0.0
FIXME:oneway,1,0.0002,0.0,0.0
Keyword,1,0.0002,0.0,0.0
Keywords,1,0.0002,0.0,0.0
Payments Accepted,1,0.0002,0.0,0.0
TNRIS:OBJECTID,1,0.0002,0.0,0.0
abandoned,1,0.0002,0.0,0.0
abandoned:junction,1,0.0002,0.0,0.0
addr:name,1,0.0002,0.0,0.0
addr:phone,1,0.0002,0.0,0.0
addr:tourism,1,0.0002,0.0,0.0
addr:website,1,0.0002,0.0,0.0
aerodrome:type,1,0.0002,0.0,0.0
alt,1,0.0002,0.0,0.0
capacity:parent,1,0.0002,0.0,0.0
capacity:women,1,0.0002,0.0,0.0
change:lanes,1,0.0002,0.0,0.0
city_served,1,0.0002,0.0,0.0
club,1,0.0002,0.0,0.0
contact:youtube,1,0.0002,0.0,0.0
date,1,0.0002,0.0,0.0
demolished:aeroway,1,0.0002,0.0,0.0
district,1,0.0002,0.0,0.0
drinking_water,1,0.0002,0.0,0.0
faa_lid,1,0.0002,0.0,0.0
fuel:gasoline,1,0.0002,0.0,0.0
fuel:octane_98,1,0.0002,0.0,0.0
garden,1,0.0002,0.0,0.0
gnis:county,1,0.0002,0.0,0.0
healthcare,1,0.0002,0.0,0.0
hours,1,0.0002,0.0,0.0
informal,1,0.0002,0.0,0.0
information:type,1,0.0002,0.0,0.0
jonction,1,0.0002,0.0,0.0
key,1,0.0002,0.0,0.0
lawyer,1,0.0002,0.0,0.0
layerr,1,0.0002,0.0,0.0
maritime,1,0.0002,0.0,0.0
max_level,1,0.0002,0.0,0.0
min_level,1,0.0002,0.0,0.0
name:fr,1,0.0002,0.0,0.0
name:vi,1,0.0002,0.0,0.0
name_3,1,0.0002,0.0,0.0
nist:fips_code,1,0.0002,0.0,0.0
nist:state_fips,1,0.0002,0.0,0.0
parking:lane:left:capacity,1,0.0002,0.0,0.0
payment,1,0.0002,0.0,0.0
payment:cryptocurrencies,1,0.0002,0.0,0.0
payment:electronic_purses,1,0.0002,0.0,0.0
pipeline,1,0.0002,0.0,0.0
placement:backward,1,0.0002,0.0,0.0
pole:type,1,0.0002,0.0,0.0
power_supply,1,0.0002,0.0,0.0
protect_class,1,0.0002,0.0,0.0
rai,1,0.0002,0.0,0.0
railway:name,1,0.0002,0.0,0.0
ramp:wheelchair,1,0.0002,0.0,0.0
recycling:aluminium,1,0.0002,0.0,0.0
recycling:beverage_cartons,1,0.0002,0.0,0.0
recycling:books,1,0.0002,0.0,0.0
recycling:cardboard,1,0.0002,0.0,0.0
recycling:cartons,1,0.0002,0.0,0.0
recycling:clothes,1,0.0002,0.0,0.0
recycling:engine_oil,1,0.0002,0.0,0.0
recycling:foil,1,0.0002,0.0,0.0
recycling:glass_bottles,1,0.0002,0.0,0.0
recycling:magazines,1,0.0002,0.0,0.0
recycling:mobile_phones,1,0.0002,0.0,0.0
recycling:newspaper,1,0.0002,0.0,0.0
recycling:paper,1,0.0002,0.0,0.0
recycling:paper_packaging,1,0.0002,0.0,0.0
recycling:plastic_bottles,1,0.0002,0.0,0.0
recycling:sheet_metal,1,0.0002,0.0,0.0
recycling:shoes,1,0.0002,0.0,0.0
recycling:tv_monitor,1,0.0002,0.0,0.0
recycling:tyres,1,0.0002,0.0,0.0
recycling:waste_oil,1,0.0002,0.0,0.0
ref:nris,1,0.0002,0.0,0.0
ref:rthl,1,0.0002,0.0,0.0
reservoir,1,0.0002,0.0,0.0
resource,1,0.0002,0.0,0.0
room,1,0.0002,0.0,0.0
rooms,1,0.0002,0.0,0.0
sanitary_dump_station,1,0.0002,0.0,0.0
service:bicycle:pump,1,0.0002,0.0,0.0
service:bicycle:repair,1,0.0002,0.0,0.0
service:vehicle:Muffler_Repair,1,0.0002,0.0,0.0
service:vehicle:inspection,1,0.0002,0.0,0.0
service:vehicle:muffler,1,0.0002,0.0,0.0
service:vehicle:oil_change,1,0.0002,0.0,0.0
service:vehicle:used_car_sales,1,0.0002,0.0,0.0
shelter,1,0.0002,0.0,0.0
shope,1,0.0002,0.0,0.0
socket:tesla_standard,1,0.0002,0.0,0.0
socket:type1,1,0.0002,0.0,0.0
sport_1,1,0.0002,0.0,0.0
st address,1,0.0002,0.0,0.0
stairs,1,0.0002,0.0,0.0
stars,1,0.0002,0.0,0.0
stop,1,0.0002,0.0,0.0
structure,1,0.0002,0.0,0.0
su,1,0.0002,0.0,0.0
surfa,1,0.0002,0.0,0.0
tiger:seperated,1,0.0002,0.0,0.0
toilets:wheelchair,1,0.0002,0.0,0.0
url,1,0.0002,0.0,0.0
vending,1,0.0002,0.0,0.0
voltage-low,1,0.0002,0.0,0.0
was:amenity,1,0.0002,0.0,0.0
wholesale,1,0.0002,0.0,0.0
