key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,top 50 bar resto,2,0.0131,100.0,100.0
amenity,"union des groupements paysan pour le developement educatif,economique et social d'haiti",2,0.0131,100.0,100.0
amenity,usine bloc,2,0.0131,100.0,100.0
amenity,usine block,2,0.0131,100.0,100.0
amenity,usine electrique jedo,2,0.0131,100.0,100.0
amenity,utc prevu,2,0.0131,100.0,100.0
amenity,zamar quicaillerie,2,0.0131,100.0,100.0
amenity, 4 robinets,1,0.0065,0.0,0.0
amenity, 5 Poubelle,1,0.0065,0.0,0.0
amenity,2fix,1,0.0065,0.0,0.0
amenity,5 Poubelle,1,0.0065,0.0,0.0
amenity,Association des Handicape_s en mouvement_  ASHAMO,1,0.0065,0.0,0.0
amenity,Attelier,1,0.0065,0.0,0.0
amenity,Bar,1,0.0065,0.0,0.0
amenity,Bar ,1,0.0065,0.0,0.0
amenity,Boulangerie,1,0.0065,0.0,0.0
amenity,"Chapelle funiraille,Ange de la gosseline",1,0.0065,0.0,0.0
amenity,Cyber-cafe,1,0.0065,0.0,0.0
amenity,Haiti international Dock,1,0.0065,0.0,0.0
amenity,Hotel,1,0.0065,0.0,0.0
amenity,Marche,1,0.0065,0.0,0.0
amenity,Poteau,1,0.0065,0.0,0.0
amenity,Studio de photo,1,0.0065,0.0,0.0
amenity,Université,1,0.0065,0.0,0.0
amenity,building,1,0.0065,0.0,0.0
amenity,bureau  pro-famille,1,0.0065,0.0,0.0
amenity,bureau regional de la munistha de jacmel,1,0.0065,0.0,0.0
amenity,bureau_de la croix-rouge,1,0.0065,0.0,0.0
amenity,bureau_edh,1,0.0065,0.0,0.0
amenity,cafeteria,1,0.0065,0.0,0.0
amenity,camp,1,0.0065,0.0,0.0
amenity,camping,1,0.0065,0.0,0.0
amenity,centre anti tuberculose,1,0.0065,0.0,0.0
amenity,centre fondation international lifeline haiti  ,1,0.0065,0.0,0.0
amenity,centre senté,1,0.0065,0.0,0.0
amenity,charging_station,1,0.0065,0.0,0.0
amenity,chateau,1,0.0065,0.0,0.0
amenity,ciber cafe,1,0.0065,0.0,0.0
amenity,clothes,1,0.0065,0.0,0.0
amenity,club,1,0.0065,0.0,0.0
amenity,contour de l'ecole nationale de colin,1,0.0065,0.0,0.0
amenity,dechets,1,0.0065,0.0,0.0
amenity,depos,1,0.0065,0.0,0.0
amenity,depots,1,0.0065,0.0,0.0
amenity,deuxieme ruelle saintilus,1,0.0065,0.0,0.0
amenity,drinking_water et epicerie,1,0.0065,0.0,0.0
amenity,entree _route-riviere_cormier,1,0.0065,0.0,0.0
amenity,ferry_terminal,1,0.0065,0.0,0.0
amenity,flag,1,0.0065,0.0,0.0
amenity,"hamlet, FIXME",1,0.0065,0.0,0.0
amenity,monestary,1,0.0065,0.0,0.0
amenity,morgue,1,0.0065,0.0,0.0
amenity,morgue prive,1,0.0065,0.0,0.0
amenity,moulin,1,0.0065,0.0,0.0
amenity,moulin cafe,1,0.0065,0.0,0.0
amenity,no,1,0.0065,0.0,0.0
amenity,orphelinat,1,0.0065,0.0,0.0
amenity,plage,1,0.0065,0.0,0.0
amenity,police; courthouse,1,0.0065,0.0,0.0
amenity,pompe,1,0.0065,0.0,0.0
amenity,pompe d'essence,1,0.0065,0.0,0.0
amenity,poste d'alaitement,1,0.0065,0.0,0.0
amenity,pub,1,0.0065,0.0,0.0
amenity,radio or tv station;studio,1,0.0065,0.0,0.0
amenity,ravine bigonet,1,0.0065,0.0,0.0
amenity,residences du soleil Dr Coles,1,0.0065,0.0,0.0
amenity,riviere,1,0.0065,0.0,0.0
amenity,riviere_cormier,1,0.0065,0.0,0.0
amenity,ronpoint carrefour duford,1,0.0065,0.0,0.0
amenity,route,1,0.0065,0.0,0.0
amenity,school (boy),1,0.0065,0.0,0.0
amenity,shop auto parts,1,0.0065,0.0,0.0
amenity,station Radio,1,0.0065,0.0,0.0
amenity,studio photo,1,0.0065,0.0,0.0
amenity,texaco,1,0.0065,0.0,0.0
amenity,theatre,1,0.0065,0.0,0.0
amenity,tires,1,0.0065,0.0,0.0
amenity,toilettes pour les policiers,1,0.0065,0.0,0.0
amenity,tribinale,1,0.0065,0.0,0.0
amenity,usine clairin,1,0.0065,0.0,0.0
amenity,vending_machine,1,0.0065,0.0,0.0
amenity,waste_disposal,1,0.0065,0.0,0.0
amenity,water,1,0.0065,0.0,0.0
building,yes,3745,37.733,374400.0,374400.0
building,building_concrete,2389,24.0705,238800.0,238800.0
building,tent,909,9.1587,90800.0,90800.0
building,building_sheet_metal,661,6.6599,66000.0,66000.0
building,building_wood,601,6.0554,60000.0,60000.0
building,shelter,546,5.5013,54500.0,54500.0
building,non_waterproof_shelter,470,4.7355,46900.0,46900.0
building,waterproof_shelter,295,2.9723,29400.0,29400.0
building,collapsed,109,1.0982,10800.0,10800.0
building,no,52,0.5239,5100.0,5100.0
building,Metal,29,0.2922,2800.0,2800.0
building,tole et plastic,18,0.1814,1700.0,1700.0
building,Bois,12,0.1209,1100.0,1100.0
building,concrete,10,0.1008,900.0,900.0
building,Espace educatif,9,0.0907,800.0,800.0
building,beton,8,0.0806,700.0,700.0
building,plastic  et  bois,6,0.0605,500.0,500.0
building,wall,6,0.0605,500.0,500.0
building,building_concrete_sheter,5,0.0504,400.0,400.0
building,Plastique,4,0.0403,300.0,300.0
building,plastique,4,0.0403,300.0,300.0
building,building_concrete_sheet_metal,3,0.0302,200.0,200.0
building,building_concrete_shelter,3,0.0302,200.0,200.0
building,exehibition aiplaine,3,0.0302,200.0,200.0
building,tole,3,0.0302,200.0,200.0
building,Fountain,2,0.0202,100.0,100.0
building,abri,2,0.0202,100.0,100.0
building,bois,2,0.0202,100.0,100.0
building,building_reinforced_concrete,2,0.0202,100.0,100.0
building,exhibition_airplane,2,0.0202,100.0,100.0
building,paille doramer,2,0.0202,100.0,100.0
building,tole d'acier,2,0.0202,100.0,100.0
building,wood,2,0.0202,100.0,100.0
building,Bureau des JRS,1,0.0101,0.0,0.0
building,Bureau psycho-social,1,0.0101,0.0,0.0
building,armory,1,0.0101,0.0,0.0
building,conteneur,1,0.0101,0.0,0.0
building,entrance,1,0.0101,0.0,0.0
building,hangar,1,0.0101,0.0,0.0
building,retail,1,0.0101,0.0,0.0
building,tente,1,0.0101,0.0,0.0
building,true,1,0.0101,0.0,0.0
highway,residential,20990,44.3079,2098900.0,2098900.0
highway,tertiary,12460,26.3019,1245900.0,1245900.0
highway,footway,4841,10.2189,484000.0,484000.0
highway,track,2353,4.967,235200.0,235200.0
highway,unclassified,1625,3.4302,162400.0,162400.0
highway,path,1352,2.8539,135100.0,135100.0
highway,secondary,1264,2.6682,126300.0,126300.0
highway,service,867,1.8302,86600.0,86600.0
highway,primary,396,0.8359,39500.0,39500.0
highway,ford,307,0.648,30600.0,30600.0
highway,tertiaire,184,0.3884,18300.0,18300.0
highway,road,174,0.3673,17300.0,17300.0
highway,emergency_access_point,96,0.2026,9500.0,9500.0
highway,residential;tertiary,75,0.1583,7400.0,7400.0
highway,unspecified,52,0.1098,5100.0,5100.0
highway,pedestrian,32,0.0675,3100.0,3100.0
highway,traffic_signals,26,0.0549,2500.0,2500.0
highway,tertiary;unclassified,24,0.0507,2300.0,2300.0
highway,steps,21,0.0443,2000.0,2000.0
highway,street_lamp,20,0.0422,1900.0,1900.0
highway,Tertiary,10,0.0211,900.0,900.0
highway,primary_link,9,0.019,800.0,800.0
highway,Footway,8,0.0169,700.0,700.0
highway,Residentielle,8,0.0169,700.0,700.0
highway,path;residential,8,0.0169,700.0,700.0
highway,residential;unclassified,8,0.0169,700.0,700.0
highway,Residential,7,0.0148,600.0,600.0
highway,footway;unclassified,7,0.0148,600.0,600.0
highway,tertiary;track,7,0.0148,600.0,600.0
highway,turning_circle,7,0.0148,600.0,600.0
highway,residential;track;track,6,0.0127,500.0,500.0
highway,BLOQUE PAR LES TENTES,5,0.0106,400.0,400.0
highway,Entree du plan,5,0.0106,400.0,400.0
highway,Secondary,5,0.0106,400.0,400.0
highway,Restiction Routirer,4,0.0084,300.0,300.0
highway,blocke,4,0.0084,300.0,300.0
highway,chemin moto,4,0.0084,300.0,300.0
highway,no,4,0.0084,300.0,300.0
highway,path;unclassified,4,0.0084,300.0,300.0
highway,residentia,4,0.0084,300.0,300.0
highway,residential;service,4,0.0084,300.0,300.0
highway,residentiel,4,0.0084,300.0,300.0
highway,route pieton,4,0.0084,300.0,300.0
highway,terciary,4,0.0084,300.0,300.0
highway,Pont,3,0.0063,200.0,200.0
highway,Terciary,3,0.0063,200.0,200.0
highway,crossing,3,0.0063,200.0,200.0
highway,no service,3,0.0063,200.0,200.0
highway,primary;unclassified,3,0.0063,200.0,200.0
highway,residential;residential;unclassified,3,0.0063,200.0,200.0
highway,residential;track,3,0.0063,200.0,200.0
highway,secondary;unclassified,3,0.0063,200.0,200.0
highway,Murs,2,0.0042,100.0,100.0
highway,Primaire rue clerveau en asphalte,2,0.0042,100.0,100.0
highway,Secondaire,2,0.0042,100.0,100.0
highway,bus_stop,2,0.0042,100.0,100.0
highway,culvert,2,0.0042,100.0,100.0
highway,footway;residential,2,0.0042,100.0,100.0
highway,footway;track,2,0.0042,100.0,100.0
highway,mini_roundabout,2,0.0042,100.0,100.0
highway,residential;tertiaire,2,0.0042,100.0,100.0
highway,secondary;tertiary,2,0.0042,100.0,100.0
highway,trunk_link,2,0.0042,100.0,100.0
highway, tertiary,1,0.0021,0.0,0.0
highway,Tertiaire,1,0.0021,0.0,0.0
highway,circonstancielle,1,0.0021,0.0,0.0
highway,cycleway,1,0.0021,0.0,0.0
highway,entree du camp pinchinat,1,0.0021,0.0,0.0
highway,fotd,1,0.0021,0.0,0.0
highway,imp emmanuel,1,0.0021,0.0,0.0
highway,impass,1,0.0021,0.0,0.0
highway,impass lindord,1,0.0021,0.0,0.0
highway,impasse,1,0.0021,0.0,0.0
highway,motorway,1,0.0021,0.0,0.0
highway,path;service,1,0.0021,0.0,0.0
highway,primary;unclassified;residential;unclassified,1,0.0021,0.0,0.0
highway,resid,1,0.0021,0.0,0.0
highway,residential ,1,0.0021,0.0,0.0
highway,residential;tertiary;service,1,0.0021,0.0,0.0
highway,residential;track;unclassified,1,0.0021,0.0,0.0
highway,rourte residentiel,1,0.0021,0.0,0.0
highway,route residenciel,1,0.0021,0.0,0.0
highway,rue beraberou,1,0.0021,0.0,0.0
highway,secondary_link,1,0.0021,0.0,0.0
highway,servce,1,0.0021,0.0,0.0
highway,stop,1,0.0021,0.0,0.0
highway,tertiaire;tertiaire;unclassified,1,0.0021,0.0,0.0
highway,tertiaire;unclassified,1,0.0021,0.0,0.0
highway,tertiary;residential,1,0.0021,0.0,0.0
highway,tertiary;tertiary;unclassified,1,0.0021,0.0,0.0
highway,unknown,1,0.0021,0.0,0.0
landuse,residential,1989,76.8844,198800.0,198800.0
landuse,cemetery,145,5.6049,14400.0,14400.0
landuse,grave_yard,93,3.5949,9200.0,9200.0
landuse,landfill,59,2.2806,5800.0,5800.0
landuse,farmland,47,1.8168,4600.0,4600.0
landuse,industrial,38,1.4689,3700.0,3700.0
landuse,basin,36,1.3916,3500.0,3500.0
landuse,quarry,26,1.005,2500.0,2500.0
landuse,reservoir,26,1.005,2500.0,2500.0
landuse,farm,21,0.8118,2000.0,2000.0
landuse,forest,17,0.6571,1600.0,1600.0
landuse,grass,16,0.6185,1500.0,1500.0
landuse,commercial,15,0.5798,1400.0,1400.0
landuse,village_green,15,0.5798,1400.0,1400.0
landuse,allotments,6,0.2319,500.0,500.0
landuse,construction,6,0.2319,500.0,500.0
landuse,brownfield,5,0.1933,400.0,400.0
landuse,military,4,0.1546,300.0,300.0
landuse,orchard,4,0.1546,300.0,300.0
landuse,recreation_ground,4,0.1546,300.0,300.0
landuse,retail,4,0.1546,300.0,300.0
landuse,greenfield,2,0.0773,100.0,100.0
landuse,market,2,0.0773,100.0,100.0
landuse,pitch,2,0.0773,100.0,100.0
landuse,scrub,2,0.0773,100.0,100.0
landuse,farmyard,1,0.0387,0.0,0.0
landuse,heath,1,0.0387,0.0,0.0
landuse,wood,1,0.0387,0.0,0.0
leisure,pitch,119,36.1702,11800.0,11800.0
leisure,garden,61,18.541,6000.0,6000.0
leisure,sports_centre,47,14.2857,4600.0,4600.0
leisure,park,22,6.6869,2100.0,2100.0
leisure,common,21,6.383,2000.0,2000.0
leisure,playground,15,4.5593,1400.0,1400.0
leisure,track,12,3.6474,1100.0,1100.0
leisure,nature_reserve,8,2.4316,700.0,700.0
leisure,stadium,8,2.4316,700.0,700.0
leisure,football,4,1.2158,300.0,300.0
leisure,parc saint vicent,4,1.2158,300.0,300.0
leisure,Football,2,0.6079,100.0,100.0
leisure,Fottball,1,0.304,0.0,0.0
leisure,SOCCER,1,0.304,0.0,0.0
leisure,casino,1,0.304,0.0,0.0
leisure,golf_course,1,0.304,0.0,0.0
leisure,marina,1,0.304,0.0,0.0
leisure,slipway,1,0.304,0.0,0.0
name,Obstacle,291,0.5395,29000.0,29000.0
name,Abres,182,0.3374,18100.0,18100.0
name,Abre,166,0.3077,16500.0,16500.0
name,abre,162,0.3003,16100.0,16100.0
name,Ecole  Primaire,125,0.2317,12400.0,12400.0
name,Arbre,122,0.2262,12100.0,12100.0
name,OBSTACLES,112,0.2076,11100.0,11100.0
name,Rue La Paix,103,0.1909,10200.0,10200.0
name,Nationale No 2,81,0.1502,8000.0,8000.0
name,arbre,70,0.1298,6900.0,6900.0
name,pylone,68,0.1261,6700.0,6700.0
name,Rue 2,66,0.1224,6500.0,6500.0
name,Rue Moise,63,0.1168,6200.0,6200.0
name,Ecole Primaire,59,0.1094,5800.0,5800.0
name,Pont,56,0.1038,5500.0,5500.0
name,Nationale No 1,55,0.102,5400.0,5400.0
name,Ruelle La Paix,55,0.102,5400.0,5400.0
name,poteau electrique,54,0.1001,5300.0,5300.0
name,l'arbre veritable,52,0.0964,5100.0,5100.0
name,Imp La Paix,51,0.0945,5000.0,5000.0
name,Rue Cassagnol Prolonge,49,0.0908,4800.0,4800.0
name,Rue Thermo,49,0.0908,4800.0,4800.0
name,Rue Germain,47,0.0871,4600.0,4600.0
name,Rue Louverture,47,0.0871,4600.0,4600.0
name,Rue de La Source,43,0.0797,4200.0,4200.0
name,Ruelle,42,0.0779,4100.0,4100.0
name,POINT D'EAU,41,0.076,4000.0,4000.0
name,Rue Dessalines,41,0.076,4000.0,4000.0
name,pont,41,0.076,4000.0,4000.0
name,Rue Jean Baptiste,40,0.0742,3900.0,3900.0
name,Rue Lambert,40,0.0742,3900.0,3900.0
name,Rue Saint Pierre,38,0.0704,3700.0,3700.0
name,Delmas 58,37,0.0686,3600.0,3600.0
name,Rue Chavannes,37,0.0686,3600.0,3600.0
name,Rue Petion,37,0.0686,3600.0,3600.0
name,Rue Vanneau,37,0.0686,3600.0,3600.0
name,Imp. Jn R Cius,36,0.0667,3500.0,3500.0
name,Rue Fraternite,36,0.0667,3500.0,3500.0
name,Rue Louis Charles,36,0.0667,3500.0,3500.0
name,Ruelle Larose,36,0.0667,3500.0,3500.0
name,Delmas 31,34,0.063,3300.0,3300.0
name,Delmas 60,34,0.063,3300.0,3300.0
name,Jardin de l Innocence,34,0.063,3300.0,3300.0
name,Le Baume de Galaade,34,0.063,3300.0,3300.0
name,OBSTACLE,34,0.063,3300.0,3300.0
name,Rue 3 A,34,0.063,3300.0,3300.0
name,Rue Celcius,34,0.063,3300.0,3300.0
name,Ruelle A Louis Charles,34,0.063,3300.0,3300.0
name,Ruelle des Jeunes,34,0.063,3300.0,3300.0
name,Delmas 83,33,0.0612,3200.0,3200.0
name,Ravine Nicolas,33,0.0612,3200.0,3200.0
name,Rue Victoire,33,0.0612,3200.0,3200.0
name,Ruelle Laurent,33,0.0612,3200.0,3200.0
name,College Notre Dame du Perpetuel Secours,32,0.0593,3100.0,3100.0
name,Jeu,32,0.0593,3100.0,3100.0
name,Rue 3,32,0.0593,3100.0,3100.0
name,Rue Grand Barre,32,0.0593,3100.0,3100.0
name,Ruelle Augustin,32,0.0593,3100.0,3100.0
name,Ruelle Darbone,32,0.0593,3100.0,3100.0
name,riviere froide,32,0.0593,3100.0,3100.0
name,Ecole Frere Ardouin,31,0.0575,3000.0,3000.0
name,Imp Charles,31,0.0575,3000.0,3000.0
name,Rue Nicolas,31,0.0575,3000.0,3000.0
name,Thomassin 25,31,0.0575,3000.0,3000.0
name,cocotier,31,0.0575,3000.0,3000.0
name,manguier,31,0.0575,3000.0,3000.0
name,Cite L'Ouverture,30,0.0556,2900.0,2900.0
name,College Mixte Christ Carlentz,30,0.0556,2900.0,2900.0
name,Imp A. Louis Charles,30,0.0556,2900.0,2900.0
