key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,kitchen,44,36.6667,4300.0,26666.6667
amenity,school,19,15.8333,1800.0,11458.3333
amenity,shower,17,14.1667,1600.0,10241.6667
amenity,toilets,16,13.3333,1500.0,9633.3333
amenity,place_of_worship,6,5.0,500.0,3550.0
amenity,fixme,4,3.3333,300.0,2333.3333
amenity,police,2,1.6667,100.0,1116.6667
amenity,studio,2,1.6667,100.0,1116.6667
amenity,atm,1,0.8333,0.0,508.3333
amenity,bar,1,0.8333,0.0,508.3333
amenity,cafe,1,0.8333,0.0,508.3333
amenity,courthouse,1,0.8333,0.0,508.3333
amenity,fuel,1,0.8333,0.0,508.3333
amenity,health_post,1,0.8333,0.0,508.3333
amenity,marketplace,1,0.8333,0.0,508.3333
amenity,post_office,1,0.8333,0.0,508.3333
amenity,restaurant,1,0.8333,0.0,508.3333
amenity,university,1,0.8333,0.0,508.3333
building,yes,223779,98.5376,22377800.0,136132125.0
building,house,2895,1.2748,289400.0,1761025.0
building,residential,231,0.1017,23000.0,140425.0
building,construction,113,0.0498,11200.0,68641.6667
building,school,19,0.0084,1800.0,11458.3333
building,roof,12,0.0053,1100.0,7200.0
building,commercial,10,0.0044,900.0,5983.3333
building,shed,7,0.0031,600.0,4158.3333
building,hut,5,0.0022,400.0,2941.6667
building,ruins,4,0.0018,300.0,2333.3333
building,unfinished_building,4,0.0018,300.0,2333.3333
building,industrial,3,0.0013,200.0,1725.0
building,apartments,2,0.0009,100.0,1116.6667
building,barn,2,0.0009,100.0,1116.6667
building,church,2,0.0009,100.0,1116.6667
building,mosque,2,0.0009,100.0,1116.6667
building,bati,1,0.0004,0.0,508.3333
building,farm,1,0.0004,0.0,508.3333
building,farm_auxiliary,1,0.0004,0.0,508.3333
building,garage,1,0.0004,0.0,508.3333
building,hospital,1,0.0004,0.0,508.3333
building,hotel,1,0.0004,0.0,508.3333
building,maize mill,1,0.0004,0.0,508.3333
building,stable,1,0.0004,0.0,508.3333
building,warehouse,1,0.0004,0.0,508.3333
building,yesq,1,0.0004,0.0,508.3333
emergency,yes,12,92.3077,1100.0,7200.0
emergency,no,1,7.6923,0.0,508.3333
highway,path,4767,35.8556,476600.0,2899825.0
highway,unclassified,3027,22.768,302600.0,1841325.0
highway,residential,2135,16.0587,213400.0,1298691.6667
highway,track,1964,14.7725,196300.0,1194666.6667
highway,service,538,4.0466,53700.0,327183.3333
highway,tertiary,427,3.2117,42600.0,259658.3333
highway,footway,189,1.4216,18800.0,114875.0
highway,secondary,146,1.0982,14500.0,88716.6667
highway,trunk,43,0.3234,4200.0,26058.3333
highway,crossing,32,0.2407,3100.0,19366.6667
highway,minor/unclassified,14,0.1053,1300.0,8416.6667
highway,primary,9,0.0677,800.0,5375.0
highway,ford,1,0.0075,0.0,508.3333
highway,road,1,0.0075,0.0,508.3333
highway,turning_circle,1,0.0075,0.0,508.3333
highway,yes,1,0.0075,0.0,508.3333
landuse,residential,2219,83.0775,221800.0,1349791.6667
landuse,house,324,12.1303,32300.0,197000.0
landuse,farmland,44,1.6473,4300.0,26666.6667
landuse,yes,13,0.4867,1200.0,7808.3333
landuse,commercial,9,0.337,800.0,5375.0
landuse,school,8,0.2995,700.0,4766.6667
landuse,farmyard,7,0.2621,600.0,4158.3333
landuse,forest,7,0.2621,600.0,4158.3333
landuse,meadow,7,0.2621,600.0,4158.3333
landuse,industrial,6,0.2246,500.0,3550.0
landuse,conservation,5,0.1872,400.0,2941.6667
landuse,footpath,3,0.1123,200.0,1725.0
landuse,path,3,0.1123,200.0,1725.0
landuse,House,2,0.0749,100.0,1116.6667
landuse,cemetery,2,0.0749,100.0,1116.6667
landuse,temporary,2,0.0749,100.0,1116.6667
landuse,village_green,2,0.0749,100.0,1116.6667
landuse,Temporary,1,0.0374,0.0,508.3333
landuse,church,1,0.0374,0.0,508.3333
landuse,compound,1,0.0374,0.0,508.3333
landuse,farmlandq,1,0.0374,0.0,508.3333
landuse,garden,1,0.0374,0.0,508.3333
landuse,hose,1,0.0374,0.0,508.3333
landuse,livestock,1,0.0374,0.0,508.3333
landuse,military,1,0.0374,0.0,508.3333
leisure,swimming_pool,12,46.1538,1100.0,7200.0
leisure,pitch,5,19.2308,400.0,2941.6667
leisure,marina,3,11.5385,200.0,1725.0
leisure,nature_reserve,3,11.5385,200.0,1725.0
leisure,park,2,7.6923,100.0,1116.6667
leisure,playground,1,3.8462,0.0,508.3333
name,#Aviva #AvivaUK,40,6.0698,3900.0,24233.3333
name,Batiment,23,3.4901,2200.0,13891.6667
name,Permanent,23,3.4901,2200.0,13891.6667
name,house,19,2.8832,1800.0,11458.3333
name,Mount Mulanje,15,2.2762,1400.0,9025.0
name,Temporary,15,2.2762,1400.0,9025.0
name,roof=permanent,15,2.2762,1400.0,9025.0
name,T414,13,1.9727,1200.0,7808.3333
name,Phalombe,12,1.8209,1100.0,7200.0
name,semi permanent,11,1.6692,1000.0,6591.6667
name,byggnad,10,1.5175,900.0,5983.3333
name,T411,8,1.214,700.0,4766.6667
name,Lukhubula,7,1.0622,600.0,4158.3333
name,Mwamphanzi,7,1.0622,600.0,4158.3333
name,Mapalera River,6,0.9105,500.0,3550.0
name,Shire,6,0.9105,500.0,3550.0
name,footpath,6,0.9105,500.0,3550.0
name,House,5,0.7587,400.0,2941.6667
name,Midima Road,5,0.7587,400.0,2941.6667
name,Mulosa,5,0.7587,400.0,2941.6667
name,Nagoli,5,0.7587,400.0,2941.6667
name,Nchalo Illovo Sugar Estate,5,0.7587,400.0,2941.6667
name,Sombani,5,0.7587,400.0,2941.6667
name,menne manta,5,0.7587,400.0,2941.6667
name,Building,4,0.607,300.0,2333.3333
name,Lisangadzi,4,0.607,300.0,2333.3333
name,MAPERERA RIVER,4,0.607,300.0,2333.3333
name,Mangoma,4,0.607,300.0,2333.3333
name,Mtyala,4,0.607,300.0,2333.3333
name,Namalani,4,0.607,300.0,2333.3333
name,S152,4,0.607,300.0,2333.3333
name,T419,4,0.607,300.0,2333.3333
name,de sam ter BEEK,4,0.607,300.0,2333.3333
name,#bobcatyouthmappers,3,0.4552,200.0,1725.0
name,Baluti,3,0.4552,200.0,1725.0
name,Chirombo,3,0.4552,200.0,1725.0
name,Highway,3,0.4552,200.0,1725.0
name,Khurune,3,0.4552,200.0,1725.0
name,Malembo,3,0.4552,200.0,1725.0
name,Monkey Bay,3,0.4552,200.0,1725.0
name,Mureka,3,0.4552,200.0,1725.0
name,Mwanza,3,0.4552,200.0,1725.0
name,Namizimu Forest Reserve,3,0.4552,200.0,1725.0
name,Nkhulambe 1,3,0.4552,200.0,1725.0
name,Nkhulambe 2,3,0.4552,200.0,1725.0
name,Nkhulambe A,3,0.4552,200.0,1725.0
name,Tuchila Forest Reserve,3,0.4552,200.0,1725.0
name,kitchen,3,0.4552,200.0,1725.0
name,temporary,3,0.4552,200.0,1725.0
name,Bangwe,2,0.3035,100.0,1116.6667
name,Bodole,2,0.3035,100.0,1116.6667
name,Chigwirigwidi,2,0.3035,100.0,1116.6667
name,Chiradzulu Forest Reserve,2,0.3035,100.0,1116.6667
name,Domasi Aquaculture Center,2,0.3035,100.0,1116.6667
name,Jonamu,2,0.3035,100.0,1116.6667
name,Kanjedza,2,0.3035,100.0,1116.6667
name,Lake Malawi National Park,2,0.3035,100.0,1116.6667
name,Luchenza R,2,0.3035,100.0,1116.6667
name,Luchenza river,2,0.3035,100.0,1116.6667
name,Luwaniwa,2,0.3035,100.0,1116.6667
name,Madukano,2,0.3035,100.0,1116.6667
name,Makanga Drive,2,0.3035,100.0,1116.6667
name,Makuluni (D),2,0.3035,100.0,1116.6667
name,Mangochi Forest Reserve,2,0.3035,100.0,1116.6667
