key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
name:pt,3,0.0004,0.0,0.0
name:ru,3,0.0004,0.0,0.0
name:zh,3,0.0004,0.0,0.0
police,3,0.0004,0.0,0.0
product,3,0.0004,0.0,0.0
pump,3,0.0004,0.0,0.0
resource,3,0.0004,0.0,0.0
status,3,0.0004,0.0,0.0
wetland,3,0.0004,0.0,0.0
Swimming pool,2,0.0003,0.0,0.0
addr:housenumber,2,0.0003,0.0,0.0
brand,2,0.0003,0.0,0.0
crop,2,0.0003,0.0,0.0
crossing:barrier,2,0.0003,0.0,0.0
crossing:light,2,0.0003,0.0,0.0
cuisine,2,0.0003,0.0,0.0
ele,2,0.0003,0.0,0.0
entrance,2,0.0003,0.0,0.0
golf,2,0.0003,0.0,0.0
is_in,2,0.0003,0.0,0.0
name:af,2,0.0003,0.0,0.0
name:ast,2,0.0003,0.0,0.0
name:avk,2,0.0003,0.0,0.0
name:az,2,0.0003,0.0,0.0
name:ca,2,0.0003,0.0,0.0
name:da,2,0.0003,0.0,0.0
name:el,2,0.0003,0.0,0.0
name:es,2,0.0003,0.0,0.0
name:fa,2,0.0003,0.0,0.0
name:fi,2,0.0003,0.0,0.0
name:fr,2,0.0003,0.0,0.0
name:hi,2,0.0003,0.0,0.0
name:hu,2,0.0003,0.0,0.0
name:hy,2,0.0003,0.0,0.0
name:it,2,0.0003,0.0,0.0
name:ka,2,0.0003,0.0,0.0
name:lt,2,0.0003,0.0,0.0
name:ml,2,0.0003,0.0,0.0
name:my,2,0.0003,0.0,0.0
name:no,2,0.0003,0.0,0.0
name:tr,2,0.0003,0.0,0.0
name:vi,2,0.0003,0.0,0.0
number_of_apartments,2,0.0003,0.0,0.0
payment:cash,2,0.0003,0.0,0.0
payment:visa,2,0.0003,0.0,0.0
protect_class,2,0.0003,0.0,0.0
rooms,2,0.0003,0.0,0.0
tower:type,2,0.0003,0.0,0.0
train,2,0.0003,0.0,0.0
wholesale,2,0.0003,0.0,0.0
addr:housename,1,0.0001,0.0,0.0
bench,1,0.0001,0.0,0.0
brand:wikidata,1,0.0001,0.0,0.0
brand:wikipedia,1,0.0001,0.0,0.0
camp_site,1,0.0001,0.0,0.0
club,1,0.0001,0.0,0.0
covered,1,0.0001,0.0,0.0
cutting,1,0.0001,0.0,0.0
dispensing,1,0.0001,0.0,0.0
email,1,0.0001,0.0,0.0
embankment,1,0.0001,0.0,0.0
emergency,1,0.0001,0.0,0.0
grades,1,0.0001,0.0,0.0
healthcare:speciality,1,0.0001,0.0,0.0
indoor,1,0.0001,0.0,0.0
industrial,1,0.0001,0.0,0.0
inscription,1,0.0001,0.0,0.0
internet_access:fee,1,0.0001,0.0,0.0
lanes:backward,1,0.0001,0.0,0.0
lanes:forward,1,0.0001,0.0,0.0
loc_name,1,0.0001,0.0,0.0
min_age,1,0.0001,0.0,0.0
motorcar,1,0.0001,0.0,0.0
name:ar,1,0.0001,0.0,0.0
name:be,1,0.0001,0.0,0.0
name:ko,1,0.0001,0.0,0.0
name:pl,1,0.0001,0.0,0.0
outdoor_seating,1,0.0001,0.0,0.0
population,1,0.0001,0.0,0.0
prominence,1,0.0001,0.0,0.0
roof:colour,1,0.0001,0.0,0.0
sac_scale,1,0.0001,0.0,0.0
salt,1,0.0001,0.0,0.0
school,1,0.0001,0.0,0.0
service:bicycle:chain_tool,1,0.0001,0.0,0.0
service:bicycle:cleaning,1,0.0001,0.0,0.0
service:bicycle:diy,1,0.0001,0.0,0.0
service:bicycle:parts,1,0.0001,0.0,0.0
service:bicycle:pump,1,0.0001,0.0,0.0
service:bicycle:retail,1,0.0001,0.0,0.0
service:bicycle:second_hand,1,0.0001,0.0,0.0
service:vehicle:brakes,1,0.0001,0.0,0.0
service:vehicle:car_repair,1,0.0001,0.0,0.0
service:vehicle:oil_change,1,0.0001,0.0,0.0
service:vehicle:repairs,1,0.0001,0.0,0.0
shelter,1,0.0001,0.0,0.0
shelter_type,1,0.0001,0.0,0.0
ship,1,0.0001,0.0,0.0
smoking,1,0.0001,0.0,0.0
source:date,1,0.0001,0.0,0.0
source:population,1,0.0001,0.0,0.0
source:prominence,1,0.0001,0.0,0.0
start_date,1,0.0001,0.0,0.0
stay,1,0.0001,0.0,0.0
supervised,1,0.0001,0.0,0.0
swimming_pool,1,0.0001,0.0,0.0
trail_visibility,1,0.0001,0.0,0.0
wall,1,0.0001,0.0,0.0
was:railway,1,0.0001,0.0,0.0
wheelchair,1,0.0001,0.0,0.0
