key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
landuse,cemetery,1,0.1374,0.0,0.0
landuse,commercial,1,0.1374,0.0,0.0
landuse,conservation,1,0.1374,0.0,0.0
landuse,farmyard,1,0.1374,0.0,0.0
landuse,recreation_ground,1,0.1374,0.0,0.0
leisure,pitch,19,55.8824,1800.0,1800.0
leisure,swimming_pool,6,17.6471,500.0,500.0
leisure,fitness_centre,2,5.8824,100.0,100.0
leisure,golf_course,2,5.8824,100.0,100.0
leisure,common,1,2.9412,0.0,0.0
leisure,nature_reserve,1,2.9412,0.0,0.0
leisure,slipway,1,2.9412,0.0,0.0
leisure,stadium,1,2.9412,0.0,0.0
leisure,track,1,2.9412,0.0,0.0
name,house,44,4.0553,4300.0,4300.0
name,Midima Road,33,3.0415,3200.0,3200.0
name,Zomba Road,33,3.0415,3200.0,3200.0
name,Ruo,13,1.1982,1200.0,1200.0
name,T411,13,1.1982,1200.0,1200.0
name,T419,13,1.1982,1200.0,1200.0
name,Chinamwali,10,0.9217,900.0,900.0
name,Staff House,10,0.9217,900.0,900.0
name,School Block,7,0.6452,600.0,600.0
name,unclassified road,7,0.6452,600.0,600.0
name,Makande,6,0.553,500.0,500.0
name,Malembo,6,0.553,500.0,500.0
name,Lujeri Estate,5,0.4608,400.0,400.0
name,Mangoma,5,0.4608,400.0,400.0
name,STAFF HOUSE,5,0.4608,400.0,400.0
name,Zomba Central Hospital,5,0.4608,400.0,400.0
name,CDSS School Block,4,0.3687,300.0,300.0
name,D345,4,0.3687,300.0,300.0
name,Malindi Secondary School,4,0.3687,300.0,300.0
name,Monkey Bay,4,0.3687,300.0,300.0
name,Njuli Quarry,4,0.3687,300.0,300.0
name,Nyungwe River,4,0.3687,300.0,300.0
name,Permanent,4,0.3687,300.0,300.0
name,Ruo Estate,4,0.3687,300.0,300.0
name,Sendelera,4,0.3687,300.0,300.0
name,Splendor Hotel,4,0.3687,300.0,300.0
name,minor road,4,0.3687,300.0,300.0
name,Administration Block,3,0.2765,200.0,200.0
name,Bloomfield Estate,3,0.2765,200.0,200.0
name,Building,3,0.2765,200.0,200.0
name,Chileka Road (under construction),3,0.2765,200.0,200.0
name,Chinyama to Mulanje Boma,3,0.2765,200.0,200.0
name,Faith Pvt High,3,0.2765,200.0,200.0
name,Girl Hostel,3,0.2765,200.0,200.0
name,Maize Mill,3,0.2765,200.0,200.0
name,Makata Road,3,0.2765,200.0,200.0
name,Malawi Police Training College,3,0.2765,200.0,200.0
name,Mbombwe bridge,3,0.2765,200.0,200.0
name,Ndirande Kachere LEA Primary School,3,0.2765,200.0,200.0
name,PIM TO NTHUMBWE,3,0.2765,200.0,200.0
name,St.. Mary's,3,0.2765,200.0,200.0
name,T406,3,0.2765,200.0,200.0
name,afganisches dorf 1,3,0.2765,200.0,200.0
name,haus,3,0.2765,200.0,200.0
name,likangala,3,0.2765,200.0,200.0
name,q,3,0.2765,200.0,200.0
name,school block,3,0.2765,200.0,200.0
name,Africycle (Five Miles),2,0.1843,100.0,100.0
name,Auto Parts Connection,2,0.1843,100.0,100.0
name,Blantyre,2,0.1843,100.0,100.0
name,Botanic,2,0.1843,100.0,100.0
name,Brick maker,2,0.1843,100.0,100.0
name,Chikaveka Bike Taxi Stand,2,0.1843,100.0,100.0
name,Chinamwali Market,2,0.1843,100.0,100.0
name,Chinupule,2,0.1843,100.0,100.0
name,Chisombezi-Malowa Estate,2,0.1843,100.0,100.0
name,Chowe CDSS,2,0.1843,100.0,100.0
name,Gen-set Building,2,0.1843,100.0,100.0
name,Govala Graveyard,2,0.1843,100.0,100.0
name,Gulani,2,0.1843,100.0,100.0
name,Hall 4,2,0.1843,100.0,100.0
name,"James Junction, road to Lambulira",2,0.1843,100.0,100.0
name,Kalakani,2,0.1843,100.0,100.0
name,Kasito Rice Mill,2,0.1843,100.0,100.0
name,L,2,0.1843,100.0,100.0
name,Lake Malawi National Park,2,0.1843,100.0,100.0
name,Library,2,0.1843,100.0,100.0
name,Likhonyowa,2,0.1843,100.0,100.0
name,Lilangwe,2,0.1843,100.0,100.0
name,Lunzu,2,0.1843,100.0,100.0
name,MEHBUB,2,0.1843,100.0,100.0
name,Madziabango,2,0.1843,100.0,100.0
name,Matawale Health Center,2,0.1843,100.0,100.0
name,Maternity Block,2,0.1843,100.0,100.0
name,Mbomwe river,2,0.1843,100.0,100.0
name,Meru,2,0.1843,100.0,100.0
name,Mitawa River,2,0.1843,100.0,100.0
name,Mlozi,2,0.1843,100.0,100.0
name,Mlunguzi Prumary School,2,0.1843,100.0,100.0
name,Mpingwe School,2,0.1843,100.0,100.0
name,Mr. Paison's Residence,2,0.1843,100.0,100.0
name,Mtitimira School,2,0.1843,100.0,100.0
name,Mtonda CDSS,2,0.1843,100.0,100.0
name,Mulunguzi SDA Church,2,0.1843,100.0,100.0
name,Namwera Open Day Sec School,2,0.1843,100.0,100.0
name,Nchalo Golf Course,2,0.1843,100.0,100.0
name,Ndirande Ring Road,2,0.1843,100.0,100.0
name,Orama Pvt Seco School,2,0.1843,100.0,100.0
name,Osman Lodge,2,0.1843,100.0,100.0
name,PIM Police Office,2,0.1843,100.0,100.0
name,PIM TRADING CENTRE,2,0.1843,100.0,100.0
name,Pa dick Trading Center,2,0.1843,100.0,100.0
name,Paison Masjid,2,0.1843,100.0,100.0
name,Pamodzi Consulting Limited,2,0.1843,100.0,100.0
name,Police Staff House,2,0.1843,100.0,100.0
name,Reserve Bank Car Park,2,0.1843,100.0,100.0
name,Resource Hostel,2,0.1843,100.0,100.0
name,Riverside School,2,0.1843,100.0,100.0
name,Sangadzi 2 School,2,0.1843,100.0,100.0
name,St AUGUSTINE 3 School,2,0.1843,100.0,100.0
name,Sunrise,2,0.1843,100.0,100.0
name,The Catholic University of Malawi (CUNIMA),2,0.1843,100.0,100.0
name,Toilets,2,0.1843,100.0,100.0
name,Tukululu,2,0.1843,100.0,100.0
name,Umodzi Drive,2,0.1843,100.0,100.0
name,bridge,2,0.1843,100.0,100.0
name,church,2,0.1843,100.0,100.0
name,classroom block,2,0.1843,100.0,100.0
name,lodging facility,2,0.1843,100.0,100.0
name,lol,2,0.1843,100.0,100.0
name,mkwakwasi river,2,0.1843,100.0,100.0
name,poultry farm,2,0.1843,100.0,100.0
name,river,2,0.1843,100.0,100.0
name,taliban,2,0.1843,100.0,100.0
name,#,1,0.0922,0.0,0.0
name,2 häuser,1,0.0922,0.0,0.0
name,5 gebäude,1,0.0922,0.0,0.0
name,6 Mile Market,1,0.0922,0.0,0.0
name,A,1,0.0922,0.0,0.0
name,A and Messi,1,0.0922,0.0,0.0
name,Acker,1,0.0922,0.0,0.0
name,Admistration Block,1,0.0922,0.0,0.0
name,Africycle,1,0.0922,0.0,0.0
name,Africycle (Zomba Town),1,0.0922,0.0,0.0
name,Aisha Girls Pvt,1,0.0922,0.0,0.0
name,Alleluya Investment,1,0.0922,0.0,0.0
name,Alleluya's,1,0.0922,0.0,0.0
name,Anana Hall,1,0.0922,0.0,0.0
name,Anna's Lodge,1,0.0922,0.0,0.0
name,Area 4 Hospital,1,0.0922,0.0,0.0
name,Area 4 Office,1,0.0922,0.0,0.0
name,Area 4 Road,1,0.0922,0.0,0.0
name,Area 8,1,0.0922,0.0,0.0
name,Area 9,1,0.0922,0.0,0.0
name,Army Secondary School,1,0.0922,0.0,0.0
name,Assembly Hall,1,0.0922,0.0,0.0
name,Aunt Linda,1,0.0922,0.0,0.0
name,Avis / budget,1,0.0922,0.0,0.0
name,BAJ HOD office,1,0.0922,0.0,0.0
name,BCA,1,0.0922,0.0,0.0
name,BP,1,0.0922,0.0,0.0
name,BTS Bar,1,0.0922,0.0,0.0
name,Bakresha Limited,1,0.0922,0.0,0.0
name,Bangwe Islamic Pvt Sec School,1,0.0922,0.0,0.0
name,Banja la mtsogolo Clinic,1,0.0922,0.0,0.0
name,Bauernhof gebäude,1,0.0922,0.0,0.0
name,Bauernhof haus 2,1,0.0922,0.0,0.0
name,Baumhaus,1,0.0922,0.0,0.0
name,Bietmann Primary School,1,0.0922,0.0,0.0
name,"Biology, Computer And Physics Labs",1,0.0922,0.0,0.0
name,"Biology, Computer And physics Labs",1,0.0922,0.0,0.0
name,Blantyre Water Board,1,0.0922,0.0,0.0
name,Block A,1,0.0922,0.0,0.0
name,Block B,1,0.0922,0.0,0.0
name,Block C,1,0.0922,0.0,0.0
name,Bolera,1,0.0922,0.0,0.0
name,Borehole,1,0.0922,0.0,0.0
name,Boy Toilets,1,0.0922,0.0,0.0
name,Buleya,1,0.0922,0.0,0.0
name,Bunchanan Road,1,0.0922,0.0,0.0
name,CC 01,1,0.0922,0.0,0.0
name,CC 02,1,0.0922,0.0,0.0
name,CC 03,1,0.0922,0.0,0.0
name,CC 05,1,0.0922,0.0,0.0
name,CC 06,1,0.0922,0.0,0.0
name,CC 07,1,0.0922,0.0,0.0
name,CC 08,1,0.0922,0.0,0.0
name,CC 10,1,0.0922,0.0,0.0
name,CC 13,1,0.0922,0.0,0.0
name,CC 14,1,0.0922,0.0,0.0
name,CC 15,1,0.0922,0.0,0.0
name,CC 16,1,0.0922,0.0,0.0
name,CC 17,1,0.0922,0.0,0.0
name,CC 18,1,0.0922,0.0,0.0
name,CC 19,1,0.0922,0.0,0.0
name,CC 20,1,0.0922,0.0,0.0
name,CC 22,1,0.0922,0.0,0.0
name,CC Llt 02,1,0.0922,0.0,0.0
name,CC Lt 01,1,0.0922,0.0,0.0
name,CCAP Church,1,0.0922,0.0,0.0
name,CCAP Church House,1,0.0922,0.0,0.0
name,CDSS Administration Block,1,0.0922,0.0,0.0
name,CDSS Boy Hostel,1,0.0922,0.0,0.0
name,CDSS Girl Hostel,1,0.0922,0.0,0.0
name,CDSS Toilets,1,0.0922,0.0,0.0
name,Cafeteria,1,0.0922,0.0,0.0
name,Cape Maclear,1,0.0922,0.0,0.0
name,Chancellor College Clinic,1,0.0922,0.0,0.0
name,Chaona School,1,0.0922,0.0,0.0
name,Chawani Bungalow,1,0.0922,0.0,0.0
name,Chayanika School,1,0.0922,0.0,0.0
name,Chejusu Road,1,0.0922,0.0,0.0
name,Chemusa,1,0.0922,0.0,0.0
name,Chewonga Road,1,0.0922,0.0,0.0
name,Chibuku Tarven,1,0.0922,0.0,0.0
name,Chichiri,1,0.0922,0.0,0.0
name,Chichiri Primary School,1,0.0922,0.0,0.0
name,Chichiri Sec. School,1,0.0922,0.0,0.0
name,Chief_chipoka,1,0.0922,0.0,0.0
name,Chigumula School,1,0.0922,0.0,0.0
name,Chigwaja,1,0.0922,0.0,0.0
name,Chikomwe School,1,0.0922,0.0,0.0
name,Chikumbeni,1,0.0922,0.0,0.0
name,Chikunda,1,0.0922,0.0,0.0
name,Chilaweni CDSS,1,0.0922,0.0,0.0
name,Chileka Road,1,0.0922,0.0,0.0
name,Chilembwe secondary Hall,1,0.0922,0.0,0.0
name,Chilole School,1,0.0922,0.0,0.0
name,Chilumba Primary School,1,0.0922,0.0,0.0
name,Chilumba School,1,0.0922,0.0,0.0
name,Chilunga Soccer Field,1,0.0922,0.0,0.0
name,Chimbende School,1,0.0922,0.0,0.0
name,Chimbiya School,1,0.0922,0.0,0.0
name,Chimesya School,1,0.0922,0.0,0.0
name,Chimwankhunda CDSS,1,0.0922,0.0,0.0
name,Chinama School,1,0.0922,0.0,0.0
name,Ching`anda P School,1,0.0922,0.0,0.0
name,Chinguwo FP School,1,0.0922,0.0,0.0
name,Chingwenya School,1,0.0922,0.0,0.0
name,Chinupule 1A,1,0.0922,0.0,0.0
name,Chinupule 1B,1,0.0922,0.0,0.0
name,Chinupule 1C,1,0.0922,0.0,0.0
name,Chinupule 2,1,0.0922,0.0,0.0
name,Chinyama to Mitawa,1,0.0922,0.0,0.0
name,Chipalamawamba School,1,0.0922,0.0,0.0
name,Chipande,1,0.0922,0.0,0.0
name,Chipeleka School,1,0.0922,0.0,0.0
name,Chipeta,1,0.0922,0.0,0.0
name,Chipoka_masjid,1,0.0922,0.0,0.0
name,Chiponde School,1,0.0922,0.0,0.0
name,Chipunga School,1,0.0922,0.0,0.0
name,Chiradzulu Forest Reserve,1,0.0922,0.0,0.0
name,Chirimba CDSS,1,0.0922,0.0,0.0
name,Chirimba School,1,0.0922,0.0,0.0
name,Chiringa CDSS Hall,1,0.0922,0.0,0.0
name,Chiringa Catholic Parish,1,0.0922,0.0,0.0
name,Chiringa Catholic Parish Hall,1,0.0922,0.0,0.0
name,Chiringa Magistrate Court,1,0.0922,0.0,0.0
name,Chiringa Police Station,1,0.0922,0.0,0.0
name,Chiringa Post Office,1,0.0922,0.0,0.0
name,Chiringa Telecenter,1,0.0922,0.0,0.0
name,Chiringa Ufulu Wathu CBO,1,0.0922,0.0,0.0
name,Chiringa Youth Club,1,0.0922,0.0,0.0
name,Chisomo Nursery School,1,0.0922,0.0,0.0
name,Chisopi School,1,0.0922,0.0,0.0
name,Chitawira Primary School,1,0.0922,0.0,0.0
name,Chitete Maleta School,1,0.0922,0.0,0.0
name,Chitsime,1,0.0922,0.0,0.0
name,Chitsime CCAP Church,1,0.0922,0.0,0.0
name,Chitumba,1,0.0922,0.0,0.0
name,Chiusi JP School,1,0.0922,0.0,0.0
name,Chiwembe,1,0.0922,0.0,0.0
name,Chomba,1,0.0922,0.0,0.0
name,Chowe School,1,0.0922,0.0,0.0
name,Church of Christ,1,0.0922,0.0,0.0
name,Chuwalukonji Bicycle Repair Shop,1,0.0922,0.0,0.0
name,Classroom Blocks,1,0.0922,0.0,0.0
name,Clinic Administratoion Block,1,0.0922,0.0,0.0
name,Clinic Block,1,0.0922,0.0,0.0
name,Clinic Wards,1,0.0922,0.0,0.0
name,Clubfit,1,0.0922,0.0,0.0
name,Computer Lab,1,0.0922,0.0,0.0
name,Covered stand,1,0.0922,0.0,0.0
name,Daud Motorcycle Spares,1,0.0922,0.0,0.0
name,Dean of Built Environment office,1,0.0922,0.0,0.0
name,Delamere Car Park,1,0.0922,0.0,0.0
name,Dr s Kampondeni,1,0.0922,0.0,0.0
name,Dunduzu Road,1,0.0922,0.0,0.0
name,Earth road,1,0.0922,0.0,0.0
name,Eastern Region Police Headquarters,1,0.0922,0.0,0.0
name,Emmanuel private secondary school,1,0.0922,0.0,0.0
name,FDH Bank,1,0.0922,0.0,0.0
name,Fatsano Drug Store,1,0.0922,0.0,0.0
name,Federation,1,0.0922,0.0,0.0
name,Feeding Shelter,1,0.0922,0.0,0.0
name,Female Toilets,1,0.0922,0.0,0.0
name,Forest Road,1,0.0922,0.0,0.0
name,Funwe,1,0.0922,0.0,0.0
name,Gate House,1,0.0922,0.0,0.0
name,Girls Hostel,1,0.0922,0.0,0.0
name,Girls hostels,1,0.0922,0.0,0.0
name,Globe Computer Systems Limited,1,0.0922,0.0,0.0
name,Globe Internet Limited,1,0.0922,0.0,0.0
name,Gogo Nazombe Office,1,0.0922,0.0,0.0
name,Goleka School,1,0.0922,0.0,0.0
name,Govala,1,0.0922,0.0,0.0
name,Gracious Pvt,1,0.0922,0.0,0.0
name,Green Malata - Childrens Training Village,1,0.0922,0.0,0.0
name,Greenland,1,0.0922,0.0,0.0
name,Growing stars Montessori Nursery School,1,0.0922,0.0,0.0
name,Guard,1,0.0922,0.0,0.0
name,H,1,0.0922,0.0,0.0
name,Hall 1,1,0.0922,0.0,0.0
name,Hall 2,1,0.0922,0.0,0.0
name,Hall 3,1,0.0922,0.0,0.0
name,Hall 5,1,0.0922,0.0,0.0
name,Hall 6,1,0.0922,0.0,0.0
name,Hall 7,1,0.0922,0.0,0.0
name,Hall 8,1,0.0922,0.0,0.0
name,House,1,0.0922,0.0,0.0
name,House 1,1,0.0922,0.0,0.0
name,House 2,1,0.0922,0.0,0.0
name,Independence Drive,1,0.0922,0.0,0.0
name,Ipani Full Primary School,1,0.0922,0.0,0.0
name,J3 Motors,1,0.0922,0.0,0.0
name,JORDAN DAM,1,0.0922,0.0,0.0
name,Jehovah Witness,1,0.0922,0.0,0.0
name,Jiramu School,1,0.0922,0.0,0.0
name,Joshua Pvt Sec School,1,0.0922,0.0,0.0
name,Joy Pvt Primary School,1,0.0922,0.0,0.0
name,Kachere Primary School,1,0.0922,0.0,0.0
name,Kachere School,1,0.0922,0.0,0.0
name,Kadango FP School,1,0.0922,0.0,0.0
name,Kaloka School,1,0.0922,0.0,0.0
name,Kalulu Stadium,1,0.0922,0.0,0.0
name,Kampala,1,0.0922,0.0,0.0
name,Kamuzu Stadium,1,0.0922,0.0,0.0
name,Kango FP School,1,0.0922,0.0,0.0
name,Kanjedza Forest,1,0.0922,0.0,0.0
name,Kanjedza Masjid,1,0.0922,0.0,0.0
name,Kankhande School,1,0.0922,0.0,0.0
name,Kapeni Demonstration School,1,0.0922,0.0,0.0
name,Ken Lipenga Bar and Restaurant,1,0.0922,0.0,0.0
name,Khama,1,0.0922,0.0,0.0
name,Khama Driving School,1,0.0922,0.0,0.0
name,Khokwe Hardware,1,0.0922,0.0,0.0
name,Koche Model School,1,0.0922,0.0,0.0
name,Kontainer,1,0.0922,0.0,0.0
name,Kwilembe School,1,0.0922,0.0,0.0
name,Kwiputi School,1,0.0922,0.0,0.0
name,Kwisimba School,1,0.0922,0.0,0.0
name,LUPETERE School,1,0.0922,0.0,0.0
name,Lake Road Filling Station,1,0.0922,0.0,0.0
name,Lecture offices,1,0.0922,0.0,0.0
name,Library of Polytechnic,1,0.0922,0.0,0.0
name,Lichenya,1,0.0922,0.0,0.0
name,Lidunde School,1,0.0922,0.0,0.0
name,Likhubula Free Market,1,0.0922,0.0,0.0
name,Likubula Secondary School,1,0.0922,0.0,0.0
name,Lil-Popins Nursey and Primary School,1,0.0922,0.0,0.0
name,Lilimbe School,1,0.0922,0.0,0.0
name,Limbe,1,0.0922,0.0,0.0
name,Limbe Central Hospital,1,0.0922,0.0,0.0
name,Link Road,1,0.0922,0.0,0.0
name,Lisangadzi,1,0.0922,0.0,0.0
name,Lisumbwi Open Sec School,1,0.0922,0.0,0.0
name,Lisumbwi Sec. School,1,0.0922,0.0,0.0
name,Litete School,1,0.0922,0.0,0.0
name,Livingstone Road,1,0.0922,0.0,0.0
name,Lodging Facility,1,0.0922,0.0,0.0
name,Luchenza Town Hall,1,0.0922,0.0,0.0
name,Luchichi,1,0.0922,0.0,0.0
name,Luchimwa School,1,0.0922,0.0,0.0
name,Lufalu J. P,1,0.0922,0.0,0.0
name,Lulanga School,1,0.0922,0.0,0.0
name,Lumbira CDSS,1,0.0922,0.0,0.0
name,Lunzu Maone,1,0.0922,0.0,0.0
name,Lusalumwe School,1,0.0922,0.0,0.0
name,Luwalika School,1,0.0922,0.0,0.0
name,Luwi School,1,0.0922,0.0,0.0
name,Lwanga School,1,0.0922,0.0,0.0
name,MISSIONARY HOUSE,1,0.0922,0.0,0.0
name,MLANGO National Headoffice in Malawi,1,0.0922,0.0,0.0
name,MTO Full Primary School,1,0.0922,0.0,0.0
name,MUST BASKETBALL COURT,1,0.0922,0.0,0.0
name,MUST Cafeteria,1,0.0922,0.0,0.0
name,MUST Clinic,1,0.0922,0.0,0.0
name,MUST Football Pitch,1,0.0922,0.0,0.0
name,Ma Flats,1,0.0922,0.0,0.0
name,Madziabango Health Center,1,0.0922,0.0,0.0
name,Magomero School,1,0.0922,0.0,0.0
name,Majuni School,1,0.0922,0.0,0.0
name,Majuni Sec. School,1,0.0922,0.0,0.0
name,Makalanga Primary School,1,0.0922,0.0,0.0
name,Makanjira CDSS,1,0.0922,0.0,0.0
name,Makata Street,1,0.0922,0.0,0.0
name,Makawa Bike Repair,1,0.0922,0.0,0.0
name,Makawa School,1,0.0922,0.0,0.0
name,Makhetha,1,0.0922,0.0,0.0
name,Makumba School,1,0.0922,0.0,0.0
name,Malambe,1,0.0922,0.0,0.0
name,Malawi University of Science and Technology,1,0.0922,0.0,0.0
name,Malembo School,1,0.0922,0.0,0.0
name,Malindi JP School,1,0.0922,0.0,0.0
name,Malindi School,1,0.0922,0.0,0.0
name,Malombe Sec. School,1,0.0922,0.0,0.0
name,Malukula School,1,0.0922,0.0,0.0
name,Malumba Street,1,0.0922,0.0,0.0
name,Mama Khadija Girls Pvt,1,0.0922,0.0,0.0
name,Mama Khadija Pvt,1,0.0922,0.0,0.0
name,Mama_mia_lodge,1,0.0922,0.0,0.0
name,Mandimba 1 School,1,0.0922,0.0,0.0
name,Mandimba 2 School,1,0.0922,0.0,0.0
name,Mangale School,1,0.0922,0.0,0.0
name,Mangochi CCAP,1,0.0922,0.0,0.0
name,Mangochi Sec. School,1,0.0922,0.0,0.0
name,Mangombo School,1,0.0922,0.0,0.0
name,Mangulenje CCAP Church,1,0.0922,0.0,0.0
name,Mangulenje Clinic,1,0.0922,0.0,0.0
name,Mangulenje Police,1,0.0922,0.0,0.0
name,Manje,1,0.0922,0.0,0.0
name,Manjombe,1,0.0922,0.0,0.0
name,Mapanga Police Unit,1,0.0922,0.0,0.0
name,Mapareka Elementary School,1,0.0922,0.0,0.0
name,Mapazi,1,0.0922,0.0,0.0
name,Mapazi CDSS,1,0.0922,0.0,0.0
name,Marine Unit School,1,0.0922,0.0,0.0
name,Masongola 1 School,1,0.0922,0.0,0.0
name,Masongola 2 School,1,0.0922,0.0,0.0
name,Masuku CDSS,1,0.0922,0.0,0.0
name,Masuku School,1,0.0922,0.0,0.0
name,Matamanda School,1,0.0922,0.0,0.0
name,Matawale,1,0.0922,0.0,0.0
name,Matawale Health Center Main Building,1,0.0922,0.0,0.0
name,Matenjere School,1,0.0922,0.0,0.0
name,Maternity Wing,1,0.0922,0.0,0.0
name,Matiya Primary School,1,0.0922,0.0,0.0
name,Mauni School,1,0.0922,0.0,0.0
name,Mayera School,1,0.0922,0.0,0.0
name,Mbale,1,0.0922,0.0,0.0
name,Mbayani School,1,0.0922,0.0,0.0
name,Mbombwe School,1,0.0922,0.0,0.0
name,Mbonechera School,1,0.0922,0.0,0.0
name,Mbwadzulu School,1,0.0922,0.0,0.0
name,Mchema School,1,0.0922,0.0,0.0
name,Mchoka School,1,0.0922,0.0,0.0
name,Mchokola School,1,0.0922,0.0,0.0
name,Mdalamakumba School,1,0.0922,0.0,0.0
name,Mdinde School,1,0.0922,0.0,0.0
name,Mgwirizano CP School,1,0.0922,0.0,0.0
name,Michiru School,1,0.0922,0.0,0.0
name,Michumbene Graveyard,1,0.0922,0.0,0.0
name,Mikombe School,1,0.0922,0.0,0.0
name,Mikuyu Turnoff Bycicle Repair Shop,1,0.0922,0.0,0.0
name,Milambe School,1,0.0922,0.0,0.0
name,Misanjo Primary School,1,0.0922,0.0,0.0
name,Misesa,1,0.0922,0.0,0.0
name,Misesa A,1,0.0922,0.0,0.0
name,Misesa B,1,0.0922,0.0,0.0
name,Misesa Quarry,1,0.0922,0.0,0.0
name,Misikatema,1,0.0922,0.0,0.0
name,Misolo School,1,0.0922,0.0,0.0
name,Mitawa Primary School Ground,1,0.0922,0.0,0.0
name,Mitsidi CDSS,1,0.0922,0.0,0.0
name,Miwawe School,1,0.0922,0.0,0.0
name,Mjambe,1,0.0922,0.0,0.0
name,Mkulimba,1,0.0922,0.0,0.0
name,Mkumba CDSS,1,0.0922,0.0,0.0
name,Mkumba School,1,0.0922,0.0,0.0
name,Mkwera JP,1,0.0922,0.0,0.0
name,Mlunguzi Primary School,1,0.0922,0.0,0.0
name,Mninje School,1,0.0922,0.0,0.0
name,Monkey Bay CDSS,1,0.0922,0.0,0.0
name,Monkey Bay Open,1,0.0922,0.0,0.0
name,Monkey Bay Pvt School,1,0.0922,0.0,0.0
name,Mpamila School,1,0.0922,0.0,0.0
