start_date,end_date,creates,edits,deletes,total
2022-07-19 00:00:00,2022-07-20 00:00:00,651,362,76,1089
2022-07-20 00:00:00,2022-07-21 00:00:00,374,239,14,627
2022-07-21 00:00:00,2022-07-22 00:00:00,218,272,175,665
2022-07-22 00:00:00,2022-07-23 00:00:00,684,504,27,1215
2022-07-23 00:00:00,2022-07-24 00:00:00,250,76,27,353
2022-07-24 00:00:00,2022-07-25 00:00:00,295,131,16,442
2022-07-25 00:00:00,2022-07-26 00:00:00,463,511,126,1100
2022-07-26 00:00:00,2022-07-27 00:00:00,258,209,36,503
2022-07-27 00:00:00,2022-07-28 00:00:00,541,232,36,809
2022-07-28 00:00:00,2022-07-29 00:00:00,630,343,238,1211
2022-07-29 00:00:00,2022-07-30 00:00:00,1407,884,137,2428
2022-07-30 00:00:00,2022-07-31 00:00:00,614,187,44,845
2022-07-31 00:00:00,2022-08-01 00:00:00,310,478,33,821
2022-08-01 00:00:00,2022-08-02 00:00:00,682,467,260,1409
2022-08-02 00:00:00,2022-08-03 00:00:00,775,303,51,1129
2022-08-03 00:00:00,2022-08-04 00:00:00,1113,434,121,1668
2022-08-04 00:00:00,2022-08-05 00:00:00,1402,530,88,2020
2022-08-05 00:00:00,2022-08-06 00:00:00,829,521,155,1505
2022-08-06 00:00:00,2022-08-07 00:00:00,275,279,11,565
2022-08-07 00:00:00,2022-08-08 00:00:00,187,207,56,450
2022-08-08 00:00:00,2022-08-09 00:00:00,417,97,35,549
2022-08-09 00:00:00,2022-08-10 00:00:00,538,353,112,1003
2022-08-10 00:00:00,2022-08-11 00:00:00,1146,759,201,2106
2022-08-11 00:00:00,2022-08-12 00:00:00,1328,430,157,1915
2022-08-12 00:00:00,2022-08-13 00:00:00,151,235,44,430
2022-08-13 00:00:00,2022-08-14 00:00:00,104,149,28,281
2022-08-14 00:00:00,2022-08-15 00:00:00,583,387,60,1030
2022-08-15 00:00:00,2022-08-16 00:00:00,1083,746,190,2019
2022-08-16 00:00:00,2022-08-17 00:00:00,397,730,110,1237
2022-08-17 00:00:00,2022-08-18 00:00:00,416,271,19,706
2022-08-18 00:00:00,2022-08-19 00:00:00,486,332,98,916
2022-08-19 00:00:00,2022-08-20 00:00:00,240,372,48,660
2022-08-20 00:00:00,2022-08-21 00:00:00,527,204,20,751
2022-08-21 00:00:00,2022-08-22 00:00:00,1353,1397,153,2903
2022-08-22 00:00:00,2022-08-23 00:00:00,1055,565,151,1771
2022-08-23 00:00:00,2022-08-24 00:00:00,462,417,41,920
2022-08-24 00:00:00,2022-08-25 00:00:00,841,578,90,1509
2022-08-25 00:00:00,2022-08-26 00:00:00,1011,475,88,1574
2022-08-26 00:00:00,2022-08-27 00:00:00,662,739,189,1590
2022-08-27 00:00:00,2022-08-28 00:00:00,944,572,28,1544
2022-08-28 00:00:00,2022-08-29 00:00:00,355,819,17,1191
2022-08-29 00:00:00,2022-08-30 00:00:00,226,572,190,988
2022-08-30 00:00:00,2022-08-31 00:00:00,479,586,134,1199
2022-08-31 00:00:00,2022-09-01 00:00:00,1188,986,122,2296
2022-09-01 00:00:00,2022-09-02 00:00:00,584,558,19,1161
2022-09-02 00:00:00,2022-09-03 00:00:00,561,418,66,1045
2022-09-03 00:00:00,2022-09-04 00:00:00,1160,1478,116,2754
2022-09-04 00:00:00,2022-09-05 00:00:00,220,754,99,1073
2022-09-05 00:00:00,2022-09-06 00:00:00,819,551,69,1439
2022-09-06 00:00:00,2022-09-07 00:00:00,253,584,23,860
2022-09-07 00:00:00,2022-09-08 00:00:00,404,411,30,845
2022-09-08 00:00:00,2022-09-09 00:00:00,812,619,100,1531
2022-09-09 00:00:00,2022-09-10 00:00:00,1200,1040,78,2318
2022-09-10 00:00:00,2022-09-11 00:00:00,707,825,77,1609
2022-09-11 00:00:00,2022-09-12 00:00:00,225,359,79,663
2022-09-12 00:00:00,2022-09-13 00:00:00,241,424,111,776
2022-09-13 00:00:00,2022-09-14 00:00:00,1609,592,139,2340
2022-09-14 00:00:00,2022-09-15 00:00:00,549,963,59,1571
2022-09-15 00:00:00,2022-09-16 00:00:00,997,550,36,1583
2022-09-16 00:00:00,2022-09-17 00:00:00,761,704,143,1608
2022-09-17 00:00:00,2022-09-18 00:00:00,1116,654,132,1902
2022-09-18 00:00:00,2022-09-19 00:00:00,1400,1171,106,2677
2022-09-19 00:00:00,2022-09-20 00:00:00,218,266,22,506
2022-09-20 00:00:00,2022-09-21 00:00:00,607,3357,80,4044
2022-09-21 00:00:00,2022-09-22 00:00:00,671,3441,91,4203
2022-09-22 00:00:00,2022-09-23 00:00:00,1324,1201,101,2626
2022-09-23 00:00:00,2022-09-24 00:00:00,349,544,65,958
2022-09-24 00:00:00,2022-09-25 00:00:00,1184,1021,130,2335
2022-09-25 00:00:00,2022-09-26 00:00:00,706,1016,293,2015
2022-09-26 00:00:00,2022-09-27 00:00:00,1466,398,92,1956
2022-09-27 00:00:00,2022-09-28 00:00:00,1067,645,253,1965
2022-09-28 00:00:00,2022-09-29 00:00:00,720,446,223,1389
2022-09-29 00:00:00,2022-09-30 00:00:00,1320,1656,303,3279
2022-09-30 00:00:00,2022-10-01 00:00:00,1211,653,159,2023
2022-10-01 00:00:00,2022-10-02 00:00:00,122,514,22,658
2022-10-02 00:00:00,2022-10-03 00:00:00,669,664,53,1386
2022-10-03 00:00:00,2022-10-04 00:00:00,966,719,135,1820
2022-10-04 00:00:00,2022-10-05 00:00:00,1380,1354,273,3007
2022-10-05 00:00:00,2022-10-06 00:00:00,1162,2107,131,3400
2022-10-06 00:00:00,2022-10-07 00:00:00,861,3097,448,4406
2022-10-07 00:00:00,2022-10-08 00:00:00,1039,1061,153,2253
2022-10-08 00:00:00,2022-10-09 00:00:00,209,495,3,707
2022-10-09 00:00:00,2022-10-10 00:00:00,333,702,64,1099
2022-10-10 00:00:00,2022-10-11 00:00:00,930,2464,151,3545
2022-10-11 00:00:00,2022-10-12 00:00:00,105,1033,22,1160
2022-10-12 00:00:00,2022-10-13 00:00:00,1749,2424,394,4567
2022-10-13 00:00:00,2022-10-14 00:00:00,1070,354,55,1479
2022-10-14 00:00:00,2022-10-15 00:00:00,1601,823,213,2637
2022-10-15 00:00:00,2022-10-16 00:00:00,171,243,3,417
2022-10-16 00:00:00,2022-10-17 00:00:00,416,1268,99,1783
2022-10-17 00:00:00,2022-10-18 00:00:00,3646,3368,1302,8316
2022-10-18 00:00:00,2022-10-19 00:00:00,1936,2063,354,4353
2022-10-19 00:00:00,2022-10-20 00:00:00,1529,866,118,2513
2022-10-20 00:00:00,2022-10-21 00:00:00,698,1040,181,1919
2022-10-21 00:00:00,2022-10-22 00:00:00,2511,1604,258,4373
2022-10-22 00:00:00,2022-10-23 00:00:00,3103,901,103,4107
2022-10-23 00:00:00,2022-10-24 00:00:00,1034,948,140,2122
2022-10-24 00:00:00,2022-10-25 00:00:00,716,412,179,1307
2022-10-25 00:00:00,2022-10-26 00:00:00,1777,1367,196,3340
2022-10-26 00:00:00,2022-10-27 00:00:00,1010,249,77,1336
2022-10-27 00:00:00,2022-10-28 00:00:00,1652,198,67,1917
2022-10-28 00:00:00,2022-10-29 00:00:00,343,639,71,1053
2022-10-29 00:00:00,2022-10-30 00:00:00,227,254,11,492
2022-10-30 00:00:00,2022-10-31 00:00:00,1590,1758,692,4040
2022-10-31 00:00:00,2022-11-01 00:00:00,780,1437,315,2532
2022-11-01 00:00:00,2022-11-02 00:00:00,1629,3049,389,5067
2022-11-02 00:00:00,2022-11-03 00:00:00,1753,1050,121,2924
2022-11-03 00:00:00,2022-11-04 00:00:00,1120,1953,270,3343
2022-11-04 00:00:00,2022-11-05 00:00:00,785,753,79,1617
2022-11-05 00:00:00,2022-11-06 00:00:00,509,309,17,835
2022-11-06 00:00:00,2022-11-07 00:00:00,668,561,161,1390
2022-11-07 00:00:00,2022-11-08 00:00:00,680,848,119,1647
2022-11-08 00:00:00,2022-11-09 00:00:00,1807,1300,227,3334
2022-11-09 00:00:00,2022-11-10 00:00:00,518,825,145,1488
2022-11-10 00:00:00,2022-11-11 00:00:00,960,918,59,1937
2022-11-11 00:00:00,2022-11-12 00:00:00,3003,719,125,3847
2022-11-12 00:00:00,2022-11-13 00:00:00,641,568,31,1240
2022-11-13 00:00:00,2022-11-14 00:00:00,3476,1935,163,5574
2022-11-14 00:00:00,2022-11-15 00:00:00,1459,1200,95,2754
2022-11-15 00:00:00,2022-11-16 00:00:00,1646,1136,180,2962
2022-11-16 00:00:00,2022-11-17 00:00:00,780,1371,102,2253
2022-11-17 00:00:00,2022-11-18 00:00:00,960,957,140,2057
2022-11-18 00:00:00,2022-11-19 00:00:00,980,1325,94,2399
2022-11-19 00:00:00,2022-11-20 00:00:00,1643,675,242,2560
2022-11-20 00:00:00,2022-11-21 00:00:00,1727,2447,479,4653
2022-11-21 00:00:00,2022-11-22 00:00:00,2095,2358,327,4780
2022-11-22 00:00:00,2022-11-23 00:00:00,292,665,30,987
2022-11-23 00:00:00,2022-11-24 00:00:00,385,529,53,967
2022-11-24 00:00:00,2022-11-25 00:00:00,730,508,91,1329
2022-11-25 00:00:00,2022-11-26 00:00:00,1571,1826,225,3622
2022-11-26 00:00:00,2022-11-27 00:00:00,639,541,70,1250
2022-11-27 00:00:00,2022-11-28 00:00:00,239,582,235,1056
2022-11-28 00:00:00,2022-11-29 00:00:00,1759,1447,154,3360
2022-11-29 00:00:00,2022-11-30 00:00:00,355,1134,533,2022
2022-11-30 00:00:00,2022-12-01 00:00:00,974,1136,98,2208
2022-12-01 00:00:00,2022-12-02 00:00:00,2433,2877,189,5499
2022-12-02 00:00:00,2022-12-03 00:00:00,873,1035,41,1949
2022-12-03 00:00:00,2022-12-04 00:00:00,649,1120,112,1881
2022-12-04 00:00:00,2022-12-05 00:00:00,190,1135,99,1424
2022-12-05 00:00:00,2022-12-06 00:00:00,171,200,56,427
2022-12-06 00:00:00,2022-12-07 00:00:00,721,323,118,1162
2022-12-07 00:00:00,2022-12-08 00:00:00,735,1182,383,2300
2022-12-08 00:00:00,2022-12-09 00:00:00,720,494,161,1375
2022-12-09 00:00:00,2022-12-10 00:00:00,592,682,236,1510
2022-12-10 00:00:00,2022-12-11 00:00:00,1058,1160,106,2324
2022-12-11 00:00:00,2022-12-12 00:00:00,1173,1013,130,2316
2022-12-12 00:00:00,2022-12-13 00:00:00,291,981,61,1333
2022-12-13 00:00:00,2022-12-14 00:00:00,1305,1170,342,2817
2022-12-14 00:00:00,2022-12-15 00:00:00,1137,943,315,2395
2022-12-15 00:00:00,2022-12-16 00:00:00,934,524,293,1751
2022-12-16 00:00:00,2022-12-17 00:00:00,1122,718,176,2016
2022-12-17 00:00:00,2022-12-18 00:00:00,485,512,8,1005
2022-12-18 00:00:00,2022-12-19 00:00:00,916,1153,359,2428
2022-12-19 00:00:00,2022-12-20 00:00:00,655,578,120,1353
2022-12-20 00:00:00,2022-12-21 00:00:00,1545,934,427,2906
2022-12-21 00:00:00,2022-12-22 00:00:00,1662,377,215,2254
2022-12-22 00:00:00,2022-12-23 00:00:00,1156,1098,297,2551
2022-12-23 00:00:00,2022-12-24 00:00:00,2076,1186,463,3725
2022-12-24 00:00:00,2022-12-25 00:00:00,305,797,419,1521
2022-12-25 00:00:00,2022-12-26 00:00:00,1116,1074,331,2521
2022-12-26 00:00:00,2022-12-27 00:00:00,1702,2602,573,4877
2022-12-27 00:00:00,2022-12-28 00:00:00,2997,1668,340,5005
2022-12-28 00:00:00,2022-12-29 00:00:00,2313,724,270,3307
2022-12-29 00:00:00,2022-12-30 00:00:00,1216,1645,240,3101
2022-12-30 00:00:00,2022-12-31 00:00:00,2372,756,120,3248
2022-12-31 00:00:00,2023-01-01 00:00:00,549,459,107,1115
2023-01-01 00:00:00,2023-01-02 00:00:00,524,1090,157,1771
2023-01-02 00:00:00,2023-01-03 00:00:00,696,551,143,1390
2023-01-03 00:00:00,2023-01-04 00:00:00,346,483,33,862
2023-01-04 00:00:00,2023-01-05 00:00:00,728,355,295,1378
2023-01-05 00:00:00,2023-01-06 00:00:00,548,617,120,1285
2023-01-06 00:00:00,2023-01-07 00:00:00,837,1571,76,2484
2023-01-07 00:00:00,2023-01-08 00:00:00,593,444,259,1296
2023-01-08 00:00:00,2023-01-09 00:00:00,2052,2685,1182,5919
2023-01-09 00:00:00,2023-01-10 00:00:00,628,1604,261,2493
2023-01-10 00:00:00,2023-01-11 00:00:00,1118,1396,447,2961
2023-01-11 00:00:00,2023-01-12 00:00:00,647,565,95,1307
2023-01-12 00:00:00,2023-01-13 00:00:00,894,1123,279,2296
2023-01-13 00:00:00,2023-01-14 00:00:00,259,412,74,745
2023-01-14 00:00:00,2023-01-15 00:00:00,1114,761,275,2150
2023-01-15 00:00:00,2023-01-16 00:00:00,2110,1146,335,3591
2023-01-16 00:00:00,2023-01-17 00:00:00,2466,1304,876,4646
2023-01-17 00:00:00,2023-01-18 00:00:00,2458,859,139,3456
2023-01-18 00:00:00,2023-01-19 00:00:00,4304,1514,757,6575
2023-01-19 00:00:00,2023-01-20 00:00:00,1951,981,690,3622
2023-01-20 00:00:00,2023-01-21 00:00:00,2428,312,127,2867
2023-01-21 00:00:00,2023-01-22 00:00:00,604,902,453,1959
2023-01-22 00:00:00,2023-01-23 00:00:00,672,569,233,1474
2023-01-23 00:00:00,2023-01-24 00:00:00,1333,553,57,1943
2023-01-24 00:00:00,2023-01-25 00:00:00,153,989,48,1190
2023-01-25 00:00:00,2023-01-26 00:00:00,657,869,293,1819
2023-01-26 00:00:00,2023-01-27 00:00:00,332,420,340,1092
2023-01-27 00:00:00,2023-01-28 00:00:00,1431,1005,112,2548
2023-01-28 00:00:00,2023-01-29 00:00:00,678,1071,166,1915
2023-01-29 00:00:00,2023-01-30 00:00:00,1492,2308,459,4259
2023-01-30 00:00:00,2023-01-31 00:00:00,785,649,154,1588
2023-01-31 00:00:00,2023-02-01 00:00:00,176,507,14,697
2023-02-01 00:00:00,2023-02-02 00:00:00,119,177,27,323
2023-02-02 00:00:00,2023-02-03 00:00:00,939,633,280,1852
2023-02-03 00:00:00,2023-02-04 00:00:00,681,313,128,1122
2023-02-04 00:00:00,2023-02-05 00:00:00,784,1054,116,1954
2023-02-05 00:00:00,2023-02-06 00:00:00,593,1188,363,2144
2023-02-06 00:00:00,2023-02-07 00:00:00,310,235,70,615
2023-02-07 00:00:00,2023-02-08 00:00:00,2116,728,748,3592
2023-02-08 00:00:00,2023-02-09 00:00:00,1485,360,270,2115
2023-02-09 00:00:00,2023-02-10 00:00:00,2989,594,2143,5726
2023-02-10 00:00:00,2023-02-11 00:00:00,553,262,21,836
2023-02-11 00:00:00,2023-02-12 00:00:00,1983,851,792,3626
2023-02-12 00:00:00,2023-02-13 00:00:00,2273,1008,214,3495
2023-02-13 00:00:00,2023-02-14 00:00:00,1609,1645,439,3693
2023-02-14 00:00:00,2023-02-15 00:00:00,3380,1690,279,5349
2023-02-15 00:00:00,2023-02-16 00:00:00,1001,588,120,1709
2023-02-16 00:00:00,2023-02-17 00:00:00,1609,988,253,2850
2023-02-17 00:00:00,2023-02-18 00:00:00,1019,885,220,2124
2023-02-18 00:00:00,2023-02-19 00:00:00,781,1285,262,2328
2023-02-19 00:00:00,2023-02-20 00:00:00,3295,1991,401,5687
2023-02-20 00:00:00,2023-02-21 00:00:00,1381,1128,477,2986
2023-02-21 00:00:00,2023-02-22 00:00:00,1814,1271,509,3594
2023-02-22 00:00:00,2023-02-23 00:00:00,1873,1463,193,3529
2023-02-23 00:00:00,2023-02-24 00:00:00,3179,1889,284,5352
2023-02-24 00:00:00,2023-02-25 00:00:00,1285,1294,223,2802
2023-02-25 00:00:00,2023-02-26 00:00:00,362,404,67,833
2023-02-26 00:00:00,2023-02-27 00:00:00,685,797,185,1667
2023-02-27 00:00:00,2023-02-28 00:00:00,618,489,75,1182
2023-02-28 00:00:00,2023-03-01 00:00:00,640,379,244,1263
2023-03-01 00:00:00,2023-03-02 00:00:00,546,382,189,1117
2023-03-02 00:00:00,2023-03-03 00:00:00,724,858,134,1716
2023-03-03 00:00:00,2023-03-04 00:00:00,590,1021,115,1726
2023-03-04 00:00:00,2023-03-05 00:00:00,760,876,246,1882
2023-03-05 00:00:00,2023-03-06 00:00:00,483,689,149,1321
2023-03-06 00:00:00,2023-03-07 00:00:00,482,302,29,813
2023-03-07 00:00:00,2023-03-08 00:00:00,1309,699,89,2097
2023-03-08 00:00:00,2023-03-09 00:00:00,281,212,100,593
2023-03-09 00:00:00,2023-03-10 00:00:00,285,195,87,567
2023-03-10 00:00:00,2023-03-11 00:00:00,512,336,23,871
2023-03-11 00:00:00,2023-03-12 00:00:00,428,1172,601,2201
2023-03-12 00:00:00,2023-03-13 00:00:00,787,1218,198,2203
2023-03-13 00:00:00,2023-03-14 00:00:00,364,311,62,737
2023-03-14 00:00:00,2023-03-15 00:00:00,1527,675,272,2474
2023-03-15 00:00:00,2023-03-16 00:00:00,1565,691,86,2342
2023-03-16 00:00:00,2023-03-17 00:00:00,479,301,53,833
2023-03-17 00:00:00,2023-03-18 00:00:00,998,422,123,1543
2023-03-18 00:00:00,2023-03-19 00:00:00,768,576,42,1386
2023-03-19 00:00:00,2023-03-20 00:00:00,1527,1017,105,2649
2023-03-20 00:00:00,2023-03-21 00:00:00,1176,1126,205,2507
2023-03-21 00:00:00,2023-03-22 00:00:00,686,617,64,1367
2023-03-22 00:00:00,2023-03-23 00:00:00,499,555,86,1140
2023-03-23 00:00:00,2023-03-24 00:00:00,1026,1182,151,2359
2023-03-24 00:00:00,2023-03-25 00:00:00,2971,2238,251,5460
2023-03-25 00:00:00,2023-03-26 00:00:00,490,399,35,924
2023-03-26 00:00:00,2023-03-27 00:00:00,3064,2417,242,5723
2023-03-27 00:00:00,2023-03-28 00:00:00,1645,1008,165,2818
2023-03-28 00:00:00,2023-03-29 00:00:00,4655,993,99,5747
2023-03-29 00:00:00,2023-03-30 00:00:00,355,720,127,1202
2023-03-30 00:00:00,2023-03-31 00:00:00,611,505,68,1184
2023-03-31 00:00:00,2023-04-01 00:00:00,1228,1164,167,2559
2023-04-01 00:00:00,2023-04-02 00:00:00,187,263,18,468
2023-04-02 00:00:00,2023-04-03 00:00:00,589,285,137,1011
2023-04-03 00:00:00,2023-04-04 00:00:00,2582,1269,183,4034
2023-04-04 00:00:00,2023-04-05 00:00:00,2114,995,189,3298
2023-04-05 00:00:00,2023-04-06 00:00:00,1237,475,65,1777
2023-04-06 00:00:00,2023-04-07 00:00:00,1844,1542,72,3458
2023-04-07 00:00:00,2023-04-08 00:00:00,629,2934,48,3611
2023-04-08 00:00:00,2023-04-09 00:00:00,1494,642,159,2295
2023-04-09 00:00:00,2023-04-10 00:00:00,785,118,63,966
2023-04-10 00:00:00,2023-04-11 00:00:00,1599,1349,141,3089
2023-04-11 00:00:00,2023-04-12 00:00:00,845,2523,184,3552
2023-04-12 00:00:00,2023-04-13 00:00:00,496,709,947,2152
2023-04-13 00:00:00,2023-04-14 00:00:00,238,432,99,769
2023-04-14 00:00:00,2023-04-15 00:00:00,654,742,304,1700
2023-04-15 00:00:00,2023-04-16 00:00:00,2518,1650,261,4429
2023-04-16 00:00:00,2023-04-17 00:00:00,1136,547,214,1897
2023-04-17 00:00:00,2023-04-18 00:00:00,864,800,344,2008
2023-04-18 00:00:00,2023-04-19 00:00:00,2059,1847,204,4110
2023-04-19 00:00:00,2023-04-20 00:00:00,1035,668,208,1911
2023-04-20 00:00:00,2023-04-21 00:00:00,608,1534,187,2329
2023-04-21 00:00:00,2023-04-22 00:00:00,3976,2220,546,6742
2023-04-22 00:00:00,2023-04-23 00:00:00,214,926,230,1370
2023-04-23 00:00:00,2023-04-24 00:00:00,1939,1117,455,3511
2023-04-24 00:00:00,2023-04-25 00:00:00,3890,1819,230,5939
2023-04-25 00:00:00,2023-04-26 00:00:00,5250,4131,772,10153
2023-04-26 00:00:00,2023-04-27 00:00:00,871,427,66,1364
2023-04-27 00:00:00,2023-04-28 00:00:00,1782,789,79,2650
2023-04-28 00:00:00,2023-04-29 00:00:00,2090,1388,180,3658
2023-04-29 00:00:00,2023-04-30 00:00:00,8868,4865,1607,15340
2023-04-30 00:00:00,2023-05-01 00:00:00,5146,3102,502,8750
2023-05-01 00:00:00,2023-05-02 00:00:00,2660,1987,489,5136
2023-05-02 00:00:00,2023-05-03 00:00:00,649,340,70,1059
2023-05-03 00:00:00,2023-05-04 00:00:00,1141,5145,443,6729
2023-05-04 00:00:00,2023-05-05 00:00:00,1014,755,622,2391
2023-05-05 00:00:00,2023-05-06 00:00:00,3289,1413,813,5515
2023-05-06 00:00:00,2023-05-07 00:00:00,2830,1431,820,5081
2023-05-07 00:00:00,2023-05-08 00:00:00,8189,3979,1738,13906
2023-05-08 00:00:00,2023-05-09 00:00:00,3980,1938,859,6777
2023-05-09 00:00:00,2023-05-10 00:00:00,1736,1627,510,3873
2023-05-10 00:00:00,2023-05-11 00:00:00,3980,2617,685,7282
2023-05-11 00:00:00,2023-05-12 00:00:00,1569,1263,401,3233
2023-05-12 00:00:00,2023-05-13 00:00:00,1377,1081,145,2603
2023-05-13 00:00:00,2023-05-14 00:00:00,3282,2995,731,7008
2023-05-14 00:00:00,2023-05-15 00:00:00,2706,2384,987,6077
2023-05-15 00:00:00,2023-05-16 00:00:00,1646,1607,378,3631
2023-05-16 00:00:00,2023-05-17 00:00:00,3087,2435,988,6510
2023-05-17 00:00:00,2023-05-18 00:00:00,3735,2403,862,7000
2023-05-18 00:00:00,2023-05-19 00:00:00,8087,3756,1270,13113
2023-05-19 00:00:00,2023-05-20 00:00:00,11873,2588,526,14987
2023-05-20 00:00:00,2023-05-21 00:00:00,7831,2759,1322,11912
2023-05-21 00:00:00,2023-05-22 00:00:00,6240,3400,2531,12171
2023-05-22 00:00:00,2023-05-23 00:00:00,7924,4906,2027,14857
2023-05-23 00:00:00,2023-05-24 00:00:00,2760,2527,792,6079
2023-05-24 00:00:00,2023-05-25 00:00:00,1558,1548,269,3375
2023-05-25 00:00:00,2023-05-26 00:00:00,1642,2087,612,4341
2023-05-26 00:00:00,2023-05-27 00:00:00,1017,2163,633,3813
2023-05-27 00:00:00,2023-05-28 00:00:00,2375,1946,984,5305
2023-05-28 00:00:00,2023-05-29 00:00:00,1003,873,66,1942
