start_date,end_date,creates,edits,deletes,total
2016-11-12 00:00:00,2016-11-19 00:00:00,13016,21889,888,35793
2016-11-19 00:00:00,2016-11-26 00:00:00,6525,7794,490,14809
2016-11-26 00:00:00,2016-12-03 00:00:00,93007,14183,9431,116621
2016-12-03 00:00:00,2016-12-10 00:00:00,97676,13528,5524,116728
2016-12-10 00:00:00,2016-12-17 00:00:00,54546,11021,6716,72283
2016-12-17 00:00:00,2016-12-24 00:00:00,18302,12487,4876,35665
2016-12-24 00:00:00,2016-12-31 00:00:00,14881,11193,1231,27305
2016-12-31 00:00:00,2017-01-07 00:00:00,9871,5520,1135,16526
2017-01-07 00:00:00,2017-01-14 00:00:00,16664,14518,1127,32309
2017-01-14 00:00:00,2017-01-21 00:00:00,8001,6857,576,15434
2017-01-21 00:00:00,2017-01-28 00:00:00,4561,2220,652,7433
2017-01-28 00:00:00,2017-02-04 00:00:00,3574,2115,531,6220
2017-02-04 00:00:00,2017-02-11 00:00:00,18003,5216,1026,24245
2017-02-11 00:00:00,2017-02-18 00:00:00,4069,1650,470,6189
2017-02-18 00:00:00,2017-02-25 00:00:00,11431,6832,2746,21009
2017-02-25 00:00:00,2017-03-04 00:00:00,7513,8599,1785,17897
2017-03-04 00:00:00,2017-03-11 00:00:00,4758,3458,370,8586
2017-03-11 00:00:00,2017-03-18 00:00:00,4020,1271,268,5559
2017-03-18 00:00:00,2017-03-25 00:00:00,937,1318,695,2950
2017-03-25 00:00:00,2017-04-01 00:00:00,1383,197,50,1630
2017-04-01 00:00:00,2017-04-08 00:00:00,1478,458,126,2062
2017-04-08 00:00:00,2017-04-15 00:00:00,6518,788,440,7746
2017-04-15 00:00:00,2017-04-22 00:00:00,15641,1694,333,17668
2017-04-22 00:00:00,2017-04-29 00:00:00,5413,2771,697,8881
2017-04-29 00:00:00,2017-05-06 00:00:00,3095,520,180,3795
2017-05-06 00:00:00,2017-05-13 00:00:00,128,520,260,908
2017-05-13 00:00:00,2017-05-20 00:00:00,406,724,124,1254
2017-05-20 00:00:00,2017-05-27 00:00:00,4309,7107,398,11814
2017-05-27 00:00:00,2017-06-03 00:00:00,83,74,19,176
2017-06-03 00:00:00,2017-06-10 00:00:00,2315,85,18,2418
2017-06-10 00:00:00,2017-06-17 00:00:00,556,1664,551,2771
2017-06-17 00:00:00,2017-06-24 00:00:00,121,50,4,175
2017-06-24 00:00:00,2017-07-01 00:00:00,117,127,5,249
2017-07-01 00:00:00,2017-07-08 00:00:00,660,1944,296,2900
2017-07-08 00:00:00,2017-07-15 00:00:00,2494,562,359,3415
2017-07-15 00:00:00,2017-07-22 00:00:00,8303,382,331,9016
2017-07-22 00:00:00,2017-07-29 00:00:00,10624,2674,38,13336
2017-07-29 00:00:00,2017-08-05 00:00:00,22820,1146,140,24106
2017-08-05 00:00:00,2017-08-12 00:00:00,13557,773,303,14633
2017-08-12 00:00:00,2017-08-19 00:00:00,10577,1955,249,12781
2017-08-19 00:00:00,2017-08-26 00:00:00,14171,1927,340,16438
2017-08-26 00:00:00,2017-09-02 00:00:00,2145,1948,143,4236
2017-09-02 00:00:00,2017-09-09 00:00:00,1771,530,423,2724
2017-09-09 00:00:00,2017-09-16 00:00:00,1801,632,2246,4679
2017-09-16 00:00:00,2017-09-23 00:00:00,4344,576,2521,7441
2017-09-23 00:00:00,2017-09-30 00:00:00,14252,1093,798,16143
2017-09-30 00:00:00,2017-10-07 00:00:00,2506,733,204,3443
2017-10-07 00:00:00,2017-10-14 00:00:00,820,274,353,1447
2015-10-10 00:00:00,2017-10-14 00:00:00,4122801,1001376,309689,5433866
