start_date,end_date,creates,edits,deletes,total
2014-06-24 00:00:00,2014-06-25 00:00:00,1612,97,302,2011
2014-06-25 00:00:00,2014-06-26 00:00:00,1786,93,20,1899
2014-06-26 00:00:00,2014-06-27 00:00:00,628,53,81,762
2014-06-27 00:00:00,2014-06-28 00:00:00,375,33,2,410
2014-06-28 00:00:00,2014-06-29 00:00:00,8,1,0,9
2014-06-29 00:00:00,2014-06-30 00:00:00,325,307,834,1466
2014-06-30 00:00:00,2014-07-01 00:00:00,515,148,46,709
2014-07-01 00:00:00,2014-07-02 00:00:00,806,173,5,984
2014-07-02 00:00:00,2014-07-03 00:00:00,2676,67,46,2789
2014-07-03 00:00:00,2014-07-04 00:00:00,2128,152,69,2349
2014-07-04 00:00:00,2014-07-05 00:00:00,1757,216,19,1992
2014-07-05 00:00:00,2014-07-06 00:00:00,158,29,1,188
2014-07-06 00:00:00,2014-07-07 00:00:00,1574,187,57,1818
2014-07-07 00:00:00,2014-07-08 00:00:00,6862,387,383,7632
2014-07-08 00:00:00,2014-07-09 00:00:00,147,15,24,186
2014-07-09 00:00:00,2014-07-10 00:00:00,571,895,6,1472
2014-07-10 00:00:00,2014-07-11 00:00:00,247,116,7,370
2014-07-11 00:00:00,2014-07-12 00:00:00,677,32,431,1140
2014-07-12 00:00:00,2014-07-13 00:00:00,304,46,5,355
2014-07-13 00:00:00,2014-07-14 00:00:00,262,286,114,662
2014-07-14 00:00:00,2014-07-15 00:00:00,11,3,1,15
2014-07-15 00:00:00,2014-07-16 00:00:00,45,29,47,121
2014-07-16 00:00:00,2014-07-17 00:00:00,4055,260,183,4498
2014-07-17 00:00:00,2014-07-18 00:00:00,2051,38,14,2103
2014-07-18 00:00:00,2014-07-19 00:00:00,2823,52,6,2881
2014-07-19 00:00:00,2014-07-20 00:00:00,1822,37,1,1860
2014-07-20 00:00:00,2014-07-21 00:00:00,28,10,22,60
2014-07-21 00:00:00,2014-07-22 00:00:00,948,588,3,1539
2014-07-22 00:00:00,2014-07-23 00:00:00,137,15,17,169
2014-07-23 00:00:00,2014-07-24 00:00:00,99,14,1,114
2014-07-24 00:00:00,2014-07-25 00:00:00,976,427,149,1552
2014-07-25 00:00:00,2014-07-26 00:00:00,603,18,9,630
2014-07-26 00:00:00,2014-07-27 00:00:00,2666,180,193,3039
2014-07-27 00:00:00,2014-07-28 00:00:00,4,1,0,5
2014-07-28 00:00:00,2014-07-29 00:00:00,1693,45,21,1759
2014-07-29 00:00:00,2014-07-30 00:00:00,2124,30,10,2164
2014-07-30 00:00:00,2014-07-31 00:00:00,1171,77,100,1348
2014-07-31 00:00:00,2014-08-01 00:00:00,96,96,70,262
2014-08-01 00:00:00,2014-08-02 00:00:00,53,49,30,132
2014-08-02 00:00:00,2014-08-03 00:00:00,1238,53,4,1295
2014-08-03 00:00:00,2014-08-04 00:00:00,6772,201,254,7227
2014-08-04 00:00:00,2014-08-05 00:00:00,1102,312,5,1419
2014-08-05 00:00:00,2014-08-06 00:00:00,271,107,120,498
2014-08-06 00:00:00,2014-08-07 00:00:00,255,315,257,827
2014-08-07 00:00:00,2014-08-08 00:00:00,300,271,10,581
2014-08-08 00:00:00,2014-08-09 00:00:00,1628,17,1,1646
2014-08-09 00:00:00,2014-08-10 00:00:00,2,27,5,34
2014-08-10 00:00:00,2014-08-11 00:00:00,4,61,0,65
2014-08-11 00:00:00,2014-08-12 00:00:00,893,90,51,1034
2014-08-12 00:00:00,2014-08-13 00:00:00,825,59,11,895
2014-08-13 00:00:00,2014-08-14 00:00:00,2186,187,250,2623
2014-08-14 00:00:00,2014-08-15 00:00:00,8977,605,16,9598
2014-08-15 00:00:00,2014-08-16 00:00:00,5340,726,31,6097
2014-08-16 00:00:00,2014-08-17 00:00:00,1938,268,186,2392
2014-08-17 00:00:00,2014-08-18 00:00:00,4483,241,37,4761
2014-08-18 00:00:00,2014-08-19 00:00:00,4855,156,5,5016
2014-08-19 00:00:00,2014-08-20 00:00:00,1742,236,12,1990
2014-08-20 00:00:00,2014-08-21 00:00:00,1785,1205,88,3078
2014-08-21 00:00:00,2014-08-22 00:00:00,4194,1204,82,5480
2014-08-22 00:00:00,2014-08-23 00:00:00,1629,126,3,1758
2014-08-23 00:00:00,2014-08-24 00:00:00,7311,44,0,7355
2014-08-24 00:00:00,2014-08-25 00:00:00,54,38,21,113
2014-08-25 00:00:00,2014-08-26 00:00:00,2194,228,57,2479
2014-08-26 00:00:00,2014-08-27 00:00:00,2203,347,139,2689
2014-08-27 00:00:00,2014-08-28 00:00:00,7780,655,68,8503
2014-08-28 00:00:00,2014-08-29 00:00:00,10056,1005,49,11110
2014-08-29 00:00:00,2014-08-30 00:00:00,6729,575,10,7314
2014-08-30 00:00:00,2014-08-31 00:00:00,2687,472,11,3170
2014-08-31 00:00:00,2014-09-01 00:00:00,5608,355,107,6070
2014-09-01 00:00:00,2014-09-02 00:00:00,1492,290,67,1849
2014-09-02 00:00:00,2014-09-03 00:00:00,4606,456,60,5122
2014-09-03 00:00:00,2014-09-04 00:00:00,4247,403,70,4720
2014-09-04 00:00:00,2014-09-05 00:00:00,3315,168,10,3493
2014-09-05 00:00:00,2014-09-06 00:00:00,10636,951,61,11648
2014-09-06 00:00:00,2014-09-07 00:00:00,1029,39,0,1068
2014-09-07 00:00:00,2014-09-08 00:00:00,10728,612,17,11357
2014-09-08 00:00:00,2014-09-09 00:00:00,12853,1714,165,14732
2014-09-09 00:00:00,2014-09-10 00:00:00,8687,1266,121,10074
2014-09-10 00:00:00,2014-09-11 00:00:00,5050,761,58,5869
2014-09-11 00:00:00,2014-09-12 00:00:00,9878,999,35,10912
2014-09-12 00:00:00,2014-09-13 00:00:00,10094,597,121,10812
2014-09-13 00:00:00,2014-09-14 00:00:00,6370,536,76,6982
2014-09-14 00:00:00,2014-09-15 00:00:00,8923,320,35,9278
2014-09-15 00:00:00,2014-09-16 00:00:00,2894,497,210,3601
2014-09-16 00:00:00,2014-09-17 00:00:00,6516,520,128,7164
2014-09-17 00:00:00,2014-09-18 00:00:00,3391,1387,236,5014
2014-09-18 00:00:00,2014-09-19 00:00:00,5806,902,128,6836
2014-09-19 00:00:00,2014-09-20 00:00:00,13418,352,3,13773
2014-09-20 00:00:00,2014-09-21 00:00:00,10343,273,12,10628
2014-09-21 00:00:00,2014-09-22 00:00:00,4520,526,100,5146
2014-09-22 00:00:00,2014-09-23 00:00:00,9008,562,104,9674
2014-09-23 00:00:00,2014-09-24 00:00:00,4246,139,9,4394
2014-09-24 00:00:00,2014-09-25 00:00:00,2153,136,20,2309
2014-09-25 00:00:00,2014-09-26 00:00:00,4999,205,18,5222
2014-09-26 00:00:00,2014-09-27 00:00:00,1180,249,20,1449
2014-09-27 00:00:00,2014-09-28 00:00:00,3179,66,24,3269
2014-09-28 00:00:00,2014-09-29 00:00:00,4103,55,48,4206
2014-09-29 00:00:00,2014-09-30 00:00:00,5778,684,842,7304
2014-09-30 00:00:00,2014-10-01 00:00:00,1629,217,203,2049
2014-10-01 00:00:00,2014-10-02 00:00:00,1919,201,1,2121
2014-10-02 00:00:00,2014-10-03 00:00:00,169,45,0,214
2014-10-03 00:00:00,2014-10-04 00:00:00,4,15,0,19
2014-10-04 00:00:00,2014-10-05 00:00:00,10513,501,796,11810
2014-10-05 00:00:00,2014-10-06 00:00:00,17013,243,110,17366
2014-10-06 00:00:00,2014-10-07 00:00:00,2033,158,9,2200
2014-10-07 00:00:00,2014-10-08 00:00:00,2463,18,12,2493
2014-10-08 00:00:00,2014-10-09 00:00:00,3070,285,33,3388
2014-10-09 00:00:00,2014-10-10 00:00:00,4725,514,14,5253
2014-10-10 00:00:00,2014-10-11 00:00:00,8100,796,84,8980
2014-10-11 00:00:00,2014-10-12 00:00:00,902,138,417,1457
2014-10-12 00:00:00,2014-10-13 00:00:00,303,22,0,325
2014-10-13 00:00:00,2014-10-14 00:00:00,3970,78,11,4059
2014-10-14 00:00:00,2014-10-15 00:00:00,1254,51,53,1358
2014-10-15 00:00:00,2014-10-16 00:00:00,228,180,28,436
2014-10-16 00:00:00,2014-10-17 00:00:00,26,18,22,66
2014-10-17 00:00:00,2014-10-18 00:00:00,2803,138,11,2952
2014-10-18 00:00:00,2014-10-19 00:00:00,74,4,1,79
2014-10-19 00:00:00,2014-10-20 00:00:00,693,119,26,838
2014-10-20 00:00:00,2014-10-21 00:00:00,40,67,5,112
2014-10-21 00:00:00,2014-10-22 00:00:00,1601,721,39,2361
2014-10-22 00:00:00,2014-10-23 00:00:00,2334,364,75,2773
2014-10-23 00:00:00,2014-10-24 00:00:00,498,71,122,691
2014-10-24 00:00:00,2014-10-25 00:00:00,1315,10,9,1334
2014-10-25 00:00:00,2014-10-26 00:00:00,1107,34,0,1141
2014-10-26 00:00:00,2014-10-27 00:00:00,18020,260,1,18281
2014-10-27 00:00:00,2014-10-28 00:00:00,9930,462,361,10753
2014-10-28 00:00:00,2014-10-29 00:00:00,4513,476,158,5147
2014-10-29 00:00:00,2014-10-30 00:00:00,5391,304,190,5885
2014-10-30 00:00:00,2014-10-31 00:00:00,3822,778,33,4633
2014-10-31 00:00:00,2014-11-01 00:00:00,1102,827,229,2158
2014-11-01 00:00:00,2014-11-02 00:00:00,12,3,0,15
2014-11-02 00:00:00,2014-11-03 00:00:00,205,87,45,337
2014-11-03 00:00:00,2014-11-04 00:00:00,401,154,170,725
2014-11-04 00:00:00,2014-11-05 00:00:00,507,160,14,681
2014-11-05 00:00:00,2014-11-06 00:00:00,5012,106,37,5155
2014-11-06 00:00:00,2014-11-07 00:00:00,58,63,14,135
2014-11-07 00:00:00,2014-11-08 00:00:00,9165,420,664,10249
2014-11-08 00:00:00,2014-11-09 00:00:00,4460,829,44,5333
2014-11-09 00:00:00,2014-11-10 00:00:00,1179,201,26,1406
2014-11-10 00:00:00,2014-11-11 00:00:00,1251,602,62,1915
2014-11-11 00:00:00,2014-11-12 00:00:00,1428,134,165,1727
2014-11-12 00:00:00,2014-11-13 00:00:00,238,5641,14,5893
2014-11-13 00:00:00,2014-11-14 00:00:00,204,380,5,589
2014-11-14 00:00:00,2014-11-15 00:00:00,1440,263,27,1730
2014-11-15 00:00:00,2014-11-16 00:00:00,2546,518,3426,6490
2014-11-16 00:00:00,2014-11-17 00:00:00,2314,412,126,2852
2014-11-17 00:00:00,2014-11-18 00:00:00,26,54,19,99
2014-11-18 00:00:00,2014-11-19 00:00:00,306,182,18,506
2014-11-19 00:00:00,2014-11-20 00:00:00,124,19,56,199
2014-11-20 00:00:00,2014-11-21 00:00:00,268,28,0,296
2014-11-21 00:00:00,2014-11-22 00:00:00,752,30,42,824
2014-11-22 00:00:00,2014-11-23 00:00:00,3435,105,321,3861
2014-11-23 00:00:00,2014-11-24 00:00:00,8528,585,1894,11007
2014-11-24 00:00:00,2014-11-25 00:00:00,10774,536,612,11922
2014-11-25 00:00:00,2014-11-26 00:00:00,11887,550,730,13167
2014-11-26 00:00:00,2014-11-27 00:00:00,10915,528,1662,13105
2014-11-27 00:00:00,2014-11-28 00:00:00,6088,146,168,6402
2014-11-28 00:00:00,2014-11-29 00:00:00,8709,2080,869,11658
2014-11-29 00:00:00,2014-11-30 00:00:00,2590,140,17,2747
2014-11-30 00:00:00,2014-12-01 00:00:00,5267,236,103,5606
2014-12-01 00:00:00,2014-12-02 00:00:00,5672,699,2208,8579
2014-12-02 00:00:00,2014-12-03 00:00:00,2206,127,4,2337
2014-12-03 00:00:00,2014-12-04 00:00:00,2191,57,14,2262
2014-12-04 00:00:00,2014-12-05 00:00:00,1049,33,90,1172
2014-12-05 00:00:00,2014-12-06 00:00:00,469,44,344,857
2014-12-06 00:00:00,2014-12-07 00:00:00,2121,404,95,2620
2014-12-07 00:00:00,2014-12-08 00:00:00,1413,45,33,1491
2014-12-08 00:00:00,2014-12-09 00:00:00,142,27,13,182
2014-12-09 00:00:00,2014-12-10 00:00:00,416,150,6,572
2014-12-10 00:00:00,2014-12-11 00:00:00,41,38,5,84
2014-12-11 00:00:00,2014-12-12 00:00:00,3374,159,334,3867
2014-12-12 00:00:00,2014-12-13 00:00:00,299,44,1,344
2014-12-13 00:00:00,2014-12-14 00:00:00,1539,181,263,1983
2014-12-14 00:00:00,2014-12-15 00:00:00,4787,748,466,6001
2014-12-15 00:00:00,2014-12-16 00:00:00,3846,31,0,3877
2014-12-16 00:00:00,2014-12-17 00:00:00,2608,55,66,2729
2014-12-17 00:00:00,2014-12-18 00:00:00,98,45,0,143
2014-12-18 00:00:00,2014-12-19 00:00:00,2486,77,695,3258
2014-12-19 00:00:00,2014-12-20 00:00:00,2229,126,510,2865
2014-12-20 00:00:00,2014-12-21 00:00:00,1852,21,148,2021
2014-12-21 00:00:00,2014-12-22 00:00:00,2992,155,436,3583
2014-12-22 00:00:00,2014-12-23 00:00:00,364,249,22,635
2014-12-23 00:00:00,2014-12-24 00:00:00,1583,69,0,1652
2014-12-24 00:00:00,2014-12-25 00:00:00,3752,57,185,3994
2014-12-25 00:00:00,2014-12-26 00:00:00,45,23,61,129
2014-12-26 00:00:00,2014-12-27 00:00:00,3395,79,6,3480
2014-12-27 00:00:00,2014-12-28 00:00:00,10584,124,281,10989
2014-12-28 00:00:00,2014-12-29 00:00:00,5436,104,526,6066
2014-12-29 00:00:00,2014-12-30 00:00:00,1383,122,426,1931
2014-12-30 00:00:00,2014-12-31 00:00:00,3552,185,325,4062
2014-12-31 00:00:00,2015-01-01 00:00:00,3024,264,313,3601
2015-01-01 00:00:00,2015-01-02 00:00:00,2210,33,23,2266
2015-01-02 00:00:00,2015-01-03 00:00:00,2530,49,5,2584
2015-01-03 00:00:00,2015-01-04 00:00:00,146,25,18,189
2015-01-04 00:00:00,2015-01-05 00:00:00,326,103,51,480
2015-01-05 00:00:00,2015-01-06 00:00:00,3867,40,159,4066
2015-01-06 00:00:00,2015-01-07 00:00:00,14,25,212,251
2015-01-07 00:00:00,2015-01-08 00:00:00,4021,65,210,4296
2015-01-08 00:00:00,2015-01-09 00:00:00,17,10,0,27
2015-01-09 00:00:00,2015-01-10 00:00:00,26,12,1,39
2015-01-10 00:00:00,2015-01-11 00:00:00,29,204,16,249
2015-01-11 00:00:00,2015-01-12 00:00:00,3699,226,799,4724
2015-01-12 00:00:00,2015-01-13 00:00:00,151,87,1,239
2015-01-13 00:00:00,2015-01-14 00:00:00,15,7,0,22
2015-01-14 00:00:00,2015-01-15 00:00:00,311,65,3,379
2015-01-15 00:00:00,2015-01-16 00:00:00,505,170,101,776
2015-01-16 00:00:00,2015-01-17 00:00:00,2149,36,6,2191
2015-01-17 00:00:00,2015-01-18 00:00:00,3025,180,349,3554
2015-01-18 00:00:00,2015-01-19 00:00:00,1892,72,872,2836
2015-01-19 00:00:00,2015-01-20 00:00:00,585,21,0,606
2015-01-20 00:00:00,2015-01-21 00:00:00,343,49,4,396
2015-01-21 00:00:00,2015-01-22 00:00:00,3,1,0,4
2015-01-22 00:00:00,2015-01-23 00:00:00,2945,124,140,3209
2015-01-23 00:00:00,2015-01-24 00:00:00,1430,37,2,1469
2015-01-24 00:00:00,2015-01-25 00:00:00,628,421,83,1132
2015-01-25 00:00:00,2015-01-26 00:00:00,69,92,3,164
2015-01-26 00:00:00,2015-01-27 00:00:00,256,108,27,391
2015-01-27 00:00:00,2015-01-28 00:00:00,450,144,17,611
2015-01-28 00:00:00,2015-01-29 00:00:00,687,345,179,1211
2015-01-29 00:00:00,2015-01-30 00:00:00,3285,218,49,3552
2015-01-30 00:00:00,2015-01-31 00:00:00,1187,26,21,1234
2015-01-31 00:00:00,2015-02-01 00:00:00,302,86,28,416
2015-02-01 00:00:00,2015-02-02 00:00:00,864,171,25,1060
2015-02-02 00:00:00,2015-02-03 00:00:00,2704,135,21,2860
2015-02-03 00:00:00,2015-02-04 00:00:00,1169,101,3,1273
2015-02-04 00:00:00,2015-02-05 00:00:00,1309,282,54,1645
2015-02-05 00:00:00,2015-02-06 00:00:00,658,188,107,953
2015-02-06 00:00:00,2015-02-07 00:00:00,385,83,202,670
2015-02-07 00:00:00,2015-02-08 00:00:00,278,97,79,454
2015-02-08 00:00:00,2015-02-09 00:00:00,1546,29,1,1576
2015-02-09 00:00:00,2015-02-10 00:00:00,9836,1294,382,11512
2015-02-10 00:00:00,2015-02-11 00:00:00,8694,1098,85,9877
2015-02-11 00:00:00,2015-02-12 00:00:00,4686,1039,314,6039
2015-02-12 00:00:00,2015-02-13 00:00:00,12981,1320,1470,15771
2015-02-13 00:00:00,2015-02-14 00:00:00,21413,1191,114,22718
2015-02-14 00:00:00,2015-02-15 00:00:00,30076,1202,819,32097
2015-02-15 00:00:00,2015-02-16 00:00:00,62594,3110,1140,66844
2015-02-16 00:00:00,2015-02-17 00:00:00,46825,1761,426,49012
2015-02-17 00:00:00,2015-02-18 00:00:00,21146,1406,963,23515
2015-02-18 00:00:00,2015-02-19 00:00:00,20743,817,721,22281
2015-02-19 00:00:00,2015-02-20 00:00:00,40072,1156,1061,42289
2015-02-20 00:00:00,2015-02-21 00:00:00,31111,1412,1042,33565
2015-02-21 00:00:00,2015-02-22 00:00:00,29092,1312,773,31177
2015-02-22 00:00:00,2015-02-23 00:00:00,17844,1674,1078,20596
2015-02-23 00:00:00,2015-02-24 00:00:00,30789,2725,985,34499
2015-02-24 00:00:00,2015-02-25 00:00:00,28722,2617,432,31771
2015-02-25 00:00:00,2015-02-26 00:00:00,28250,1517,582,30349
2015-02-26 00:00:00,2015-02-27 00:00:00,25377,620,380,26377
2015-02-27 00:00:00,2015-02-28 00:00:00,41817,1908,1558,45283
2015-02-28 00:00:00,2015-03-01 00:00:00,32590,2488,438,35516
2015-03-01 00:00:00,2015-03-02 00:00:00,66777,1728,694,69199
2015-03-02 00:00:00,2015-03-03 00:00:00,38181,1570,752,40503
2015-03-03 00:00:00,2015-03-04 00:00:00,18545,2376,1616,22537
2015-03-04 00:00:00,2015-03-05 00:00:00,31179,3208,2185,36572
2015-03-05 00:00:00,2015-03-06 00:00:00,27158,959,967,29084
2015-03-06 00:00:00,2015-03-07 00:00:00,22669,1196,816,24681
2015-03-07 00:00:00,2015-03-08 00:00:00,13153,1071,920,15144
2015-03-08 00:00:00,2015-03-09 00:00:00,15591,1709,883,18183
2015-03-09 00:00:00,2015-03-10 00:00:00,6590,867,476,7933
2015-03-10 00:00:00,2015-03-11 00:00:00,10085,1131,663,11879
2015-03-11 00:00:00,2015-03-12 00:00:00,8835,305,5,9145
2015-03-12 00:00:00,2015-03-13 00:00:00,6474,620,38,7132
2015-03-13 00:00:00,2015-03-14 00:00:00,780,188,8,976
2015-03-14 00:00:00,2015-03-15 00:00:00,17131,1280,813,19224
2015-03-15 00:00:00,2015-03-16 00:00:00,19606,541,1055,21202
2015-03-16 00:00:00,2015-03-17 00:00:00,9923,537,209,10669
2015-03-17 00:00:00,2015-03-18 00:00:00,19177,333,45,19555
2015-03-18 00:00:00,2015-03-19 00:00:00,29086,407,258,29751
2015-03-19 00:00:00,2015-03-20 00:00:00,31088,422,297,31807
2015-03-20 00:00:00,2015-03-21 00:00:00,29337,291,71,29699
2015-03-21 00:00:00,2015-03-22 00:00:00,33454,296,652,34402
2015-03-22 00:00:00,2015-03-23 00:00:00,34047,781,420,35248
2015-03-23 00:00:00,2015-03-24 00:00:00,36481,1834,3090,41405
2015-03-24 00:00:00,2015-03-25 00:00:00,15991,3591,297,19879
2015-03-25 00:00:00,2015-03-26 00:00:00,32651,1194,529,34374
2015-03-26 00:00:00,2015-03-27 00:00:00,33406,695,3522,37623
2015-03-27 00:00:00,2015-03-28 00:00:00,37985,3064,5463,46512
2015-03-28 00:00:00,2015-03-29 00:00:00,19502,2833,591,22926
2015-03-29 00:00:00,2015-03-30 00:00:00,25493,4766,214,30473
2015-03-30 00:00:00,2015-03-31 00:00:00,8715,715,85,9515
2015-03-31 00:00:00,2015-04-01 00:00:00,20777,723,1714,23214
2015-04-01 00:00:00,2015-04-02 00:00:00,22976,563,1497,25036
2015-04-02 00:00:00,2015-04-03 00:00:00,52910,1339,1102,55351
2015-04-03 00:00:00,2015-04-04 00:00:00,26434,1918,588,28940
2015-04-04 00:00:00,2015-04-05 00:00:00,16999,420,117,17536
2015-04-05 00:00:00,2015-04-06 00:00:00,36545,429,51,37025
2015-04-06 00:00:00,2015-04-07 00:00:00,13472,266,1003,14741
2015-04-07 00:00:00,2015-04-08 00:00:00,27991,1860,442,30293
2015-04-08 00:00:00,2015-04-09 00:00:00,17487,1068,506,19061
2015-04-09 00:00:00,2015-04-10 00:00:00,13027,979,1908,15914
2015-04-10 00:00:00,2015-04-11 00:00:00,9500,872,237,10609
2015-04-11 00:00:00,2015-04-12 00:00:00,14296,226,43,14565
2015-04-12 00:00:00,2015-04-13 00:00:00,11602,584,183,12369
2015-04-13 00:00:00,2015-04-14 00:00:00,13229,822,486,14537
2015-04-14 00:00:00,2015-04-15 00:00:00,10272,417,372,11061
2015-04-15 00:00:00,2015-04-16 00:00:00,13630,548,582,14760
2015-04-16 00:00:00,2015-04-17 00:00:00,10744,538,501,11783
2015-04-17 00:00:00,2015-04-18 00:00:00,11415,1685,526,13626
2015-04-18 00:00:00,2015-04-19 00:00:00,9783,426,42,10251
2015-04-19 00:00:00,2015-04-20 00:00:00,14041,575,111,14727
2015-04-20 00:00:00,2015-04-21 00:00:00,9762,1760,609,12131
2015-04-21 00:00:00,2015-04-22 00:00:00,10585,1428,285,12298
2015-04-22 00:00:00,2015-04-23 00:00:00,6091,1153,546,7790
2015-04-23 00:00:00,2015-04-24 00:00:00,4608,978,2296,7882
2015-04-24 00:00:00,2015-04-25 00:00:00,2578,156,148,2882
2015-04-25 00:00:00,2015-04-26 00:00:00,309503,12075,2546,324124
2015-04-26 00:00:00,2015-04-27 00:00:00,818181,40636,14528,873345
2015-04-27 00:00:00,2015-04-28 00:00:00,889427,56791,26248,972466
2015-04-28 00:00:00,2015-04-29 00:00:00,884230,67819,38174,990223
2015-04-29 00:00:00,2015-04-30 00:00:00,1004708,97395,43722,1145825
2015-04-30 00:00:00,2015-05-01 00:00:00,970799,129035,39579,1139413
2015-05-01 00:00:00,2015-05-02 00:00:00,718069,87812,48711,854592
2015-05-02 00:00:00,2015-05-03 00:00:00,416440,177483,34631,628554
2015-05-03 00:00:00,2015-05-04 00:00:00,442381,100965,38259,581605
2015-05-04 00:00:00,2015-05-05 00:00:00,530229,114205,29769,674203
2015-05-05 00:00:00,2015-05-06 00:00:00,630374,124595,125290,880259
2015-05-06 00:00:00,2015-05-07 00:00:00,503795,113656,34687,652138
2015-05-07 00:00:00,2015-05-08 00:00:00,325725,109650,47645,483020
2015-05-08 00:00:00,2015-05-09 00:00:00,309824,79097,23381,412302
2015-05-09 00:00:00,2015-05-10 00:00:00,238535,84638,15327,338500
2015-05-10 00:00:00,2015-05-11 00:00:00,176420,52434,11412,240266
2015-05-11 00:00:00,2015-05-12 00:00:00,193729,164206,21793,379728
2015-05-12 00:00:00,2015-05-13 00:00:00,286337,158728,24332,469397
2015-05-13 00:00:00,2015-05-14 00:00:00,329583,174495,27658,531736
2015-05-14 00:00:00,2015-05-15 00:00:00,316225,236742,24615,577582
2015-05-15 00:00:00,2015-05-16 00:00:00,340072,156205,16021,512298
2015-05-16 00:00:00,2015-05-17 00:00:00,236260,47625,10168,294053
2015-05-17 00:00:00,2015-05-18 00:00:00,195827,21048,9599,226474
2015-05-18 00:00:00,2015-05-19 00:00:00,170165,57350,9418,236933
2015-05-19 00:00:00,2015-05-20 00:00:00,193068,17379,10396,220843
