start_date,end_date,creates,edits,deletes,total
2016-01-16 00:00:00,2016-01-17 00:00:00,1313,184,28,1525
2016-01-17 00:00:00,2016-01-18 00:00:00,26547,2117,733,29397
2016-01-18 00:00:00,2016-01-19 00:00:00,13490,8252,1086,22828
2016-01-19 00:00:00,2016-01-20 00:00:00,6096,8279,441,14816
2016-01-20 00:00:00,2016-01-21 00:00:00,4713,6735,919,12367
2016-01-21 00:00:00,2016-01-22 00:00:00,4405,1910,419,6734
2016-01-22 00:00:00,2016-01-23 00:00:00,3515,363,71,3949
2016-01-23 00:00:00,2016-01-24 00:00:00,506,108,68,682
2016-01-24 00:00:00,2016-01-25 00:00:00,7,1,0,8
2016-01-25 00:00:00,2016-01-26 00:00:00,1473,1170,797,3440
2016-01-26 00:00:00,2016-01-27 00:00:00,335,154,7,496
2016-01-27 00:00:00,2016-01-28 00:00:00,20,1969,0,1989
2016-01-28 00:00:00,2016-01-29 00:00:00,4143,434,105,4682
2016-01-29 00:00:00,2016-01-30 00:00:00,1095,174,27,1296
2016-01-30 00:00:00,2016-01-31 00:00:00,1084,693,186,1963
2016-01-31 00:00:00,2016-02-01 00:00:00,263,22,0,285
2016-02-01 00:00:00,2016-02-02 00:00:00,8119,743,288,9150
2016-02-02 00:00:00,2016-02-03 00:00:00,2380,77,36,2493
2016-02-03 00:00:00,2016-02-04 00:00:00,1284,32,0,1316
2016-02-04 00:00:00,2016-02-05 00:00:00,150,11,83,244
2016-02-05 00:00:00,2016-02-06 00:00:00,3147,131,7,3285
2016-02-06 00:00:00,2016-02-07 00:00:00,386,329,62,777
2016-02-07 00:00:00,2016-02-08 00:00:00,3,1,0,4
2016-02-08 00:00:00,2016-02-09 00:00:00,45,6,0,51
2016-02-09 00:00:00,2016-02-10 00:00:00,22,28,0,50
2016-02-10 00:00:00,2016-02-11 00:00:00,1382,1611,212,3205
2016-02-11 00:00:00,2016-02-12 00:00:00,3448,6021,2400,11869
2016-02-12 00:00:00,2016-02-13 00:00:00,2623,356,178,3157
2016-02-13 00:00:00,2016-02-14 00:00:00,15,4,8,27
2016-02-14 00:00:00,2016-02-15 00:00:00,733,172,31,936
2016-02-15 00:00:00,2016-02-16 00:00:00,1762,184,43,1989
2016-02-16 00:00:00,2016-02-17 00:00:00,214,73,0,287
2016-02-17 00:00:00,2016-02-18 00:00:00,639,64,12,715
2016-02-18 00:00:00,2016-02-19 00:00:00,318,233,54,605
2016-02-19 00:00:00,2016-02-20 00:00:00,13046,218,1222,14486
2016-02-20 00:00:00,2016-02-21 00:00:00,10,2,0,12
2016-02-21 00:00:00,2016-02-22 00:00:00,4,9,7,20
2016-02-22 00:00:00,2016-02-23 00:00:00,340,74,117,531
2016-02-23 00:00:00,2016-02-24 00:00:00,186,56,15,257
2016-02-24 00:00:00,2016-02-25 00:00:00,593,212,40,845
2016-02-25 00:00:00,2016-02-26 00:00:00,930,503,702,2135
2016-02-26 00:00:00,2016-02-27 00:00:00,9,3,59,71
2016-02-27 00:00:00,2016-02-28 00:00:00,329,839,323,1491
2016-02-28 00:00:00,2016-02-29 00:00:00,1,1,0,2
2016-02-29 00:00:00,2016-03-01 00:00:00,14,17,53,84
2016-03-01 00:00:00,2016-03-02 00:00:00,303,108,11,422
2016-03-02 00:00:00,2016-03-03 00:00:00,401,508,68,977
2016-03-03 00:00:00,2016-03-04 00:00:00,7,5,19,31
2016-03-04 00:00:00,2016-03-05 00:00:00,529,307,224,1060
2016-03-05 00:00:00,2016-03-06 00:00:00,1898,1482,343,3723
2016-03-06 00:00:00,2016-03-07 00:00:00,730,1557,56,2343
2016-03-07 00:00:00,2016-03-08 00:00:00,1391,450,188,2029
2016-03-08 00:00:00,2016-03-09 00:00:00,1428,189,147,1764
2016-03-09 00:00:00,2016-03-10 00:00:00,3470,1077,1216,5763
2016-03-10 00:00:00,2016-03-11 00:00:00,6121,1524,1091,8736
2016-03-11 00:00:00,2016-03-12 00:00:00,4608,2544,772,7924
2016-03-12 00:00:00,2016-03-13 00:00:00,16,16,0,32
2016-03-13 00:00:00,2016-03-14 00:00:00,8,31,1,40
2016-03-14 00:00:00,2016-03-15 00:00:00,336,198,135,669
2016-03-15 00:00:00,2016-03-16 00:00:00,175,53,6,234
2016-03-16 00:00:00,2016-03-17 00:00:00,179,16,0,195
2016-03-17 00:00:00,2016-03-18 00:00:00,753,305,245,1303
2016-03-18 00:00:00,2016-03-19 00:00:00,4557,211,390,5158
2016-03-19 00:00:00,2016-03-20 00:00:00,2,10,0,12
2016-03-20 00:00:00,2016-03-21 00:00:00,90,5,0,95
2016-03-21 00:00:00,2016-03-22 00:00:00,543,172,490,1205
2016-03-22 00:00:00,2016-03-23 00:00:00,1116,447,460,2023
2016-03-23 00:00:00,2016-03-24 00:00:00,275,43,56,374
2016-03-24 00:00:00,2016-03-25 00:00:00,1577,200,380,2157
2016-03-25 00:00:00,2016-03-26 00:00:00,799,3,5,807
2016-03-26 00:00:00,2016-03-27 00:00:00,4,3,0,7
2016-03-27 00:00:00,2016-03-28 00:00:00,1,1,0,2
2016-03-28 00:00:00,2016-03-29 00:00:00,148,55,242,445
2016-03-29 00:00:00,2016-03-30 00:00:00,93,11,0,104
2016-03-30 00:00:00,2016-03-31 00:00:00,1378,883,1226,3487
2016-03-31 00:00:00,2016-04-01 00:00:00,1182,262,915,2359
2016-04-01 00:00:00,2016-04-02 00:00:00,2171,295,55,2521
2016-04-02 00:00:00,2016-04-03 00:00:00,2414,160,30,2604
2016-04-03 00:00:00,2016-04-04 00:00:00,1,0,65,66
2016-04-04 00:00:00,2016-04-05 00:00:00,353,662,79,1094
2016-04-05 00:00:00,2016-04-06 00:00:00,240,25,2,267
2016-04-06 00:00:00,2016-04-07 00:00:00,6,1,0,7
2016-04-07 00:00:00,2016-04-08 00:00:00,9,4,0,13
2016-04-08 00:00:00,2016-04-09 00:00:00,102,349,19,470
2016-04-09 00:00:00,2016-04-10 00:00:00,4,0,0,4
2016-04-10 00:00:00,2016-04-11 00:00:00,9,104,43,156
2016-04-11 00:00:00,2016-04-12 00:00:00,5,2,0,7
2016-04-12 00:00:00,2016-04-13 00:00:00,697,1035,245,1977
2016-04-13 00:00:00,2016-04-14 00:00:00,7,18,5,30
2016-04-14 00:00:00,2016-04-15 00:00:00,17,424,1601,2042
2016-04-15 00:00:00,2016-04-16 00:00:00,135,774,743,1652
2016-04-16 00:00:00,2016-04-17 00:00:00,10,79,153,242
2016-04-17 00:00:00,2016-04-18 00:00:00,6,11,0,17
2016-04-18 00:00:00,2016-04-19 00:00:00,95,733,369,1197
2016-04-19 00:00:00,2016-04-20 00:00:00,127,1216,881,2224
2016-04-20 00:00:00,2016-04-21 00:00:00,393,534,148,1075
2016-04-21 00:00:00,2016-04-22 00:00:00,286,897,77,1260
2016-04-22 00:00:00,2016-04-23 00:00:00,112,375,5,492
2016-04-23 00:00:00,2016-04-24 00:00:00,5,6,0,11
2016-04-24 00:00:00,2016-04-25 00:00:00,3,1,0,4
2016-04-25 00:00:00,2016-04-26 00:00:00,300,63,161,524
2016-04-26 00:00:00,2016-04-27 00:00:00,78,206,0,284
2016-04-27 00:00:00,2016-04-28 00:00:00,223,755,6,984
2016-04-28 00:00:00,2016-04-29 00:00:00,156,867,17,1040
2016-04-29 00:00:00,2016-04-30 00:00:00,225,887,107,1219
2016-04-30 00:00:00,2016-05-01 00:00:00,8,24,0,32
2016-05-01 00:00:00,2016-05-02 00:00:00,3,0,0,3
2016-05-02 00:00:00,2016-05-03 00:00:00,597,1430,100,2127
2016-05-03 00:00:00,2016-05-04 00:00:00,511,1509,39,2059
2016-05-04 00:00:00,2016-05-05 00:00:00,87,226,0,313
2016-05-05 00:00:00,2016-05-06 00:00:00,137,570,12,719
2016-05-06 00:00:00,2016-05-07 00:00:00,219,643,62,924
2016-05-07 00:00:00,2016-05-08 00:00:00,47,38,3,88
2016-05-08 00:00:00,2016-05-09 00:00:00,4,0,0,4
2016-05-09 00:00:00,2016-05-10 00:00:00,331,898,36,1265
2016-05-10 00:00:00,2016-05-11 00:00:00,171,556,9,736
2016-05-11 00:00:00,2016-05-12 00:00:00,1589,336,11,1936
2016-05-12 00:00:00,2016-05-13 00:00:00,155,481,14,650
2016-05-13 00:00:00,2016-05-14 00:00:00,94,188,15,297
2016-05-14 00:00:00,2016-05-15 00:00:00,4,0,0,4
2016-05-15 00:00:00,2016-05-16 00:00:00,3,2,0,5
2016-05-16 00:00:00,2016-05-17 00:00:00,149,679,50,878
2016-05-17 00:00:00,2016-05-18 00:00:00,447,952,59,1458
2016-05-18 00:00:00,2016-05-19 00:00:00,226,353,73,652
2016-05-19 00:00:00,2016-05-20 00:00:00,123,264,7,394
2016-05-20 00:00:00,2016-05-21 00:00:00,198,371,102,671
2016-05-21 00:00:00,2016-05-22 00:00:00,1,1,0,2
2016-05-22 00:00:00,2016-05-23 00:00:00,6,1,0,7
2016-05-23 00:00:00,2016-05-24 00:00:00,650,1664,246,2560
2016-05-24 00:00:00,2016-05-25 00:00:00,1178,1941,234,3353
2016-05-25 00:00:00,2016-05-26 00:00:00,981,1572,294,2847
2016-05-26 00:00:00,2016-05-27 00:00:00,5311,1204,75,6590
2016-05-27 00:00:00,2016-05-28 00:00:00,766,933,4,1703
2016-05-28 00:00:00,2016-05-29 00:00:00,1,2,0,3
2016-05-29 00:00:00,2016-05-30 00:00:00,2,2,0,4
2016-05-30 00:00:00,2016-05-31 00:00:00,578,1151,43,1772
2016-05-31 00:00:00,2016-06-01 00:00:00,657,836,43,1536
2016-06-01 00:00:00,2016-06-02 00:00:00,294,249,15,558
2016-06-02 00:00:00,2016-06-03 00:00:00,149,112,0,261
2016-06-03 00:00:00,2016-06-04 00:00:00,128,274,3,405
2016-06-04 00:00:00,2016-06-05 00:00:00,3,3,0,6
2016-06-05 00:00:00,2016-06-06 00:00:00,1,0,0,1
2016-06-06 00:00:00,2016-06-07 00:00:00,888,525,249,1662
2016-06-07 00:00:00,2016-06-08 00:00:00,935,609,343,1887
2016-06-08 00:00:00,2016-06-09 00:00:00,6,4,10,20
2016-06-09 00:00:00,2016-06-10 00:00:00,1,0,0,1
2016-06-10 00:00:00,2016-06-11 00:00:00,4,1,0,5
2016-06-11 00:00:00,2016-06-12 00:00:00,4,1,0,5
2016-06-12 00:00:00,2016-06-13 00:00:00,2,1,0,3
2016-06-13 00:00:00,2016-06-14 00:00:00,5,0,0,5
2016-06-14 00:00:00,2016-06-15 00:00:00,3,1,5,9
2016-06-15 00:00:00,2016-06-16 00:00:00,229,12,4,245
2016-06-16 00:00:00,2016-06-17 00:00:00,4,1,0,5
2016-06-17 00:00:00,2016-06-18 00:00:00,6,32,0,38
2016-06-18 00:00:00,2016-06-19 00:00:00,7,10,0,17
2016-06-19 00:00:00,2016-06-20 00:00:00,36,82,32,150
2016-06-20 00:00:00,2016-06-21 00:00:00,6,3,0,9
2016-06-21 00:00:00,2016-06-22 00:00:00,965,833,435,2233
2016-06-22 00:00:00,2016-06-23 00:00:00,22,16,0,38
2016-06-23 00:00:00,2016-06-24 00:00:00,109,1,5,115
2016-06-24 00:00:00,2016-06-25 00:00:00,5,11,0,16
2016-06-25 00:00:00,2016-06-26 00:00:00,3,7,0,10
2016-06-26 00:00:00,2016-06-27 00:00:00,10,2,7,19
2016-06-27 00:00:00,2016-06-28 00:00:00,7,1,0,8
2016-06-28 00:00:00,2016-06-29 00:00:00,391,706,191,1288
2016-06-29 00:00:00,2016-06-30 00:00:00,3,4,0,7
2016-06-30 00:00:00,2016-07-01 00:00:00,8,2,0,10
2016-07-01 00:00:00,2016-07-02 00:00:00,444,6,2,452
2016-07-02 00:00:00,2016-07-03 00:00:00,8,40,2,50
2016-07-03 00:00:00,2016-07-04 00:00:00,67,148,0,215
2016-07-04 00:00:00,2016-07-05 00:00:00,2,0,0,2
2016-07-05 00:00:00,2016-07-06 00:00:00,28,17,0,45
2016-07-06 00:00:00,2016-07-07 00:00:00,1209,802,867,2878
2016-07-07 00:00:00,2016-07-08 00:00:00,1031,281,0,1312
2016-07-08 00:00:00,2016-07-09 00:00:00,395,79,37,511
2016-07-09 00:00:00,2016-07-10 00:00:00,1,0,0,1
2016-07-10 00:00:00,2016-07-11 00:00:00,3,3,0,6
2016-07-11 00:00:00,2016-07-12 00:00:00,547,124,8,679
2016-07-12 00:00:00,2016-07-13 00:00:00,19,1,0,20
2016-07-13 00:00:00,2016-07-14 00:00:00,1053,167,412,1632
2016-07-14 00:00:00,2016-07-15 00:00:00,4,0,0,4
2016-07-15 00:00:00,2016-07-16 00:00:00,7,0,0,7
2016-07-16 00:00:00,2016-07-17 00:00:00,4,1,0,5
2016-07-17 00:00:00,2016-07-18 00:00:00,7,0,6,13
2016-07-18 00:00:00,2016-07-19 00:00:00,2,3,0,5
2016-07-19 00:00:00,2016-07-20 00:00:00,3,3,0,6
2016-07-20 00:00:00,2016-07-21 00:00:00,5,2,0,7
2016-07-21 00:00:00,2016-07-22 00:00:00,1578,1415,51,3044
2016-07-22 00:00:00,2016-07-23 00:00:00,466,582,43,1091
2016-07-23 00:00:00,2016-07-24 00:00:00,11,3,0,14
2016-07-24 00:00:00,2016-07-25 00:00:00,597,645,33,1275
2016-07-25 00:00:00,2016-07-26 00:00:00,663,623,25,1311
2016-07-26 00:00:00,2016-07-27 00:00:00,1526,1104,44,2674
2016-07-27 00:00:00,2016-07-28 00:00:00,392,650,205,1247
2016-07-28 00:00:00,2016-07-29 00:00:00,556,641,68,1265
2016-07-29 00:00:00,2016-07-30 00:00:00,206,395,44,645
2016-07-30 00:00:00,2016-07-31 00:00:00,6,0,0,6
2016-07-31 00:00:00,2016-08-01 00:00:00,3,0,0,3
2016-08-01 00:00:00,2016-08-02 00:00:00,549,474,28,1051
2016-08-02 00:00:00,2016-08-03 00:00:00,361,708,25,1094
2016-08-03 00:00:00,2016-08-04 00:00:00,8442,840,63,9345
2016-08-04 00:00:00,2016-08-05 00:00:00,858,399,9,1266
2016-08-05 00:00:00,2016-08-06 00:00:00,538,515,17,1070
2016-08-06 00:00:00,2016-08-07 00:00:00,4,2,0,6
2016-08-07 00:00:00,2016-08-08 00:00:00,12,1,0,13
2016-08-08 00:00:00,2016-08-09 00:00:00,3,1,0,4
2016-08-09 00:00:00,2016-08-10 00:00:00,498,219,11,728
2016-08-10 00:00:00,2016-08-11 00:00:00,2237,349,10,2596
2016-08-11 00:00:00,2016-08-12 00:00:00,1972,171,69,2212
2016-08-12 00:00:00,2016-08-13 00:00:00,1435,52,4,1491
2016-08-13 00:00:00,2016-08-14 00:00:00,4,2,0,6
2016-08-14 00:00:00,2016-08-15 00:00:00,5,4,0,9
2016-08-15 00:00:00,2016-08-16 00:00:00,3,2,0,5
2016-08-16 00:00:00,2016-08-17 00:00:00,2,1,0,3
2016-08-17 00:00:00,2016-08-18 00:00:00,15,15,3,33
2016-08-18 00:00:00,2016-08-19 00:00:00,1357,434,1,1792
2016-08-19 00:00:00,2016-08-20 00:00:00,972,194,6,1172
2016-08-20 00:00:00,2016-08-21 00:00:00,4,2,0,6
2016-08-21 00:00:00,2016-08-22 00:00:00,10,4,0,14
2016-08-22 00:00:00,2016-08-23 00:00:00,3,4,0,7
2016-08-23 00:00:00,2016-08-24 00:00:00,14,2361,2,2377
2016-08-24 00:00:00,2016-08-25 00:00:00,658,281,18,957
2016-08-25 00:00:00,2016-08-26 00:00:00,323,85,36,444
2016-08-26 00:00:00,2016-08-27 00:00:00,694,443,22,1159
2016-08-27 00:00:00,2016-08-28 00:00:00,3,1,0,4
2016-08-28 00:00:00,2016-08-29 00:00:00,29,9,0,38
2016-08-29 00:00:00,2016-08-30 00:00:00,950,382,127,1459
2016-08-30 00:00:00,2016-08-31 00:00:00,1,0,6,7
2016-08-31 00:00:00,2016-09-01 00:00:00,869,153,7,1029
2016-09-01 00:00:00,2016-09-02 00:00:00,6,1,0,7
2016-09-02 00:00:00,2016-09-03 00:00:00,1805,1019,66,2890
2016-09-03 00:00:00,2016-09-04 00:00:00,5,11,1,17
2016-09-04 00:00:00,2016-09-05 00:00:00,2,2,0,4
2016-09-05 00:00:00,2016-09-06 00:00:00,28,2,0,30
2016-09-06 00:00:00,2016-09-07 00:00:00,437,306,13,756
2016-09-07 00:00:00,2016-09-08 00:00:00,1954,833,7,2794
2016-09-08 00:00:00,2016-09-09 00:00:00,20,3,1,24
2016-09-09 00:00:00,2016-09-10 00:00:00,1506,420,1,1927
2016-09-10 00:00:00,2016-09-11 00:00:00,3,8,8,19
2016-09-11 00:00:00,2016-09-12 00:00:00,4,8,33,45
2016-09-12 00:00:00,2016-09-13 00:00:00,7,1,0,8
2016-09-13 00:00:00,2016-09-14 00:00:00,7,1,0,8
2016-09-14 00:00:00,2016-09-15 00:00:00,4,11,0,15
2016-09-15 00:00:00,2016-09-16 00:00:00,369,98,15,482
2016-09-16 00:00:00,2016-09-17 00:00:00,4,5,0,9
2016-09-17 00:00:00,2016-09-18 00:00:00,2,1,0,3
2016-09-18 00:00:00,2016-09-19 00:00:00,3,1902,0,1905
2016-09-19 00:00:00,2016-09-20 00:00:00,6,2,0,8
2016-09-20 00:00:00,2016-09-21 00:00:00,4,0,0,4
2016-09-21 00:00:00,2016-09-22 00:00:00,512,689,30,1231
2016-09-22 00:00:00,2016-09-23 00:00:00,22,24,0,46
2016-09-23 00:00:00,2016-09-24 00:00:00,19572,5961,815,26348
2016-09-24 00:00:00,2016-09-25 00:00:00,6,27,2,35
2016-09-25 00:00:00,2016-09-26 00:00:00,8,25,8,41
2016-09-26 00:00:00,2016-09-27 00:00:00,3,1248,0,1251
2016-09-27 00:00:00,2016-09-28 00:00:00,4,0,0,4
2016-09-28 00:00:00,2016-09-29 00:00:00,1321,31,0,1352
2016-09-29 00:00:00,2016-09-30 00:00:00,2232,548,14,2794
2016-09-30 00:00:00,2016-10-01 00:00:00,9985,2555,178,12718
2016-10-01 00:00:00,2016-10-02 00:00:00,218,10,0,228
2016-10-02 00:00:00,2016-10-03 00:00:00,67604,3882,777,72263
2016-10-03 00:00:00,2016-10-04 00:00:00,142499,8251,1031,151781
2016-10-04 00:00:00,2016-10-05 00:00:00,413046,40160,10108,463314
2016-10-05 00:00:00,2016-10-06 00:00:00,285469,40031,8851,334351
2016-10-06 00:00:00,2016-10-07 00:00:00,227888,34236,9512,271636
2016-10-07 00:00:00,2016-10-08 00:00:00,209976,39767,21336,271079
2016-10-08 00:00:00,2016-10-09 00:00:00,175161,26536,7493,209190
2016-10-09 00:00:00,2016-10-10 00:00:00,121925,20579,3404,145908
2016-10-10 00:00:00,2016-10-11 00:00:00,167242,22241,8376,197859
2016-10-11 00:00:00,2016-10-12 00:00:00,156840,23479,4716,185035
2016-10-12 00:00:00,2016-10-13 00:00:00,148859,38835,13574,201268
2016-10-13 00:00:00,2016-10-14 00:00:00,391850,32855,12112,436817
2016-10-14 00:00:00,2016-10-15 00:00:00,40352,22068,6346,68766
2016-10-15 00:00:00,2016-10-16 00:00:00,26164,13998,3639,43801
2016-10-16 00:00:00,2016-10-17 00:00:00,10207,10301,8147,28655
2016-10-17 00:00:00,2016-10-18 00:00:00,13546,8328,1987,23861
2016-10-18 00:00:00,2016-10-19 00:00:00,33748,7382,1937,43067
2016-10-19 00:00:00,2016-10-20 00:00:00,52450,11988,1941,66379
2016-10-20 00:00:00,2016-10-21 00:00:00,20124,3155,1047,24326
2016-10-21 00:00:00,2016-10-22 00:00:00,50210,11263,2037,63510
2016-10-22 00:00:00,2016-10-23 00:00:00,5471,4118,895,10484
2016-10-23 00:00:00,2016-10-24 00:00:00,28949,5438,1444,35831
2016-10-24 00:00:00,2016-10-25 00:00:00,31629,15416,6423,53468
2016-10-25 00:00:00,2016-10-26 00:00:00,30710,17896,8397,57003
2016-10-26 00:00:00,2016-10-27 00:00:00,11123,14691,2047,27861
2016-10-27 00:00:00,2016-10-28 00:00:00,10233,10054,2544,22831
2016-10-28 00:00:00,2016-10-29 00:00:00,8865,8570,1584,19019
2016-10-29 00:00:00,2016-10-30 00:00:00,7351,2344,730,10425
2016-10-30 00:00:00,2016-10-31 00:00:00,3107,1725,577,5409
2016-10-31 00:00:00,2016-11-01 00:00:00,2608,1829,374,4811
2016-11-01 00:00:00,2016-11-02 00:00:00,2574,2102,339,5015
2016-11-02 00:00:00,2016-11-03 00:00:00,2731,2093,107,4931
2016-11-03 00:00:00,2016-11-04 00:00:00,1228,637,20,1885
2016-11-04 00:00:00,2016-11-05 00:00:00,5256,1311,193,6760
2016-11-05 00:00:00,2016-11-06 00:00:00,12819,3855,382,17056
2016-11-06 00:00:00,2016-11-07 00:00:00,5463,2806,992,9261
