key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,school,1565,24.4188,156400.0,156400.0
amenity,drinking_water,1251,19.5194,125000.0,125000.0
amenity,place_of_worship,905,14.1208,90400.0,90400.0
amenity,toilets,745,11.6243,74400.0,74400.0
amenity,gambling,378,5.898,37700.0,37700.0
amenity,restaurant,181,2.8242,18000.0,18000.0
amenity,shower,176,2.7461,17500.0,17500.0
amenity,hospital,156,2.4341,15500.0,15500.0
amenity,kindergarten,116,1.81,11500.0,11500.0
amenity,pharmacy,104,1.6227,10300.0,10300.0
amenity,college,78,1.217,7700.0,7700.0
amenity,clinic,67,1.0454,6600.0,6600.0
amenity,tap,53,0.827,5200.0,5200.0
amenity,marketplace,47,0.7333,4600.0,4600.0
amenity,waste_basket,40,0.6241,3900.0,3900.0
amenity,parking,33,0.5149,3200.0,3200.0
amenity,fuel,30,0.4681,2900.0,2900.0
amenity,bar,29,0.4525,2800.0,2800.0
amenity,utc,27,0.4213,2600.0,2600.0
amenity,community_centre,24,0.3745,2300.0,2300.0
amenity,police,21,0.3277,2000.0,2000.0
amenity,university,21,0.3277,2000.0,2000.0
amenity,cro,20,0.3121,1900.0,1900.0
amenity,water_point,20,0.3121,1900.0,1900.0
amenity,cafe,18,0.2809,1700.0,1700.0
amenity,townhall,18,0.2809,1700.0,1700.0
amenity,bank,17,0.2653,1600.0,1600.0
amenity,cinema,17,0.2653,1600.0,1600.0
amenity,nightclub,16,0.2496,1500.0,1500.0
amenity,ctc,13,0.2028,1200.0,1200.0
amenity,dentist,11,0.1716,1000.0,1000.0
amenity,studio,11,0.1716,1000.0,1000.0
amenity,CRO,10,0.156,900.0,900.0
amenity,doctors,10,0.156,900.0,900.0
amenity,grave_yard,9,0.1404,800.0,800.0
amenity,no,9,0.1404,800.0,800.0
amenity,arts_centre,8,0.1248,700.0,700.0
amenity,fast_food,8,0.1248,700.0,700.0
amenity,fountain,8,0.1248,700.0,700.0
amenity,bureau_de_change,7,0.1092,600.0,600.0
amenity,bus_station,7,0.1092,600.0,600.0
amenity,embassy,7,0.1092,600.0,600.0
amenity,social_facility,7,0.1092,600.0,600.0
amenity,atm,6,0.0936,500.0,500.0
amenity,courthouse,6,0.0936,500.0,500.0
