key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
foot,220,0.0177,-18.8192,-18.8192
website,217,0.0175,149.4253,149.4253
service,212,0.0171,31.677,31.677
addr:village,193,0.0155,19200.0,19200.0
phone,184,0.0148,159.1549,159.1549
level,179,0.0144,442.4242,442.4242
name:en,169,0.0136,22.4638,22.4638
man_made,162,0.013,43.3628,43.3628
subway,151,0.0121,51.0,51.0
aeroway,145,0.0117,107.1429,107.1429
footway,145,0.0117,154.386,154.386
tourism,145,0.0117,74.6988,74.6988
network,138,0.0111,79.2208,79.2208
traffic_signals,135,0.0109,62.6506,62.6506
crossing,128,0.0103,56.0976,56.0976
indoor,126,0.0101,4100.0,4100.0
junction,126,0.0101,-19.2308,-19.2308
is_in,117,0.0094,588.2353,588.2353
construction,113,0.0091,253.125,253.125
maxheight,111,0.0089,455.0,455.0
hazmat,110,0.0089,2650.0,2650.0
description,105,0.0084,75.0,75.0
destination,105,0.0084,-55.5085,-55.5085
sport,104,0.0084,25.3012,25.3012
sidewalk,103,0.0083,692.3077,692.3077
motor_vehicle,100,0.008,96.0784,96.0784
tram,98,0.0079,790.9091,790.9091
bicycle,96,0.0077,57.377,57.377
office,96,0.0077,220.0,220.0
shelter,96,0.0077,14.2857,14.2857
boat,94,0.0076,347.619,347.619
population,91,0.0073,295.6522,295.6522
intermittent,88,0.0071,780.0,780.0
healthcare,86,0.0069,120.5128,120.5128
name:tr,86,0.0069,7.5,7.5
colour,82,0.0066,8100.0,8100.0
cuisine,82,0.0066,110.2564,110.2564
opening_hours,81,0.0065,-6.8966,-6.8966
entrance,80,0.0064,370.5882,370.5882
destination:lanes,78,0.0063,-52.439,-52.439
traffic_signals:direction,78,0.0063,32.2034,32.2034
turn:lanes,78,0.0063,-52.439,-52.439
door,76,0.0061,1800.0,1800.0
noname,74,0.006,1133.3333,1133.3333
water,74,0.006,362.5,362.5
stop_id,72,0.0058,111.7647,111.7647
design,71,0.0057,7000.0,7000.0
historic,71,0.0057,9.2308,9.2308
structure,70,0.0056,6900.0,6900.0
train,64,0.0051,48.8372,48.8372
covered,59,0.0047,-30.5882,-30.5882
width,59,0.0047,180.9524,180.9524
direction,58,0.0047,427.2727,427.2727
operator:wikipedia,55,0.0044,5400.0,5400.0
operator:wikidata,54,0.0043,5300.0,5300.0
conveying,52,0.0042,477.7778,477.7778
internet_access,51,0.0041,-32.8947,-32.8947
alt_name,49,0.0039,-80.5556,-80.5556
destination:ref,48,0.0039,-66.8966,-66.8966
departures_board,45,0.0036,2150.0,2150.0
horse,45,0.0036,-52.6316,-52.6316
generator:method,43,0.0035,-86.8502,-86.8502
generator:output:electricity,43,0.0035,-77.2487,-77.2487
generator:source,43,0.0035,-87.0482,-87.0482
generator:type,43,0.0035,-81.8565,-81.8565
operator:type,43,0.0035,2.381,2.381
parking,43,0.0035,22.8571,22.8571
station,43,0.0035,59.2593,59.2593
tracktype,43,0.0035,65.3846,65.3846
tower:type,42,0.0034,425.0,425.0
contact:phone,40,0.0032,400.0,400.0
roof:levels,40,0.0032,3900.0,3900.0
emergency,38,0.0031,375.0,375.0
fuel:diesel,38,0.0031,442.8571,442.8571
fee,37,0.003,-39.3443,-39.3443
fuel:lpg,37,0.003,516.6667,516.6667
military,37,0.003,1133.3333,1133.3333
name:ru,37,0.003,68.1818,68.1818
takeaway,36,0.0029,140.0,140.0
incline,35,0.0028,288.8889,288.8889
wikipedia:en,34,0.0027,100.0,100.0
grades,33,0.0027,3200.0,3200.0
name:el,33,0.0027,22.2222,22.2222
email,32,0.0026,6.6667,6.6667
segregated,32,0.0026,3100.0,3100.0
traffic_calming,31,0.0025,10.7143,10.7143
fence_type,29,0.0023,2800.0,2800.0
contact:fax,28,0.0023,366.6667,366.6667
name:de,28,0.0023,40.0,40.0
atm,27,0.0022,107.6923,107.6923
bunker_type,27,0.0022,2600.0,2600.0
int_name,27,0.0022,-18.1818,-18.1818
official_name,27,0.0022,237.5,237.5
payment:cash,27,0.0022,170.0,170.0
lane_markings,26,0.0021,2500.0,2500.0
note,26,0.0021,-35.0,-35.0
fixme,24,0.0019,-4.0,-4.0
start_date,24,0.0019,50.0,50.0
opening_hours:covid19,23,0.0019,283.3333,283.3333
seasonal,23,0.0019,2200.0,2200.0
branch,22,0.0018,2100.0,2100.0
location,22,0.0018,214.2857,214.2857
noexit,22,0.0018,46.6667,46.6667
bench,21,0.0017,-54.3478,-54.3478
leaf_type,21,0.0017,-12.5,-12.5
old_name,21,0.0017,90.9091,90.9091
payment:credit_cards,21,0.0017,320.0,320.0
cutting,20,0.0016,150.0,150.0
ford,20,0.0016,1900.0,1900.0
traffic_sign,20,0.0016,1900.0,1900.0
button_operated,19,0.0015,1800.0,1800.0
canoe,19,0.0015,1800.0,1800.0
drive_through,19,0.0015,171.4286,171.4286
motorboat,19,0.0015,1800.0,1800.0
ship,19,0.0015,1800.0,1800.0
craft,18,0.0014,350.0,350.0
destination:ref:lanes,18,0.0014,-52.6316,-52.6316
population:date,18,0.0014,1700.0,1700.0
residential,18,0.0014,50.0,50.0
roof:shape,18,0.0014,350.0,350.0
internet_access:fee,17,0.0014,-19.0476,-19.0476
smoking,16,0.0013,-20.0,-20.0
blind,15,0.0012,-16.6667,-16.6667
handrail,15,0.0012,275.0,275.0
playground,15,0.0012,1400.0,1400.0
vehicle,15,0.0012,1400.0,1400.0
maxspeed:wet,14,0.0011,55.5556,55.5556
opening_date,14,0.0011,-44.0,-44.0
addr:housename,13,0.001,160.0,160.0
border_type,13,0.001,30.0,30.0
contact:instagram,13,0.001,1200.0,1200.0
ferry,13,0.001,116.6667,116.6667
informal,13,0.001,550.0,550.0
is_in:country,13,0.001,225.0,225.0
motorroad,13,0.001,225.0,225.0
outdoor_seating,13,0.001,8.3333,8.3333
plant:source,13,0.001,-13.3333,-13.3333
ruins,13,0.001,333.3333,333.3333
stars,13,0.001,30.0,30.0
construction:railway,12,0.001,300.0,300.0
contact:facebook,12,0.001,300.0,300.0
healthcare:speciality,12,0.001,140.0,140.0
is_in:town,12,0.001,1100.0,1100.0
salb:id,12,0.001,50.0,50.0
check_date,11,0.0009,-54.1667,-54.1667
fax,11,0.0009,83.3333,83.3333
female,11,0.0009,450.0,450.0
geonames:id,11,0.0009,1000.0,1000.0
manhole,11,0.0009,1000.0,1000.0
plant:output:electricity,11,0.0009,57.1429,57.1429
bollard,10,0.0008,900.0,900.0
cables,10,0.0008,400.0,400.0
narrow,10,0.0008,900.0,900.0
plant:method,10,0.0008,-23.0769,-23.0769
salb:adm1name,10,0.0008,150.0,150.0
salb:adm2name,10,0.0008,150.0,150.0
step_count,10,0.0008,233.3333,233.3333
tactile_paving,10,0.0008,-28.5714,-28.5714
bridge:structure,9,0.0007,800.0,800.0
capacity,9,0.0007,125.0,125.0
communication:microwave,9,0.0007,800.0,800.0
communication:mobile_phone,9,0.0007,800.0,800.0
country,9,0.0007,350.0,350.0
cycleway,9,0.0007,80.0,80.0
demolished:building,9,0.0007,800.0,800.0
hgv,9,0.0007,-50.0,-50.0
note:en,9,0.0007,-18.1818,-18.1818
seamark:type,9,0.0007,800.0,800.0
swimming_pool,9,0.0007,125.0,125.0
toilets:wheelchair,9,0.0007,80.0,80.0
type,9,0.0007,-47.0588,-47.0588
abandoned,8,0.0006,700.0,700.0
artwork_type,8,0.0006,60.0,60.0
male,8,0.0006,700.0,700.0
name:zh,8,0.0006,166.6667,166.6667
note:tr,8,0.0006,-20.0,-20.0
rooms,8,0.0006,60.0,60.0
substation,8,0.0006,100.0,100.0
supervised,8,0.0006,100.0,100.0
tower:construction,8,0.0006,300.0,300.0
traffic_signals:sound,8,0.0006,700.0,700.0
buidling,7,0.0006,600.0,600.0
circuits,7,0.0006,600.0,600.0
fuel:octane_95,7,0.0006,250.0,250.0
inscription,7,0.0006,40.0,40.0
internet_access:ssid,7,0.0006,133.3333,133.3333
lanes:backward,7,0.0006,600.0,600.0
lanes:forward,7,0.0006,600.0,600.0
motorcar,7,0.0006,600.0,600.0
name:cs,7,0.0006,16.6667,16.6667
name:ml,7,0.0006,600.0,600.0
name:uk,7,0.0006,16.6667,16.6667
payment:mastercard,7,0.0006,40.0,40.0
payment:visa,7,0.0006,40.0,40.0
postal_code,7,0.0006,600.0,600.0
route,7,0.0006,-36.3636,-36.3636
self_service,7,0.0006,600.0,600.0
source:position,7,0.0006,-50.0,-50.0
wikimedia_commons,7,0.0006,600.0,600.0
wpt_symbol,7,0.0006,600.0,600.0
KİLO İLE PARÇA KUMAŞ,6,0.0005,500.0,500.0
addr:place,6,0.0005,200.0,200.0
aerialway,6,0.0005,500.0,500.0
amperage,6,0.0005,-50.0,-50.0
authentication:membership_card,6,0.0005,-50.0,-50.0
currency:TRY,6,0.0005,500.0,500.0
length,6,0.0005,0.0,0.0
name:ar,6,0.0005,-40.0,-40.0
name:fr,6,0.0005,500.0,500.0
name:pl,6,0.0005,50.0,50.0
overtaking,6,0.0005,500.0,500.0
payment:contactless,6,0.0005,500.0,500.0
plant:type,6,0.0005,500.0,500.0
roundabout,6,0.0005,500.0,500.0
socket:type2,6,0.0005,-50.0,-50.0
traffic_sign:direction,6,0.0005,500.0,500.0
vehicle:conditional,6,0.0005,500.0,500.0
wires,6,0.0005,500.0,500.0
TEKSTİL ÜRÜNLERİ,5,0.0004,400.0,400.0
building:material,5,0.0004,400.0,400.0
charge,5,0.0004,400.0,400.0
city,5,0.0004,66.6667,66.6667
dispensing,5,0.0004,25.0,25.0
fuel:euro_diesel,5,0.0004,400.0,400.0
government,5,0.0004,150.0,150.0
historic:civilization,5,0.0004,-66.6667,-66.6667
hoops,5,0.0004,150.0,150.0
internet_access:operator,5,0.0004,400.0,400.0
memorial,5,0.0004,400.0,400.0
min_height,5,0.0004,400.0,400.0
name:es,5,0.0004,-16.6667,-16.6667
old_name:en,5,0.0004,400.0,400.0
ramp,5,0.0004,400.0,400.0
school_level,5,0.0004,150.0,150.0
seamark:harbour:category,5,0.0004,400.0,400.0
service:bicycle:repair,5,0.0004,400.0,400.0
theatre:type,5,0.0004,400.0,400.0
wall,5,0.0004,0.0,0.0
MCC,4,0.0003,300.0,300.0
backrest,4,0.0003,300.0,300.0
building:colour,4,0.0003,300.0,300.0
building:roof:shape,4,0.0003,100.0,100.0
clothes,4,0.0003,100.0,100.0
common_name,4,0.0003,300.0,300.0
contact:email,4,0.0003,300.0,300.0
currency:EUR,4,0.0003,300.0,300.0
currency:USD,4,0.0003,300.0,300.0
diplomatic,4,0.0003,300.0,300.0
district,4,0.0003,300.0,300.0
disused:railway,4,0.0003,300.0,300.0
embankment,4,0.0003,-80.0,-80.0
flag:type,4,0.0003,300.0,300.0
fuel:octane_98,4,0.0003,100.0,100.0
hazard,4,0.0003,300.0,300.0
information,4,0.0003,100.0,100.0
internet_access:ref,4,0.0003,300.0,300.0
mobile,4,0.0003,300.0,300.0
name:pt,4,0.0003,0.0,0.0
old_name:el,4,0.0003,300.0,300.0
park_ride,4,0.0003,100.0,100.0
police,4,0.0003,300.0,300.0
ramp:bicycle,4,0.0003,300.0,300.0
roof:height,4,0.0003,0.0,0.0
wetland,4,0.0003,300.0,300.0
addr:subdistrict,3,0.0002,200.0,200.0
advertising,3,0.0002,200.0,200.0
air_conditioning,3,0.0002,0.0,0.0
bicycle_road,3,0.0002,200.0,200.0
contact:website,3,0.0002,200.0,200.0
contact:whatsapp,3,0.0002,200.0,200.0
crossing:island,3,0.0002,-78.5714,-78.5714
designation,3,0.0002,200.0,200.0
duration,3,0.0002,-57.1429,-57.1429
icao,3,0.0002,200.0,200.0
image,3,0.0002,50.0,50.0
industrial,3,0.0002,0.0,0.0
junction:ref,3,0.0002,200.0,200.0
lane_directions,3,0.0002,50.0,50.0
mapwithai:source,3,0.0002,200.0,200.0
maxspeed:lanes,3,0.0002,-57.1429,-57.1429
maxwidth,3,0.0002,50.0,50.0
museum,3,0.0002,200.0,200.0
oneway:conditional,3,0.0002,50.0,50.0
owner,3,0.0002,200.0,200.0
parking:lane:both,3,0.0002,200.0,200.0
resource,3,0.0002,200.0,200.0
seamark:light:character,3,0.0002,200.0,200.0
seamark:light:colour,3,0.0002,200.0,200.0
seamark:light:period,3,0.0002,200.0,200.0
service:bicycle:retail,3,0.0002,200.0,200.0
service:vehicle:car_repair,3,0.0002,200.0,200.0
service:vehicle:new_car_sales,3,0.0002,200.0,200.0
service:vehicle:used_car_sales,3,0.0002,200.0,200.0
shelter_type,3,0.0002,200.0,200.0
site_type,3,0.0002,50.0,50.0
street_cabinet,3,0.0002,200.0,200.0
townhall:type,3,0.0002,200.0,200.0
tracks,3,0.0002,200.0,200.0
url,3,0.0002,200.0,200.0
utility,3,0.0002,200.0,200.0
GİYİM,2,0.0002,100.0,100.0
METRE İLE KUMAŞ,2,0.0002,100.0,100.0
MNC,2,0.0002,100.0,100.0
abandoned:aeroway,2,0.0002,100.0,100.0
addr:floor,2,0.0002,100.0,100.0
addr:interpolation,2,0.0002,100.0,100.0
aerodrome:type,2,0.0002,100.0,100.0
agrarian,2,0.0002,100.0,100.0
atop_id,2,0.0002,100.0,100.0
bicycle_parking,2,0.0002,100.0,100.0
building:flats,2,0.0002,100.0,100.0
building:levels:underground,2,0.0002,-33.3333,-33.3333
building:part,2,0.0002,100.0,100.0
camera:direction,2,0.0002,0.0,0.0
camera:mount,2,0.0002,0.0,0.0
camera:type,2,0.0002,0.0,0.0
communication,2,0.0002,100.0,100.0
consulate,2,0.0002,100.0,100.0
contact:twitter,2,0.0002,100.0,100.0
currency:TL,2,0.0002,100.0,100.0
diet:halal,2,0.0002,100.0,100.0
dog,2,0.0002,100.0,100.0
drinking_water,2,0.0002,100.0,100.0
fuel:adblue,2,0.0002,100.0,100.0
fuel:benzin,2,0.0002,100.0,100.0
fuel:octane_97,2,0.0002,100.0,100.0
garden:type,2,0.0002,100.0,100.0
gender,2,0.0002,100.0,100.0
highspeed,2,0.0002,-33.3333,-33.3333
iata,2,0.0002,100.0,100.0
industry,2,0.0002,100.0,100.0
is_in:country_code,2,0.0002,-60.0,-60.0
is_in:municipality,2,0.0002,100.0,100.0
is_in:province,2,0.0002,100.0,100.0
local_ref,2,0.0002,100.0,100.0
name:az,2,0.0002,100.0,100.0
name:ca,2,0.0002,-50.0,-50.0
name:fi,2,0.0002,-50.0,-50.0
name:grc,2,0.0002,100.0,100.0
name:he,2,0.0002,-50.0,-50.0
name:hi,2,0.0002,-50.0,-50.0
name:it,2,0.0002,-50.0,-50.0
name:ja,2,0.0002,100.0,100.0
name:kn,2,0.0002,-50.0,-50.0
name:ku,2,0.0002,-50.0,-50.0
name:la,2,0.0002,100.0,100.0
name:lt,2,0.0002,-50.0,-50.0
name:mk,2,0.0002,-50.0,-50.0
name:oc,2,0.0002,-50.0,-50.0
name:signed,2,0.0002,100.0,100.0
name:sr,2,0.0002,-50.0,-50.0
opening_hours:motor_vehicle,2,0.0002,0.0,0.0
passenger_information_display,2,0.0002,-84.6154,-84.6154
payment:HGS,2,0.0002,100.0,100.0
payment:OGS,2,0.0002,100.0,100.0
payment:american_express,2,0.0002,100.0,100.0
payment:debit_cards,2,0.0002,-50.0,-50.0
payment:subscription,2,0.0002,100.0,100.0
playground:theme,2,0.0002,100.0,100.0
product,2,0.0002,-66.6667,-66.6667
protect_class,2,0.0002,100.0,100.0
salb:name,2,0.0002,-50.0,-50.0
seamark:light:group,2,0.0002,100.0,100.0
seamark:light:height,2,0.0002,100.0,100.0
seamark:light:range,2,0.0002,100.0,100.0
seamark:light:reference,2,0.0002,100.0,100.0
seamark:name,2,0.0002,100.0,100.0
service:bicycle:second_hand,2,0.0002,100.0,100.0
service:vehicle:air_conditioning,2,0.0002,100.0,100.0
service:vehicle:body_repair,2,0.0002,100.0,100.0
service:vehicle:brakes,2,0.0002,100.0,100.0
service:vehicle:car_parts,2,0.0002,100.0,100.0
service:vehicle:diagnostics,2,0.0002,100.0,100.0
service:vehicle:electrical,2,0.0002,100.0,100.0
service:vehicle:glass,2,0.0002,100.0,100.0
service:vehicle:inspection,2,0.0002,100.0,100.0
service:vehicle:motor,2,0.0002,100.0,100.0
service:vehicle:oil_change,2,0.0002,100.0,100.0
service:vehicle:repairs,2,0.0002,100.0,100.0
service:vehicle:sale,2,0.0002,100.0,100.0
service:vehicle:tyres,2,0.0002,100.0,100.0
service:vehicle:wheels,2,0.0002,100.0,100.0
short_name,2,0.0002,100.0,100.0
side,2,0.0002,100.0,100.0
source:name:oc,2,0.0002,-50.0,-50.0
species,2,0.0002,100.0,100.0
studio,2,0.0002,100.0,100.0
surveillance,2,0.0002,0.0,0.0
surveillance:type,2,0.0002,-90.9091,-90.9091
traffic_sign:forward,2,0.0002,100.0,100.0
trees,2,0.0002,-88.8889,-88.8889
unisex,2,0.0002,100.0,100.0
waste,2,0.0002,-60.0,-60.0
City,1,0.0001,0.0,0.0
MCM,1,0.0001,0.0,0.0
abandoned:amenity,1,0.0001,0.0,0.0
addr:unit,1,0.0001,-50.0,-50.0
aerodrome,1,0.0001,0.0,0.0
age,1,0.0001,0.0,0.0
alt_name:ar,1,0.0001,-75.0,-75.0
amenity:police,1,0.0001,0.0,0.0
architect,1,0.0001,0.0,0.0
area:highway,1,0.0001,0.0,0.0
automated,1,0.0001,0.0,0.0
bar,1,0.0001,0.0,0.0
bath:type,1,0.0001,0.0,0.0
beauty,1,0.0001,0.0,0.0
brand:wikipedia:en,1,0.0001,0.0,0.0
building:adjacency,1,0.0001,0.0,0.0
building:irregularity,1,0.0001,0.0,0.0
building:structure,1,0.0001,0.0,0.0
building_1,1,0.0001,0.0,0.0
buildings:floor,1,0.0001,-80.0,-80.0
capacity:disabled,1,0.0001,0.0,0.0
caravans,1,0.0001,0.0,0.0
cemetery,1,0.0001,0.0,0.0
circumference,1,0.0001,0.0,0.0
city_served,1,0.0001,0.0,0.0
code,1,0.0001,0.0,0.0
community_centre,1,0.0001,0.0,0.0
content,1,0.0001,0.0,0.0
couplings,1,0.0001,0.0,0.0
danger,1,0.0001,0.0,0.0
delivery,1,0.0001,0.0,0.0
denotation,1,0.0001,0.0,0.0
diameter_crown,1,0.0001,0.0,0.0
disabled,1,0.0001,0.0,0.0
disused,1,0.0001,0.0,0.0
disused:building,1,0.0001,-50.0,-50.0
earthquake:damage,1,0.0001,0.0,0.0
faculty,1,0.0001,0.0,0.0
fee:conditional,1,0.0001,0.0,0.0
fee:guests,1,0.0001,0.0,0.0
fee:visitors,1,0.0001,0.0,0.0
fire_hydrant:type,1,0.0001,0.0,0.0
fountain,1,0.0001,0.0,0.0
fuel:HGV_diesel,1,0.0001,0.0,0.0
fuel:biodiesel,1,0.0001,0.0,0.0
gas,1,0.0001,0.0,0.0
genus,1,0.0001,0.0,0.0
goods,1,0.0001,0.0,0.0
harbour,1,0.0001,0.0,0.0
hinge,1,0.0001,0.0,0.0
horse_scale,1,0.0001,0.0,0.0
is_in:city,1,0.0001,0.0,0.0
is_in:region,1,0.0001,0.0,0.0
isced:level,1,0.0001,-66.6667,-66.6667
kerb,1,0.0001,0.0,0.0
landcover,1,0.0001,0.0,0.0
landfill:waste,1,0.0001,0.0,0.0
levels,1,0.0001,0.0,0.0
lift_gate:type,1,0.0001,0.0,0.0
line_attachment,1,0.0001,0.0,0.0
location:transition,1,0.0001,0.0,0.0
lte:cellid,1,0.0001,0.0,0.0
lte:eNB,1,0.0001,0.0,0.0
mapillary,1,0.0001,0.0,0.0
marker,1,0.0001,0.0,0.0
maxspeed:advisory,1,0.0001,0.0,0.0
maxstay,1,0.0001,0.0,0.0
min_age,1,0.0001,-75.0,-75.0
monitoring:seismic,1,0.0001,0.0,0.0
mtb:scale,1,0.0001,0.0,0.0
mtb:scale:imba,1,0.0001,0.0,0.0
mtb:scale:uphill,1,0.0001,0.0,0.0
name:hy,1,0.0001,0.0,0.0
name:ko,1,0.0001,0.0,0.0
name:ur,1,0.0001,-66.6667,-66.6667
name:wikipedia,1,0.0001,0.0,0.0
name_2,1,0.0001,0.0,0.0
name_en,1,0.0001,0.0,0.0
natural_1,1,0.0001,0.0,0.0
old_name:es,1,0.0001,0.0,0.0
old_name:fr,1,0.0001,0.0,0.0
oneway:foot,1,0.0001,-50.0,-50.0
opening_hour:url,1,0.0001,0.0,0.0
opening_hours:url,1,0.0001,0.0,0.0
operator:wikipedia:de,1,0.0001,0.0,0.0
operator:wikipedia:en,1,0.0001,0.0,0.0
operator:wikipedia:ru,1,0.0001,0.0,0.0
operator:wikipedia:uk,1,0.0001,0.0,0.0
operator:wikipedia:zh,1,0.0001,0.0,0.0
organisation,1,0.0001,0.0,0.0
park,1,0.0001,0.0,0.0
parking:condition:both,1,0.0001,0.0,0.0
parking_space,1,0.0001,0.0,0.0
payment:coins,1,0.0001,-66.6667,-66.6667
payment:visa_debit,1,0.0001,0.0,0.0
phases,1,0.0001,0.0,0.0
placement,1,0.0001,0.0,0.0
planned,1,0.0001,0.0,0.0
proposed,1,0.0001,-75.0,-75.0
proposed:landuse,1,0.0001,0.0,0.0
proposed:railway,1,0.0001,0.0,0.0
psv,1,0.0001,-66.6667,-66.6667
ramp:luggage,1,0.0001,0.0,0.0
ramp:wheelchair,1,0.0001,0.0,0.0
recycling_type,1,0.0001,0.0,0.0
reservation,1,0.0001,0.0,0.0
rest,1,0.0001,0.0,0.0
role,1,0.0001,0.0,0.0
roof,1,0.0001,0.0,0.0
roof:colour,1,0.0001,0.0,0.0
seamark:buoy_special_purpose:colour,1,0.0001,0.0,0.0
seamark:buoy_special_purpose:shape,1,0.0001,0.0,0.0
seamark:mooring:category,1,0.0001,0.0,0.0
seamark:mooring:shape,1,0.0001,0.0,0.0
seamark:topmark:colour,1,0.0001,0.0,0.0
seamark:topmark:shape,1,0.0001,0.0,0.0
service:vehicle:tires,1,0.0001,0.0,0.0
shape,1,0.0001,0.0,0.0
social_facility,1,0.0001,0.0,0.0
social_facility:for,1,0.0001,0.0,0.0
source:maxspeed,1,0.0001,0.0,0.0
start_date:note,1,0.0001,0.0,0.0
substance,1,0.0001,-80.0,-80.0
target,1,0.0001,0.0,0.0
tents,1,0.0001,0.0,0.0
trail_visibility,1,0.0001,0.0,0.0
transformer,1,0.0001,0.0,0.0
turkey_class,1,0.0001,0.0,0.0
voltage:primary,1,0.0001,0.0,0.0
voltage:secondary,1,0.0001,0.0,0.0
was:highway,1,0.0001,0.0,0.0
water_source,1,0.0001,0.0,0.0
wholesale,1,0.0001,0.0,0.0
wikipedia:arz,1,0.0001,-83.3333,-83.3333
