key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
name:de,39,0.0016,143.75,1382.8125
addr:street,37,0.0015,428.5714,3115.4762
tourism,37,0.0015,-43.0769,246.2821
alt_name,36,0.0015,1100.0,7200.0
name:zgh,36,0.0015,3500.0,21800.0
voltage,34,0.0014,-5.5556,474.537
alt_name:ar,33,0.0014,312.5,2409.375
religion,32,0.0013,300.0,2333.3333
description,31,0.0013,342.8571,2594.0476
loc_name:ar,30,0.0012,2900.0,18150.0
ruins,30,0.0012,2900.0,18150.0
capital,29,0.0012,2800.0,17541.6667
informal,29,0.0012,383.3333,2840.2778
sport,28,0.0012,180.0,1603.3333
cables,27,0.0011,350.0,2637.5
operator,27,0.0011,-18.1818,397.7273
basin,25,0.001,2400.0,15108.3333
trail_visibility,25,0.001,108.3333,1167.3611
flood_prone,24,0.001,2300.0,14500.0
foot,24,0.001,118.1818,1227.2727
tower:type,23,0.0009,2200.0,13891.6667
crossing,22,0.0009,57.1429,855.9524
design,22,0.0009,2100.0,13283.3333
nonsquare,22,0.0009,2100.0,13283.3333
earthquake:damage,21,0.0009,2000.0,12675.0
motor_vehicle,21,0.0009,250.0,2029.1667
int_name,19,0.0008,1800.0,11458.3333
landcover,19,0.0008,1800.0,11458.3333
level,19,0.0008,1800.0,11458.3333
noexit,19,0.0008,850.0,5679.1667
narrow,18,0.0007,1700.0,10850.0
vehicle,18,0.0007,1700.0,10850.0
bicycle,17,0.0007,70.0,934.1667
horse,17,0.0007,240.0,1968.3333
healthcare,15,0.0006,650.0,4462.5
phone,15,0.0006,15.3846,601.9231
shop,15,0.0006,-16.6667,406.9444
website,15,0.0006,-16.6667,406.9444
embankment,14,0.0006,1300.0,8416.6667
in,14,0.0006,1300.0,8416.6667
nice,14,0.0006,1300.0,8416.6667
postal_code,14,0.0006,1300.0,8416.6667
you,14,0.0006,1300.0,8416.6667
power=generator,13,0.0005,1200.0,7808.3333
grade,12,0.0005,1100.0,7200.0
lane_markings,12,0.0005,200.0,1725.0
office,12,0.0005,1100.0,7200.0
addr:postcode,11,0.0005,1000.0,6591.6667
frequency,11,0.0005,1000.0,6591.6667
incline,11,0.0005,-31.25,318.2292
FIXME,10,0.0004,900.0,5983.3333
boat,10,0.0004,900.0,5983.3333
building:part,10,0.0004,900.0,5983.3333
footway,10,0.0004,25.0,660.4167
population,10,0.0004,150.0,1420.8333
junction,9,0.0004,-64.0,119.0
location,9,0.0004,800.0,5375.0
name:es,9,0.0004,-25.0,356.25
wikimedia_commons,9,0.0004,800.0,5375.0
bicycle_parking,8,0.0003,700.0,4766.6667
internet_access,8,0.0003,-33.3333,305.5556
wall,8,0.0003,0.0,508.3333
brand,7,0.0003,-58.8235,150.4902
cutting,7,0.0003,600.0,4158.3333
denotation,7,0.0003,600.0,4158.3333
opening_hours,7,0.0003,-12.5,432.2917
substance,7,0.0003,600.0,4158.3333
brand:wikidata,6,0.0002,-33.3333,305.5556
dispensing,6,0.0002,500.0,3550.0
email,6,0.0002,0.0,508.3333
historic,6,0.0002,500.0,3550.0
leaf_type,6,0.0002,-25.0,356.25
lit,6,0.0002,-45.4545,231.8182
operator:wikidata,6,0.0002,-40.0,265.0
produce,6,0.0002,-25.0,356.25
proposed,6,0.0002,500.0,3550.0
railway,6,0.0002,500.0,3550.0
tidal,6,0.0002,500.0,3550.0
crop,5,0.0002,400.0,2941.6667
damage,5,0.0002,400.0,2941.6667
industrial,5,0.0002,400.0,2941.6667
material,5,0.0002,-83.3333,1.3889
maxlength,5,0.0002,400.0,2941.6667
ref:ar,5,0.0002,0.0,508.3333
water_source,5,0.0002,400.0,2941.6667
abandoned,4,0.0002,300.0,2333.3333
addr:housenumber,4,0.0002,300.0,2333.3333
area:highway,4,0.0002,300.0,2333.3333
border_type,4,0.0002,300.0,2333.3333
brand:ar,4,0.0002,-63.6364,121.2121
leaf_cycle,4,0.0002,300.0,2333.3333
maxwidth,4,0.0002,300.0,2333.3333
mountain_pass,4,0.0002,0.0,508.3333
operator:ar,4,0.0002,-60.0,143.3333
outdoor_seating,4,0.0002,33.3333,711.1111
power=source,4,0.0002,300.0,2333.3333
source:name,4,0.0002,300.0,2333.3333
uic_name,4,0.0002,300.0,2333.3333
wheelchair,4,0.0002,300.0,2333.3333
brand:fr,3,0.0001,-62.5,128.125
brand:wikipedia,3,0.0001,-62.5,128.125
craft,3,0.0001,200.0,1725.0
fence_type,3,0.0001,200.0,1725.0
height,3,0.0001,-66.6667,102.7778
house,3,0.0001,200.0,1725.0
line_attachment,3,0.0001,200.0,1725.0
opening_hours:signed,3,0.0001,-75.0,52.0833
operator:wikipedia,3,0.0001,-70.0,82.5
parking,3,0.0001,-25.0,356.25
plant:method,3,0.0001,200.0,1725.0
plant:output:electricity,3,0.0001,200.0,1725.0
plant:source,3,0.0001,200.0,1725.0
population:date,3,0.0001,200.0,1725.0
shoulder,3,0.0001,200.0,1725.0
source:maxspeed,3,0.0001,200.0,1725.0
source:population,3,0.0001,200.0,1725.0
stars,3,0.0001,200.0,1725.0
swimming_pool,3,0.0001,200.0,1725.0
alt_name:fr,2,0.0001,0.0,508.3333
brand:en,2,0.0001,100.0,1116.6667
brand:es,2,0.0001,-50.0,204.1667
cemetery,2,0.0001,100.0,1116.6667
comment,2,0.0001,100.0,1116.6667
communication:mobile_phone,2,0.0001,100.0,1116.6667
covered,2,0.0001,100.0,1116.6667
cuisine,2,0.0001,-33.3333,305.5556
cycleway:both,2,0.0001,-77.7778,35.1852
cycleway:both:lane,2,0.0001,-75.0,52.0833
cycleway:left:oneway,2,0.0001,-66.6667,102.7778
cycleway:right:oneway,2,0.0001,-66.6667,102.7778
disused:highway,2,0.0001,100.0,1116.6667
farmland,2,0.0001,100.0,1116.6667
handrail,2,0.0001,0.0,508.3333
location:transition,2,0.0001,100.0,1116.6667
name:kab,2,0.0001,100.0,1116.6667
name:nl,2,0.0001,100.0,1116.6667
operator:es,2,0.0001,-50.0,204.1667
operator:fr,2,0.0001,-50.0,204.1667
payment:cash,2,0.0001,-33.3333,305.5556
powe=source,2,0.0001,100.0,1116.6667
ref:refuges.info,2,0.0001,-85.7143,-13.0952
river,2,0.0001,100.0,1116.6667
smoking,2,0.0001,100.0,1116.6667
solar,2,0.0001,100.0,1116.6667
substation,2,0.0001,0.0,508.3333
turning_circle,2,0.0001,100.0,1116.6667
wikipedia:ar,2,0.0001,100.0,1116.6667
#AWSMapathon,1,0.0,0.0,508.3333
C:UsersFrans,1,0.0,0.0,508.3333
abandoned:building,1,0.0,0.0,508.3333
abandoned:leisure,1,0.0,0.0,508.3333
addr:full,1,0.0,0.0,508.3333
addr:place,1,0.0,0.0,508.3333
addr:suburb,1,0.0,0.0,508.3333
alt_name:en,1,0.0,0.0,508.3333
bridge:support,1,0.0,0.0,508.3333
building:colour,1,0.0,0.0,508.3333
building:material,1,0.0,0.0,508.3333
bus,1,0.0,0.0,508.3333
capacity,1,0.0,-50.0,204.1667
compressed_air,1,0.0,-80.0,21.6667
culvert,1,0.0,0.0,508.3333
cycleway:left,1,0.0,0.0,508.3333
cycleway:right,1,0.0,-75.0,52.0833
dam,1,0.0,0.0,508.3333
denomination,1,0.0,0.0,508.3333
drive_through,1,0.0,0.0,508.3333
emergency,1,0.0,0.0,508.3333
farm,1,0.0,0.0,508.3333
farmyard,1,0.0,0.0,508.3333
fax,1,0.0,0.0,508.3333
internet_access:fee,1,0.0,-66.6667,102.7778
maartDesktopJOSM,1,0.0,0.0,508.3333
maxweight,1,0.0,0.0,508.3333
name:ary,1,0.0,-87.5,-23.9583
name:hu,1,0.0,-87.5,-23.9583
parking:lane,1,0.0,0.0,508.3333
parking:orientation,1,0.0,0.0,508.3333
payment:credit_cards,1,0.0,0.0,508.3333
post_office:type,1,0.0,0.0,508.3333
public_transport,1,0.0,0.0,508.3333
ramp,1,0.0,0.0,508.3333
ref:camptocamp,1,0.0,0.0,508.3333
ref:code_mecano,1,0.0,0.0,508.3333
roof,1,0.0,0.0,508.3333
rooms,1,0.0,0.0,508.3333
ruins:building,1,0.0,0.0,508.3333
school,1,0.0,0.0,508.3333
start_date,1,0.0,0.0,508.3333
tactile_paving,1,0.0,0.0,508.3333
toilets:wheelchair,1,0.0,0.0,508.3333
tomb,1,0.0,0.0,508.3333
tower:construction,1,0.0,0.0,508.3333
trees,1,0.0,0.0,508.3333
trolley_wire,1,0.0,0.0,508.3333
water body,1,0.0,0.0,508.3333
