key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
electrified,1372,0.4514,0.0,0.0
leisure,1354,0.4455,0.0,0.0
opening_hours,1338,0.4402,0.0,0.0
bridge,1321,0.4346,0.0,0.0
genus,1311,0.4313,0.0,0.0
species,1298,0.427,0.0,0.0
frequency,1285,0.4228,0.0,0.0
railway:scmt,1264,0.4159,0.0,0.0
shelter,1263,0.4155,0.0,0.0
bench,1257,0.4136,0.0,0.0
usage,1179,0.3879,0.0,0.0
wheelchair,1175,0.3866,0.0,0.0
waterway,1161,0.382,0.0,0.0
trolleybus,1134,0.3731,0.0,0.0
species:it,1087,0.3576,0.0,0.0
source:maxspeed,1083,0.3563,0.0,0.0
parking,1072,0.3527,0.0,0.0
genus:it,1063,0.3497,0.0,0.0
brand,1000,0.329,0.0,0.0
power,933,0.307,0.0,0.0
trolley_wire,924,0.304,0.0,0.0
passenger_lines,923,0.3037,0.0,0.0
covered,917,0.3017,0.0,0.0
brand:wikidata,899,0.2958,0.0,0.0
source:name:etymology,896,0.2948,0.0,0.0
lane_markings,871,0.2866,0.0,0.0
loc_ref,855,0.2813,0.0,0.0
tunnel,850,0.2796,0.0,0.0
cycleway,842,0.277,0.0,0.0
place,841,0.2767,0.0,0.0
addr:country,832,0.2737,0.0,0.0
wikidata,755,0.2484,0.0,0.0
fee,721,0.2372,0.0,0.0
man_made,716,0.2356,0.0,0.0
nat_ref,704,0.2316,0.0,0.0
bin,702,0.231,0.0,0.0
alt_name,699,0.23,0.0,0.0
leaf_cycle,683,0.2247,0.0,0.0
zone:maxspeed,676,0.2224,0.0,0.0
building:levels,660,0.2171,0.0,0.0
noexit,605,0.199,0.0,0.0
tourism,600,0.1974,0.0,0.0
width,577,0.1898,0.0,0.0
cycleway:left,572,0.1882,0.0,0.0
email,566,0.1862,0.0,0.0
motor_vehicle,565,0.1859,0.0,0.0
trolley_wire:both,558,0.1836,0.0,0.0
railway:traffic_mode,557,0.1833,0.0,0.0
direction,556,0.1829,0.0,0.0
trolley_wire:forward,539,0.1773,0.0,0.0
incline,522,0.1717,0.0,0.0
capacity,496,0.1632,0.0,0.0
rer_edi_id:ref,488,0.1606,0.0,0.0
toll,483,0.1589,0.0,0.0
lanes:forward,474,0.1559,0.0,0.0
addr:district,473,0.1556,0.0,0.0
old_name,468,0.154,0.0,0.0
cuisine,462,0.152,0.0,0.0
int_ref,462,0.152,0.0,0.0
abandoned:railway,431,0.1418,0.0,0.0
operator:wikidata,423,0.1392,0.0,0.0
maxspeed:tilting,396,0.1303,0.0,0.0
sport,394,0.1296,0.0,0.0
denotation,392,0.129,0.0,0.0
lanes:backward,392,0.129,0.0,0.0
tracktype,390,0.1283,0.0,0.0
kerb,388,0.1277,0.0,0.0
level,384,0.1263,0.0,0.0
crossing:markings,367,0.1207,0.0,0.0
healthcare,367,0.1207,0.0,0.0
historic,343,0.1128,0.0,0.0
horse,340,0.1119,0.0,0.0
check_date,327,0.1076,0.0,0.0
ref:corine_land_cover,326,0.1073,0.0,0.0
wikipedia,324,0.1066,0.0,0.0
description,320,0.1053,0.0,0.0
traffic_signals:direction,312,0.1026,0.0,0.0
area,311,0.1023,0.0,0.0
religion,303,0.0997,0.0,0.0
emergency,292,0.0961,0.0,0.0
internet_access,289,0.0951,0.0,0.0
short_name,286,0.0941,0.0,0.0
height,281,0.0924,0.0,0.0
recycling_type,280,0.0921,0.0,0.0
bicycle_parking,275,0.0905,0.0,0.0
generator:method,275,0.0905,0.0,0.0
generator:source,275,0.0905,0.0,0.0
office,275,0.0905,0.0,0.0
generator:type,274,0.0901,0.0,0.0
operator:type,274,0.0901,0.0,0.0
generator:output:electricity,273,0.0898,0.0,0.0
denomination,259,0.0852,0.0,0.0
entrance,255,0.0839,0.0,0.0
construction,250,0.0822,0.0,0.0
tracks,246,0.0809,0.0,0.0
shoulder,238,0.0783,0.0,0.0
cycleway:surface,234,0.077,0.0,0.0
material,231,0.076,0.0,0.0
traffic_calming,225,0.074,0.0,0.0
water,224,0.0737,0.0,0.0
oneway:bicycle,219,0.0721,0.0,0.0
mtb:scale,218,0.0717,0.0,0.0
building:part,216,0.0711,0.0,0.0
shelter_type,214,0.0704,0.0,0.0
destination,212,0.0697,0.0,0.0
handrail,210,0.0691,0.0,0.0
footway:surface,204,0.0671,0.0,0.0
motorroad,204,0.0671,0.0,0.0
backrest,199,0.0655,0.0,0.0
internet_access:fee,197,0.0648,0.0,0.0
ref:isil,196,0.0645,0.0,0.0
location,194,0.0638,0.0,0.0
maxheight,194,0.0638,0.0,0.0
smoothness:date,193,0.0635,0.0,0.0
note,192,0.0632,0.0,0.0
traffic_signals:sound,192,0.0632,0.0,0.0
boundary,187,0.0615,0.0,0.0
button_operated,180,0.0592,0.0,0.0
outdoor_seating,180,0.0592,0.0,0.0
fixme,178,0.0586,0.0,0.0
embankment,176,0.0579,0.0,0.0
information,175,0.0576,0.0,0.0
support,175,0.0576,0.0,0.0
name:it,169,0.0556,0.0,0.0
ref:mise,164,0.054,0.0,0.0
ref:station,164,0.054,0.0,0.0
species:wikidata,164,0.054,0.0,0.0
species:wikipedia,164,0.054,0.0,0.0
colour,163,0.0536,0.0,0.0
brand:wikipedia,162,0.0533,0.0,0.0
admin_level,160,0.0526,0.0,0.0
roof:levels,157,0.0517,0.0,0.0
start_date,157,0.0517,0.0,0.0
oneway:psv,154,0.0507,0.0,0.0
ele,150,0.0493,0.0,0.0
roof:shape,150,0.0493,0.0,0.0
fuel:diesel,147,0.0484,0.0,0.0
psv,146,0.048,0.0,0.0
ramp,143,0.047,0.0,0.0
fuel:octane_95,141,0.0464,0.0,0.0
parking:both,135,0.0444,0.0,0.0
busway,134,0.0441,0.0,0.0
water_source,133,0.0438,0.0,0.0
ref:vatin,128,0.0421,0.0,0.0
railway:switch,125,0.0411,0.0,0.0
lamp_type,123,0.0405,0.0,0.0
turn:lanes:forward,123,0.0405,0.0,0.0
contact:facebook,121,0.0398,0.0,0.0
cables,120,0.0395,0.0,0.0
noname,120,0.0395,0.0,0.0
contact:housenumber,119,0.0392,0.0,0.0
contact:street,119,0.0392,0.0,0.0
sac_scale,119,0.0392,0.0,0.0
intermittent,118,0.0388,0.0,0.0
lamp_mount,118,0.0388,0.0,0.0
maxweight,118,0.0388,0.0,0.0
payment:cash,118,0.0388,0.0,0.0
source:wheelchair,116,0.0382,0.0,0.0
dispensing,114,0.0375,0.0,0.0
takeaway,114,0.0375,0.0,0.0
indoor,113,0.0372,0.0,0.0
buried:wikidata,112,0.0368,0.0,0.0
recycling:glass_bottles,111,0.0365,0.0,0.0
atm,107,0.0352,0.0,0.0
circumference,107,0.0352,0.0,0.0
turn:lanes:backward,106,0.0349,0.0,0.0
lanes:psv:backward,105,0.0345,0.0,0.0
sidewalk:left,103,0.0339,0.0,0.0
sidewalk:right,103,0.0339,0.0,0.0
cutting,102,0.0336,0.0,0.0
tower:type,99,0.0326,0.0,0.0
craft,98,0.0322,0.0,0.0
nat_name,96,0.0316,0.0,0.0
obstacle,96,0.0316,0.0,0.0
capacity:disabled,95,0.0313,0.0,0.0
opening_date,94,0.0309,0.0,0.0
addr:unit,93,0.0306,0.0,0.0
fax,92,0.0303,0.0,0.0
name:en,92,0.0303,0.0,0.0
oneway:bus,92,0.0303,0.0,0.0
contact:phone,91,0.0299,0.0,0.0
traffic_signals:vibration,91,0.0299,0.0,0.0
building:use,89,0.0293,0.0,0.0
motorcycle,89,0.0293,0.0,0.0
wikimedia_commons,87,0.0286,0.0,0.0
crop,86,0.0283,0.0,0.0
payment:credit_cards,86,0.0283,0.0,0.0
traffic_signals,86,0.0283,0.0,0.0
cargo_bike,85,0.028,0.0,0.0
is_in,84,0.0276,0.0,0.0
recycling:paper,84,0.0276,0.0,0.0
stars,83,0.0273,0.0,0.0
buried,82,0.027,0.0,0.0
access:lanes:forward,80,0.0263,0.0,0.0
psv:lanes:forward,80,0.0263,0.0,0.0
recycling:plastic,80,0.0263,0.0,0.0
turn:lanes,80,0.0263,0.0,0.0
boat,79,0.026,0.0,0.0
self_service,79,0.026,0.0,0.0
playground,78,0.0257,0.0,0.0
maxspeed:hgv,76,0.025,0.0,0.0
trail_visibility,75,0.0247,0.0,0.0
access:lanes:backward,74,0.0243,0.0,0.0
source:name,73,0.024,0.0,0.0
vending,71,0.0234,0.0,0.0
hiking,70,0.023,0.0,0.0
indoor_seating,70,0.023,0.0,0.0
motorcar,70,0.023,0.0,0.0
name:left,70,0.023,0.0,0.0
name:right,70,0.023,0.0,0.0
psv:lanes:backward,69,0.0227,0.0,0.0
recycling:cans,66,0.0217,0.0,0.0
destination:ref,65,0.0214,0.0,0.0
maxweight:signed,65,0.0214,0.0,0.0
seamark:type,65,0.0214,0.0,0.0
artwork_type,64,0.0211,0.0,0.0
internet_access:ssid,64,0.0211,0.0,0.0
supervised,64,0.0211,0.0,0.0
taxon,64,0.0211,0.0,0.0
fire_hydrant:type,62,0.0204,0.0,0.0
parking:right,62,0.0204,0.0,0.0
branch,61,0.0201,0.0,0.0
building:colour,61,0.0201,0.0,0.0
hgv,61,0.0201,0.0,0.0
air_conditioning,60,0.0197,0.0,0.0
step_count,59,0.0194,0.0,0.0
building:material,58,0.0191,0.0,0.0
bus:lanes:forward,58,0.0191,0.0,0.0
name:etymology,58,0.0191,0.0,0.0
check_date:tactile_paving,57,0.0188,0.0,0.0
train,56,0.0184,0.0,0.0
bus:lanes:backward,55,0.0181,0.0,0.0
contact:instagram,55,0.0181,0.0,0.0
cycleway:right:lane,55,0.0181,0.0,0.0
drive_through,54,0.0178,0.0,0.0
official_name,54,0.0178,0.0,0.0
source:start_date,53,0.0174,0.0,0.0
waste,53,0.0174,0.0,0.0
clothes,52,0.0171,0.0,0.0
delivery:covid19,52,0.0171,0.0,0.0
plant:source,52,0.0171,0.0,0.0
diet:vegetarian,51,0.0168,0.0,0.0
route_ref,51,0.0168,0.0,0.0
fuel:GTL_diesel,49,0.0161,0.0,0.0
name:egl,49,0.0161,0.0,0.0
parking:lane:both,49,0.0161,0.0,0.0
parking:left,49,0.0161,0.0,0.0
parking_space,49,0.0161,0.0,0.0
substance,49,0.0161,0.0,0.0
bollard,48,0.0158,0.0,0.0
departures_board,48,0.0158,0.0,0.0
healthcare:speciality,48,0.0158,0.0,0.0
ford,47,0.0155,0.0,0.0
road_marking,47,0.0155,0.0,0.0
sidewalk:right:surface,47,0.0155,0.0,0.0
mtb:scale:uphill,46,0.0151,0.0,0.0
parking:orientation,46,0.0151,0.0,0.0
payment:coins,46,0.0151,0.0,0.0
plant:method,46,0.0151,0.0,0.0
artist_name,45,0.0148,0.0,0.0
cycleway:right:segregated,45,0.0148,0.0,0.0
source:ref,45,0.0148,0.0,0.0
taxi,45,0.0148,0.0,0.0
plant:output:electricity,44,0.0145,0.0,0.0
service:bicycle:pump,44,0.0145,0.0,0.0
bottle,43,0.0141,0.0,0.0
contact:website,43,0.0141,0.0,0.0
fuel:lpg,42,0.0138,0.0,0.0
payment:debit_cards,42,0.0138,0.0,0.0
railway:switch:electric,42,0.0138,0.0,0.0
was:name,42,0.0138,0.0,0.0
payment:visa,41,0.0135,0.0,0.0
railway:etcs,41,0.0135,0.0,0.0
cemetery,40,0.0132,0.0,0.0
description:it,40,0.0132,0.0,0.0
loc_name,40,0.0132,0.0,0.0
payment:mastercard,40,0.0132,0.0,0.0
recycling:glass,40,0.0132,0.0,0.0
cycleway:both:lane,39,0.0128,0.0,0.0
golf,39,0.0128,0.0,0.0
smoking,39,0.0128,0.0,0.0
operator:short,38,0.0125,0.0,0.0
recycling:organic,38,0.0125,0.0,0.0
contact:email,37,0.0122,0.0,0.0
fuel:cng,37,0.0122,0.0,0.0
junction:ref,37,0.0122,0.0,0.0
population,37,0.0122,0.0,0.0
description:en,36,0.0118,0.0,0.0
roof:material,36,0.0118,0.0,0.0
source:width,36,0.0118,0.0,0.0
diet:vegan,35,0.0115,0.0,0.0
seamark:mooring:category,35,0.0115,0.0,0.0
facebook,34,0.0112,0.0,0.0
memorial,34,0.0112,0.0,0.0
second_hand,34,0.0112,0.0,0.0
tourist_bus,34,0.0112,0.0,0.0
contact:mobile,33,0.0109,0.0,0.0
oneway:moped,33,0.0109,0.0,0.0
recycling:plastic_packaging,33,0.0109,0.0,0.0
seats,33,0.0109,0.0,0.0
toilets:wheelchair,33,0.0109,0.0,0.0
check_date:surface,32,0.0105,0.0,0.0
circuits,32,0.0105,0.0,0.0
operator:wikipedia,32,0.0105,0.0,0.0
recycling:plastic_bottles,32,0.0105,0.0,0.0
service:bicycle:tools,32,0.0105,0.0,0.0
fence_type,31,0.0102,0.0,0.0
image,31,0.0102,0.0,0.0
utility,31,0.0102,0.0,0.0
caravans,30,0.0099,0.0,0.0
fuel:octane_100,30,0.0099,0.0,0.0
recycling:cardboard,30,0.0099,0.0,0.0
stroller,30,0.0099,0.0,0.0
tents,30,0.0099,0.0,0.0
vehicle,30,0.0099,0.0,0.0
abandoned,29,0.0095,0.0,0.0
gfoss_id,29,0.0095,0.0,0.0
government,29,0.0095,0.0,0.0
mobile,29,0.0095,0.0,0.0
sidewalk:both:surface,29,0.0095,0.0,0.0
cabins,28,0.0092,0.0,0.0
check_date:crossing,28,0.0092,0.0,0.0
destination:symbol,28,0.0092,0.0,0.0
preschool,28,0.0092,0.0,0.0
recycling:green_waste,28,0.0092,0.0,0.0
sloped_curb,28,0.0092,0.0,0.0
unisex,28,0.0092,0.0,0.0
cesena:ref_id,27,0.0089,0.0,0.0
charge,27,0.0089,0.0,0.0
club,27,0.0089,0.0,0.0
currency:EUR,27,0.0089,0.0,0.0
locked,27,0.0089,0.0,0.0
name:ru,27,0.0089,0.0,0.0
ref:enel:code,27,0.0089,0.0,0.0
roof:colour,27,0.0089,0.0,0.0
vehicle:conditional,27,0.0089,0.0,0.0
addr:province,26,0.0086,0.0,0.0
class:bicycle:mtb,26,0.0086,0.0,0.0
disused:shop,26,0.0086,0.0,0.0
fire_hydrant:position,26,0.0086,0.0,0.0
industrial,26,0.0086,0.0,0.0
istat_id,26,0.0086,0.0,0.0
local_ref,26,0.0086,0.0,0.0
name:etymology:wikipedia,26,0.0086,0.0,0.0
ref:enel:serial_number,26,0.0086,0.0,0.0
bridge:structure,25,0.0082,0.0,0.0
currency:XBT,25,0.0082,0.0,0.0
mtb:name,25,0.0082,0.0,0.0
payment:bancomat,25,0.0082,0.0,0.0
source:date,25,0.0082,0.0,0.0
substation,25,0.0082,0.0,0.0
assembly_point:earthquake,24,0.0079,0.0,0.0
communication:mobile_phone,24,0.0079,0.0,0.0
lanes:psv:forward,24,0.0079,0.0,0.0
meadow,24,0.0079,0.0,0.0
overtaking,24,0.0079,0.0,0.0
recycling:waste,24,0.0079,0.0,0.0
telecom,24,0.0079,0.0,0.0
toilets,24,0.0079,0.0,0.0
toilets:disposal,24,0.0079,0.0,0.0
tomb,24,0.0079,0.0,0.0
visibility,24,0.0079,0.0,0.0
addr:place,23,0.0076,0.0,0.0
is_in:city,23,0.0076,0.0,0.0
mtb,23,0.0076,0.0,0.0
street_cabinet,23,0.0076,0.0,0.0
cycleway:both:segregated,22,0.0072,0.0,0.0
old_name:la,22,0.0072,0.0,0.0
parking:lane:right,22,0.0072,0.0,0.0
railway:preferred_direction,22,0.0072,0.0,0.0
railway:radio,22,0.0072,0.0,0.0
ref:msal,22,0.0072,0.0,0.0
source:oneway,22,0.0072,0.0,0.0
addr:housename,21,0.0069,0.0,0.0
changing_table,21,0.0069,0.0,0.0
check_date:opening_hours,21,0.0069,0.0,0.0
check_date:shelter,21,0.0069,0.0,0.0
landcover,21,0.0069,0.0,0.0
product,21,0.0069,0.0,0.0
roof:height,21,0.0069,0.0,0.0
service:bicycle:pump:operational_status,21,0.0069,0.0,0.0
service:vehicle:car_repair,21,0.0069,0.0,0.0
source2,21,0.0069,0.0,0.0
aeroway,20,0.0066,0.0,0.0
crossing:barrier,20,0.0066,0.0,0.0
delivery,20,0.0066,0.0,0.0
subject:wikidata,20,0.0066,0.0,0.0
camera:type,19,0.0063,0.0,0.0
contact:postcode,19,0.0063,0.0,0.0
destination:int_ref,19,0.0063,0.0,0.0
disable,19,0.0063,0.0,0.0
garden:type,19,0.0063,0.0,0.0
payment:app,19,0.0063,0.0,0.0
payment:contactless,19,0.0063,0.0,0.0
roller_coaster,19,0.0063,0.0,0.0
room,19,0.0063,0.0,0.0
sidewalk:left:surface,19,0.0063,0.0,0.0
swimming_pool,19,0.0063,0.0,0.0
telecom:medium,19,0.0063,0.0,0.0
trolley_wire:backward,19,0.0063,0.0,0.0
was:building,19,0.0063,0.0,0.0
addr:state,18,0.0059,0.0,0.0
board_type,18,0.0059,0.0,0.0
phone:mobile,18,0.0059,0.0,0.0
ref:sbn,18,0.0059,0.0,0.0
ref:terna,18,0.0059,0.0,0.0
reg_ref,18,0.0059,0.0,0.0
service:bicycle:repair,18,0.0059,0.0,0.0
surveillance:type,18,0.0059,0.0,0.0
tower:construction,18,0.0059,0.0,0.0
traffic_sign,18,0.0059,0.0,0.0
compressed_air,17,0.0056,0.0,0.0
cycleway:left:oneway,17,0.0056,0.0,0.0
door,17,0.0056,0.0,0.0
name:lt,17,0.0056,0.0,0.0
service_times,17,0.0056,0.0,0.0
cycleway:left:lane,16,0.0053,0.0,0.0
maxwidth,16,0.0053,0.0,0.0
moped,16,0.0053,0.0,0.0
plant_community:it,16,0.0053,0.0,0.0
ref:acnp,16,0.0053,0.0,0.0
service:vehicle:diagnostics,16,0.0053,0.0,0.0
trees,16,0.0053,0.0,0.0
was:railway,16,0.0053,0.0,0.0
advertising,15,0.0049,0.0,0.0
brewery,15,0.0049,0.0,0.0
description:de,15,0.0049,0.0,0.0
description:fr,15,0.0049,0.0,0.0
highspeed,15,0.0049,0.0,0.0
park_ride,15,0.0049,0.0,0.0
payment:onchain,15,0.0049,0.0,0.0
railway:track_ref,15,0.0049,0.0,0.0
socket:type2:output,15,0.0049,0.0,0.0
source:geometry,15,0.0049,0.0,0.0
two_sided,15,0.0049,0.0,0.0
automated,14,0.0046,0.0,0.0
disused:amenity,14,0.0046,0.0,0.0
drinking_water,14,0.0046,0.0,0.0
fuel:octane_91,14,0.0046,0.0,0.0
guest_house,14,0.0046,0.0,0.0
heritage,14,0.0046,0.0,0.0
heritage:operator,14,0.0046,0.0,0.0
inscription,14,0.0046,0.0,0.0
line,14,0.0046,0.0,0.0
opening_hours:covid19,14,0.0046,0.0,0.0
passenger_information_display,14,0.0046,0.0,0.0
payment:lightning,14,0.0046,0.0,0.0
postal_code,14,0.0046,0.0,0.0
ref:whc,14,0.0046,0.0,0.0
service:bicycle:stand,14,0.0046,0.0,0.0
socket:type2,14,0.0046,0.0,0.0
socket:type2_combo,14,0.0046,0.0,0.0
socket:type2_combo:output,14,0.0046,0.0,0.0
whc:inscription_date,14,0.0046,0.0,0.0
bridge:name,13,0.0043,0.0,0.0
camera:mount,13,0.0043,0.0,0.0
contact:city,13,0.0043,0.0,0.0
contact:fax,13,0.0043,0.0,0.0
fuel:biodiesel,13,0.0043,0.0,0.0
fuel:biogas,13,0.0043,0.0,0.0
fuel:electricity,13,0.0043,0.0,0.0
importance,13,0.0043,0.0,0.0
maxstay,13,0.0043,0.0,0.0
mtb:type,13,0.0043,0.0,0.0
name:de,13,0.0043,0.0,0.0
old_addr:city,13,0.0043,0.0,0.0
old_addr:housenumber,13,0.0043,0.0,0.0
old_addr:street,13,0.0043,0.0,0.0
payment:bitcoin,13,0.0043,0.0,0.0
payment:cards,13,0.0043,0.0,0.0
proposed:railway,13,0.0043,0.0,0.0
social_facility,13,0.0043,0.0,0.0
stop,13,0.0043,0.0,0.0
surveillance,13,0.0043,0.0,0.0
addr:floor,12,0.0039,0.0,0.0
architect,12,0.0039,0.0,0.0
attraction,12,0.0039,0.0,0.0
bar,12,0.0039,0.0,0.0
bicycle:lanes:backward,12,0.0039,0.0,0.0
bicycle:lanes:forward,12,0.0039,0.0,0.0
fuel:1_25,12,0.0039,0.0,0.0
fuel:1_50,12,0.0039,0.0,0.0
fuel:e10,12,0.0039,0.0,0.0
fuel:e85,12,0.0039,0.0,0.0
motor_vehicle:conditional,12,0.0039,0.0,0.0
name:etymology:description,12,0.0039,0.0,0.0
parking:lane:left,12,0.0039,0.0,0.0
payment:satispay,12,0.0039,0.0,0.0
wall,12,0.0039,0.0,0.0
was:shop,12,0.0039,0.0,0.0
wheelchair:description,12,0.0039,0.0,0.0
WDPA_ID:ref,11,0.0036,0.0,0.0
abandoned:amenity,11,0.0036,0.0,0.0
allocation:it,11,0.0036,0.0,0.0
created_by,11,0.0036,0.0,0.0
disabled,11,0.0036,0.0,0.0
dog,11,0.0036,0.0,0.0
ferry,11,0.0036,0.0,0.0
governance_type,11,0.0036,0.0,0.0
iucn_level:ref,11,0.0036,0.0,0.0
manual,11,0.0036,0.0,0.0
military,11,0.0036,0.0,0.0
museum,11,0.0036,0.0,0.0
payment:lightning_contactless,11,0.0036,0.0,0.0
phone_1,11,0.0036,0.0,0.0
placement,11,0.0036,0.0,0.0
protect_class,11,0.0036,0.0,0.0
protection_aim,11,0.0036,0.0,0.0
protection_title,11,0.0036,0.0,0.0
ref:EUAP,11,0.0036,0.0,0.0
ref:SIC,11,0.0036,0.0,0.0
related_law,11,0.0036,0.0,0.0
reservation,11,0.0036,0.0,0.0
seamark:harbour:category,11,0.0036,0.0,0.0
site_ownership,11,0.0036,0.0,0.0
site_status,11,0.0036,0.0,0.0
social_facility:for,11,0.0036,0.0,0.0
survey:date,11,0.0036,0.0,0.0
wires,11,0.0036,0.0,0.0
castle_type,10,0.0033,0.0,0.0
contact:twitter,10,0.0033,0.0,0.0
fuel:octane_98,10,0.0033,0.0,0.0
male,10,0.0033,0.0,0.0
manometer,10,0.0033,0.0,0.0
parking:both:orientation,10,0.0033,0.0,0.0
protection_instruction,10,0.0033,0.0,0.0
service:vehicle:inspection,10,0.0033,0.0,0.0
source_ref,10,0.0033,0.0,0.0
surveillance:zone,10,0.0033,0.0,0.0
access:lanes,9,0.003,0.0,0.0
change:lanes,9,0.003,0.0,0.0
check_date:currency:XBT,9,0.003,0.0,0.0
collection_times,9,0.003,0.0,0.0
emergency_ward_entrance,9,0.003,0.0,0.0
mtb:scale:imba,9,0.003,0.0,0.0
name:uk,9,0.003,0.0,0.0
payment:notes,9,0.003,0.0,0.0
psv:lanes,9,0.003,0.0,0.0
razed:power,9,0.003,0.0,0.0
removed:power,9,0.003,0.0,0.0
rooms,9,0.003,0.0,0.0
route,9,0.003,0.0,0.0
subject,9,0.003,0.0,0.0
trade,9,0.003,0.0,0.0
whc:criteria,9,0.003,0.0,0.0
wikimedia commons,9,0.003,0.0,0.0
addr:hamlet,8,0.0026,0.0,0.0
basin,8,0.0026,0.0,0.0
bicycle_rental,8,0.0026,0.0,0.0
check_date:cycleway,8,0.0026,0.0,0.0
crossing:light,8,0.0026,0.0,0.0
cycle_barrier,8,0.0026,0.0,0.0
cycleway:left:segregated,8,0.0026,0.0,0.0
destination:lanes,8,0.0026,0.0,0.0
female,8,0.0026,0.0,0.0
grades,8,0.0026,0.0,0.0
historic:civilization,8,0.0026,0.0,0.0
isced:level,8,0.0026,0.0,0.0
opening_hours:signed,8,0.0026,0.0,0.0
payment:nfc,8,0.0026,0.0,0.0
produce,8,0.0026,0.0,0.0
ramp:bicycle,8,0.0026,0.0,0.0
sidewalk:both,8,0.0026,0.0,0.0
was:brand,8,0.0026,0.0,0.0
was:brand:wikidata,8,0.0026,0.0,0.0
country,7,0.0023,0.0,0.0
disused,7,0.0023,0.0,0.0
flag:name,7,0.0023,0.0,0.0
flag:type,7,0.0023,0.0,0.0
flag:wikidata,7,0.0023,0.0,0.0
hoops,7,0.0023,0.0,0.0
maxspeed:forward,7,0.0023,0.0,0.0
maxspeed:zone,7,0.0023,0.0,0.0
motorboat,7,0.0023,0.0,0.0
name:es,7,0.0023,0.0,0.0
name:hu,7,0.0023,0.0,0.0
oneway:motorcycle,7,0.0023,0.0,0.0
organic,7,0.0023,0.0,0.0
orientation,7,0.0023,0.0,0.0
parking:right:orientation,7,0.0023,0.0,0.0
payment:google_pay,7,0.0023,0.0,0.0
recycling:paper_packaging,7,0.0023,0.0,0.0
sanitary_dump_station,7,0.0023,0.0,0.0
school,7,0.0023,0.0,0.0
service:vehicle:electrical,7,0.0023,0.0,0.0
ship,7,0.0023,0.0,0.0
addr:TW:dataset,6,0.002,0.0,0.0
area:highway,6,0.002,0.0,0.0
beauty,6,0.002,0.0,0.0
camera:direction,6,0.002,0.0,0.0
check_date:handrail,6,0.002,0.0,0.0
content,6,0.002,0.0,0.0
cycleway:width,6,0.002,0.0,0.0
emergency_telephone_code,6,0.002,0.0,0.0
fhrs:id,6,0.002,0.0,0.0
fountain,6,0.002,0.0,0.0
goods,6,0.002,0.0,0.0
length,6,0.002,0.0,0.0
mountain_pass,6,0.002,0.0,0.0
name:cs,6,0.002,0.0,0.0
name:ja,6,0.002,0.0,0.0
nohousenumber,6,0.002,0.0,0.0
operator:website,6,0.002,0.0,0.0
payment:maestro,6,0.002,0.0,0.0
payment:telephone_cards,6,0.002,0.0,0.0
power_supply,6,0.002,0.0,0.0
ref:ISTAT,6,0.002,0.0,0.0
ruins,6,0.002,0.0,0.0
service:vehicle:brakes,6,0.002,0.0,0.0
service:vehicle:oil_change,6,0.002,0.0,0.0
service:vehicle:repairs,6,0.002,0.0,0.0
socket:type2:current,6,0.002,0.0,0.0
toilets:handwashing,6,0.002,0.0,0.0
toilets:position,6,0.002,0.0,0.0
type,6,0.002,0.0,0.0
xmas:feature,6,0.002,0.0,0.0
