key,value,count,percent_of_total_changes_for_key
name,Via G. Di Vittorio,2,0.0455
name,Via G. da Serravalle,2,0.0455
name,Via Garda,2,0.0455
name,Via Giacomo Puccini,2,0.0455
name,Via Gino Onofri,2,0.0455
name,Via Gioacchino Rossini,2,0.0455
name,Via Giuseppe Petroni,2,0.0455
name,Via Gorizia,2,0.0455
name,Via Gregoriana,2,0.0455
name,Via John Fitzgerald Kennedy,2,0.0455
name,Via Lemonia,2,0.0455
name,Via Lenin Mancuso,2,0.0455
name,Via Libia,2,0.0455
name,Via Madonna del Bosco,2,0.0455
name,Via Malta,2,0.0455
name,Via Maurizio Bufalini,2,0.0455
name,Via Montanara,2,0.0455
name,Via Monte Grappa,2,0.0455
name,Via Natalino Corazza,2,0.0455
name,Via Nazario Sauro,2,0.0455
name,Via Nazionale,2,0.0455
name,Via Novafeltria,2,0.0455
name,Via Palazzola,2,0.0455
name,Via Paolo Giovanni Martini,2,0.0455
name,Via Pellegrino Tibaldi,2,0.0455
name,Via Pescherie Vecchie,2,0.0455
name,Via Pier Antonio Barbè,2,0.0455
name,Via Pietramora,2,0.0455
name,Via Pietro Mascagni,2,0.0455
name,Via Pigafetta,2,0.0455
name,Via Quattro Novembre,2,0.0455
name,Via Quinto Orazio Flacco,2,0.0455
name,Via Raffaele Bombelli,2,0.0455
name,Via Ragone,2,0.0455
name,Via Renato Serra,2,0.0455
name,Via Rino Ruscello,2,0.0455
name,Via Riva di Reno,2,0.0455
name,Via Roma,2,0.0455
name,Via Romana,2,0.0455
name,Via Rotta del Giardino,2,0.0455
name,Via Rubicone,2,0.0455
name,Via Salvatore Muzzi,2,0.0455
name,Via San Felice,2,0.0455
name,Via San Giacomo,2,0.0455
name,Via San Martino,2,0.0455
name,Via Sant'Egidio,2,0.0455
name,Via Santerno,2,0.0455
name,Via Scalone,2,0.0455
name,Via Scandellara,2,0.0455
name,Via Secchia,2,0.0455
name,Via Sforza,2,0.0455
name,Via Sidney Sonnino,2,0.0455
name,Via Silvio Pellico,2,0.0455
name,Via Standiana,2,0.0455
name,Via Stanislao Mattei,2,0.0455
name,Via Strazzacappe,2,0.0455
name,Via Stroppata,2,0.0455
name,Via Telemaco Signorini,2,0.0455
name,Via Torino,2,0.0455
name,Via Trova,2,0.0455
name,Via Trucca,2,0.0455
name,Via Valeria,2,0.0455
name,Via Valle Umana,2,0.0455
name,Via Vicinano,2,0.0455
name,Via Vito Volterra,2,0.0455
name,Via Zenzalino Nord,2,0.0455
name,Via Zotto,2,0.0455
name,Via de' Castagnoli,2,0.0455
name,Via dei Bibiena,2,0.0455
name,Via dei Maceri,2,0.0455
name,Via dei Vigneti,2,0.0455
name,Via del Meloncello,2,0.0455
name,Via del Tuscolano,2,0.0455
name,Via del vecchio Ghetto,2,0.0455
name,Via dell'Archiginnasio,2,0.0455
name,Via della Cooperazione,2,0.0455
name,Via della Grada,2,0.0455
name,Via della Guardia,2,0.0455
name,Via della Stazione,2,0.0455
name,Via delle Rose,2,0.0455
name,Via delle Scuole,2,0.0455
name,Via delle Tofane,2,0.0455
name,Via di Barbiano,2,0.0455
name,Via di Mezzo,2,0.0455
name,Via di Monte Albano,2,0.0455
name,Via di San Luca,2,0.0455
name,Viale Milano,2,0.0455
name,Viale Pietro Pietramellara,2,0.0455
name,Viale Quirico Filopanti,2,0.0455
name,Viale della Resistenza,2,0.0455
name,Vicolo della Canaletta,2,0.0455
name,Villaggio della Rivoluzione Fascista,2,0.0455
name,Vittorio Veneto,2,0.0455
name,Voltone del Podestà,2,0.0455
name,Vyta,2,0.0455
name,W. ERRE,2,0.0455
name,Wind Tre,2,0.0455
name,Youngo!,2,0.0455
name,eni,2,0.0455
name,incoop,2,0.0455
name,051 Zerocinquantuno,1,0.0227
name,3 Store,1,0.0227
name,3M Tabaccheria,1,0.0227
name,84,1,0.0227
name,A Casa Mia,1,0.0227
name,A Garibaldi,1,0.0227
name,A&O,1,0.0227
name,A. Marvelli,1,0.0227
name,A.R. 1,1,0.0227
name,ADL Cobas Emilia Romagna,1,0.0227
name,ALDI,1,0.0227
name,ASCOM Bologna,1,0.0227
name,Abbazia della Croara,1,0.0227
name,Accesso Ambulanza Padiglione H,1,0.0227
name,Accesso Ambulanze Padiglione G,1,0.0227
name,"Accesso Ambulanze e Disabili Padiglioni A, B, C, D, F",1,0.0227
name,Accesso Parcheggio Sotterraneo,1,0.0227
name,Acton,1,0.0227
name,Acustica Bolognese,1,0.0227
name,AdS Cantagallo Est,1,0.0227
name,AdS Cantagallo Ovest,1,0.0227
name,Adriatica,1,0.0227
name,AemilBanca,1,0.0227
name,Ago Express,1,0.0227
name,Airoldi,1,0.0227
name,Al Bricco d'oro,1,0.0227
name,Al Velodromo,1,0.0227
name,Albero monumentale Cedro dell' Himalaya,1,0.0227
name,Aldina GlutenFree,1,0.0227
name,Alea Outlet,1,0.0227
name,Ali Baba,1,0.0227
name,Ambaradan,1,0.0227
name,Ambulatorio Igiene Pubblica,1,0.0227
name,Ambulatorio Veterinario Bascucci,1,0.0227
name,Amnesty International - Bologna,1,0.0227
name,Amor di Patata,1,0.0227
name,Anastasia,1,0.0227
name,Anatomia Patologica,1,0.0227
name,Angel,1,0.0227
name,Antica Bologna,1,0.0227
name,Appartamenti Nel Sole,1,0.0227
name,Archivio di Stato,1,0.0227
name,Arco del Meloncello,1,0.0227
name,Arco storico Policlinico S.Orsola-Malpighi,1,0.0227
name,Arcobaleno Foto,1,0.0227
name,Area Malpighi,1,0.0227
name,Area Verde Via Zauli Naldi,1,0.0227
name,Area ortiva Nicholas Green,1,0.0227
name,Area verde Filanda,1,0.0227
name,Arisbar,1,0.0227
name,Arkangelo Viaggi,1,0.0227
name,Armaroli Bike World,1,0.0227
name,Arredissima,1,0.0227
name,Arrotino MM,1,0.0227
name,Art Hotel Commercianti,1,0.0227
name,Arte Danza Bologna,1,0.0227
name,ArteCasa,1,0.0227
name,Artigiani Del Legno,1,0.0227
name,Artistation School of Arts,1,0.0227
name,Asia,1,0.0227
name,Asian Riso Fusion,1,0.0227
name,Asilo Nido Seragnoli,1,0.0227
name,Asilo Nido Zerocento Societa Cooperativa Sociale,1,0.0227
name,Atelier Annarita Vitali VIntage Bijoux,1,0.0227
name,Autofficina Cà Dè Fiori,1,0.0227
name,Autoscuola Bassini,1,0.0227
name,Autostazione di Bologna,1,0.0227
name,Awanagana,1,0.0227
name,Azienda Agricola Cima Farneto,1,0.0227
name,Azzura,1,0.0227
name,B&B Bijoux di Penelope,1,0.0227
name,B&B Molineventidue,1,0.0227
name,BNL,1,0.0227
name,BPM,1,0.0227
name,Badia,1,0.0227
name,Bagaglia,1,0.0227
name,Bagnoli,1,0.0227
name,Ballerette,1,0.0227
name,Bamboo,1,0.0227
name,Banca dell'Emilia,1,0.0227
name,Banco S.Geminiano e S.Prospero,1,0.0227
name,Bar Asso,1,0.0227
name,Bar Carlo,1,0.0227
name,Bar Cesoia,1,0.0227
name,Bar Chichibo,1,0.0227
name,Bar Gelateria K2.BO,1,0.0227
name,Bar Pasticceria Astorri,1,0.0227
name,Bar Pasticceria Minny,1,0.0227
name,Bar Romano,1,0.0227
name,Bar Salomé,1,0.0227
name,Bar Tavola Fredda,1,0.0227
name,Bar Trattoria Zaganti,1,0.0227
name,Baracca e Burattini,1,0.0227
name,Baraonda,1,0.0227
name,Barberia San Carlo,1,0.0227
name,Barbiano,1,0.0227
name,Barbiere,1,0.0227
name,Bardelle,1,0.0227
name,Bardelli,1,0.0227
name,Barrio 91,1,0.0227
name,Bartolucci,1,0.0227
name,Basilica di San Domenico,1,0.0227
name,Basilico Food,1,0.0227
name,Battaglina,1,0.0227
name,Battistero degli Ariani,1,0.0227
name,Beccari,1,0.0227
name,Bed in Bo,1,0.0227
name,Bellinzona,1,0.0227
name,Benina,1,0.0227
name,Betulle61,1,0.0227
name,Bianchi Gaetano,1,0.0227
name,"Biblioteca Universitaria di Discipline Economico Aziendali ""Walter Bigiavi""",1,0.0227
name,Biblioteca del Dipartimento di Scienze economiche - DSE,1,0.0227
name,"Biblioteca della salute mentale e delle scienze umane ""Minguzzi - Gentili""",1,0.0227
name,Biblioteca delle Arti. Sezione di Musica e Spettacolo,1,0.0227
name,"Biblioteca di Medicina. Biblioteca Clinica ""F. B. Bianchi"". Fondo di Microbiologia",1,0.0227
name,"Biblioteca di Medicina. Biblioteca Clinica ""F. B. Bianchi"". Sezione di Medicina interna ""Gasbarrini""",1,0.0227
name,"Biblioteca di Medicina. Biblioteca Clinica ""F. B. Bianchi"". Sezione di Scienze ginecologiche, ostetriche e pediatriche",1,0.0227
name,"Biblioteca universitaria del Dipartimento di Scienze Statistiche ""Paolo Fortunati""",1,0.0227
name,Bike innovation,1,0.0227
name,Binario 1/2 Est,1,0.0227
name,Binario 3/4 Est,1,0.0227
name,Binario 4/5 Ovest,1,0.0227
name,Bis Travel,1,0.0227
name,Bisostra,1,0.0227
name,Blu Vacanze,1,0.0227
name,Bluespirit,1,0.0227
name,Body Line Sun,1,0.0227
name,Boggi,1,0.0227
name,Bologna Autostazione,1,0.0227
name,Bologna Centrale AV,1,0.0227
name,Bologna Levante,1,0.0227
name,Bologna Nord,1,0.0227
name,Bologna Welcome - Ufficio Turistico,1,0.0227
name,Bologna-Firenze (direttissima),1,0.0227
name,Bologna-Milano,1,0.0227
name,Bologna-Milano;Bologna-Verona,1,0.0227
name,Bolognina Bike Shop,1,0.0227
name,Bombo Crep 2,1,0.0227
name,Borgo Liverani,1,0.0227
name,Borgo di Linaro,1,0.0227
name,Borsellino,1,0.0227
name,Bortolotti Erik e Lara,1,0.0227
name,Bottega Bertoni,1,0.0227
name,Bottega Portici - Indipedenza,1,0.0227
name,Bottega del Caffé,1,0.0227
name,Brancona,1,0.0227
name,Burger King,1,0.0227
name,C'entro,1,0.0227
name,C'entro Snack a d Go,1,0.0227
name,C'era una Volta...,1,0.0227
name,C. Baruzzi,1,0.0227
name,C. Bentini,1,0.0227
name,C. Bettola,1,0.0227
name,C. Bulzacca,1,0.0227
name,C. Colombara,1,0.0227
name,C. Maretti,1,0.0227
name,C. Milzetta,1,0.0227
name,C. Montanari,1,0.0227
name,C. Patuelli,1,0.0227
name,C. Peroni,1,0.0227
name,C. Taroni,1,0.0227
name,C. Turchi,1,0.0227
name,C. della Congregazione,1,0.0227
name,CAAF CGIL,1,0.0227
name,CAF,1,0.0227
name,CAI 112A,1,0.0227
name,CNR - LINAC,1,0.0227
name,CPO Mobility,1,0.0227
name,CUP Sant'Orsola,1,0.0227
name,Ca Vecchia,1,0.0227
name,Ca' Nova,1,0.0227
name,Ca' del Rio,1,0.0227
name,Ca.fé Mazzini,1,0.0227
name,Ca` Dei Mandorli,1,0.0227
name,Cabrona,1,0.0227
name,Cafe Santangelo,1,0.0227
name,Caffe Almetti,1,0.0227
name,Caffe Santangelo,1,0.0227
name,Caffè & Cigarettes,1,0.0227
name,Caffè Nettuno,1,0.0227
name,Caffè della Corte,1,0.0227
name,Caffè delle Sette Chiese,1,0.0227
name,Caffé du Vin,1,0.0227
name,Cafè Floriano,1,0.0227
name,Café Università,1,0.0227
name,Café de Paris,1,0.0227
name,Calais,1,0.0227
name,Campetto Cà Rossa,1,0.0227
name,CampiAperti,1,0.0227
name,Camping Riccardo,1,0.0227
name,Camping dei Pini,1,0.0227
name,Campo 1942,1,0.0227
name,Campo 1945,1,0.0227
name,Campo Carducci,1,0.0227
name,Canale Magni,1,0.0227
name,Canale di Savena,1,0.0227
name,Canasta,1,0.0227
name,Canova Ballerini,1,0.0227
name,Cantagallo,1,0.0227
name,Capanna villanoviana,1,0.0227
name,Cappelletta,1,0.0227
name,CarlAlberti,1,0.0227
name,Carli,1,0.0227
name,Carnivore Union,1,0.0227
name,Carpe Diem,1,0.0227
name,Carpisa,1,0.0227
name,Carracci,1,0.0227
name,Carraia Canova,1,0.0227
name,Carraia Ercolani,1,0.0227
name,Carraia Rasponi,1,0.0227
name,Carraia Utili,1,0.0227
name,Carrara Ghedini,1,0.0227
name,Carrozzeria Olimpia,1,0.0227
name,Casa .Italo,1,0.0227
name,Casa Isolani (Arcadas),1,0.0227
name,Casa Saraceni,1,0.0227
name,Casa del Custode,1,0.0227
name,Casa delle Moline,1,0.0227
name,Casamenta,1,0.0227
name,Casella,1,0.0227
name,Casella di Monte Armato,1,0.0227
name,Caserma Viali,1,0.0227
name,Casino Placci,1,0.0227
name,Cassa di Risparmio di Cento,1,0.0227
name,Cassanigo,1,0.0227
name,Cassero LGBT+ Center,1,0.0227
name,Cassetta Ciclo Riparazione Santa Graziella dell'Apocalisse  ACAB,1,0.0227
name,Castel dei Britti,1,0.0227
name,Castel dei Britti Scuole,1,0.0227
name,Castello di Galliera,1,0.0227
name,Casti,1,0.0227
name,Castrocaro Terme,1,0.0227
name,Castrocaro Terme e Terra del Sole,1,0.0227
name,Cavaliera,1,0.0227
name,Cazzola,1,0.0227
name,Celio,1,0.0227
name,Centrale Carabinieri,1,0.0227
name,Centrale Teodora - Ravenna Canala,1,0.0227
name,Centrale del Gusto,1,0.0227
name,Centro Andrea Costa,1,0.0227
name,Centro Commerciale Leonardo,1,0.0227
name,Centro Commerciale Vittoria,1,0.0227
name,Centro Copie Bononia,1,0.0227
name,Centro Tuning,1,0.0227
name,Centro di Formazione e Addestramento di E-Distribuzione,1,0.0227
name,Centro sportivo Due Madonne,1,0.0227
name,Champion,1,0.0227
name,Checkpoint Charly Art Studio,1,0.0227
name,Chemise,1,0.0227
name,Chiccalandia,1,0.0227
name,Chicco d'Oro,1,0.0227
name,Chicken Hut,1,0.0227
name,Chiesa di Bagnile,1,0.0227
name,Chiesa di San Giovanni Evangelista,1,0.0227
name,Chiesa di San Michele Arcangelo,1,0.0227
name,Chiesa di Santa Cecilia della Croara,1,0.0227
name,Chiesa di Santa Maria Ausiliatrice,1,0.0227
name,Chiesa di Santa Maria della Mascarella,1,0.0227
name,Chiesa parrocchiale dei Santi Nicolò e Francesco in Castrocaro,1,0.0227
name,Chiesa parrocchiale di San Pietro in Vinculis in Pieve Salutare,1,0.0227
name,Chiesa parrocchiale di Santa Maria in Sadurano,1,0.0227
name,Chiesa parrocchiale di Santa Reparata in Terra del Sole,1,0.0227
name,Chiostro 1500,1,0.0227
name,Cimitero della Certosa,1,0.0227
name,Cimitero di Casticciano,1,0.0227
name,Ciola,1,0.0227
name,Città del sole,1,0.0227
name,Claire's,1,0.0227
name,Club Alpino Italiano - Sezione Rimini,1,0.0227
name,Cmf003,1,0.0227
name,Coferasta,1,0.0227
name,Colfiorito,1,0.0227
name,Colle dell'Osservanza,1,0.0227
name,Collegio Universitario Villa San Giacomo,1,0.0227
name,Comet,1,0.0227
name,Comunale,1,0.0227
name,Comune di Bagnacavallo,1,0.0227
name,Condominio Apollo,1,0.0227
name,Conservatorio del Baraccano,1,0.0227
name,Convento agostiniano,1,0.0227
name,Coop Edificatrice Ansaloni,1,0.0227
name,Corsia di accesso dei mezzi di Emergenza - Piazzale Ovest,1,0.0227
name,Corso Aurelio Saffi,1,0.0227
name,Cose d'Altre Case - mercatino dellUSATO,1,0.0227
name,Cozze&Gorgonzola,1,0.0227
name,Cremeria Sette Iglesia,1,0.0227
name,Cremeria la Vecchia Stalla,1,0.0227
name,Cremonini Elite,1,0.0227
name,Crédit Agricole,1,0.0227
name,Culla per la Vita,1,0.0227
name,Cà Albonetti,1,0.0227
name,Cà Bianca,1,0.0227
name,D'Azeglio,1,0.0227
name,Da Ezio,1,0.0227
name,Dagrì Parrucchieri,1,0.0227
name,Dal Furner,1,0.0227
name,Dal Sarto,1,0.0227
name,DamsLAB,1,0.0227
name,Dance Mania,1,0.0227
name,DeGusto Coop,1,0.0227
name,DeVino,1,0.0227
name,Decathlon,1,0.0227
name,Decathlon Bologna City,1,0.0227
name,Del Teatro,1,0.0227
name,Del Vecchio Ghetto,1,0.0227
name,Dental Pro,1,0.0227
name,Dentrocasa,1,0.0227
name,Deposito Due Madonne,1,0.0227
name,Deposito Ferrarese,1,0.0227
name,Despar,1,0.0227
name,Dialisi Tinozzi,1,0.0227
name,Dieta Sana,1,0.0227
name,"Dipartimento delle Arti Visive, Performative e Mediali - Alma Mater Studiorum Bologna",1,0.0227
name,Dipartimento di Filosofia e Comunicazione - Comunicazione,1,0.0227
name,Dipartimento di Scienze Statistiche,1,0.0227
name,Disney,1,0.0227
name,Distinti,1,0.0227
name,Divarese,1,0.0227
name,DoDo,1,0.0227
name,Domenicali,1,0.0227
name,Domenicali Cicli,1,0.0227
name,Don Peppino,1,0.0227
name,Doppio Malto,1,0.0227
name,Dorhouse,1,0.0227
name,Dott.ssa Cinzia Semprini,1,0.0227
name,Douglas,1,0.0227
name,Dpiù,1,0.0227
name,Drago D'oro,1,0.0227
name,Drink Now,1,0.0227
name,Due Torri,1,0.0227
name,Dynamo - la Velostazione di Bologna,1,0.0227
name,ENI,1,0.0227
name,Economystation,1,0.0227
name,Edicola,1,0.0227
name,Edicolè,1,0.0227
name,Elcos Sport City,1,0.0227
name,Elements,1,0.0227
name,Elettromania - Emporio usato elettronico,1,0.0227
name,Eliporto Ospedale Forlì,1,0.0227
name,Embassy,1,0.0227
name,Emil Banca,1,0.0227
name,Emmeffe,1,0.0227
name,Enel,1,0.0227
name,Enoteca Giacchero,1,0.0227
name,Entrata monumentale,1,0.0227
name,Erboristeria Erbamedica,1,0.0227
name,Erboristeria del Borgo,1,0.0227
name,Esse Cafe,1,0.0227
name,Essere Benessere,1,0.0227
name,Essetipi,1,0.0227
name,Essse Caffè Store,1,0.0227
name,Euroshop,1,0.0227
name,Ex - Conservatorio del Baraccano (Sala Biagi),1,0.0227
name,Ex Caserma Stamoto,1,0.0227
name,Ex Villa Gessi,1,0.0227
name,Ex caserma Staveco,1,0.0227
name,Exotica Garden,1,0.0227
name,F&S Mobili,1,0.0227
name,Fabbri Boutiques,1,0.0227
name,Fabio,1,0.0227
name,Fabrik in Righi,1,0.0227
name,Fabrizio Cocchi Maison,1,0.0227
name,Factory Cafe,1,0.0227
name,Falafel,1,0.0227
name,Falconeri,1,0.0227
name,Farmacia Rossi,1,0.0227
name,Farmacia dell'Ospedale,1,0.0227
name,Fashion Mania,1,0.0227
name,Fastweb Store,1,0.0227
name,Fermata Servizio Due Madonne,1,0.0227
name,Ferrara-Rimini,1,0.0227
name,Fini Sport 3,1,0.0227
name,Fini Sport Spazio Bimbi,1,0.0227
name,Fiume Montone,1,0.0227
name,Fiume Rabbi,1,0.0227
name,Flo'reiza,1,0.0227
name,Flormar,1,0.0227
name,Focillo,1,0.0227
name,Fondazione Istituto Cattaneo,1,0.0227
name,Fondazione Mast,1,0.0227
name,Fondo Bolessa,1,0.0227
name,Fondo Casetto,1,0.0227
name,Fondo Cattola,1,0.0227
name,Fondo Fornace,1,0.0227
name,Fondo Rocca,1,0.0227
name,Fondo Rossi,1,0.0227
name,Foot Locker,1,0.0227
name,Forchetta&Cuciglio,1,0.0227
name,ForeXchange,1,0.0227
name,Fornace Zarattini,1,0.0227
name,Forno Pasticceria Pallotti,1,0.0227
name,Fortezza di Castrocaro,1,0.0227
name,Fortuna,1,0.0227
name,Fosso Veiro,1,0.0227
name,Fosso del Brinello,1,0.0227
name,Foto Zini,1,0.0227
name,Fototessere,1,0.0227
name,Frab's Magazines,1,0.0227
name,Franco,1,0.0227
name,Fratelli Mancini,1,0.0227
name,Fratta Nuova,1,0.0227
name,Fratta Vecchia,1,0.0227
name,Frida nel parco,1,0.0227
name,Fruitaly srl Prodotti tipici del Sud,1,0.0227
name,Fuina Nuova,1,0.0227
name,Fuina Vecchia,1,0.0227
name,Gadgetlandia,1,0.0227
name,Galleria Due Torri,1,0.0227
name,Galleria Vialarga,1,0.0227
name,Galleria degli Angeli,1,0.0227
name,Galleria del Leone,1,0.0227
name,Galliera 49,1,0.0227
name,Gallo,1,0.0227
name,Gamberini,1,0.0227
name,Gambini Otico,1,0.0227
name,GameStop,1,0.0227
name,Garage Autostazione,1,0.0227
name,Garden Club,1,0.0227
name,Gasparetta,1,0.0227
name,Gastronomia Terramare,1,0.0227
name,Gelateria,1,0.0227
name,Gelateria Gianni,1,0.0227
name,Gelateria Meloncello,1,0.0227
name,Gelateria Obelix,1,0.0227
name,Gelateria Primo Amore,1,0.0227
name,Gelateria delle Moline,1,0.0227
name,Genuyno,1,0.0227
name,Geox,1,0.0227
name,Get Ready!,1,0.0227
name,Ghiselli Patrick,1,0.0227
name,GiElle,1,0.0227
name,Gian Filippo Zampa,1,0.0227
name,Gianluigi e Ciccio Srl,1,0.0227
name,Giardino Angelo Vassallo,1,0.0227
name,Giardino Bandiera De Coubertin,1,0.0227
name,Giardino Ernesto Che Guevara,1,0.0227
name,Giardino Gennaro Fabbri,1,0.0227
name,Giardino Giacomo Bulgarelli,1,0.0227
name,Giardino Giordano Muratori,1,0.0227
name,Giardino Guido Boschi,1,0.0227
name,Giardino I ragazzi del Parsifal,1,0.0227
name,Giardino John Klemen,1,0.0227
name,Giardino Meloncello,1,0.0227
name,Giardino Personale Sanitario e Volontari Impegnati Durante la Pandemia di Covid-19,1,0.0227
name,Giardino Teresa Noce,1,0.0227
name,Giardino dei Bambù,1,0.0227
name,Giardino dei Platani,1,0.0227
name,Giardino dei Tigli,1,0.0227
name,Giardino del Guasto,1,0.0227
name,Gigab@r,1,0.0227
name,Gino,1,0.0227
name,Gioielleria Hua Li,1,0.0227
name,Gli Antichi Sapori di Bologna,1,0.0227
name,GlobalForniture,1,0.0227
name,Globo Trasporti,1,0.0227
name,Glorie,1,0.0227
name,Gluten Free Lovers,1,0.0227
name,Godo,1,0.0227
name,Gold Gallery,1,0.0227
name,Gozzadini,1,0.0227
name,Gran Bar,1,0.0227
name,Grand Vision Avanzi,1,0.0227
name,Grandvision by Avanzi,1,0.0227
name,Griglia Irnerio,1,0.0227
name,Grimaldi Immobiliare,1,0.0227
name,GrisoDog Academy,1,0.0227
name,Grom,1,0.0227
name,Gruppo Combattimento Friuli,1,0.0227
name,Guapo Cafè,1,0.0227
name,Gustavo,1,0.0227
name,Gustavo Italiano,1,0.0227
name,Hairland,1,0.0227
name,Happiness,1,0.0227
name,Hotel Atlantic,1,0.0227
name,Hotel Bridge,1,0.0227
name,Hotel Lem,1,0.0227
name,Hotel Liberty 1904,1,0.0227
name,Hotel Roma,1,0.0227
name,Humana Vintage,1,0.0227
name,I 2 Riccioli Verdi,1,0.0227
name,I Bruco,1,0.0227
name,I Classici Luxury Store,1,0.0227
name,I Volpini,1,0.0227
name,I.Denticoop,1,0.0227
name,IKKS,1,0.0227
name,IN's Mercato,1,0.0227
name,IP,1,0.0227
name,IPSAS ALdrovandi Rubbiani - sede indirizzo Moda,1,0.0227
name,ISTAT Ufficio Regionale Emilia Romagna,1,0.0227
name,Idice Abbadia,1,0.0227
name,Idice Bivio Monterenzio,1,0.0227
name,Idice Bivio Pedagna,1,0.0227
name,Iginio Massari Pop-Up Store,1,0.0227
name,Iginio Massari Stazione Bologna Centrale Pop - Up Store,1,0.0227
name,Il Carrubo,1,0.0227
name,Il Circolo Pickwick,1,0.0227
name,Il Duca D'Amalfi,1,0.0227
name,Il Forno,1,0.0227
name,Il Gelato,1,0.0227
name,Il Materassaio Bologna,1,0.0227
name,Il Pala2,1,0.0227
name,Il Santo Bevitore,1,0.0227
name,Il Trionfo dei Taglieri,1,0.0227
name,Impianto fotovoltaico,1,0.0227
name,Impresa Edile Parisi Paolo,1,0.0227
name,Indigo,1,0.0227
name,Infermeria,1,0.0227
name,Ingresso al Parco Villa Ghigi da via San Mamolo,1,0.0227
name,Innamorati,1,0.0227
name,Intesa Sanpaolo,1,0.0227
name,Ipercoop,1,0.0227
name,Ippodromo,1,0.0227
name,Isola Ecologica,1,0.0227
name,"Istituto di Psichiatria ""Paolo Ottonello""",1,0.0227
name,Itacho Sushi,1,0.0227
name,Italia Independent,1,0.0227
name,Italia in Miniatura,1,0.0227
name,Jasmine,1,0.0227
name,Jean Louis David,1,0.0227
name,Josie,1,0.0227
name,K2.BO Caffé,1,0.0227
name,KFC,1,0.0227
name,Kalinka,1,0.0227
name,Kamit Espress,1,0.0227
name,Kaos,1,0.0227
name,Kasastore,1,0.0227
name,Kendy Designs,1,0.0227
name,Ki Point,1,0.0227
name,Kiabi,1,0.0227
name,Kilowatt,1,0.0227
name,Konopizza,1,0.0227
name,L'Arcimboldo,1,0.0227
name,L'antica Bottega,1,0.0227
name,L'Élite Café,1,0.0227
name,L. Tedeschi Ferramenta,1,0.0227
name,La Baita Formaggi,1,0.0227
name,La Baracca,1,0.0227
name,La Bianchina,1,0.0227
name,La Bottega del Regalo,1,0.0227
name,La Boutique della Sfoglia,1,0.0227
name,La Capriata,1,0.0227
name,La Carapina Mazzini,1,0.0227
name,La Casa Continua,1,0.0227
name,La Certosina - bar gelateria,1,0.0227
name,La Coroncina,1,0.0227
name,La Corte Galluzzi,1,0.0227
name,La Fattoria Della Salute,1,0.0227
name,La Ghiotta,1,0.0227
name,La Golosa,1,0.0227
name,La Linea,1,0.0227
name,La Montanara,1,0.0227
name,La Noce,1,0.0227
name,La Piccola Italia,1,0.0227
name,La Tavernetta di Zizi,1,0.0227
name,La Terra del Tempo del Bene,1,0.0227
name,La Torinese,1,0.0227
name,La Valle,1,0.0227
name,La Zorda,1,0.0227
name,La vita che continua,1,0.0227
name,Laghetto Angelo Tattini e Vincenzo Cavara,1,0.0227
name,Lama,1,0.0227
name,Lampadina Cafè,1,0.0227
name,Lapidario,1,0.0227
name,Largo Sandro Pertini,1,0.0227
name,Lava & Cuce,1,0.0227
name,Lavanderia self service Posh Wash,1,0.0227
name,Le Arcate,1,0.0227
name,Le Celebrazioni,1,0.0227
name,Le Isole Del Sole,1,0.0227
name,Le Moline - Osteria,1,0.0227
name,Leone cacciando,1,0.0227
name,"Libreria ""Il cerchio verde""",1,0.0227
name,Libreria Coop Zanichelli,1,0.0227
name,Libreria Nanni,1,0.0227
name,Libreria Pickwick,1,0.0227
name,Libreria per Ragazzi,1,0.0227
name,Librerie.coop,1,0.0227
name,Lilasù - Gelateria di Corte,1,0.0227
name,Lilium Cafe,1,0.0227
name,Lily Store,1,0.0227
name,Limoni,1,0.0227
name,Linea 316,1,0.0227
name,Linea 353,1,0.0227
name,Little Salon,1,0.0227
name,Liuteria Mancini,1,0.0227
name,Lo Chalet nel Parco,1,0.0227
name,Loggia dei Mercanti,1,0.0227
name,Lombardi,1,0.0227
name,Lombardia,1,0.0227
name,Lova street food - ramen baracchina,1,0.0227
name,Luca Bosi,1,0.0227
name,Luigi Pierantoni,1,0.0227
name,Luisa Spagnoli,1,0.0227
name,Lush,1,0.0227
name,L’Incontro,1,0.0227
name,M. Rimondi,1,0.0227
name,Macelleria Goretti,1,0.0227
name,Madonna del Rosario,1,0.0227
name,Madonnina,1,0.0227
name,Make Up Mia,1,0.0227
name,Mancini Guido,1,0.0227
name,Mandarina Duck,1,0.0227
name,Manila Grace,1,0.0227
name,Manu & Nik,1,0.0227
name,Marco Guidi,1,0.0227
name,Marco Minghetti,1,0.0227
name,Marconi Express,1,0.0227
name,Maria Teresa,1,0.0227
name,Marisell,1,0.0227
name,Market Le Viole,1,0.0227
name,Marlu' Store,1,0.0227
name,Marzocchi,1,0.0227
name,Mas Srl,1,0.0227
name,Masirano,1,0.0227
name,Masullo,1,0.0227
name,Matias,1,0.0227
name,Mavit,1,0.0227
name,Mavone piccolo,1,0.0227
name,Max,1,0.0227
name,Max & Co.,1,0.0227
name,Max Mara,1,0.0227
name,McDonald's,1,0.0227
name,MediaWorld,1,0.0227
name,Memoriale della Shoah,1,0.0227
name,Mercarino Usato,1,0.0227
name,Mercatale,1,0.0227
name,Mercatale Osteriola,1,0.0227
name,Mercatale Pace,1,0.0227
