key,count,percent_of_total_changes,percent_difference_from_pre,percent_difference_from_pre_day
intermittent,46,0.0047,0.0,0.0
office,46,0.0047,0.0,0.0
historic,44,0.0045,0.0,0.0
name:hi,44,0.0045,0.0,0.0
alt_name,41,0.0042,0.0,0.0
brand:en,40,0.0041,0.0,0.0
name:az-Arab,40,0.0041,0.0,0.0
name:sr,39,0.004,0.0,0.0
name:skr,37,0.0038,0.0,0.0
name:uk,37,0.0038,0.0,0.0
operator:wikipedia:ar,37,0.0038,0.0,0.0
name:ja,36,0.0037,0.0,0.0
name:kk-Arab,35,0.0036,0.0,0.0
endlevel,34,0.0035,0.0,0.0
noexit,34,0.0035,0.0,0.0
area,32,0.0033,0.0,0.0
name:be,32,0.0033,0.0,0.0
name:bg,32,0.0033,0.0,0.0
construction,29,0.003,0.0,0.0
operator:website,29,0.003,0.0,0.0
ele,28,0.0029,0.0,0.0
name:hy,28,0.0029,0.0,0.0
building:levels,27,0.0028,0.0,0.0
icao,27,0.0028,0.0,0.0
name:el,27,0.0028,0.0,0.0
train,27,0.0028,0.0,0.0
iata,26,0.0027,0.0,0.0
name:alt,26,0.0027,0.0,0.0
name:be-tarask,26,0.0027,0.0,0.0
name:cs,26,0.0027,0.0,0.0
name:gr,26,0.0027,0.0,0.0
name:grc,26,0.0027,0.0,0.0
name:hu,26,0.0027,0.0,0.0
name:ro,26,0.0027,0.0,0.0
name:vi,26,0.0027,0.0,0.0
covered,25,0.0026,0.0,0.0
healthcare,25,0.0026,0.0,0.0
operator:ar,25,0.0026,0.0,0.0
parking:lane:both,25,0.0026,0.0,0.0
email,24,0.0025,0.0,0.0
is_in,24,0.0025,0.0,0.0
material,24,0.0025,0.0,0.0
substation,24,0.0025,0.0,0.0
name:ml,23,0.0023,0.0,0.0
wall,23,0.0023,0.0,0.0
short_name:ar,22,0.0022,0.0,0.0
brand:pa,21,0.0021,0.0,0.0
crossing,21,0.0021,0.0,0.0
old_name,21,0.0021,0.0,0.0
brand:wikipedia:pa,20,0.002,0.0,0.0
denomination,20,0.002,0.0,0.0
height,20,0.002,0.0,0.0
name:fr,20,0.002,0.0,0.0
old_name:ur,20,0.002,0.0,0.0
type,20,0.002,0.0,0.0
closest_town,18,0.0018,0.0,0.0
military,18,0.0018,0.0,0.0
sport,18,0.0018,0.0,0.0
bus,17,0.0017,0.0,0.0
cables,17,0.0017,0.0,0.0
name:et,17,0.0017,0.0,0.0
name:kn,17,0.0017,0.0,0.0
frequency,16,0.0016,0.0,0.0
toll,16,0.0016,0.0,0.0
operator:type,15,0.0015,0.0,0.0
incline,14,0.0014,0.0,0.0
fixme,13,0.0013,0.0,0.0
name:pt,13,0.0013,0.0,0.0
opening_hours:covid19,13,0.0013,0.0,0.0
parking:lane:right,13,0.0013,0.0,0.0
capacity,12,0.0012,0.0,0.0
official_name,12,0.0012,0.0,0.0
destination,11,0.0011,0.0,0.0
footway,11,0.0011,0.0,0.0
internet_access,11,0.0011,0.0,0.0
official_name:ar,11,0.0011,0.0,0.0
official_name:ur,11,0.0011,0.0,0.0
plant:method,11,0.0011,0.0,0.0
plant:output:electricity,11,0.0011,0.0,0.0
plant:source,11,0.0011,0.0,0.0
source:population,11,0.0011,0.0,0.0
bunker_type,10,0.001,0.0,0.0
length,10,0.001,0.0,0.0
lock,10,0.001,0.0,0.0
network,10,0.001,0.0,0.0
is_in:country,9,0.0009,0.0,0.0
name:zh,9,0.0009,0.0,0.0
payment:cash,9,0.0009,0.0,0.0
source:name,9,0.0009,0.0,0.0
addr:province,8,0.0008,0.0,0.0
emergency,8,0.0008,0.0,0.0
is_in:country_code,8,0.0008,0.0,0.0
product,8,0.0008,0.0,0.0
cycleway,7,0.0007,0.0,0.0
destination:ref,7,0.0007,0.0,0.0
lit,7,0.0007,0.0,0.0
name:te,7,0.0007,0.0,0.0
name_1,7,0.0007,0.0,0.0
postal_code,7,0.0007,0.0,0.0
waterway_ref,7,0.0007,0.0,0.0
crossing:barrier,6,0.0006,0.0,0.0
cuisine,6,0.0006,0.0,0.0
is_in:continent,6,0.0006,0.0,0.0
name:pa-Arab,6,0.0006,0.0,0.0
payment:credit_cards,6,0.0006,0.0,0.0
payment:mastercard,6,0.0006,0.0,0.0
payment:visa,6,0.0006,0.0,0.0
short_name:en,6,0.0006,0.0,0.0
GNS:date_modified,5,0.0005,0.0,0.0
OBJECTID,5,0.0005,0.0,0.0
abandoned:railway,5,0.0005,0.0,0.0
brand:fa,5,0.0005,0.0,0.0
castle_type,5,0.0005,0.0,0.0
disused,5,0.0005,0.0,0.0
disused:railway,5,0.0005,0.0,0.0
government,5,0.0005,0.0,0.0
handicap,5,0.0005,0.0,0.0
healthcare:speciality,5,0.0005,0.0,0.0
internet_access:fee,5,0.0005,0.0,0.0
is_in:district,5,0.0005,0.0,0.0
is_in:province,5,0.0005,0.0,0.0
leaf_cycle,5,0.0005,0.0,0.0
leaf_type,5,0.0005,0.0,0.0
location,5,0.0005,0.0,0.0
maxspeed:advisory,5,0.0005,0.0,0.0
takeaway,5,0.0005,0.0,0.0
tomb,5,0.0005,0.0,0.0
traffic_signals,5,0.0005,0.0,0.0
_crc,4,0.0004,0.0,0.0
air_conditioning,4,0.0004,0.0,0.0
branch,4,0.0004,0.0,0.0
content,4,0.0004,0.0,0.0
cooling:method,4,0.0004,0.0,0.0
entrance,4,0.0004,0.0,0.0
historic:civilization,4,0.0004,0.0,0.0
lanes:backward,4,0.0004,0.0,0.0
lanes:forward,4,0.0004,0.0,0.0
motorcycle,4,0.0004,0.0,0.0
name:ta,4,0.0004,0.0,0.0
name:tr,4,0.0004,0.0,0.0
operator:en,4,0.0004,0.0,0.0
payment:debit_cards,4,0.0004,0.0,0.0
start_date,4,0.0004,0.0,0.0
tracktype,4,0.0004,0.0,0.0
wikipedia:ur,4,0.0004,0.0,0.0
addr:country,3,0.0003,0.0,0.0
brand:wikipedia:fa,3,0.0003,0.0,0.0
canal,3,0.0003,0.0,0.0
craft,3,0.0003,0.0,0.0
cutting,3,0.0003,0.0,0.0
fuel:diesel,3,0.0003,0.0,0.0
fuel:petrol,3,0.0003,0.0,0.0
language:ar,3,0.0003,0.0,0.0
language:ur,3,0.0003,0.0,0.0
parking,3,0.0003,0.0,0.0
second_hand,3,0.0003,0.0,0.0
swimming_pool,3,0.0003,0.0,0.0
townhall:type,3,0.0003,0.0,0.0
wikipedia:pnb,3,0.0003,0.0,0.0
wikipedia:ps,3,0.0003,0.0,0.0
abandoned,2,0.0002,0.0,0.0
alt_name:ar,2,0.0002,0.0,0.0
brand:de,2,0.0002,0.0,0.0
brand:pnb,2,0.0002,0.0,0.0
brand:wikipedia:pnb,2,0.0002,0.0,0.0
bridge:support,2,0.0002,0.0,0.0
circumference,2,0.0002,0.0,0.0
compressed_air,2,0.0002,0.0,0.0
condition,2,0.0002,0.0,0.0
contact:facebook,2,0.0002,0.0,0.0
crop,2,0.0002,0.0,0.0
denotation,2,0.0002,0.0,0.0
design,2,0.0002,0.0,0.0
earth_bank,2,0.0002,0.0,0.0
enforcement,2,0.0002,0.0,0.0
fuel:cng,2,0.0002,0.0,0.0
gns:dsg,2,0.0002,0.0,0.0
gns:uni,2,0.0002,0.0,0.0
historic:railway,2,0.0002,0.0,0.0
holding_position:type,2,0.0002,0.0,0.0
is_in:state,2,0.0002,0.0,0.0
line_attachment,2,0.0002,0.0,0.0
long_name,2,0.0002,0.0,0.0
long_name:ur,2,0.0002,0.0,0.0
maxweight,2,0.0002,0.0,0.0
name:bn,2,0.0002,0.0,0.0
name:lt,2,0.0002,0.0,0.0
name:ne,2,0.0002,0.0,0.0
outdoor_seating,2,0.0002,0.0,0.0
service:vehicle:Sale,2,0.0002,0.0,0.0
service:vehicle:parts,2,0.0002,0.0,0.0
service:vehicle:service,2,0.0002,0.0,0.0
service:vehicle:t-sure,2,0.0002,0.0,0.0
shelter,2,0.0002,0.0,0.0
site_type,2,0.0002,0.0,0.0
structure,2,0.0002,0.0,0.0
tower:type,2,0.0002,0.0,0.0
trees,2,0.0002,0.0,0.0
turn:lanes,2,0.0002,0.0,0.0
width:paved,2,0.0002,0.0,0.0
ADMIN_UNIT,1,0.0001,0.0,0.0
DISTRICT,1,0.0001,0.0,0.0
PROVINCE,1,0.0001,0.0,0.0
S,1,0.0001,0.0,0.0
Shape_Area,1,0.0001,0.0,0.0
Shape_Le_1,1,0.0001,0.0,0.0
Shape_Le_2,1,0.0001,0.0,0.0
Shape_Leng,1,0.0001,0.0,0.0
`,1,0.0001,0.0,0.0
abandoned:landuse,1,0.0001,0.0,0.0
addr:city:ar,1,0.0001,0.0,0.0
addr:city:pnb,1,0.0001,0.0,0.0
addr:city:ps,1,0.0001,0.0,0.0
addr:city:ur,1,0.0001,0.0,0.0
aerodrome:type,1,0.0001,0.0,0.0
alt_name:es,1,0.0001,0.0,0.0
alt_name:pa,1,0.0001,0.0,0.0
alt_name:pnb,1,0.0001,0.0,0.0
alt_name_1,1,0.0001,0.0,0.0
area:highway,1,0.0001,0.0,0.0
brand:es,1,0.0001,0.0,0.0
brand:ps,1,0.0001,0.0,0.0
brand:wikipedia:ps,1,0.0001,0.0,0.0
capacity:disabled,1,0.0001,0.0,0.0
capital,1,0.0001,0.0,0.0
city_served,1,0.0001,0.0,0.0
crossing:bell,1,0.0001,0.0,0.0
crossing:light,1,0.0001,0.0,0.0
currency:PKR,1,0.0001,0.0,0.0
cycleway:right,1,0.0001,0.0,0.0
departures_board,1,0.0001,0.0,0.0
destination:lang:ur,1,0.0001,0.0,0.0
diameter,1,0.0001,0.0,0.0
diet:halal,1,0.0001,0.0,0.0
dog,1,0.0001,0.0,0.0
end_date:railway,1,0.0001,0.0,0.0
facebook,1,0.0001,0.0,0.0
fee,1,0.0001,0.0,0.0
fortification_type,1,0.0001,0.0,0.0
fountain,1,0.0001,0.0,0.0
garden:type,1,0.0001,0.0,0.0
grades,1,0.0001,0.0,0.0
image,1,0.0001,0.0,0.0
int_name,1,0.0001,0.0,0.0
kerb,1,0.0001,0.0,0.0
local_ref,1,0.0001,0.0,0.0
memorial,1,0.0001,0.0,0.0
monument,1,0.0001,0.0,0.0
name:ang,1,0.0001,0.0,0.0
name:ar1,1,0.0001,0.0,0.0
name:arz,1,0.0001,0.0,0.0
name:en1,1,0.0001,0.0,0.0
name:eo,1,0.0001,0.0,0.0
name:gu,1,0.0001,0.0,0.0
name:it,1,0.0001,0.0,0.0
name:mr,1,0.0001,0.0,0.0
name:nl,1,0.0001,0.0,0.0
name:ota,1,0.0001,0.0,0.0
name:sh,1,0.0001,0.0,0.0
name:tg,1,0.0001,0.0,0.0
not:brand:wikidata,1,0.0001,0.0,0.0
official_name:fa,1,0.0001,0.0,0.0
official_name:sd,1,0.0001,0.0,0.0
operator:es,1,0.0001,0.0,0.0
phases,1,0.0001,0.0,0.0
playground:theme,1,0.0001,0.0,0.0
polling_station,1,0.0001,0.0,0.0
produce,1,0.0001,0.0,0.0
rating,1,0.0001,0.0,0.0
salt,1,0.0001,0.0,0.0
self_service,1,0.0001,0.0,0.0
service:vehicle:car_buy,1,0.0001,0.0,0.0
service:vehicle:car_sales,1,0.0001,0.0,0.0
shelter_type,1,0.0001,0.0,0.0
smoking,1,0.0001,0.0,0.0
source2:map,1,0.0001,0.0,0.0
subdenomination,1,0.0001,0.0,0.0
substance,1,0.0001,0.0,0.0
tactile_paving,1,0.0001,0.0,0.0
transformer,1,0.0001,0.0,0.0
turntable,1,0.0001,0.0,0.0
wheelchair,1,0.0001,0.0,0.0
wikimedia_commons,1,0.0001,0.0,0.0
wikipedia:ar,1,0.0001,0.0,0.0
wikipedia:fa,1,0.0001,0.0,0.0
wikipedia:sd,1,0.0001,0.0,0.0
