key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,fuel,391,27.2095,39000.0,39000.0
amenity,place_of_worship,205,14.2658,20400.0,20400.0
amenity,restaurant,167,11.6214,16600.0,16600.0
amenity,weighbridge,110,7.6548,10900.0,10900.0
amenity,bank,107,7.4461,10600.0,10600.0
amenity,school,72,5.0104,7100.0,7100.0
amenity,hospital,51,3.5491,5000.0,5000.0
amenity,weightbridge,45,3.1315,4400.0,4400.0
amenity,community_centre,36,2.5052,3500.0,3500.0
amenity,cafe,31,2.1573,3000.0,3000.0
amenity,fast_food,30,2.0877,2900.0,2900.0
amenity,atm,23,1.6006,2200.0,2200.0
amenity,college,21,1.4614,2000.0,2000.0
amenity,police,18,1.2526,1700.0,1700.0
amenity,grave_yard,17,1.183,1600.0,1600.0
amenity,clinic,15,1.0438,1400.0,1400.0
amenity,marketplace,14,0.9743,1300.0,1300.0
amenity,parking,9,0.6263,800.0,800.0
amenity,pharmacy,9,0.6263,800.0,800.0
amenity,university,9,0.6263,800.0,800.0
amenity,ice_cream,8,0.5567,700.0,700.0
amenity,post_office,6,0.4175,500.0,500.0
amenity,bus_station,5,0.3479,400.0,400.0
amenity,car_wash,5,0.3479,400.0,400.0
amenity,bicycle_parking,4,0.2784,300.0,300.0
amenity,food_court,4,0.2784,300.0,300.0
amenity,driving_school,3,0.2088,200.0,200.0
amenity,fire_station,3,0.2088,200.0,200.0
amenity,prison,2,0.1392,100.0,100.0
amenity,veterinary,2,0.1392,100.0,100.0
amenity,bar,1,0.0696,0.0,0.0
amenity,bureau_de_change,1,0.0696,0.0,0.0
amenity,car_rental,1,0.0696,0.0,0.0
amenity,cinema,1,0.0696,0.0,0.0
amenity,conference_centre,1,0.0696,0.0,0.0
amenity,courthouse,1,0.0696,0.0,0.0
amenity,doctors,1,0.0696,0.0,0.0
amenity,events_venue,1,0.0696,0.0,0.0
amenity,fountain,1,0.0696,0.0,0.0
amenity,library,1,0.0696,0.0,0.0
amenity,parking_space,1,0.0696,0.0,0.0
amenity,post_box,1,0.0696,0.0,0.0
amenity,public_building,1,0.0696,0.0,0.0
amenity,studio,1,0.0696,0.0,0.0
amenity,townhall,1,0.0696,0.0,0.0
building,yes,36666,98.1818,3666500.0,3666500.0
building,roof,274,0.7337,27300.0,27300.0
building,house,228,0.6105,22700.0,22700.0
building,apartments,60,0.1607,5900.0,5900.0
building,construction,35,0.0937,3400.0,3400.0
building,industrial,14,0.0375,1300.0,1300.0
building,hospital,9,0.0241,800.0,800.0
building,shed,7,0.0187,600.0,600.0
building,commercial,6,0.0161,500.0,500.0
building,school,6,0.0161,500.0,500.0
building,apart,5,0.0134,400.0,400.0
building,transportation,5,0.0134,400.0,400.0
building,HAIDER INTERNATIONAL,4,0.0107,300.0,300.0
building,college,3,0.008,200.0,200.0
building,mosque,3,0.008,200.0,200.0
building,no,3,0.008,200.0,200.0
building,residential,3,0.008,200.0,200.0
building,semidetached_house,3,0.008,200.0,200.0
building,warehouse,3,0.008,200.0,200.0
building,farm,2,0.0054,100.0,100.0
building,hut,2,0.0054,100.0,100.0
building,Civic Centre,1,0.0027,0.0,0.0
building,apartment,1,0.0027,0.0,0.0
building,carport,1,0.0027,0.0,0.0
building,detached,1,0.0027,0.0,0.0
emergency,yes,37,97.3684,3600.0,3600.0
emergency,water_tank,1,2.6316,0.0,0.0
highway,unclassified,17810,34.5745,1780900.0,1780900.0
highway,residential,16219,31.4859,1621800.0,1621800.0
highway,track,6840,13.2785,683900.0,683900.0
highway,tertiary,3491,6.7771,349000.0,349000.0
highway,service,2480,4.8144,247900.0,247900.0
highway,secondary,1140,2.2131,113900.0,113900.0
highway,path,874,1.6967,87300.0,87300.0
highway,trunk,867,1.6831,86600.0,86600.0
highway,primary,837,1.6249,83600.0,83600.0
highway,motorway,168,0.3261,16700.0,16700.0
highway,trunk_link,123,0.2388,12200.0,12200.0
highway,construction,115,0.2232,11400.0,11400.0
highway,footway,90,0.1747,8900.0,8900.0
highway,living_street,80,0.1553,7900.0,7900.0
highway,primary_link,73,0.1417,7200.0,7200.0
highway,motorway_link,70,0.1359,6900.0,6900.0
highway,bus_stop,67,0.1301,6600.0,6600.0
highway,secondary_link,55,0.1068,5400.0,5400.0
highway,pedestrian,48,0.0932,4700.0,4700.0
highway,tertiary_link,31,0.0602,3000.0,3000.0
highway,crossing,13,0.0252,1200.0,1200.0
highway,mini_roundabout,4,0.0078,300.0,300.0
highway,traffic_signals,3,0.0058,200.0,200.0
highway,planned,2,0.0039,100.0,100.0
highway,services,2,0.0039,100.0,100.0
highway,steps,2,0.0039,100.0,100.0
highway,toll_gantry,2,0.0039,100.0,100.0
highway,y,2,0.0039,100.0,100.0
highway,cycleway,1,0.0019,0.0,0.0
