key,value,count,percent_of_total_changes_for_key
amenity,driving_school,76,0.0445
amenity,emergency_phone,66,0.0387
amenity,clock,59,0.0346
amenity,communal_cooking_area,59,0.0346
amenity,CRO,53,0.0311
amenity,radio chimen lakay,46,0.027
amenity,weightbridge,45,0.0264
amenity,parcel_locker,43,0.0252
amenity,watering_place,37,0.0217
amenity,eau_brute,36,0.0211
amenity,pont,36,0.0211
building,yes,6078091,93.9054
building,house,173310,2.6776
building,residential,62183,0.9607
building,construction,28205,0.4358
building,school,24435,0.3775
building,apartments,17185,0.2655
building,collapsed,9862,0.1524
building,industrial,7221,0.1116
building,commercial,6764,0.1045
building,tent,5436,0.084
building,roof,4473,0.0691
building,hospital,3862,0.0597
building,college,3133,0.0484
building,mosque,2990,0.0462
building,church,2802,0.0433
building,retail,2651,0.041
building,building_concrete,2641,0.0408
building,unclassified,2511,0.0388
building,shed,2225,0.0344
building,garage,2167,0.0335
building,clinic,2051,0.0317
building,greenhouse,1881,0.0291
building,detached,1770,0.0273
building,residentiel1,1747,0.027
building,hut,1106,0.0171
building,health_post,1087,0.0168
building,barn,974,0.015
building,office,952,0.0147
building,static_caravan,924,0.0143
building,roof=permanent,770,0.0119
building,kindergarten,745,0.0115
building,building_sheet_metal,721,0.0111
building,shelter,698,0.0108
building,university,668,0.0103
building,building_wood,665,0.0103
building,non_waterproof_shelter,615,0.0095
building,hotel,574,0.0089
building,service,550,0.0085
building,terrace,544,0.0084
building,public,532,0.0082
building,storage_tank,526,0.0081
building,warehouse,514,0.0079
building,unidentified,474,0.0073
building,collapse,466,0.0072
building,ruins,460,0.0071
building,Residential,366,0.0057
building,waterproof_shelter,325,0.005
building,building,323,0.005
building,farm_auxiliary,302,0.0047
building,semidetached_house,281,0.0043
building,yes damage:event=#TürkiyeEQ060223 damage:date=2023-02-06 damage:type=earthquake earthquake:damage=yes,222,0.0034
building,no,200,0.0031
building,damaged,184,0.0028
building,farm,180,0.0028
building,<different>,176,0.0027
building,civic,175,0.0027
building,garages,166,0.0026
building,temple,166,0.0026
building,government,164,0.0025
building,train_station,158,0.0024
building,services,146,0.0023
building,hangar,125,0.0019
building,carport,119,0.0018
building,dormitory,109,0.0017
building,undefined,107,0.0017
building,,104,0.0016
building,grandstand,104,0.0016
building,Service,92,0.0014
building,parking,89,0.0014
building,kiosk,88,0.0014
building,health_facility,79,0.0012
building,tank,75,0.0012
building,yse,73,0.0011
building,brownfield,71,0.0011
building,roof_=_permanent,71,0.0011
building,chapel,61,0.0009
building,silo,54,0.0008
building,ruin,53,0.0008
building,cabin,52,0.0008
building,yess,51,0.0008
building,House,49,0.0008
building,tower,49,0.0008
building,stadium,48,0.0007
building,1,46,0.0007
building,bing,46,0.0007
building,bungalow,44,0.0007
building,panel_house,44,0.0007
building,Tour_Agency,43,0.0007
building,transportation,42,0.0006
building,dam,41,0.0006
building,Friendship_Hostel,38,0.0006
building,entrance,38,0.0006
building,yes damage:event=#TürkiyeEQ060223 damage:date=2023-02-06 damage:type=earthquake earthquake:damage=possible,37,0.0006
building,stable,35,0.0005
building,Health_Facility,33,0.0005
building,supermarket,32,0.0005
building,roof = permanent,31,0.0005
building,Metal,29,0.0004
building,bell_tower,29,0.0004
building,Building,28,0.0004
emergency,yes,1220,48.2023
emergency,fire_hydrant,343,13.552
emergency,no,290,11.4579
emergency,defibrillator,189,7.4674
emergency,phone,140,5.5314
emergency,ambulance_station,87,3.4374
emergency,assembly_point,64,2.5286
emergency,emergency_ward_entrance,53,2.094
emergency,fire_extinguisher,41,1.6199
emergency,water_tank,21,0.8297
emergency,landing_site,18,0.7112
emergency,destination,16,0.6322
emergency,fire_lookout,11,0.4346
emergency,designated,8,0.3161
emergency,*,7,0.2766
emergency,fire_hose,6,0.2371
emergency,life_ring,4,0.158
emergency,lifeguard,3,0.1185
emergency,helipad,2,0.079
emergency,hostel,2,0.079
emergency,lifeboat_station,2,0.079
emergency,disaster_response,1,0.0395
emergency,emergency_ward,1,0.0395
emergency,evacuation contraflow,1,0.0395
emergency,mountain_rescue,1,0.0395
highway,residential,709541,30.0917
highway,unclassified,319253,13.5395
highway,track,267499,11.3447
highway,path,214131,9.0813
highway,service,203917,8.6481
highway,tertiary,132709,5.6282
highway,secondary,99821,4.2334
highway,footway,93541,3.9671
highway,primary,51966,2.2039
highway,road,48325,2.0495
highway,trunk,34227,1.4516
highway,crossing,24076,1.0211
highway,turning_circle,15779,0.6692
highway,cycleway,15760,0.6684
highway,living_street,15414,0.6537
highway,motorway,14525,0.616
highway,bus_stop,13258,0.5623
highway,traffic_signals,11821,0.5013
highway,motorway_link,10289,0.4364
highway,secondary_link,8115,0.3442
highway,trunk_link,7543,0.3199
highway,pedestrian,6841,0.2901
highway,platform,5131,0.2176
highway,primary_link,4435,0.1881
highway,steps,3960,0.1679
highway,turning_loop,3953,0.1676
highway,motorway_junction,3537,0.15
highway,street_lamp,3454,0.1465
highway,construction,3330,0.1412
highway,tertiary_link,2878,0.1221
highway,give_way,2025,0.0859
highway,ford,1384,0.0587
highway,stop,1323,0.0561
highway,proposed,647,0.0274
highway,mini_roundabout,446,0.0189
highway,corridor,264,0.0112
highway,elevator,252,0.0107
highway,yes,239,0.0101
highway,bridleway,221,0.0094
highway,speed_camera,210,0.0089
highway,tertiaire,184,0.0078
highway,raceway,159,0.0067
highway,services,141,0.006
highway,emergency_access_point,126,0.0053
highway,busway,101,0.0043
highway,residential;tertiary,78,0.0033
highway,rest_area,61,0.0026
highway,tack,56,0.0024
highway,unspecified,52,0.0022
highway,trail,46,0.002
highway,emergency_bay,36,0.0015
highway,bus_guideway,35,0.0015
highway,trailhead,34,0.0014
highway,passing_place,32,0.0014
highway,unmaintained,30,0.0013
highway,milestone,27,0.0011
highway,abandoned,25,0.0011
highway,bump,25,0.0011
highway,tertiary;unclassified,25,0.0011
highway,Residential,24,0.001
highway,planned,19,0.0008
highway,residential;unclassified,18,0.0008
highway,traffic_mirror,18,0.0008
highway,SER,16,0.0007
highway,minor/unclassified,16,0.0007
highway,Roads,15,0.0006
highway,obstacle,14,0.0006
highway,toll_gantry,14,0.0006
highway,trak,12,0.0005
highway,undefined,11,0.0005
highway,Tertiary,10,0.0004
highway,path;residential,10,0.0004
highway,Footway,9,0.0004
highway,hole,9,0.0004
highway,Residentielle,8,0.0003
highway,no,8,0.0003
highway,track;unclassified,8,0.0003
highway,unclassified; residential,8,0.0003
highway,footpath,7,0.0003
highway,footway;unclassified,7,0.0003
highway,tertiary;track,7,0.0003
highway,unclassified;residential,7,0.0003
highway,unclassified;road,7,0.0003
highway,minor,6,0.0003
highway,residentia,6,0.0003
highway,residential;track;track,6,0.0003
highway,BLOQUE PAR LES TENTES,5,0.0002
highway,Entree du plan,5,0.0002
highway,Secondary,5,0.0002
highway,intersection,5,0.0002
highway,P,4,0.0002
highway,Restiction Routirer,4,0.0002
highway,U,4,0.0002
highway,access,4,0.0002
highway,blocke,4,0.0002
highway,bridge,4,0.0002
highway,chemin moto,4,0.0002
highway,path;unclassified,4,0.0002
highway,pole,4,0.0002
highway,residental,4,0.0002
landuse,residential,117250,50.5545
landuse,farmland,29218,12.5979
landuse,brownfield,24682,10.6421
landuse,grass,11637,5.0175
landuse,orchard,10644,4.5894
landuse,forest,7645,3.2963
landuse,industrial,4510,1.9446
landuse,basin,3984,1.7178
landuse,cemetery,2450,1.0564
landuse,farmyard,2339,1.0085
landuse,farm,1923,0.8291
landuse,meadow,1871,0.8067
landuse,commercial,1796,0.7744
landuse,reservoir,1626,0.7011
landuse,construction,1581,0.6817
landuse,retail,1179,0.5083
landuse,vineyard,985,0.4247
landuse,quarry,781,0.3367
landuse,greenfield,560,0.2415
landuse,military,517,0.2229
landuse,house,494,0.213
landuse,allotments,415,0.1789
landuse,recreation_ground,375,0.1617
landuse,landfill,347,0.1496
landuse,greenhouse_horticulture,324,0.1397
landuse,building,263,0.1134
landuse,salt_pond,228,0.0983
landuse,railway,198,0.0854
landuse,block,191,0.0824
landuse,religious,188,0.0811
landuse,yes,177,0.0763
landuse,conservation,139,0.0599
landuse,plant_nursery,135,0.0582
landuse,grave_yard,111,0.0479
landuse,village_green,100,0.0431
landuse,flowerbed,84,0.0362
landuse,education,69,0.0298
landuse,garages,65,0.028
landuse,special_use,62,0.0267
landuse,aquaculture,59,0.0254
landuse,farming,53,0.0229
landuse,livestock,45,0.0194
landuse,churchyard,35,0.0151
landuse,school,31,0.0134
landuse,park,30,0.0129
landuse,pond,29,0.0125
landuse,government,27,0.0116
landuse,official,25,0.0108
landuse,harbour,24,0.0103
landuse,brownfiled,22,0.0095
landuse,natural,18,0.0078
landuse,civic,15,0.0065
landuse,House,14,0.006
landuse,depot,12,0.0052
landuse,landslide,12,0.0052
landuse,residental,11,0.0047
landuse,wood,11,0.0047
landuse,unknown,10,0.0043
landuse,buildings,8,0.0034
landuse,field,8,0.0034
landuse,fishfarm,8,0.0034
landuse,gated_community,8,0.0034
landuse,scrub,8,0.0034
landuse,common,7,0.003
landuse,marsh,7,0.003
landuse,observatory,7,0.003
landuse,-1,6,0.0026
landuse,Residentiel,6,0.0026
landuse,animal_keeping,6,0.0026
landuse,hospital,6,0.0026
landuse,port,6,0.0026
landuse,"landuse=brownfield damage:event=nepal_earthquake_2015 source=DigitalGlobe, 2015-05-03",5,0.0022
landuse,mining_site,5,0.0022
landuse,path,5,0.0022
landuse,pitch,5,0.0022
landuse,Brownfield,4,0.0017
landuse,Kalamati tarkari(vegetable) Market,4,0.0017
landuse,healthcare,4,0.0017
landuse,institutional,4,0.0017
landuse,marketplace,4,0.0017
landuse,apiary,3,0.0013
landuse,asphalt,3,0.0013
landuse,cemetary,3,0.0013
landuse,footpath,3,0.0013
landuse,greenhouse,3,0.0013
landuse,heath,3,0.0013
landuse,nepal_earthquake_2015,3,0.0013
landuse,office,3,0.0013
landuse,parking,3,0.0013
landuse,planned,3,0.0013
landuse,public,3,0.0013
landuse,public_facility,3,0.0013
landuse,research,3,0.0013
landuse,residential;wood,3,0.0013
landuse,water,3,0.0013
landuse,water well,3,0.0013
landuse,Est-ce une installation de traitement des eaux ?,2,0.0009
landuse,Forest,2,0.0009
landuse,Slaughter House,2,0.0009
landuse,abandoned,2,0.0009
leisure,park,11186,28.114
leisure,pitch,7438,18.6941
leisure,swimming_pool,7385,18.5609
leisure,common,4949,12.4384
leisure,playground,2342,5.8862
leisure,garden,1729,4.3455
leisure,sports_centre,953,2.3952
leisure,picnic_table,726,1.8247
leisure,stadium,344,0.8646
leisure,pool,300,0.754
leisure,track,261,0.656
leisure,nature_reserve,227,0.5705
leisure,fitness_centre,205,0.5152
leisure,golf_course,202,0.5077
leisure,outdoor_seating,179,0.4499
leisure,fitness_station,138,0.3468
leisure,dog_park,135,0.3393
leisure,slipway,117,0.2941
leisure,marina,103,0.2589
leisure,recreation_ground,100,0.2513
leisure,beach_resort,96,0.2413
leisure,bleachers,90,0.2262
leisure,sports_hall,72,0.181
leisure,fishing,61,0.1533
leisure,water_park,49,0.1232
leisure,yes,43,0.1081
leisure,dance,28,0.0704
leisure,amusement_arcade,24,0.0603
leisure,resort,23,0.0578
leisure,horse_riding,20,0.0503
leisure,ice_rink,18,0.0452
leisure,grass,16,0.0402
leisure,sauna,16,0.0402
leisure,adult_gaming_centre,14,0.0352
leisure,bird_hide,14,0.0352
leisure,greenfield,14,0.0352
leisure,miniature_golf,14,0.0352
leisure,sports_center,9,0.0226
leisure,cockfighting,8,0.0201
leisure,bowling_alley,7,0.0176
leisure,hackerspace,7,0.0176
leisure,firepit,6,0.0151
leisure,hot_tub,6,0.0151
leisure,wildlife_hide,6,0.0151
leisure,Bhata Chour,4,0.0101
leisure,bandstand,4,0.0101
leisure,bingo,4,0.0101
leisure,casino,4,0.0101
leisure,events_venue,4,0.0101
leisure,football,4,0.0101
leisure,parc saint vicent,4,0.0101
leisure,club,3,0.0075
leisure,community_centre,3,0.0075
leisure,spa,3,0.0075
leisure,sport,3,0.0075
leisure,summer_camp,3,0.0075
leisure,Football,2,0.005
leisure,Park,2,0.005
leisure,batting_cage,2,0.005
leisure,construction,2,0.005
leisure,disc_golf_course,2,0.005
leisure,forest,2,0.005
leisure,landfill,2,0.005
leisure,long_jump,2,0.005
leisure,night_club,2,0.005
leisure,racetrack,2,0.005
leisure,residential,2,0.005
leisure,social_club,2,0.005
leisure,swimming area,2,0.005
leisure,swimming pool,2,0.005
leisure,trampoline_park,2,0.005
leisure,Common,1,0.0025
leisure,Disaster_park,1,0.0025
leisure,Fottball,1,0.0025
leisure,Restaurant,1,0.0025
leisure,SOCCER,1,0.0025
leisure,School,1,0.0025
leisure,Tennis_court,1,0.0025
leisure,basket_ball_court,1,0.0025
leisure,beach,1,0.0025
leisure,camp_site,1,0.0025
leisure,commnon,1,0.0025
leisure,disc_golf,1,0.0025
leisure,hot_spring,1,0.0025
leisure,karting,1,0.0025
leisure,maze,1,0.0025
leisure,natural_tree,1,0.0025
leisure,open ground,1,0.0025
leisure,pak,1,0.0025
leisure,"park, playground",1,0.0025
leisure,parks,1,0.0025
leisure,play,1,0.0025
leisure,playground;pitch,1,0.0025
leisure,schoolyard,1,0.0025
leisure,shooting_ground,1,0.0025
leisure,soccer,1,0.0025
leisure,stands,1,0.0025
leisure,sunbathing,1,0.0025
leisure,swimming_area,1,0.0025
leisure,"swimming_pool,_playground,_splash_pad,_volleyball_court",1,0.0025
name,महेन्द्र राज्मार्ग्,1142,0.1376
name,قومی شاہراہ,1141,0.1375
name,Katy Freeway Frontage Road,1110,0.1337
name,Building,1076,0.1296
name,Westheimer Road,1063,0.1281
name,National Highway,1011,0.1218
name,İzmir Çevre Yolu,909,0.1095
name,Adana-Şanlıurfa Otoyolu,898,0.1082
name,قومی شاہراہ 55,893,0.1076
name,Eastex Freeway Frontage Road,850,0.1024
name,Gulf Freeway Frontage Road,837,0.1009
name,North Freeway Frontage Road,834,0.1005
name,Nationale No 2,817,0.0984
name,Bellaire Boulevard,787,0.0948
name,Northwest Freeway Frontage Road,785,0.0946
name,Southwest Freeway Frontage Road,774,0.0933
name,Cypress Creek Parkway,763,0.0919
name,Via Emilia,703,0.0847
name,West Grand Parkway South,685,0.0825
name,House,657,0.0792
name,Main Street,655,0.0789
name,Μαραθώνος,648,0.0781
name,building,635,0.0765
name,Route Nationale # 1,628,0.0757
name,Southwest Freeway,592,0.0713
name,house,589,0.071
name,Ring Road,563,0.0678
name,Bologna Centrale,549,0.0662
name,Mason Road,543,0.0654
name,West Little York Road,543,0.0654
name,Cypresswood Drive,542,0.0653
name,Indus Highway,531,0.064
name,Strada Statale 3 bis Tiberina,530,0.0639
name,West Road,529,0.0637
name,Via Emilia Ponente,519,0.0625
name,Via Toscana,517,0.0623
name,building=yes,511,0.0616
name,Pasang Lhamu Highway,501,0.0604
name,Via Emilia Levante,496,0.0598
name,Route Nationale # 2,495,0.0596
name,Tangenziale di Bologna,490,0.059
name,Fry Road,489,0.0589
name,Via San Donato,488,0.0588
name,East Freeway Frontage Road,485,0.0584
name,Grand Trunk Road گرینڈ ٹرنک روڈ,480,0.0578
name,West Grand Parkway North,480,0.0578
name,گرینڈ ٹرنک روڈ,479,0.0577
name,Beechnut Street,462,0.0557
name,North Freeway,448,0.054
name,Barker Cypress Road,446,0.0537
name,Jalan,446,0.0537
name,Via Romea Nord,446,0.0537
name,Nationale No 1,441,0.0531
name,Richmond Avenue,436,0.0525
name,Tribhuvan Highway,430,0.0518
name,Prithvi Highway,425,0.0512
name,H-E-B,420,0.0506
name,North Eldridge Parkway,420,0.0506
name,Mahendra Highway,417,0.0502
name,Louetta Road,415,0.05
name,İzmir-Çeşme otoyolu,410,0.0494
name,Via Augusto Murri,407,0.049
name,İzmir-Aydın yolu,405,0.0488
name,Bissonnet Street,404,0.0487
name,Spring Cypress Road,404,0.0487
name,Memorial Drive,403,0.0486
name,Arniko Raj Marga,402,0.0484
name,North Shepherd Drive,402,0.0484
name,T C Jester Boulevard,393,0.0474
name,Manaslu Circuit,390,0.047
name,Bologna-Firenze (direttissima),385,0.0464
name,Ferrovia Bologna – Ancona,384,0.0463
name,Rüzgâr Türbini,383,0.0461
name,Via Andrea Costa,380,0.0458
name,Tomball Parkway Frontage Road,377,0.0454
name,bina,375,0.0452
name,Whataburger,371,0.0447
name,Ολυμπία Οδός,371,0.0447
name,West Airport Boulevard,366,0.0441
name,Indus,364,0.0439
name,Nationale No 3,364,0.0439
name,West Bellfort Street,363,0.0437
name,Cami,357,0.043
name,Kirby Drive,352,0.0424
name,Kingsland Boulevard,350,0.0422
name,Gaziantep-Osmaniye yolu,349,0.0421
name,McDonald's,344,0.0414
name,پاکستان اسٹیٹ آئل,344,0.0414
name,Via San Vitale,342,0.0412
name,Permanent,339,0.0408
name,Route Nationale # 7,339,0.0408
name,Kuykendahl Road,338,0.0407
name,مُلتان- سكھر موٹروے,337,0.0406
name,Via Francesco Zanardi,336,0.0405
name,Fallbrook Drive,335,0.0404
name,Via Aldo Moro,332,0.04
name,West Sam Houston Parkway North,332,0.04
name,Clay Road,331,0.0399
name,Obstacle,326,0.0393
name,Tangenziale delle Biciclette,325,0.0392
natural,tree,84669,52.155
natural,water,22231,13.694
natural,wood,19517,12.0222
natural,peak,8717,5.3696
natural,scrub,5404,3.3288
natural,coastline,5324,3.2795
natural,tree_row,2663,1.6404
natural,sand,2438,1.5018
natural,grassland,2070,1.2751
natural,wetland,1668,1.0275
natural,shingle,1334,0.8217
natural,glacier,898,0.5532
natural,cliff,709,0.4367
natural,bare_rock,631,0.3887
natural,beach,606,0.3733
natural,scree,565,0.348
natural,ridge,562,0.3462
natural,heath,433,0.2667
natural,spring,378,0.2328
natural,reef,138,0.085
natural,saddle,130,0.0801
natural,riverbed,129,0.0795
natural,bay,118,0.0727
natural,mud,118,0.0727
natural,cave_entrance,99,0.061
natural,shrub,68,0.0419
natural,rock,65,0.04
natural,marsh,50,0.0308
natural,grass,46,0.0283
natural,plant,46,0.0283
natural,arete,42,0.0259
natural,valley,40,0.0246
natural,fault,35,0.0216
natural,landslide,31,0.0191
natural,forest,27,0.0166
natural,gully,26,0.016
natural,floodplain,21,0.0129
natural,shoal,19,0.0117
natural,stone,18,0.0111
natural,fell,16,0.0099
natural,land,16,0.0099
natural,moraine,14,0.0086
natural,yes,12,0.0074
natural,floodable area,10,0.0062
natural,earth_bank,9,0.0055
natural,mountain_range,9,0.0055
natural,woods,8,0.0049
natural,Cultures,7,0.0043
natural,hill,7,0.0043
natural,snowfield,7,0.0043
natural,cape,6,0.0037
natural,no,6,0.0037
natural,riverbank,6,0.0037
natural,sinkhole,6,0.0037
natural,headland,5,0.0031
natural,island,5,0.0031
natural,bar_rock,4,0.0025
natural,cave,4,0.0025
natural,geyser,4,0.0025
natural,lake,4,0.0025
natural,meadow,4,0.0025
natural,point,4,0.0025
natural,scrub ,4,0.0025
natural,shrubbery,4,0.0025
natural,Zone de ravinement,3,0.0018
natural,Zone inondable en période de pluies,3,0.0018
natural,hot_spring,3,0.0018
natural,unclassified,3,0.0018
natural,volcano,3,0.0018
natural,wet land,3,0.0018
natural,canyon,2,0.0012
natural,glaciar,2,0.0012
natural,gravel,2,0.0012
natural,kuşadası escort,2,0.0012
natural,peakb,2,0.0012
natural,plateau,2,0.0012
natural,tree_group,2,0.0012
natural,Border Crossing,1,0.0006
natural,CHILD PARK,1,0.0006
natural,Cones de déjection de ravinement,1,0.0006
natural,House,1,0.0006
natural,Lamentin,1,0.0006
natural,Marigold Bend Drive,1,0.0006
natural,Massif de la Hotte,1,0.0006
natural,Phulchoki,1,0.0006
natural,Pic Macaya,1,0.0006
natural,Tepe noktası,1,0.0006
natural,Tree,1,0.0006
natural,Zone de ravinement généralisé,1,0.0006
natural,Zone de ravinement intense,1,0.0006
natural,a_subsurface_feature,1,0.0006
natural,bergschrund,1,0.0006
natural,costline,1,0.0006
natural,crater,1,0.0006
natural,cru,1,0.0006
natural,desert,1,0.0006
natural,diff,1,0.0006
natural,dirt,1,0.0006
natural,farmland,1,0.0006
natural,floodable zone,1,0.0006
source,microsoft/BuildingFootprints,385177,25.8207
source,Bing,144179,9.6652
source,bing,116577,7.8149
source,maxar,103257,6.9219
source,digitalglobe,56213,3.7683
source,GeoEye,44388,2.9756
source,Regione Emilia Romagna,31295,2.0979
source,"Google, 2010-01-21",25685,1.7218
source,NHD,20038,1.3433
source,CNIGS/OIM/ FOCS,18934,1.2693
source,NextView,17862,1.1974
source,survey,17552,1.1766
source,OpenDRI survey,17307,1.1602
source,CNIGS/OIM/FOCS,17131,1.1484
source,PGS,15668,1.0503
source,UNOCHA,13993,0.938
source,"WorldView-2, DigitalGlobe, 2010-01-21",13254,0.8885
source,Comune di Bologna,12851,0.8615
source,Bing Imagery,12083,0.81
source,DigitalGlobe,10937,0.7332
source,Yahoo,10126,0.6788
source,http://www.tper.it/azienda/tper-open-data,9752,0.6537
source,Digital Globe,7770,0.5209
source,"Pleiades 2015-04-27, CNES, Airbus DS",7630,0.5115
source,Digital Globe 2015 Canaan Haiti,7578,0.508
source,Google 2010-01-17,7383,0.4949
source,"<différent>,UAV,IOM,COSMHA,SIGHA",7089,0.4752
source,GPS,6931,0.4646
source,Survey-ARC,5788,0.388
source,hot_cosmha_iom,5633,0.3776
source,hot_iom_c.osm-ha,5617,0.3765
source,maxar Premium,5602,0.3755
source,Bing with offset,5582,0.3742
source,"DigitalGlobe, 2015-05-03",5515,0.3697
source,haiti-tlm-50,5369,0.3599
source,"Google, 2010-01-17",5097,0.3417
source,Cosmha/Cartong,5028,0.3371
source,bing with offset,4914,0.3294
source,Survey,4709,0.3157
source,http://dati.emilia-romagna.it/dato/item/11-11-uso-del-suolo-2008.html,4636,0.3108
source,"WorldView-2, DigitalGlobe, 2010-01-18",4585,0.3074
source,"WorldBank, 2010-01-22",4479,0.3003
source,mapbox,4261,0.2856
source,cscrs,3986,0.2672
source,tnris.org,3808,0.2553
source,hot_iom_cosmha,3789,0.254
source,"NOAA, 2010-01-20",3716,0.2491
source,CNIGS/GIS/DTM,3713,0.2489
source,Bing imagery,3571,0.2394
source,"Ithaca,15/10/2010",3442,0.2307
source,Mapbox,3105,0.2081
source,CCCM,3094,0.2074
source,landsat,3050,0.2045
source,geoeye,2983,0.2
source,Tx ortho,2893,0.1939
source,Bing With Offset,2879,0.193
source,B ing With Offset,2864,0.192
source,hot_c.osm-ha_iom,2778,0.1862
source,"Ithaca,2010-01-15",2751,0.1844
source,"DigitalGlobe, 2015-04-29",2550,0.1709
source,nextview,2541,0.1703
source,"DigitalGlobe;WorldView-2, DigitalGlobe, 2010-01-20",2535,0.1699
source,DigitalGlobe/Mapbox WV3 27 April 2015,2516,0.1687
source,hot_oim_che116,2516,0.1687
source,"NOAA, 2010-01-18",2367,0.1587
source,Survey_Arc,2292,0.1536
source,"WorldView-2, DigitalGlobe, 2010-01-20",2202,0.1476
source,tiles.mapbox.com/v4/digitalglobe.nal0g75k/{zoom},2183,0.1463
source,bing imagry,2071,0.1388
source,Thunderforest Landschaft,2025,0.1357
source,b ing with offset,2003,0.1343
source,"NOAA, 2010-01-24",1973,0.1323
source,haiti best,1942,0.1302
source,Digital Globe 2015 Saint Christophe Haiti,1879,0.126
source,"US Census Bureau, boundary import, 16/01/2010",1876,0.1258
source,yahoo,1847,0.1238
source,bing  with offset,1783,0.1195
source,"1:12,500, Edition 2-DMA, Series E935. U.S. Defense Mapping Agency, 1987",1775,0.119
source,SafeGraph,1764,0.1183
source,bing aerial imagery,1735,0.1163
source,"DigitalGlobe, 2010",1594,0.1069
source,"WorldView-2, DigitalGlobe, NextView, 25 Nov 2013 & 08 Apr 2015",1532,0.1027
source,http://osm.arkemie.org/cgi-bin/tiles/1.0.0/pakistan_250k_mosaic/!/!/!,1491,0.1
source,Yahoo hires,1486,0.0996
source,OpenCycleMap ele contours,1453,0.0974
source,hot _c.osm-ha_iom,1446,0.0969
source,IOM_Image_20130330,1441,0.0966
source,"WorldBank, 2010-01-24",1392,0.0933
source,mapbox:ortho,1360,0.0912
source,"UAV,IOM,COSMHA,SIGHA",1357,0.091
source,ikonos/geoeye,1330,0.0892
source,"Digital Globe, 2015-04-29",1329,0.0891
source,Digital Globe Maps API,1280,0.0858
source,haiti mosaic,1280,0.0858
source,Maxar,1239,0.0831
source,"U.S. Defense Mapping Agency, 1993",1165,0.0781
source,Digital Globe 2015,1118,0.0749
source,Esri,1116,0.0748
source,Google,1094,0.0733
source,drr:iom,1092,0.0732
surface,asphalt,131033,38.8044
surface,unpaved,68931,20.4134
surface,ground,27228,8.0634
surface,concrete:plates,27159,8.0429
surface,paved,17547,5.1964
surface,concrete,15844,4.6921
surface,dirt,13853,4.1025
surface,gravel,10138,3.0023
surface,paving_stones,5132,1.5198
surface,Dirt/Sand,4792,1.4191
surface,compacted,3044,0.9015
surface,sett,2730,0.8085
surface,Paved,1536,0.4549
