key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
amenity,vending_machine,7,0.1937,600.0,600.0
amenity,1h,6,0.1661,500.0,500.0
amenity,courthouse,6,0.1661,500.0,500.0
amenity,farming,6,0.1661,500.0,500.0
amenity,pub,6,0.1661,500.0,500.0
amenity,tailor,6,0.1661,500.0,500.0
amenity,tree,6,0.1661,500.0,500.0
amenity,bicycle_repair_station,5,0.1384,400.0,400.0
amenity,health_post,5,0.1384,400.0,400.0
amenity,social_facility,5,0.1384,400.0,400.0
amenity,studio,5,0.1384,400.0,400.0
amenity,townhall,5,0.1384,400.0,400.0
amenity,club,4,0.1107,300.0,300.0
amenity,drinking water,4,0.1107,300.0,300.0
amenity,ice_cream,4,0.1107,300.0,300.0
amenity,kirana,4,0.1107,300.0,300.0
amenity,menrod-3,4,0.1107,300.0,300.0
amenity,monastery,4,0.1107,300.0,300.0
amenity,motorcycle_parking,4,0.1107,300.0,300.0
amenity,pasal,4,0.1107,300.0,300.0
amenity,place,4,0.1107,300.0,300.0
amenity,prison,4,0.1107,300.0,300.0
amenity,public_tap,4,0.1107,300.0,300.0
amenity,residental,4,0.1107,300.0,300.0
amenity,shop furniture,4,0.1107,300.0,300.0
amenity,fire_station,3,0.083,200.0,200.0
amenity,food_court,3,0.083,200.0,200.0
amenity,hispital,3,0.083,200.0,200.0
amenity,kasmetic,3,0.083,200.0,200.0
amenity,loundry,3,0.083,200.0,200.0
amenity,pole,3,0.083,200.0,200.0
amenity,post_box,3,0.083,200.0,200.0
amenity,remittance,3,0.083,200.0,200.0
amenity,store,3,0.083,200.0,200.0
amenity,swimming_pool,3,0.083,200.0,200.0
amenity,Transport,2,0.0554,100.0,100.0
amenity,bag,2,0.0554,100.0,100.0
amenity,bicycle_parking,2,0.0554,100.0,100.0
amenity,bread,2,0.0554,100.0,100.0
amenity,clnic,2,0.0554,100.0,100.0
amenity,clock,2,0.0554,100.0,100.0
amenity,cosmetic,2,0.0554,100.0,100.0
amenity,cotton suppliers,2,0.0554,100.0,100.0
amenity,coworking_space,2,0.0554,100.0,100.0
amenity,crematorium,2,0.0554,100.0,100.0
amenity,desiners,2,0.0554,100.0,100.0
amenity,factory,2,0.0554,100.0,100.0
amenity,fancy,2,0.0554,100.0,100.0
amenity,farnichdr,2,0.0554,100.0,100.0
amenity,fist food,2,0.0554,100.0,100.0
amenity,grave_yard,2,0.0554,100.0,100.0
amenity,grocery shop,2,0.0554,100.0,100.0
amenity,gym,2,0.0554,100.0,100.0
amenity,industry,2,0.0554,100.0,100.0
amenity,meditation_center,2,0.0554,100.0,100.0
amenity,mill,2,0.0554,100.0,100.0
amenity,organization,2,0.0554,100.0,100.0
amenity,party_palace,2,0.0554,100.0,100.0
amenity,photo,2,0.0554,100.0,100.0
amenity,plastic pasal,2,0.0554,100.0,100.0
amenity,recycling,2,0.0554,100.0,100.0
amenity,sahakari,2,0.0554,100.0,100.0
amenity,ship,2,0.0554,100.0,100.0
amenity,spa,2,0.0554,100.0,100.0
amenity,station,2,0.0554,100.0,100.0
amenity,stationary,2,0.0554,100.0,100.0
amenity,tailler,2,0.0554,100.0,100.0
amenity,temple,2,0.0554,100.0,100.0
amenity,theatre,2,0.0554,100.0,100.0
amenity,turning,2,0.0554,100.0,100.0
amenity,vada pasal,2,0.0554,100.0,100.0
amenity,2,1,0.0277,0.0,0.0
amenity,ATM,1,0.0277,0.0,0.0
amenity,Electric pole,1,0.0277,0.0,0.0
amenity,Electricity Transmission Tower,1,0.0277,0.0,0.0
amenity,Industrial,1,0.0277,0.0,0.0
amenity,Man made,1,0.0277,0.0,0.0
amenity,a,1,0.0277,0.0,0.0
amenity,bag shop,1,0.0277,0.0,0.0
amenity,barbar,1,0.0277,0.0,0.0
amenity,bastra vandar,1,0.0277,0.0,0.0
amenity,bbq,1,0.0277,0.0,0.0
amenity,boos shop,1,0.0277,0.0,0.0
amenity,butcher,1,0.0277,0.0,0.0
amenity,cake shop,1,0.0277,0.0,0.0
amenity,car_rental,1,0.0277,0.0,0.0
amenity,car_wash,1,0.0277,0.0,0.0
amenity,chautaro,1,0.0277,0.0,0.0
amenity,checkpoint,1,0.0277,0.0,0.0
amenity,child care,1,0.0277,0.0,0.0
amenity,childcare,1,0.0277,0.0,0.0
amenity,co operative,1,0.0277,0.0,0.0
amenity,cosmetics,1,0.0277,0.0,0.0
amenity,craft,1,0.0277,0.0,0.0
amenity,dancing_school,1,0.0277,0.0,0.0
amenity,decoretion,1,0.0277,0.0,0.0
amenity,driving_school,1,0.0277,0.0,0.0
amenity,electric pole,1,0.0277,0.0,0.0
amenity,fitness_center,1,0.0277,0.0,0.0
amenity,fm,1,0.0277,0.0,0.0
amenity,free family planning,1,0.0277,0.0,0.0
amenity,fresh house,1,0.0277,0.0,0.0
amenity,fruit shop,1,0.0277,0.0,0.0
amenity,furniturr,1,0.0277,0.0,0.0
amenity,gold shop,1,0.0277,0.0,0.0
amenity,hardware,1,0.0277,0.0,0.0
amenity,health care,1,0.0277,0.0,0.0
amenity,holsel,1,0.0277,0.0,0.0
amenity,home,1,0.0277,0.0,0.0
amenity,hotel,1,0.0277,0.0,0.0
amenity,industrial,1,0.0277,0.0,0.0
amenity,jewellery,1,0.0277,0.0,0.0
amenity,kitchen item shop,1,0.0277,0.0,0.0
amenity,madira store,1,0.0277,0.0,0.0
amenity,madkal,1,0.0277,0.0,0.0
amenity,medical,1,0.0277,0.0,0.0
amenity,menroad,1,0.0277,0.0,0.0
amenity,money changer,1,0.0277,0.0,0.0
amenity,music center,1,0.0277,0.0,0.0
amenity,nestle,1,0.0277,0.0,0.0
amenity,nightclub ,1,0.0277,0.0,0.0
amenity,nursing_home,1,0.0277,0.0,0.0
amenity,oh,1,0.0277,0.0,0.0
amenity,organisation,1,0.0277,0.0,0.0
amenity,orphanage,1,0.0277,0.0,0.0
amenity,party place,1,0.0277,0.0,0.0
amenity,plastic shop,1,0.0277,0.0,0.0
amenity,plastic store,1,0.0277,0.0,0.0
amenity,po,1,0.0277,0.0,0.0
amenity,polythene,1,0.0277,0.0,0.0
amenity,pool,1,0.0277,0.0,0.0
amenity,pratik,1,0.0277,0.0,0.0
amenity,printing press,1,0.0277,0.0,0.0
amenity,public_bench,1,0.0277,0.0,0.0
amenity,public_transport_stop_position,1,0.0277,0.0,0.0
amenity,puja samagari,1,0.0277,0.0,0.0
amenity,puja shop,1,0.0277,0.0,0.0
amenity,repair centre,1,0.0277,0.0,0.0
amenity,resurant,1,0.0277,0.0,0.0
amenity,sastha,1,0.0277,0.0,0.0
amenity,shop cloth,1,0.0277,0.0,0.0
amenity,shoping  centre,1,0.0277,0.0,0.0
amenity,sign board,1,0.0277,0.0,0.0
amenity,smoking_room,1,0.0277,0.0,0.0
amenity,stores,1,0.0277,0.0,0.0
amenity,telephone,1,0.0277,0.0,0.0
amenity,ticket_booth,1,0.0277,0.0,0.0
amenity,tillar,1,0.0277,0.0,0.0
amenity,unity,1,0.0277,0.0,0.0
amenity,village,1,0.0277,0.0,0.0
amenity,waste_disposal,1,0.0277,0.0,0.0
amenity,watar well,1,0.0277,0.0,0.0
amenity,yes,1,0.0277,0.0,0.0
building,yes,68104,95.7135,6810300.0,6810300.0
building,house,775,1.0892,77400.0,77400.0
building,residential,509,0.7153,50800.0,50800.0
building,school,312,0.4385,31100.0,31100.0
building,greenhouse,137,0.1925,13600.0,13600.0
building,office,111,0.156,11000.0,11000.0
building,commercial,103,0.1448,10200.0,10200.0
building,industrial,70,0.0984,6900.0,6900.0
building,hospital,50,0.0703,4900.0,4900.0
building,Tour_Agency,42,0.059,4100.0,4100.0
building,college,34,0.0478,3300.0,3300.0
building,Computer_Consultant,27,0.0379,2600.0,2600.0
building,shed,25,0.0351,2400.0,2400.0
building,Travel_Agency,20,0.0281,1900.0,1900.0
building,temple,20,0.0281,1900.0,1900.0
building,roof,19,0.0267,1800.0,1800.0
building,Software_Company,18,0.0253,1700.0,1700.0
building,clinic,16,0.0225,1500.0,1500.0
building,Website_Designer,15,0.0211,1400.0,1400.0
building,Advertising_Agency,12,0.0169,1100.0,1100.0
building,ys,12,0.0169,1100.0,1100.0
building,retail,10,0.0141,900.0,900.0
building,Bank,9,0.0126,800.0,800.0
building,Computers,9,0.0126,800.0,800.0
building,Educational_Consultant,9,0.0126,800.0,800.0
building,Non-Profit_Organization,9,0.0126,800.0,800.0
building,Computer_Training_School,8,0.0112,700.0,700.0
building,Internet,7,0.0098,600.0,600.0
building,Internet_Marketing_Service,7,0.0098,600.0,600.0
building,church,7,0.0098,600.0,600.0
building,Association_or_Organization,6,0.0084,500.0,500.0
building,Internet_Cafe,6,0.0084,500.0,500.0
building,N/A,6,0.0084,500.0,500.0
building,Non-governmental_Organisation,6,0.0084,500.0,500.0
building,Residential,6,0.0084,500.0,500.0
building,Shopping_Mall,6,0.0084,500.0,500.0
building,Web_Hosting_Company,6,0.0084,500.0,500.0
building,farm,6,0.0084,500.0,500.0
building,public,6,0.0084,500.0,500.0
building,Clothing_Store,5,0.007,400.0,400.0
building,Company,5,0.007,400.0,400.0
building,Computer_Repair_Service,5,0.007,400.0,400.0
building,Entertainment,5,0.007,400.0,400.0
building,Hotel,5,0.007,400.0,400.0
building,Office,5,0.007,400.0,400.0
building,University,5,0.007,400.0,400.0
building,YES,5,0.007,400.0,400.0
building,hotel,5,0.007,400.0,400.0
building,warehouse,5,0.007,400.0,400.0
building,Computer_Store,4,0.0056,300.0,300.0
building,Internet_Service_Provider,4,0.0056,300.0,300.0
building,Language_School,4,0.0056,300.0,300.0
building,Restaurant,4,0.0056,300.0,300.0
building,School,4,0.0056,300.0,300.0
building,Solar_Energy_Equipment_Supplier,4,0.0056,300.0,300.0
building,Video_Production_Service,4,0.0056,300.0,300.0
building,apartments,4,0.0056,300.0,300.0
building,bank,4,0.0056,300.0,300.0
building,construction,4,0.0056,300.0,300.0
building,gate,4,0.0056,300.0,300.0
building,no,4,0.0056,300.0,300.0
building,Education,3,0.0042,200.0,200.0
building,Educational_Institution,3,0.0042,200.0,200.0
building,Employment_Agency,3,0.0042,200.0,200.0
building,Engineering_Consultant,3,0.0042,200.0,200.0
building,Event_Planner,3,0.0042,200.0,200.0
building,Health,3,0.0042,200.0,200.0
building,Hostel,3,0.0042,200.0,200.0
building,Hotel_Norbu_Linka,3,0.0042,200.0,200.0
building,Human_Resource_Consulting,3,0.0042,200.0,200.0
building,Industrial_Equipment_Supplier,3,0.0042,200.0,200.0
building,Marketing_Agency,3,0.0042,200.0,200.0
building,My Home,3,0.0042,200.0,200.0
building,Tour_Operator,3,0.0042,200.0,200.0
building,Travel_Services,3,0.0042,200.0,200.0
building,color lab,3,0.0042,200.0,200.0
building,health_post,3,0.0042,200.0,200.0
building,restaurant,3,0.0042,200.0,200.0
building,stupa,3,0.0042,200.0,200.0
building,y,3,0.0042,200.0,200.0
building,5,2,0.0028,100.0,100.0
building,6,2,0.0028,100.0,100.0
building,7,2,0.0028,100.0,100.0
building,9,2,0.0028,100.0,100.0
building,Accountant,2,0.0028,100.0,100.0
building,Attorney,2,0.0028,100.0,100.0
building,Banking_and_Finance,2,0.0028,100.0,100.0
building,Blood_Donation_Center,2,0.0028,100.0,100.0
building,Blue_Ocean_Hotel,2,0.0028,100.0,100.0
building,Buddha_Garden_Hotel_Pvt_Ltd,2,0.0028,100.0,100.0
building,Business_Center,2,0.0028,100.0,100.0
building,Business_Management_Consultant,2,0.0028,100.0,100.0
building,Church,2,0.0028,100.0,100.0
building,College,2,0.0028,100.0,100.0
building,Computer_Support_and_Services,2,0.0028,100.0,100.0
building,Consultant,2,0.0028,100.0,100.0
building,Courier_Service,2,0.0028,100.0,100.0
building,Electric_Utility_Company,2,0.0028,100.0,100.0
building,Electronics_Store,2,0.0028,100.0,100.0
building,Embassy_of_the_Republic_of_Indonesia,2,0.0028,100.0,100.0
building,Exporter,2,0.0028,100.0,100.0
building,FedEx_Express,2,0.0028,100.0,100.0
building,Festoon_Hotel_Pvt._Ltd,2,0.0028,100.0,100.0
building,Himalayan_Care_Hands,2,0.0028,100.0,100.0
building,Hotel_Access_Nepal_Pvt._Ltd,2,0.0028,100.0,100.0
building,Hotel_Blue_Horizon,2,0.0028,100.0,100.0
building,Hotel_Horizon_Kathmandu_(P)_Ltd,2,0.0028,100.0,100.0
building,Hotel_Lai_Lai,2,0.0028,100.0,100.0
building,Hotel_Lucky_Star,2,0.0028,100.0,100.0
building,Hotel_Moonlight,2,0.0028,100.0,100.0
building,Hotel_Tradition,2,0.0028,100.0,100.0
building,Indoor_Lodging,2,0.0028,100.0,100.0
building,LadiesLand,2,0.0028,100.0,100.0
building,Manufacturer,2,0.0028,100.0,100.0
building,Medical_Supply_Store,2,0.0028,100.0,100.0
building,Mi_Casa_Hotel_in_Nepal,2,0.0028,100.0,100.0
building,Money_Transfer_Service,2,0.0028,100.0,100.0
building,NGO,2,0.0028,100.0,100.0
building,Namaste_Nepal_Hotels_And_Apartment,2,0.0028,100.0,100.0
building,Office_Building,2,0.0028,100.0,100.0
building,Pashupati_Plaza,2,0.0028,100.0,100.0
building,Performing_Arts_Theater,2,0.0028,100.0,100.0
building,Pharmacy,2,0.0028,100.0,100.0
building,Rama_Inn_Boutique_Home,2,0.0028,100.0,100.0
building,Real_Estate_Agency,2,0.0028,100.0,100.0
building,Royal_Penguin_Boutique_Hotel_Pvt._Ltd,2,0.0028,100.0,100.0
building,Sacred_Valley_Inn,2,0.0028,100.0,100.0
building,School Building,2,0.0028,100.0,100.0
building,Shop,2,0.0028,100.0,100.0
building,Swift_Technology_Pvt._Ltd,2,0.0028,100.0,100.0
building,Telecommunications,2,0.0028,100.0,100.0
building,Temple,2,0.0028,100.0,100.0
building,Trade_School,2,0.0028,100.0,100.0
building,Travel,2,0.0028,100.0,100.0
building,Vaishali_Hotel,2,0.0028,100.0,100.0
building,a_first_friend_pre_school,2,0.0028,100.0,100.0
building,club,2,0.0028,100.0,100.0
building,garage,2,0.0028,100.0,100.0
building,होटेल_नेचर,2,0.0028,100.0,100.0
building,1,1,0.0014,0.0,0.0
building,10,1,0.0014,0.0,0.0
building,119,1,0.0014,0.0,0.0
building,18,1,0.0014,0.0,0.0
building,22,1,0.0014,0.0,0.0
building,24,1,0.0014,0.0,0.0
building,3,1,0.0014,0.0,0.0
building,317351355,1,0.0014,0.0,0.0
building,4,1,0.0014,0.0,0.0
building,8,1,0.0014,0.0,0.0
building,A._J._Wild_Institute_of_Advanced_Studies,1,0.0014,0.0,0.0
building,ASB_International_Pvt._Ltd,1,0.0014,0.0,0.0
building,A_Ram_Radha_Homestay_Nepal,1,0.0014,0.0,0.0
building,Aadhikhola_Travel_And_Tours_Pvt._Ltd,1,0.0014,0.0,0.0
building,Abrasives_Supplier,1,0.0014,0.0,0.0
building,Ace_the_Himalaya,1,0.0014,0.0,0.0
building,Ad_Agency,1,0.0014,0.0,0.0
building,Advanced_Adventures_(Pvt.)_Ltd.,1,0.0014,0.0,0.0
building,Advocacy_Forum,1,0.0014,0.0,0.0
building,Airline,1,0.0014,0.0,0.0
building,Alobar1000_Hostel,1,0.0014,0.0,0.0
building,Alternative_Medicine_Practitioner,1,0.0014,0.0,0.0
building,American_Language_Center,1,0.0014,0.0,0.0
building,Amigo_Travel_&_Adventure_Pvt._Ltd,1,0.0014,0.0,0.0
building,Annapurna_Treks_&_Expeditions_Pvt._Ltd.,1,0.0014,0.0,0.0
building,Anuvib_Solutions_Pvt._Ltd,1,0.0014,0.0,0.0
building,Apartment_Building,1,0.0014,0.0,0.0
building,Api_Guest_House,1,0.0014,0.0,0.0
building,Art_Center,1,0.0014,0.0,0.0
building,Asahi_Treks_&_Expeditions,1,0.0014,0.0,0.0
building,Attic_Bar,1,0.0014,0.0,0.0
building,Aviation,1,0.0014,0.0,0.0
building,B_&_B_Trading,1,0.0014,0.0,0.0
building,Bag_Packer's_Lodge,1,0.0014,0.0,0.0
building,Baluwatar_Pharmacy,1,0.0014,0.0,0.0
building,Banu's_Total_Fitness,1,0.0014,0.0,0.0
building,Bead_Store,1,0.0014,0.0,0.0
building,Beauty_Salon,1,0.0014,0.0,0.0
building,Bhairab Niwas,1,0.0014,0.0,0.0
building,Bibeksheel_Nepali,1,0.0014,0.0,0.0
building,Bicycle_Rental_Service,1,0.0014,0.0,0.0
building,Biotech_Association_of_Nepal_for_Research_and_Development_(BANRD),1,0.0014,0.0,0.0
building,Bisesh_Pharma,1,0.0014,0.0,0.0
building,Black_Grains_Group_of_Company,1,0.0014,0.0,0.0
building,Black_Hawk_College_of_Computer_Studies,1,0.0014,0.0,0.0
building,Blue_Mountain_Home_Stay_Nepal,1,0.0014,0.0,0.0
building,Bluesky_International_Pvt._Ltd.,1,0.0014,0.0,0.0
building,Book_Store,1,0.0014,0.0,0.0
building,Book_World_Nepal,1,0.0014,0.0,0.0
building,Bridgewater_College,1,0.0014,0.0,0.0
building,Buddha_Stupa,1,0.0014,0.0,0.0
building,Buddha_Vehicle_Service_Pvt_Ltd,1,0.0014,0.0,0.0
building,Buddhist_Temple,1,0.0014,0.0,0.0
building,Building,1,0.0014,0.0,0.0
building,Business_Development_Service,1,0.0014,0.0,0.0
building,Canoe_&_Kayak_Store,1,0.0014,0.0,0.0
building,Canoe_&_Kayak_Tour_Agency,1,0.0014,0.0,0.0
building,Car_Rental,1,0.0014,0.0,0.0
building,Car_Rental_Agency,1,0.0014,0.0,0.0
building,Cars,1,0.0014,0.0,0.0
building,Casino,1,0.0014,0.0,0.0
building,Casino_Malla,1,0.0014,0.0,0.0
building,Century_Commercial_Bank,1,0.0014,0.0,0.0
building,Cherry_World_Communication_Pvt._Ltd.,1,0.0014,0.0,0.0
building,Chill_Out_Resort_Pvt._Ltd,1,0.0014,0.0,0.0
building,Chitawan_Tass,1,0.0014,0.0,0.0
building,Civil_Engineer,1,0.0014,0.0,0.0
building,ClassAce,1,0.0014,0.0,0.0
building,Commercial,1,0.0014,0.0,0.0
building,Commerz_&_Trust_Bank_Ltd,1,0.0014,0.0,0.0
building,Connection_Publication_House_Nepal_Business_Yellow_Pages,1,0.0014,0.0,0.0
building,Courtyard_Hotel,1,0.0014,0.0,0.0
building,Culture,1,0.0014,0.0,0.0
building,D-Tech_Office_System_Pvt._Ltd.,1,0.0014,0.0,0.0
building,DEPROSC-Nepal,1,0.0014,0.0,0.0
building,Daisuki_Nepal_Travels_&_Tours,1,0.0014,0.0,0.0
building,Department of Urban Development and Building Construction,1,0.0014,0.0,0.0
building,Devtec_Nepal_P._Ltd,1,0.0014,0.0,0.0
building,Digital_Corner,1,0.0014,0.0,0.0
building,Divine_Spa,1,0.0014,0.0,0.0
building,Doko_Travels_and_Tours_Pvt._Ltd,1,0.0014,0.0,0.0
building,Down_Town_Guest_House,1,0.0014,0.0,0.0
building,Dream_Nepal_Hotel_and_Apartment,1,0.0014,0.0,0.0
building,Driving_School,1,0.0014,0.0,0.0
building,E-Pay_Kiosk_Terminal,1,0.0014,0.0,0.0
building,E-commerce_Service,1,0.0014,0.0,0.0
building,EPS_School,1,0.0014,0.0,0.0
building,ESPACE_Studio,1,0.0014,0.0,0.0
building,Eclipse_Animation_Academy,1,0.0014,0.0,0.0
building,Education_and_Culture,1,0.0014,0.0,0.0
building,Electronics,1,0.0014,0.0,0.0
building,Embassy,1,0.0014,0.0,0.0
building,Engineer,1,0.0014,0.0,0.0
building,Event_Venue,1,0.0014,0.0,0.0
building,Expresiv_Studios,1,0.0014,0.0,0.0
building,Fabric_Store,1,0.0014,0.0,0.0
building,Fashion_Accessories_Store,1,0.0014,0.0,0.0
building,Federation_of_Handicraft_Associations_of_Nepal,1,0.0014,0.0,0.0
building,Florence_Medical_Pharma,1,0.0014,0.0,0.0
building,Foundation,1,0.0014,0.0,0.0
building,Freight_Forwarding_Service,1,0.0014,0.0,0.0
building,Friends_for_Peace,1,0.0014,0.0,0.0
building,Friendship_Hostel,1,0.0014,0.0,0.0
building,Furniture_Store,1,0.0014,0.0,0.0
building,G4S,1,0.0014,0.0,0.0
building,GREEN_LINE,1,0.0014,0.0,0.0
building,Gift_Shop,1,0.0014,0.0,0.0
building,Government,1,0.0014,0.0,0.0
building,Graduate_School,1,0.0014,0.0,0.0
building,Grand_Shikhar_Overseas_Pvt.Ltd,1,0.0014,0.0,0.0
building,Graphic_Designer,1,0.0014,0.0,0.0
building,Guest_House,1,0.0014,0.0,0.0
building,Guest_House_&_Restaurant,1,0.0014,0.0,0.0
building,Handigaun,1,0.0014,0.0,0.0
building,"HardcoreNepal_Rafting,_Kayaking,_&_Climbing",1,0.0014,0.0,0.0
building,Haze_Soft_Nepal,1,0.0014,0.0,0.0
building,Higher_Education,1,0.0014,0.0,0.0
building,Himalayan_Institute_of_Technology,1,0.0014,0.0,0.0
building,Himalayan_Rivers_Alliance,1,0.0014,0.0,0.0
building,Himalayan_Web_Information_Pvt._Ltd,1,0.0014,0.0,0.0
building,Hospital,1,0.0014,0.0,0.0
building,Hotel_ACME,1,0.0014,0.0,0.0
building,Hotel_Aangan,1,0.0014,0.0,0.0
building,"Hotel_Ambassador,_Lazimpat",1,0.0014,0.0,0.0
building,Hotel_Central_Park,1,0.0014,0.0,0.0
building,Hotel_Deepjoyti_Pvt._Ltd,1,0.0014,0.0,0.0
building,Hotel_Dudhpokhari_&_Lodge,1,0.0014,0.0,0.0
building,Hotel_Elite,1,0.0014,0.0,0.0
building,Hotel_Florid,1,0.0014,0.0,0.0
building,Hotel_Golden,1,0.0014,0.0,0.0
building,Hotel_Isan,1,0.0014,0.0,0.0
building,Hotel_Kali_Gandaki,1,0.0014,0.0,0.0
building,Hotel_Krishna_Palace,1,0.0014,0.0,0.0
building,Hotel_Mahadev,1,0.0014,0.0,0.0
building,Hotel_Majesty,1,0.0014,0.0,0.0
building,Hotel_Mount_Dhaulagiri,1,0.0014,0.0,0.0
building,Hotel_Mountain,1,0.0014,0.0,0.0
building,Hotel_Nepalaya,1,0.0014,0.0,0.0
building,Hotel_New_Sahara,1,0.0014,0.0,0.0
building,Hotel_Nippon,1,0.0014,0.0,0.0
building,Hotel_Pacific,1,0.0014,0.0,0.0
building,Hotel_Pacific_Pvt.Ltd,1,0.0014,0.0,0.0
building,Hotel_Pashupati_Darshan,1,0.0014,0.0,0.0
building,Hotel_Pokhara_Palace,1,0.0014,0.0,0.0
building,Hotel_Saptarangi,1,0.0014,0.0,0.0
building,Hotel_Siddhartha_Gautam,1,0.0014,0.0,0.0
building,Hotel_Silver_Home,1,0.0014,0.0,0.0
building,Hotel_Twin_Tower,1,0.0014,0.0,0.0
building,Hotel_Yambu,1,0.0014,0.0,0.0
building,IT_OFFICE,1,0.0014,0.0,0.0
building,IT_office,1,0.0014,0.0,0.0
building,Imperial_Guest_House,1,0.0014,0.0,0.0
building,Imperial_Hotel,1,0.0014,0.0,0.0
building,Indra_Chowk,1,0.0014,0.0,0.0
building,"Infoplus_pvt_ltd,_Alka_Chamber",1,0.0014,0.0,0.0
building,Irish_Restaurant,1,0.0014,0.0,0.0
building,JM_Lamsal_and_Company,1,0.0014,0.0,0.0
building,Jaishwal_Juice_Center,1,0.0014,0.0,0.0
building,Janajati_Empowerment_Project,1,0.0014,0.0,0.0
building,Janaki_Overseas_Pvt_Ltd,1,0.0014,0.0,0.0
building,Jomsom_Guest_House_&_Thakali_Khana,1,0.0014,0.0,0.0
building,Juneli_Guest_House,1,0.0014,0.0,0.0
building,Kamalpokhari_Boys_Hostel,1,0.0014,0.0,0.0
building,"Kantipur_Temple_House,_Kathmandu",1,0.0014,0.0,0.0
building,Karuna_Interior_Pvt._Ltd,1,0.0014,0.0,0.0
building,Kasthamandap_Clearing_House_Pvt._Ltd,1,0.0014,0.0,0.0
building,Kathmandu_B&B_Inn,1,0.0014,0.0,0.0
building,Kathmandu_Bed_&_Breakfast_Inn,1,0.0014,0.0,0.0
building,KeyStone_Technolgy_and_Solution,1,0.0014,0.0,0.0
building,Kimathanka_Travels,1,0.0014,0.0,0.0
building,Krua_Thai_Restaurant,1,0.0014,0.0,0.0
building,Kumari_Bank_Limited,1,0.0014,0.0,0.0
building,Lali_Gurans_Guest_House,1,0.0014,0.0,0.0
building,Last_Door_Solutions_(P)_Ltd.,1,0.0014,0.0,0.0
building,Laxmi_Guest_House,1,0.0014,0.0,0.0
building,Lumbini_Bank_Limited,1,0.0014,0.0,0.0
building,Lumini Enterprise,1,0.0014,0.0,0.0
building,Machhapuchchhre_Bank_Ltd,1,0.0014,0.0,0.0
building,Magazine_Publisher,1,0.0014,0.0,0.0
building,Manaslu_Software_Technologies_Pvt._Ltd,1,0.0014,0.0,0.0
building,Manestari,1,0.0014,0.0,0.0
building,Meat_Wholesaler,1,0.0014,0.0,0.0
building,Media_&_Consultancy,1,0.0014,0.0,0.0
building,Meditation_Center,1,0.0014,0.0,0.0
building,MeroSaugat.com,1,0.0014,0.0,0.0
building,Mobile_Care_Nepal,1,0.0014,0.0,0.0
building,Modern_design_&_Build_Pvt._Ltd.,1,0.0014,0.0,0.0
building,Monastary,1,0.0014,0.0,0.0
building,Moonstone_Education_and_Migration_Services,1,0.0014,0.0,0.0
building,Movie_Studio,1,0.0014,0.0,0.0
building,Mrityunjay Mandir,1,0.0014,0.0,0.0
building,Mt.Everest_Honey_Concern_-_Organic_Honey,1,0.0014,0.0,0.0
building,NIRAN_BISTA,1,0.0014,0.0,0.0
building,Namuna_College_of_Fashion_Technology,1,0.0014,0.0,0.0
