key,value,count,percent_of_total_changes_for_key,percent_difference_from_pre,percent_difference_from_pre_day
source,Bing,14,17.5,1300.0,1300.0
source,DigitalGlobal Standard Image 08-12-17,12,15.0,1100.0,1100.0
source,PGS,8,10.0,700.0,700.0
source,UNHCR (2016-09-21),2,2.5,100.0,100.0
source,geodata.gov.gr,2,2.5,100.0,100.0
source,Bing (2017-04-02),1,1.25,0.0,0.0
source,http://geodata.gov.gr/,1,1.25,0.0,0.0
surface,asphalt,3,42.8571,200.0,200.0
surface,unpaved,2,28.5714,100.0,100.0
surface,concrete,1,14.2857,0.0,0.0
surface,paved,1,14.2857,0.0,0.0
waterway,stream,78,98.7342,7700.0,7700.0
waterway,waterfall,1,1.2658,0.0,0.0
